월,퇴원과,퇴원결과,건수,지역,년도,주상병코드,주상병명
2022-05,안과,치료안함,1,대전,2022,NA,NA
2022-06,신경과,호전,13,대전,2022,NA,NA
2022-06,내과,호전,9,대전,2022,NA,NA
2022-06,정형외과,경쾌,5,대전,2022,NA,NA
2022-06,신경외과,경쾌,1,대전,2022,NA,NA
2022-06,정형외과,치료안함,1,대전,2022,NA,NA
2022-06,재활의학과,불변(호전안됨),1,대전,2022,NA,NA
2022-07,혈액종양내과,48시간 후 사망,16,대전,2022,NA,NA
2022-07,내과,불변(호전안됨),1,대전,2022,NA,NA
2022-07,가정의학과,호전,1,대전,2022,NA,NA
2022-08,소화기내과,48시간 전 사망,1,대전,2022,NA,NA
2022-08,류마티스내과,48시간 전 사망,1,대전,2022,NA,NA
2022-09,심장내과,경쾌,3,대전,2022,NA,NA
2022-09,호흡기내과,48시간 후 사망,2,대전,2022,NA,NA
2022-10,소화기내과,경쾌,54,대전,2022,NA,NA
2022-10,심장내과,경쾌,5,대전,2022,NA,NA
2022-10,호흡기내과,48시간 후 사망,2,대전,2022,NA,NA
2022-10,신장내과,호전,2,대전,2022,NA,NA
2022-11,소화기내과,호전,14,대전,2022,NA,NA
2022-11,비뇨의학과,진단만실시,4,대전,2022,NA,NA
2022-11,정형외과,진단만실시,3,대전,2022,NA,NA
2022-11,재활의학과,호전,1,대전,2022,NA,NA
2022-11,정형외과,불변(호전안됨),4,대전,2022,NA,NA
2022-12,외과,호전,42,대전,2022,NA,NA
2022-12,이비인후과,경쾌,4,대전,2022,NA,NA
2022-12,정형외과,치료안함,2,대전,2022,NA,NA
2022-12,신경외과,호전,3,대전,2022,NA,NA
2022-01,호흡기내과,호전,37,대전,2022,NA,NA
2022-01,정형외과,호전,107,대전,2022,NA,NA
2022-01,내과,48시간 후 사망,1,대전,2022,NA,NA
2022-02,정형외과,호전,95,대전,2022,NA,NA
2022-02,심장내과,진단만실시,10,대전,2022,NA,NA
2022-03,내분비내과,호전,4,대전,2022,NA,NA
2022-03,신경과,호전,8,대전,2022,NA,NA
2022-03,류마티스내과,경쾌,3,대전,2022,NA,NA
2022-04,외과,호전,26,대전,2022,NA,NA
2022-04,심장내과,호전,11,대전,2022,NA,NA
2022-04,심장내과,불변(호전안됨),2,대전,2022,NA,NA
2022-04,소화기내과,경쾌,49,대전,2022,NA,NA
2022-04,호흡기내과,경쾌,41,대전,2022,NA,NA
2022-04,정형외과,호전,134,대전,2022,NA,NA
2022-04,정형외과,경쾌,3,대전,2022,NA,NA
2022-04,혈액종양내과,48시간 후 사망,10,대전,2022,NA,NA
2022-04,신경과,경쾌,1,대전,2022,NA,NA
2022-04,류마티스내과,48시간 후 사망,1,대전,2022,NA,NA
2022-04,신경외과,호전,1,대전,2022,NA,NA
2022-05,소화기내과,진단만실시,2,대전,2022,NA,NA
2022-05,심장내과,48시간 전 사망,1,대전,2022,NA,NA
2022-05,가정의학과,불변(호전안됨),1,대전,2022,NA,NA
2022-06,류마티스내과,호전,3,대전,2022,NA,NA
2022-06,외과,호전,48,대전,2022,NA,NA
2022-06,비뇨의학과,진단만실시,9,대전,2022,NA,NA
2022-06,내과,불변(호전안됨),1,대전,2022,NA,NA
2022-06,호흡기내과,호전,4,대전,2022,NA,NA
2022-06,신장내과,호전,3,대전,2022,NA,NA
2022-07,심장내과,경쾌,1,대전,2022,NA,NA
2022-07,혈액종양내과,48시간 전 사망,1,대전,2022,NA,NA
2022-08,심장내과,호전,9,대전,2022,NA,NA
2022-08,심장내과,진단만실시,19,대전,2022,NA,NA
2022-08,이비인후과,경쾌,4,대전,2022,NA,NA
2022-08,소화기내과,진단만실시,2,대전,2022,NA,NA
2022-08,신장내과,경쾌,1,대전,2022,NA,NA
2022-09,내분비내과,호전,6,대전,2022,NA,NA
2022-09,안과,호전,22,대전,2022,NA,NA
2022-09,재활의학과,경쾌,10,대전,2022,NA,NA
2022-09,이비인후과,경쾌,3,대전,2022,NA,NA
2022-09,혈액종양내과,불변(호전안됨),2,대전,2022,NA,NA
2022-09,외과,진단만실시,1,대전,2022,NA,NA
2022-10,외과,경쾌,1,대전,2022,NA,NA
2022-10,내과,호전,6,대전,2022,NA,NA
2022-10,정형외과,호전,142,대전,2022,NA,NA
2022-10,외과,호전,37,대전,2022,NA,NA
2022-10,내분비내과,불변(호전안됨),1,대전,2022,NA,NA
2022-10,호흡기내과,호전,3,대전,2022,NA,NA
2022-10,비뇨의학과,진단만실시,7,대전,2022,NA,NA
2022-10,재활의학과,경쾌,1,대전,2022,NA,NA
2022-10,심장내과,48시간 후 사망,1,대전,2022,NA,NA
2022-10,신경과,불변(호전안됨),2,대전,2022,NA,NA
2022-10,정형외과,치료안함,1,대전,2022,NA,NA
2022-10,이비인후과,경쾌,1,대전,2022,NA,NA
2022-11,심장내과,호전,12,대전,2022,NA,NA
2022-11,신장내과,호전,8,대전,2022,NA,NA
2022-11,신경과,불변(호전안됨),2,대전,2022,NA,NA
2022-11,호흡기내과,경쾌,6,대전,2022,NA,NA
2022-11,신경외과,호전,3,대전,2022,NA,NA
2022-11,외과,불변(호전안됨),1,대전,2022,NA,NA
2022-11,안과,치료안함,1,대전,2022,NA,NA
2022-12,혈액종양내과,48시간 후 사망,12,대전,2022,NA,NA
2022-12,정형외과,불변(호전안됨),5,대전,2022,NA,NA
2022-12,신경외과,진단만실시,1,대전,2022,NA,NA
2022-12,소화기내과,48시간 후 사망,1,대전,2022,NA,NA
2022-12,가정의학과,48시간 후 사망,1,대전,2022,NA,NA
2022-01,호흡기내과,경쾌,26,대전,2022,NA,NA
2022-01,류마티스내과,호전,12,대전,2022,NA,NA
2022-01,소화기내과,불변(호전안됨),1,대전,2022,NA,NA
2022-01,혈액종양내과,호전,7,대전,2022,NA,NA
2022-01,소화기내과,호전,22,대전,2022,NA,NA
2022-01,혈액종양내과,불변(호전안됨),2,대전,2022,NA,NA
2022-01,소화기내과,48시간 후 사망,1,대전,2022,NA,NA
2022-01,정형외과,불변(호전안됨),2,대전,2022,NA,NA
2022-01,내과,경쾌,1,대전,2022,NA,NA
2022-02,호흡기내과,호전,41,대전,2022,NA,NA
2022-02,혈액종양내과,48시간 후 사망,9,대전,2022,NA,NA
2022-02,정형외과,불변(호전안됨),2,대전,2022,NA,NA
2022-02,이비인후과,경쾌,2,대전,2022,NA,NA
2022-03,혈액종양내과,48시간 후 사망,9,대전,2022,NA,NA
2022-03,가정의학과,불변(호전안됨),1,대전,2022,NA,NA
2022-03,내과,불변(호전안됨),1,대전,2022,NA,NA
2022-03,가정의학과,48시간 후 사망,4,대전,2022,NA,NA
2022-03,외과,불변(호전안됨),1,대전,2022,NA,NA
2022-03,가정의학과,호전,1,대전,2022,NA,NA
2022-03,내과,48시간 후 사망,1,대전,2022,NA,NA
2022-04,안과,호전,20,대전,2022,NA,NA
2022-04,신장내과,호전,4,대전,2022,NA,NA
2022-04,호흡기내과,48시간 후 사망,4,대전,2022,NA,NA
2022-04,정형외과,불변(호전안됨),6,대전,2022,NA,NA
2022-04,재활의학과,경쾌,3,대전,2022,NA,NA
2022-05,호흡기내과,불변(호전안됨),1,대전,2022,NA,NA
2022-05,호흡기내과,진단만실시,1,대전,2022,NA,NA
2022-05,혈액종양내과,진단만실시,1,대전,2022,NA,NA
2022-05,소화기내과,불변(호전안됨),2,대전,2022,NA,NA
2022-05,재활의학과,경쾌,1,대전,2022,NA,NA
2022-06,신경외과,호전,10,대전,2022,NA,NA
2022-06,이비인후과,경쾌,1,대전,2022,NA,NA
2022-07,심장내과,호전,13,대전,2022,NA,NA
2022-07,소화기내과,경쾌,55,대전,2022,NA,NA
2022-07,소화기내과,호전,24,대전,2022,NA,NA
2022-07,안과,호전,28,대전,2022,NA,NA
2022-07,소화기내과,진단만실시,3,대전,2022,NA,NA
2022-07,혈액종양내과,호전,7,대전,2022,NA,NA
2022-07,신장내과,호전,5,대전,2022,NA,NA
2022-07,이비인후과,경쾌,4,대전,2022,NA,NA
2022-07,혈액종양내과,불변(호전안됨),3,대전,2022,NA,NA
2022-07,외과,경쾌,1,대전,2022,NA,NA
2022-08,소화기내과,호전,18,대전,2022,NA,NA
2022-08,신경과,호전,11,대전,2022,NA,NA
2022-08,비뇨의학과,호전,2,대전,2022,NA,NA
2022-08,정형외과,불변(호전안됨),2,대전,2022,NA,NA
2022-09,혈액종양내과,48시간 후 사망,11,대전,2022,NA,NA
2022-09,신경외과,경쾌,1,대전,2022,NA,NA
2022-09,정형외과,48시간 후 사망,1,대전,2022,NA,NA
2022-09,정형외과,진단만실시,5,대전,2022,NA,NA
2022-09,재활의학과,호전,1,대전,2022,NA,NA
2022-09,비뇨의학과,호전,1,대전,2022,NA,NA
2022-10,혈액종양내과,호전,7,대전,2022,NA,NA
2022-10,신경외과,호전,8,대전,2022,NA,NA
2022-10,혈액종양내과,불변(호전안됨),1,대전,2022,NA,NA
2022-11,정형외과,경쾌,1,대전,2022,NA,NA
2022-11,재활의학과,경쾌,6,대전,2022,NA,NA
2022-11,혈액종양내과,48시간 전 사망,1,대전,2022,NA,NA
2022-11,가정의학과,48시간 후 사망,1,대전,2022,NA,NA
2022-11,호흡기내과,호전,7,대전,2022,NA,NA
2022-12,심장내과,호전,9,대전,2022,NA,NA
2022-12,소화기내과,호전,30,대전,2022,NA,NA
2022-12,내과,48시간 후 사망,1,대전,2022,NA,NA
2022-12,신장내과,호전,9,대전,2022,NA,NA
2022-12,혈액종양내과,호전,13,대전,2022,NA,NA
2022-12,류마티스내과,불변(호전안됨),2,대전,2022,NA,NA
2022-01,소아청소년과,호전,17,대전,2022,NA,NA
2022-01,소화기내과,경쾌,54,대전,2022,NA,NA
2022-01,신경외과,48시간 후 사망,1,대전,2022,NA,NA
2022-01,신경외과,호전,1,대전,2022,NA,NA
2022-02,소아청소년과,호전,24,대전,2022,NA,NA
2022-02,외과,호전,27,대전,2022,NA,NA
2022-02,소화기내과,경쾌,50,대전,2022,NA,NA
2022-02,혈액종양내과,호전,10,대전,2022,NA,NA
2022-02,가정의학과,불변(호전안됨),1,대전,2022,NA,NA
2022-02,호흡기내과,불변(호전안됨),9,대전,2022,NA,NA
2022-02,심장내과,호전,2,대전,2022,NA,NA
2022-02,신경과,호전,6,대전,2022,NA,NA
2022-02,혈액종양내과,48시간 전 사망,1,대전,2022,NA,NA
2022-03,외과,호전,39,대전,2022,NA,NA
2022-03,내과,호전,6,대전,2022,NA,NA
2022-03,신장내과,호전,5,대전,2022,NA,NA
2022-03,내과,가망없는 퇴원,1,대전,2022,NA,NA
2022-04,비뇨의학과,진단만실시,6,대전,2022,NA,NA
2022-04,이비인후과,경쾌,2,대전,2022,NA,NA
2022-04,가정의학과,호전,1,대전,2022,NA,NA
2022-04,호흡기내과,48시간 전 사망,1,대전,2022,NA,NA
2022-04,혈액종양내과,호전,7,대전,2022,NA,NA
2022-04,소화기내과,진단만실시,1,대전,2022,NA,NA
2022-05,정형외과,호전,146,대전,2022,NA,NA
2022-05,호흡기내과,호전,14,대전,2022,NA,NA
2022-05,신장내과,호전,6,대전,2022,NA,NA
2022-06,소화기내과,호전,16,대전,2022,NA,NA
2022-06,정형외과,불변(호전안됨),6,대전,2022,NA,NA
2022-06,정형외과,호전,138,대전,2022,NA,NA
2022-06,호흡기내과,경쾌,3,대전,2022,NA,NA
2022-06,가정의학과,호전,2,대전,2022,NA,NA
2022-06,재활의학과,경쾌,6,대전,2022,NA,NA
2022-06,비뇨의학과,호전,2,대전,2022,NA,NA
2022-06,혈액종양내과,불변(호전안됨),2,대전,2022,NA,NA
2022-06,신경외과,불변(호전안됨),1,대전,2022,NA,NA
2022-07,가정의학과,48시간 후 사망,1,대전,2022,NA,NA
2022-07,정형외과,호전,160,대전,2022,NA,NA
2022-07,류마티스내과,호전,5,대전,2022,NA,NA
2022-07,내과,호전,5,대전,2022,NA,NA
2022-07,호흡기내과,경쾌,7,대전,2022,NA,NA
2022-07,정형외과,경쾌,3,대전,2022,NA,NA
2022-07,호흡기내과,호전,1,대전,2022,NA,NA
2022-08,가정의학과,48시간 후 사망,3,대전,2022,NA,NA
2022-08,안과,호전,20,대전,2022,NA,NA
2022-08,재활의학과,경쾌,6,대전,2022,NA,NA
2022-08,가정의학과,호전,5,대전,2022,NA,NA
2022-08,정형외과,경쾌,1,대전,2022,NA,NA
2022-08,심장내과,불변(호전안됨),3,대전,2022,NA,NA
2022-08,내분비내과,불변(호전안됨),1,대전,2022,NA,NA
2022-09,외과,호전,60,대전,2022,NA,NA
2022-09,신경과,호전,10,대전,2022,NA,NA
2022-09,류마티스내과,호전,1,대전,2022,NA,NA
2022-09,혈액종양내과,48시간 전 사망,2,대전,2022,NA,NA
2022-09,소화기내과,불변(호전안됨),2,대전,2022,NA,NA
2022-09,소화기내과,치료안함,1,대전,2022,NA,NA
2022-10,내분비내과,호전,5,대전,2022,NA,NA
2022-10,정형외과,불변(호전안됨),5,대전,2022,NA,NA
2022-10,호흡기내과,경쾌,4,대전,2022,NA,NA
2022-10,혈액종양내과,48시간 전 사망,1,대전,2022,NA,NA
2022-11,내과,호전,7,대전,2022,NA,NA
2022-11,정형외과,호전,152,대전,2022,NA,NA
2022-11,정형외과,치료안함,3,대전,2022,NA,NA
2022-11,외과,호전,42,대전,2022,NA,NA
2022-11,심장내과,경쾌,4,대전,2022,NA,NA
2022-11,소화기내과,불변(호전안됨),2,대전,2022,NA,NA
2022-11,심장내과,불변(호전안됨),1,대전,2022,NA,NA
2022-12,내과,호전,6,대전,2022,NA,NA
2022-12,소화기내과,경쾌,55,대전,2022,NA,NA
2022-12,호흡기내과,호전,5,대전,2022,NA,NA
2022-12,정형외과,호전,162,대전,2022,NA,NA
2022-12,소화기내과,불변(호전안됨),1,대전,2022,NA,NA
2022-12,내분비내과,호전,1,대전,2022,NA,NA
2022-12,가정의학과,경쾌,11,대전,2022,NA,NA
2022-12,혈액종양내과,진단만실시,1,대전,2022,NA,NA
2022-12,호흡기내과,48시간 후 사망,1,대전,2022,NA,NA
2022-12,심장내과,불변(호전안됨),1,대전,2022,NA,NA
2022-01,정형외과,경쾌,3,대전,2022,NA,NA
2022-01,혈액종양내과,진단만실시,1,대전,2022,NA,NA
2022-01,비뇨의학과,진단만실시,1,대전,2022,NA,NA
2022-03,호흡기내과,불변(호전안됨),8,대전,2022,NA,NA
2022-03,소화기내과,호전,31,대전,2022,NA,NA
2022-03,신경외과,호전,6,대전,2022,NA,NA
2022-03,안과,호전,15,대전,2022,NA,NA
2022-03,정형외과,치료안함,3,대전,2022,NA,NA
2022-03,정형외과,진단만실시,2,대전,2022,NA,NA
2022-03,혈액종양내과,호전,5,대전,2022,NA,NA
2022-03,소화기내과,48시간 후 사망,1,대전,2022,NA,NA
2022-03,혈액종양내과,48시간 전 사망,1,대전,2022,NA,NA
2022-03,혈액종양내과,불변(호전안됨),1,대전,2022,NA,NA
2022-03,이비인후과,경쾌,1,대전,2022,NA,NA
2022-03,비뇨의학과,진단만실시,3,대전,2022,NA,NA
2022-04,신경과,불변(호전안됨),1,대전,2022,NA,NA
2022-04,신경외과,진단만실시,1,대전,2022,NA,NA
2022-04,외과,치료안함,1,대전,2022,NA,NA
2022-04,류마티스내과,불변(호전안됨),1,대전,2022,NA,NA
2022-05,외과,호전,34,대전,2022,NA,NA
2022-05,소화기내과,경쾌,39,대전,2022,NA,NA
2022-05,류마티스내과,경쾌,1,대전,2022,NA,NA
2022-05,심장내과,불변(호전안됨),1,대전,2022,NA,NA
2022-05,정형외과,진단만실시,2,대전,2022,NA,NA
2022-05,신장내과,경쾌,1,대전,2022,NA,NA
2022-05,외과,치료안함,1,대전,2022,NA,NA
2022-06,심장내과,진단만실시,19,대전,2022,NA,NA
2022-06,혈액종양내과,호전,7,대전,2022,NA,NA
2022-06,안과,호전,23,대전,2022,NA,NA
2022-06,심장내과,불변(호전안됨),1,대전,2022,NA,NA
2022-06,외과,경쾌,2,대전,2022,NA,NA
2022-06,내분비내과,호전,6,대전,2022,NA,NA
2022-06,소화기내과,진단만실시,1,대전,2022,NA,NA
2022-07,신경외과,호전,4,대전,2022,NA,NA
2022-07,재활의학과,경쾌,3,대전,2022,NA,NA
2022-07,소화기내과,48시간 후 사망,1,대전,2022,NA,NA
2022-08,외과,호전,42,대전,2022,NA,NA
2022-08,내과,불변(호전안됨),1,대전,2022,NA,NA
2022-08,내과,호전,9,대전,2022,NA,NA
2022-08,외과,진단만실시,2,대전,2022,NA,NA
2022-08,혈액종양내과,불변(호전안됨),3,대전,2022,NA,NA
2022-09,신경외과,호전,4,대전,2022,NA,NA
2022-09,정형외과,호전,152,대전,2022,NA,NA
2022-09,혈액종양내과,호전,12,대전,2022,NA,NA
2022-09,정형외과,경쾌,1,대전,2022,NA,NA
2022-10,소화기내과,48시간 후 사망,2,대전,2022,NA,NA
2022-10,혈액종양내과,가망없는 퇴원,1,대전,2022,NA,NA
2022-10,가정의학과,불변(호전안됨),1,대전,2022,NA,NA
2022-10,신경외과,경쾌,1,대전,2022,NA,NA
2022-11,소화기내과,경쾌,56,대전,2022,NA,NA
2022-11,류마티스내과,호전,2,대전,2022,NA,NA
2022-11,내분비내과,호전,3,대전,2022,NA,NA
2022-11,호흡기내과,진단만실시,1,대전,2022,NA,NA
2022-11,신장내과,48시간 후 사망,1,대전,2022,NA,NA
2022-11,외과,치료안함,2,대전,2022,NA,NA
2022-11,심장내과,치료안함,1,대전,2022,NA,NA
2022-12,비뇨의학과,진단만실시,6,대전,2022,NA,NA
2022-12,재활의학과,경쾌,7,대전,2022,NA,NA
2022-12,재활의학과,호전,2,대전,2022,NA,NA
2022-12,소화기내과,진단만실시,1,대전,2022,NA,NA
2022-12,가정의학과,48시간 전 사망,1,대전,2022,NA,NA
2022-12,신경과,불변(호전안됨),2,대전,2022,NA,NA
2022-12,정형외과,경쾌,2,대전,2022,NA,NA
2022-12,신경외과,경쾌,1,대전,2022,NA,NA
2022-12,신경과,경쾌,1,대전,2022,NA,NA
2022-01,심장내과,진단만실시,11,대전,2022,NA,NA
2022-01,신경과,호전,5,대전,2022,NA,NA
2022-01,내분비내과,치료안함,1,대전,2022,NA,NA
2022-01,가정의학과,48시간 후 사망,1,대전,2022,NA,NA
2022-02,정형외과,경쾌,3,대전,2022,NA,NA
2022-02,신경외과,호전,1,대전,2022,NA,NA
2022-03,정형외과,호전,123,대전,2022,NA,NA
2022-03,정형외과,경쾌,6,대전,2022,NA,NA
2022-03,소화기내과,경쾌,47,대전,2022,NA,NA
2022-03,류마티스내과,호전,16,대전,2022,NA,NA
2022-03,정형외과,불변(호전안됨),3,대전,2022,NA,NA
2022-03,신경과,불변(호전안됨),1,대전,2022,NA,NA
2022-04,심장내과,진단만실시,24,대전,2022,NA,NA
2022-04,심장내과,경쾌,1,대전,2022,NA,NA
2022-04,호흡기내과,불변(호전안됨),9,대전,2022,NA,NA
2022-04,호흡기내과,호전,34,대전,2022,NA,NA
2022-04,신경과,호전,12,대전,2022,NA,NA
2022-04,내분비내과,호전,4,대전,2022,NA,NA
2022-04,신장내과,48시간 후 사망,1,대전,2022,NA,NA
2022-05,호흡기내과,경쾌,8,대전,2022,NA,NA
2022-05,심장내과,진단만실시,13,대전,2022,NA,NA
2022-05,안과,호전,22,대전,2022,NA,NA
2022-05,정형외과,경쾌,8,대전,2022,NA,NA
2022-05,혈액종양내과,호전,10,대전,2022,NA,NA
2022-05,혈액종양내과,48시간 후 사망,7,대전,2022,NA,NA
2022-05,신경외과,호전,7,대전,2022,NA,NA
2022-05,심장내과,호전,13,대전,2022,NA,NA
2022-05,신장내과,불변(호전안됨),1,대전,2022,NA,NA
2022-05,비뇨의학과,진단만실시,5,대전,2022,NA,NA
2022-05,심장내과,경쾌,1,대전,2022,NA,NA
2022-07,내분비내과,호전,8,대전,2022,NA,NA
2022-07,비뇨의학과,진단만실시,7,대전,2022,NA,NA
2022-07,재활의학과,호전,1,대전,2022,NA,NA
2022-07,정형외과,진단만실시,1,대전,2022,NA,NA
2022-07,신경과,불변(호전안됨),1,대전,2022,NA,NA
2022-08,소화기내과,경쾌,64,대전,2022,NA,NA
2022-08,류마티스내과,호전,2,대전,2022,NA,NA
2022-08,신장내과,호전,7,대전,2022,NA,NA
2022-08,신경외과,호전,8,대전,2022,NA,NA
2022-08,신경외과,경쾌,1,대전,2022,NA,NA
2022-08,정형외과,진단만실시,2,대전,2022,NA,NA
2022-09,가정의학과,48시간 후 사망,4,대전,2022,NA,NA
2022-09,심장내과,진단만실시,16,대전,2022,NA,NA
2022-09,소화기내과,호전,21,대전,2022,NA,NA
2022-09,내과,호전,5,대전,2022,NA,NA
2022-09,소화기내과,48시간 후 사망,2,대전,2022,NA,NA
2022-09,소화기내과,진단만실시,2,대전,2022,NA,NA
2022-09,비뇨의학과,진단만실시,6,대전,2022,NA,NA
2022-09,가정의학과,호전,2,대전,2022,NA,NA
2022-09,내과,불변(호전안됨),1,대전,2022,NA,NA
2022-10,소화기내과,호전,23,대전,2022,NA,NA
2022-10,안과,호전,24,대전,2022,NA,NA
2022-10,정형외과,진단만실시,5,대전,2022,NA,NA
2022-10,비뇨의학과,호전,1,대전,2022,NA,NA
2022-11,심장내과,진단만실시,10,대전,2022,NA,NA
2022-11,안과,호전,27,대전,2022,NA,NA
2022-12,심장내과,경쾌,8,대전,2022,NA,NA
2022-12,심장내과,48시간 전 사망,1,대전,2022,NA,NA
2022-12,비뇨의학과,호전,1,대전,2022,NA,NA
2022-12,호흡기내과,진단만실시,1,대전,2022,NA,NA
2022-12,정형외과,48시간 후 사망,1,대전,2022,NA,NA
2022-12,재활의학과,불변(호전안됨),1,대전,2022,NA,NA
2022-01,혈액종양내과,48시간 후 사망,11,대전,2022,NA,NA
2022-01,심장내과,호전,6,대전,2022,NA,NA
2022-01,혈액종양내과,48시간 전 사망,1,대전,2022,NA,NA
2022-01,재활의학과,호전,2,대전,2022,NA,NA
2022-02,내분비내과,호전,4,대전,2022,NA,NA
2022-02,소화기내과,호전,35,대전,2022,NA,NA
2022-02,재활의학과,경쾌,3,대전,2022,NA,NA
2022-02,신경외과,48시간 후 사망,1,대전,2022,NA,NA
2022-03,심장내과,진단만실시,10,대전,2022,NA,NA
2022-03,비뇨의학과,치료안함,1,대전,2022,NA,NA
2022-04,신장내과,불변(호전안됨),2,대전,2022,NA,NA
2022-04,소화기내과,호전,20,대전,2022,NA,NA
2022-04,소화기내과,48시간 후 사망,1,대전,2022,NA,NA
2022-04,혈액종양내과,불변(호전안됨),1,대전,2022,NA,NA
2022-05,정형외과,치료안함,2,대전,2022,NA,NA
2022-05,비뇨의학과,호전,4,대전,2022,NA,NA
2022-05,신경외과,48시간 후 사망,1,대전,2022,NA,NA
2022-06,심장내과,호전,13,대전,2022,NA,NA
2022-06,호흡기내과,불변(호전안됨),4,대전,2022,NA,NA
2022-06,소화기내과,경쾌,55,대전,2022,NA,NA
2022-06,혈액종양내과,48시간 후 사망,13,대전,2022,NA,NA
2022-06,신장내과,경쾌,1,대전,2022,NA,NA
2022-06,정형외과,진단만실시,4,대전,2022,NA,NA
2022-06,가정의학과,48시간 후 사망,4,대전,2022,NA,NA
2022-06,소화기내과,불변(호전안됨),3,대전,2022,NA,NA
2022-06,내과,48시간 후 사망,1,대전,2022,NA,NA
2022-06,류마티스내과,48시간 후 사망,1,대전,2022,NA,NA
2022-07,외과,호전,36,대전,2022,NA,NA
2022-07,정형외과,불변(호전안됨),3,대전,2022,NA,NA
2022-07,소화기내과,불변(호전안됨),1,대전,2022,NA,NA
2022-08,호흡기내과,경쾌,15,대전,2022,NA,NA
2022-08,소화기내과,불변(호전안됨),2,대전,2022,NA,NA
2022-08,내분비내과,호전,3,대전,2022,NA,NA
2022-08,신경외과,48시간 후 사망,1,대전,2022,NA,NA
2022-08,이비인후과,불변(호전안됨),1,대전,2022,NA,NA
2022-10,신경과,호전,10,대전,2022,NA,NA
2022-10,심장내과,진단만실시,19,대전,2022,NA,NA
2022-10,내과,48시간 후 사망,2,대전,2022,NA,NA
2022-10,가정의학과,48시간 후 사망,2,대전,2022,NA,NA
2022-10,심장내과,호전,5,대전,2022,NA,NA
2022-10,신장내과,불변(호전안됨),2,대전,2022,NA,NA
2022-11,혈액종양내과,불변(호전안됨),3,대전,2022,NA,NA
2022-11,혈액종양내과,호전,15,대전,2022,NA,NA
2022-11,신장내과,불변(호전안됨),3,대전,2022,NA,NA
2022-11,소화기내과,치료안함,1,대전,2022,NA,NA
2022-11,이비인후과,경쾌,3,대전,2022,NA,NA
2022-11,신경외과,48시간 전 사망,1,대전,2022,NA,NA
2022-11,소화기내과,진단만실시,1,대전,2022,NA,NA
2022-12,심장내과,진단만실시,12,대전,2022,NA,NA
2022-12,신경과,호전,7,대전,2022,NA,NA
2022-12,가정의학과,불변(호전안됨),1,대전,2022,NA,NA
2022-12,신장내과,불변(호전안됨),1,대전,2022,NA,NA
2022-01,안과,호전,18,대전,2022,NA,NA
2022-01,외과,호전,45,대전,2022,NA,NA
2022-01,신경외과,진단만실시,1,대전,2022,NA,NA
2022-01,신장내과,호전,3,대전,2022,NA,NA
2022-02,호흡기내과,경쾌,41,대전,2022,NA,NA
2022-02,신장내과,호전,3,대전,2022,NA,NA
2022-02,소아청소년과,경쾌,1,대전,2022,NA,NA
2022-02,정형외과,진단만실시,3,대전,2022,NA,NA
2022-02,가정의학과,48시간 후 사망,1,대전,2022,NA,NA
2022-02,신장내과,불변(호전안됨),1,대전,2022,NA,NA
2022-02,비뇨의학과,진단만실시,3,대전,2022,NA,NA
2022-02,신장내과,48시간 후 사망,1,대전,2022,NA,NA
2022-03,호흡기내과,경쾌,27,대전,2022,NA,NA
2022-03,소아청소년과,호전,12,대전,2022,NA,NA
2022-03,재활의학과,경쾌,2,대전,2022,NA,NA
2022-03,류마티스내과,불변(호전안됨),2,대전,2022,NA,NA
2022-03,신경외과,진단만실시,1,대전,2022,NA,NA
2022-04,소화기내과,불변(호전안됨),4,대전,2022,NA,NA
2022-04,외과,경쾌,2,대전,2022,NA,NA
2022-04,내과,호전,1,대전,2022,NA,NA
2022-04,비뇨의학과,호전,1,대전,2022,NA,NA
2022-05,신장내과,48시간 후 사망,3,대전,2022,NA,NA
2022-05,소화기내과,호전,24,대전,2022,NA,NA
2022-05,정형외과,불변(호전안됨),3,대전,2022,NA,NA
2022-05,정형외과,48시간 후 사망,1,대전,2022,NA,NA
2022-05,내과,호전,6,대전,2022,NA,NA
2022-05,내분비내과,호전,4,대전,2022,NA,NA
2022-05,류마티스내과,호전,2,대전,2022,NA,NA
2022-05,재활의학과,불변(호전안됨),1,대전,2022,NA,NA
2022-06,심장내과,경쾌,2,대전,2022,NA,NA
2022-06,신경외과,48시간 후 사망,1,대전,2022,NA,NA
2022-06,호흡기내과,48시간 후 사망,1,대전,2022,NA,NA
2022-07,심장내과,진단만실시,18,대전,2022,NA,NA
2022-07,신경과,호전,19,대전,2022,NA,NA
2022-07,호흡기내과,48시간 후 사망,1,대전,2022,NA,NA
2022-07,정형외과,치료안함,1,대전,2022,NA,NA
2022-07,신경과,48시간 후 사망,1,대전,2022,NA,NA
2022-08,혈액종양내과,48시간 후 사망,14,대전,2022,NA,NA
2022-08,혈액종양내과,호전,12,대전,2022,NA,NA
2022-08,정형외과,호전,156,대전,2022,NA,NA
2022-08,신경과,48시간 후 사망,1,대전,2022,NA,NA
2022-08,혈액종양내과,가망없는 퇴원,1,대전,2022,NA,NA
2022-08,비뇨의학과,진단만실시,8,대전,2022,NA,NA
2022-08,심장내과,경쾌,1,대전,2022,NA,NA
2022-08,호흡기내과,호전,4,대전,2022,NA,NA
2022-08,외과,치료안함,1,대전,2022,NA,NA
2022-08,소화기내과,48시간 후 사망,2,대전,2022,NA,NA
