"진료과","순위","상명코드","상병명","건수"
"혈액종양내과","5","C16","위의 악성 신생물","252"
"혈액종양내과","6","D69","자색반증 및 기타 출혈성 병태","220"
"혈액종양내과","7","D50","철결핍성 빈혈","201"
"혈액종양내과","8","R53","병감 및 피로","199"
"혈액종양내과","9","C18","결장의 악성 신생물","147"
"혈액종양내과","10","C22","간 및 간내담관의 악성 신생물","138"
"혈액종양내과","11","R63","음식 및 수액섭취에 관계된 증상 및 징후","134"
"혈액종양내과","12","C90","다발성 골수종 및 악성 형질세포신생물","119"
"혈액종양내과","13","C34","기관지 및 폐의 악성 신생물","110"
"혈액종양내과","14","D61","기타 무형성빈혈","106"
"혈액종양내과","15","D53","기타 영양성 빈혈","102"
"혈액종양내과","16","K63","창자의 기타 질환","100"
"혈액종양내과","17","C61","전립선의 악성 신생물","93"
"혈액종양내과","18","D68","기타 응고결함","79"
"혈액종양내과","19","C85","기타 및 상세불명 형의 비호지킨 림프종","75"
"혈액종양내과","20","D75","혈액 및 조혈기관의 기타 질환","70"
"호흡기내과","1","J44","기타 만성 폐쇄성 폐질환","6526"
"호흡기내과","2","J00","급성 코인두염 [감기]","2778"
"호흡기내과","3","J45","천식","2413"
"호흡기내과","4","J40","급성인지 만성인지 명시되지 않은 기관지염","1940"
"호흡기내과","5","J18","상세불명 병원체의 폐렴","1718"
"호흡기내과","6","C34","기관지 및 폐의 악성 신생물","865"
"호흡기내과","7","I10","본태성(원발성) 고혈압","667"
"호흡기내과","8","J84","기타 사이질성 폐질환","586"
"호흡기내과","9","J69","고체 및 액체에 의한 폐염","427"
"호흡기내과","10","J47","기관지확장증","410"
"호흡기내과","11","J01","급성 부비동염","397"
"호흡기내과","12","R05","기침","366"
"호흡기내과","13","Z26","기타 단일 감염성 질환에 대한 예방접종의 필요","269"
"호흡기내과","14","J30","혈관운동성 및 앨러지성 비염","265"
"호흡기내과","15","A16","세균학적으로나 조직학적으로 확인되지 않은 호흡기결핵","258"
"호흡기내과","16","J42","상세불명의 만성 기관지염","251"
"호흡기내과","17","Z00","호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사","227"
"호흡기내과","18","K21","위-식도역류병","207"
"호흡기내과","19","Z20","전염성 질환에 접촉 및 노출","197"
"호흡기내과","20","J98","기타 호흡장애","183"
