"병원","분류","명칭","코드","구분","비용","최저비용","최고비용","치료재료대 포함여부","약제비 포함여부","특이사항"
"부산","피부 및 연부조직","화학적박피술","SZ031","-","","30000","100000","","","부가세별도"
"부산","신경","경피적 경막외강 신경성형술","SZ634","-","500000","","","N","N","-"
"부산","감각기-시기(눈)","안구표면의 양막이식술","SZ667","-","250000","","","","N","-"
"부산","감각기-시기(눈)","유리체주입술","S5070","-","84300","","","","N","-"
"부산","성형","색소 레이저(소)","N1131","-","10000","","","","","부가세별도"
"부산","성형","IPL(얼굴전체)","-","-","300000","","","","","부가세별도"
"부산","성형","IPL(이마제외-얼굴전체)","-","-","200000","","","","","부가세별도"
"부산","성형","IPL(코주변)","-","-","100000","","","","","부가세별도"
"부산","성형","IPL(겨드랑이 양측-제모)","-","-","150000","","","","","부가세별도"
"부산","성형","IPL(허벅지 양측-제모)","-","-","300000","","","","","부가세별도"
"부산","성형","피부화학박피술 (대)","-","-","100000","","","","","부가세별도"
"부산","성형","피부화학박피술 (중)","-","-","50000","","","","","부가세별도"
"부산","성형","피부화학박피술 (소)","-","-","30000","","","","","부가세별도"
"부산","성형","여드름 제거(대)","-","-","10000","","","","","-"
"부산","성형","여드름 제거(중)","-","-","5000","","","","","-"
"부산","성형","여드름 제거(소)","-","-","3000","","","","","-"
"부산","성형","비만치료(주사)","-","-","8000","","","","","-"
"부산","성형","쌍거풀수술(대)","-","-","300000","","","","","부가세별도"
"부산","성형","쌍거풀수술(소)","-","-","250000","","","","","부가세별도"
"부산","기타","난관결찰술(양측)","-","-","300000","","","","","급여 인정기준 외 실시한 경우 비급여"
"부산","기타","미레나삽입술","-","-","90000","","","","","-"
"부산","기타","자궁내장치(IUD)삽입술","-","-","30000","","","N","","-"
"부산","기타","산부인과 충수절제술","-","-","100000","","","","","-"
"부산","기타","기타보형물제거술(대)","-","-","500000","","","","","-"
"부산","기타","기타보형물제거술(중)","-","-","300000","","","","","-"
"부산","기타","기타보형물제거술(소1)","-","-","200000","","","","","-"
"부산","기타","레이저치료 [Tiny]","-","-","10000","","","","","-"
"부산","기타","고환삽입술","-","-","500000","","","","","-"
"부산","기타","약물유도사정술","-","-","100000","","","","","-"
"부산","기타","음경 이물질 제거술 A","-","-","500000","","","","","-"
"부산","기타","음경바셀린종제거술(대)","-","-","700000","","","","","-"
"부산","기타","음경바셀린종제거술(소)","-","-","400000","","","","","-"
"부산","기타","음경보형물 삽입술 A [굽은형 보형물]","-","-","700000","","","","","-"
"부산","기타","음경보형물 삽입술 C[팽창형(3-piece)인 경우에 산정)]","-","-","2000000","","","","","-"
"부산","기타","음경확대술","-","-","2000000","","","","","-"
"부산","기타","인공 괄약근 설치술","-","-","1000000","","","","","-"
"부산","기타","정관복원술","-","-","500000","","","","","급여 인정기준 외 실시한 경우 비급여"
"부산","기타","정관절제술(결찰술)","-","-","200000","","","","","급여 인정기준 외 실시한 경우 비급여"
"부산","기타","포경수술(배면절개)","-","-","150000","","","","","-"
"부산","기타","포경수술(환상절개)","-","-","200000","","","","","-"
"부산","치아질환 처치","보철물 장착을 위한 전단계로 실시하는 Post Core","UZ001","포스트코아 (기성품)","100000","","","","","-"
"부산","치아질환 처치","보철물 장착을 위한 전단계로 실시하는 Post Core","UZ001","주조포스트 (금)","100000","","","","","-"
"부산","치아질환 처치","인레이(Inlay) 및 온레이(Onlay) 간접충전(금 등을 사용한 충전치료)","UZ004","인레이 간접충전 1)금 - 1면, 2면, 3면","250000","","","","","-"
"부산","치아질환 처치","광중합형 복합레진충전","UZ005","-","80000","","","","","-"
"부산","치아질환 처치","광중합형 글래스 아이오노머 시멘트충전","UZ006","-","80000","","","","","-"
"부산","구강외과 수술","치관노출술 [1치당]","UX041","-","100000","","","","","-"
"부산","시술료","약침술","49010","-","15000","","","","Y","-"
"부산","한방 정신요법료","자율훈련법","59104","-","30000","","","","","-"
"부산","보철","주조금관, 금합금","-","-","370000","","","Y","","-"
"부산","보철","가철성 의치용 금속 교합면 인공치 (S-gold)","-","-","200000","","","Y","","-"
"부산","보철","도재소부전장관, 비귀금속, A","-","-","300000","","","Y","","-"
"부산","보철","도재소부전장관, 비귀금속, B","-","-","250000","","","Y","","-"
"부산","보철","편측가철성국소의치, 고주파비귀금속","-","-","800000","","","Y","","-"
"부산","보철","포스트관, 귀금속, 단순","-","-","150000","","","Y","","-"
"부산","보철","치아지지가철성의치, 복잡","-","-","1600000","","","Y","","-"
"부산","보철","임플란트 지지의치, 복잡","-","-","1800000","","","Y","","-"
"부산","보철","가철성 국소의치, 귀금속","-","-","2500000","","","Y","","-"
"부산","보철","코누스 텔레스코픽 내,외관 금합금","-","-","700000","","","Y","","-"
"부산","보철","코누스 텔레스코픽 내,외관 PD합금","-","-","500000","","","Y","","-"
"부산","보철","매식치금관, 슈퍼골드","-","-","600000","","","Y","","-"
"부산","보철","매식치금관, 백금가공","-","-","650000","","","Y","","-"
"부산","보철","임시치, 복잡","-","-","50000","","","Y","","-"
"부산","보철","코누스 텔레스코픽 내,외관 백금합금","-","-","800000","","","Y","","-"
"부산","보철","코누스 텔레스코픽 내,외관 비귀금속","-","-","600000","","","Y","","-"
"부산","보철","세미리지드 연결체","-","-","100000","","","Y","","-"
"부산","보철","매식술, 혼합형틀니,Titanium,Fixture 5ea,","-","-","1800000","","","Y","","-"
"부산","보철","매식술, 혼합형틀니 ,Titanium,Fixture 6ea","-","-","2200000","","","Y","","-"
"부산","보철","매식술, 헤더바,Fixture 2ea","-","-","1000000","","","Y","","-"
"부산","보철","코누스 텔레스코픽 내,외관 귀금속","-","-","800000","","","Y","","-"
"부산","보철","매식술, 헤더바,Fixture 3ea","-","-","1400000","","","Y","","-"
"부산","보철","매식술, 헤더바,Fixture 4ea","-","-","2000000","","","Y","","-"
"부산","보철","매식술, 밀드바,Gold,Fixture 3ea","-","-","1500000","","","Y","","-"
"부산","보철","도재소부전장관, 무깃, 귀금속","-","-","450000","","","Y","","-"
"부산","보철","전부도재관, 전세라믹","-","-","450000","","","Y","","-"
"부산","보철","주조관, 메리랜드, 비귀금속","-","-","250000","","","Y","","-"
"부산","보철","금주조관, 메리랜드, 귀금속","-","-","300000","","","Y","","-"
"부산","보철","인레이, 포세라인 or  레진, 단순","-","-","200000","","","Y","","-"
"부산","보철","매식치 귀금속 도재관","-","-","700000","","","Y","","-"
"부산","보철","매식술, 밀드바,Titanium,Fixture 6ea","-","-","1800000","","","Y","","-"
"부산","보철","매식치  A-gold 도재관","-","-","550000","","","Y","","-"
"부산","보철","ERA,1ea","-","-","300000","","","Y","","-"
"부산","보철","Magnetic,1ea","-","-","400000","","","Y","","-"
"부산","보철","인레이, 귀금속, 복잡","-","-","250000","","","Y","","-"
"부산","보철","매식술, 밀드바,Gold,Fixture 4ea","-","-","2000000","","","Y","","-"
"부산","보철","매식치 비귀금속 도재관","-","-","550000","","","Y","","-"
"부산","보철","매식술, 혼합형틀니","-","-","3000000","","","Y","","-"
"부산","보철","매식술, 헤더바","-","-","1000000","","","Y","","-"
"부산","보철","매식술, 밀드바","-","-","1500000","","","Y","","-"
"부산","보철","임시 가철성 국소의치","-","-","500000","","","Y","","-"
"부산","보철","어태치먼트 국소 의치, 간단","-","-","1200000","","","Y","","-"
"부산","보철","어태치먼트 국소 의치, 복잡","-","-","1400000","","","Y","","-"
"부산","보철","매식술, 밀드바,Titanium,Fixture 5ea","-","-","1500000","","","Y","","-"
"부산","보철","캐드캠 세라믹 크라운,임플란트용(복잡)","-","-","800000","","","Y","","-"
"부산","보철","Locator","-","-","500000","","","Y","","-"
"부산","보철","Spark elosin","-","-","150000","","","Y","","-"
"부산","보철","매식술, 혼합형틀니 ,Gold,Fixture 6ea","-","-","3500000","","","Y","","-"
"부산","보철","매식술, 혼합형틀니,Titanium,Fixture 4ea","-","-","1500000","","","Y","","-"
"부산","보철","Riegal att.","-","-","600000","","","Y","","-"
"부산","보철","포스트관, 그래스화이버","-","-","120000","","","Y","","-"
"부산","보철","편측가철성국소의치, 비귀금속","-","-","600000","","","Y","","-"
"부산","보철","도재소부전장관, 귀금속, B","-","-","350000","","","Y","","-"
"부산","보철","도재소부전장관, 무깃, 비귀금속","-","-","350000","","","Y","","-"
"부산","보철","치아지지가철성의치, 간단","-","-","1400000","","","Y","","-"
"부산","보철","주조관, N-C 합금","-","-","150000","","","Y","","-"
"부산","보철","캐드캠 세라믹 크라운,임플란트용(단순)","-","-","700000","","","Y","","-"
"부산","보철","인레이, 귀금속, 단순","-","-","200000","","","Y","","-"
"부산","보철","전부도재관, 순면버니어","-","-","400000","","","Y","","-"
"부산","보철","주조금관, Pd 합금","-","-","250000","","","Y","","-"
"부산","보철","도재소부전장관, 귀금속, A","-","-","450000","","","Y","","-"
"부산","보철","임플란트 지지의치, 단순","-","-","1500000","","","Y","","-"
"부산","보철","Flexible denture (비귀금속),단순","-","-","500000","","","Y","","-"
"부산","보철","MDL mini Implant","-","-","1200000","","","Y","","-"
"부산","보철","테레스코픽 국소 의치, 간단","-","-","1200000","","","Y","","-"
"부산","보철","테레스코픽 국소 의치, 복잡","-","-","1500000","","","Y","","-"
"부산","보철","의치 이장술, 간접법, 단순","-","-","100000","","","Y","","-"
"부산","보철","부착장치, 단순","-","-","300000","","","Y","","-"
"부산","보철","로케이터,G","-","-","600000","","","Y","","-"
"부산","보철","부착장치, 복잡","-","-","500000","","","Y","","-"
"부산","보철","포스트관, 귀금속, 복잡","-","-","200000","","","Y","","-"
"부산","보철","포스트관, 파라 포스트","-","-","100000","","","Y","","-"
"부산","보철","Flexible denture (비귀금속),복잡","-","-","900000","","","Y","","-"
"부산","보철","부착장치, 보통","-","-","400000","","","Y","","-"
"부산","보철","F.D. Temporary","-","-","500000","","","Y","","-"
"부산","보철","즉시 or 임시폐쇄장치","-","-","500000","","","Y","","-"
"부산","보철","자석장치","-","-","400000","","","Y","","-"
"부산","보철","매식술, 혼합형틀니 ,Gold,Fixture 4ea","-","-","2500000","","","Y","","-"
"부산","보철","매식술, 혼합형틀니 ,Gold,Fixture 5ea","-","-","3000000","","","Y","","-"
"부산","보철","가철성 국소의치, 비귀금속","-","-","1000000","","","Y","","-"
"부산","보철","가철성 국소의치, 고주파 비귀금속","-","-","1200000","","","Y","","-"
"부산","보철","총의치, 비귀금속편, 망사","-","-","1200000","","","Y","","-"
"부산","보철","총의치, 귀금속편","-","-","2000000","","","Y","","-"
"부산","보철","매식술,MDL(그룹)","-","-","1400000","","","Y","","-"
"부산","보철","총의치, 레진상","-","-","800000","","","Y","","-"
"부산","보철","즉시총의치,망사","-","-","1000000","","","Y","","-"
"부산","보철","즉치총의치,레진상","-","-","800000","","","Y","","-"
"부산","보철","의치 이장술, 간접법, 복잡","-","-","200000","","","Y","","-"
"부산","보철","매식술, 밀드바,Gold,Fixture 5ea","-","-","2500000","","","Y","","-"
"부산","보철","매식술, 밀드바,Gold,Fixture 6ea","-","-","3000000","","","Y","","-"
"부산","보철","매식술, 밀드바,Titanium,Fixture 3ea","-","-","1000000","","","Y","","-"
"부산","보철","매식술, 밀드바,Titanium,Fixture 4ea","-","-","1200000","","","Y","","-"
"부산","보철","매식술, 자성체","-","-","600000","","","Y","","-"
"부산","보철","매식술, 오-링, E.R.A.,","-","-","500000","","","Y","","-"
"부산","보철","매식술, MDI","-","-","500000","","","Y","","-"
"부산","보철","매식술, 임시 MDI","-","-","200000","","","Y","","-"
"부산","보철","가철성브리지, 귀금속, 단순","-","-","600000","","","Y","","-"
"부산","보철","가철성브리지, 귀금속, 복잡","-","-","800000","","","Y","","-"
"부산","보철","가철성브리지, 비귀금속","-","-","400000","","","Y","","-"
"부산","보철","편측가철성국소의치, 귀금속","-","-","1200000","","","Y","","-"
"부산","보철","치아 매식술, 복잡, NOBEL","-","-","1900000","","","Y","","-"
"부산","보철","치아 매식술, 복잡, ASTRA","-","-","1900000","","","Y","","-"
"부산","보철","치아 매식술, 단순","-","-","1800000","","","Y","","-"
"부산","보철","캐드캠 세라믹 크라운","-","-","500000","","","Y","","-"
"부산","보철","교합안정장치, 복잡","-","-","550000","","","Y","","-"
"부산","보철","매식술,국산,G","-","-","1400000","","","Y","","-"
"부산","보철","주조금관, 백금합금","-","-","400000","","","Y","","-"
"부산","보철","인레이, 포세라인 or  레진, 복잡","-","-","250000","","","Y","","-"
"부산","식대","보호자 식대","-","일반식","6000","","","","","-"
"부산","식대","보호자 식대","-","공기밥","1000","","","","","-"
"부산","기타","수면내시경의 환자관리료(위)","-","-","50000","","","","","-"
"부산","기타","수면내시경의 환자관리료(대장)","-","-","50000","","","","","-"
"부산","기타","수면내시경의 환자관리료(위,대장동시실시)","-","-","60000","","","","","-"
"부산","기타","수면내시경의 환자관리료(치료내시경)","-","-","100000","","","","","-"
"부산","기타","환의 상하 한벌(귀가용)","-","-","19690","","","","","-"
"부산","기타","원폭피해자1세 건강검진(남)GFS","-","-","350000","","","","","-"
"부산","기타","원폭피해자1세 건강검진(여)GFS","-","-","350000","","","","","-"
"부산","기타","원폭피해자1세 건강검진(남)UGI","-","-","350000","","","","","-"
"부산","기타","원폭피해자1세 건강검진(여)UGI","-","-","350000","","","","","-"
"부산","기타","원폭피해자2세 건강검진(남)GFS","-","-","130000","","","","","-"
"부산","기타","원폭피해자2세 건강검진(여)GFS","-","-","130000","","","","","-"
"부산","기타","원폭피해자2세 건강검진(남)UGI","-","-","130000","","","","","-"
"부산","기타","원폭피해자2세 건강검진(여)UGI","-","-","130000","","","","","-"
"부산","기타","(100% 감면)장기복무 제대군인(10년이상) 건강검진","-","-","41740","","","","","-"
"부산","기타","장기복무 제대군인(10년이상) 건강검진","-","-","55660","","","","","-"
"부산","기타","종합검진17종(C급)","-","-","76000","","","","","-"
"부산","기타","종합검진20종(B급/남)","-","-","114000","","","","","-"
"부산","기타","종합검진20종(B급/여)","-","-","114000","","","","","-"
"부산","기타","종합검진24종(A급/남)","-","-","163000","","","","","-"
"부산","기타","종합검진24종(A급/여)","-","-","163000","","","","","-"
"부산","기타","종합검진28종(S급/남)","-","-","199000","","","","","-"
"부산","기타","종합검진28종(S급/여)","-","-","199000","","","","","-"
"부산","피부봉합용 봉합기","PROXIMATE PLUS MULTI- DIRECTIONAL SKIN STAPLER","BB3102EE","35Wide /tyco","13172","","","","","-"
"부산","인체조직유래 2차 가공뼈","RAFUGEN DBM GEL","BC0101BU","1CC/3CC/5CC","","404019","1618627","","","-"
"부산","인체조직유래 2차 가공뼈","ORTHOBLAST ∥ PASTE","BC0101IE","-","380938","","","","","-"
"부산","인체조직유래 2차 가공뼈","BONGENER","BC0102QT","-","345000","","","","","-"
"부산","압박고정용 SPLINT","ALKANTIS","BC1202LF","-","65000","","","","","-"
"부산","흡수성 골절고정용 PLATE","OTPS PLATE","BC5301HP","-","513000","","","","","-"
"부산","흡수성 골절고정용 PLATE","INION OTPS BIODEGRADABLE DISTAL RADIUS PLATE","BC5302HP","-","760000","","","","","-"
"부산","흡수성 MESH PLATE","OTPS MESH PLATE","BC5401HP","-","864500","","","","","-"
"부산","흡수성 PLATE 고정용 SCREW","OTPS SCREW","BC6001HP","2.8MM/3.1MM","","147250","218500","","","-"
"부산","흡수성 PLATE 고정용 SCREW","OTPS SCREW","BC6002HP","4.5MM","351500","","","","","-"
"부산","중재적시술시 사용되는 색전적출용","THROMBUSTER Ⅱ","BJ4101JI","-","500000","","","","","-"
"부산","중재적시술시 사용되는 색전적출용","EXPORT ASPIRATION CATHETER","BJ4102AW","-","424763","","","","","-"
"부산","중재적시술시 사용되는 색전적출용","EMBOSHIELD NAV6 EMBOLIC PROTECTION SYSTEM","BJ4102EC","-","1833000","","","","","-"
"부산","중재적시술시 사용되는 색전적출용","MO.MA ULTRA PROXIMAL CEREBRAL PROTECTION DEVICE","BJ4103AW","-","1862400","","","","","-"
"부산","고주파 정맥내막폐쇄요법용","VNUS CLOSURE CATHETER","BJ4301CA","-","880000","","","","","-"
"부산","혈전제거용 카테터","FOGARTY ARTERIAL CATHETER (3~7Fr)","BJ4412CN","3Fr/ 4Fr/ 5Fr/ 6Fr","75000","","","","","-"
"부산","혈관내영상카테타","85900P EAGLE EYE PLATINUM DIGITAL IVUS CATHETER","BJ4504JT","-","1420000","","","","","-"
"부산","OSTOMY용 ACCESSORY","CORSAIR","BJ4604JI","-","999990","","","","","-"
"부산","경막외강 신경박리술용","ST REED","BJ4801RA","-","490000","","","","","-"
"부산","경막외강 신경박리술 및 감압 신경성형술용","BIOVISION","BJ4802IU","-","800000","","","","","-"
"부산","이물제거용","MULTI SNARE SET","BJ5001CL","-","482155","","","","","-"
"부산","이물제거용","RETRIEVAL NET","BJ5003FM","-","40000","","","","","-"
"부산","요도(요관)금속스텐트","MEMOKATH","BJ5102QV","-","2200000","","","","","-"
"부산","혈관 중재적 시술후 지혈용","ANGIO-SEAL HEMOSTATIC PUNCTURE CLOSURE DEVICE","BJ7001BZ","-","321957","","","","","-"
"부산","혈관 중재적 시술후 지혈용","CLO-SUR PLUS P.A.D","BJ7001OO","-","89900","","","","","-"
"부산","혈관 중재적 시술후 지혈용","THE PERCLOSER PROGLIDE SMC DEVICE AND ACCESSORIES","BJ7003EC","-","304482","","","","","-"
"부산","바이스펙트랄 지수(BISPECTRAL INDEX) 감시용 SENSOR","BIS SENSOR","BK5001NF","-","62000","","","","","-"
"부산","혈전방지용 압박스타킹","DUOMED (허벅지형)","BK7306AU","18mm/ 23mm","","25970","47612","","","-"
"부산","혈전방지용 압박스타킹","COMPRESSION STOCKING THIGH LENGTH","BK7309IK","M / L","35000","","","","","-"
"부산","이식형 사건 기록기 삽입용","REVEAL DX INSERTABLE CARDIAC MONITOR","BM0802AW","-","3299879","","","","","-"
"부산","수술후 유착방지용","GUARDIX-SL","BM2101JO","1.5G/ 5G","","71475","224325","","","-"
"부산","창상피복제","NASOPORE","BM2201IE","-","","114950","122760","","","-"
"부산","초음파절삭기(관혈적 갑상선수술용)","HARMONIC SCALPEL","BM2421EE","-","110000","","","","","-"
"부산","불투명.투명멸균드레싱 재료(단순, 건조드레싱류)","STERI STRIP REINFORCED SKIN CLOSURE","BM5003EM","-","947","","","","","-"
"부산","양막이식술용 AMNIOTIC MEMBRANE","AMBIO DRY2","BTA01011","-","273750","","","","","-"
"부산","보조기류(ARM SLING 등)","TOMAS COLLAR","BZ101007","S/ M/ L","2558","","","","","-"
"부산","보조기류(ARM SLING 등)","ARM SLING","VM060","소아/성인","1008","","","","","-"
"부산","보조기류(ARM SLING 등)","CAST 신발","VM070","중/대","1109","","","","","-"
"부산","보조기류(ARM SLING 등)","CRUTCH(목발)","20330","대/중/소","8526","","","","","-"
"부산","불투명.투명멸균드레싱 재료(단순, 건조드레싱류)","STERI STRIP REINFORCED SKIN CLOSURE","BM5003EM","-","1011","","","","","-"
"부산","양막이식술용 AMNIOTIC MEMBRANE","AMBIO DRY2","BTA01011","-","273750","","","","","-"
"부산","보조기류(ARM SLING 등)","TOMAS COLLAR","BZ101007","S/ M/ L","2372","","","","","-"
"부산","보조기류(ARM SLING 등)","ARM SLING","VM060","소아/성인","967","","","","","-"
"부산","보조기류(ARM SLING 등)","CAST 신발","VM070","중/대","1142","","","","","-"
"부산","보조기류(ARM SLING 등)","CRUTCH(목발)","20330","대/중/소","7906","","","","","-"
"부산","-","액티피드정(삼일)","643900900","-","7","","","","","-"
"부산","-","아진탈정(일양)","641701020","-","10","","","","","-"
"부산","-","삐콤정(유한)","642100700","-","2","","","","","-"
"부산","-","타스나정((주)넥스팜코리아)","662501680","-","21","","","","","-"
"부산","-","덱사가글솔루션100ml","-","-","735","","","","","-"
"부산","-","비사코딜정(신일)","653801170","-","3","","","","","-"
"부산","-","가스피로캅셀(한화)","651600020","-","46","","","","","-"
"부산","-","농글리세린","648300040","-","4","","","","","-"
"부산","-","염화 칼륨(국전)","-","-","2","","","","","-"
"부산","-","미리보란정(셀트리온)","658000470","-","69","","","","","-"
"부산","-","마이드린캅셀(녹십자)","-","-","70","","","","","-"
"부산","-","오스테민캅셀250mg/C(삼진)","-","-","1","","","","","-"
"부산","-","바네포연고 5g/통(대한약품)","-","-","20","","","","","-"
"부산","-","프록토세딜연고 15G/tube(한독약품)","-","-","165","","","","","-"
"부산","-","페라세이프 (나노팜)","-","-","6069","","","","","-"
"부산","-","파자임95이중정(부광)","642202760","-","24","","","","","-"
"부산","-","로와콜연질캅셀(한국팜비오)","-","-","509","","","","","-"
"부산","-","설간구구좌제(환인제약)","-","-","152","","","","","-"
"부산","-","실데나필정 100mg/보훈정산(화이자)","-","-","1647","","","","","-"
"부산","-","유락신연고 100mg 50g/tub(녹십자)","-","-","850","","","","","-"
"부산","-","엑스탄디연질캡슐40MG(한국아스텔라스제약(주))","-","-","38360","","","","","-"
"부산","-","요요드 1g","-","-","121","","","","","-"
"부산","-","베타가글0.75%100ml/B","-","-","130","","","","","-"
"부산","-","Hydrogen peroside(K.P)-성광","-","-","1","","","","","-"
"부산","-","글리콜1c","-","-","433","","","","","-"
"부산","-","이소바이드액 500ml/B(근화제약(주))","652602860","-","36029","","","","","-"
"부산","-","진크피현탁액 90ml/btl(나노팜)","-","-","3600","","","","","-"
"부산","-","하이셀멸균액2% 10g/BTL(삼일)","-","-","180","","","","","-"
"부산","-","니트로후라존연고/G(안국)","-","-","5","","","","","-"
"부산","-","백색바셀린 100% 5g/통(성광)","657400590","-","5","","","","","-"
"부산","-","카바젝트주","-","-","1916","","","","","-"
"부산","-","말린다주(히알우로니다제)((주)비씨월드제약)","-","-","15250","","","","","-"
"부산","-","포스테오주/pen (한국릴리(유))","670800290","-","558000","","","","","-"
"부산","-","아바스틴주 100mg (한국로슈)","-","-","345088","","","","","-"
"부산","-","카르민주0.8%(한국유나이티드)","-","-","2464","","","","","-"
"부산","-","경피용건조BCG Vaccine-예방접종","-","-","60000","","","","","-"
"부산","-","하브릭스주-A형간염백신(소아용)-예방접종","-","-","40000","","","","","-"
"부산","-","하브릭스주성인용-A형간염백신(예방접종)","-","-","70000","","","","","-"
"부산","-","헤파빅주200단위/ml(근주용)-예방접종","-","-","34000","","","","","-"
"부산","-","헤파빅주100단위/0.5ml(녹십자)-예방접종","-","-","22000","","","","","-"
"부산","-","유박스비주 1ml(LG생명과학)-B형간염예방접종(성인용)","-","-","23000","","","","","-"
"부산","-","신종플루접종비-예방접종","-","-","15000","","","","","-"
"부산","-","로타릭스((주)글락소스미스클라인)-예방접종","-","-","130000","","","","","-"
"부산","-","로타텍액(한국MSD)-예방접종","-","-","100000","","","","","-"
"부산","-","가다실주(머크)-예방접종","-","-","200000","","","","","-"
"부산","-","박씨그라프(사노피-아벤티스코리아)-예방접종","-","-","25000","","","","","-"
"부산","-","인플루엔자텐백신(에스케이케미칼)-예방접종","-","-","25000","","","","","-"
"부산","-","[성인]폐렴구균(프리베나 13주:와이어스)-예방접종","-","-","100000","","","","","-"
"부산","-","[소아]폐렴구균(프리베나 13주:와이어스)-예방접종","-","-","150000","","","","","-"
"부산","-","에스케이디피티트리백신주(DPT)-예방접종","-","-","30000","","","","","-"
"부산","-","일본뇌염(사백신)-예방접종","-","-","20000","","","","","-"
"부산","-","씨디제박스일본뇌염주(씨제이)-예방접종","-","-","35000","","","","","-"
"부산","-","악티브(사노피파스퇴르)-예방접종","-","-","41000","","","","","-"
"부산","-","폐렴구균(뉴모-23:제일제당)-예방접종","-","-","40000","","","","","-"
"부산","-","이모박스폴리오주(씨제이)-예방접종","-","-","25000","","","","","-"
"부산","-","인판릭스-IPV 0.5ML(글락소스미스클라인)-예방접종","-","-","47000","","","","","-"
"부산","-","녹십자수두백신(녹십자PBM)-예방접종","-","-","29000","","","","","-"
"부산","-","테트락심주 0.5ML(한독약품)-예방접종","-","-","47000","","","","","-"
"부산","-","엠엠알-투(SK케미칼)-예방접종","-","-","26000","","","","","-"
"부산","-","아다셀주 0.5ML(Tdap:한독약품)-예방접종","-","-","40000","","","","","-"
"부산","-","유박스비주 0.5ml(LG생명)-예방접종(소아용)","-","-","18000","","","","","-"
"부산","-","PDT:인판릭스(그락소스미스클라인)-예방접종","-","-","32000","","","","","-"
"부산","-","티디퓨어백신주(프리필드)-예방접종","-","-","30000","","","","","-"
"부산","-","조스타박스주(한국엠에스디(주))_예방접종","-","-","190000","","","","","-"
"부산","-","멘비오(수막구균)-예방접종","-","-","150000","","","","","-"
"부산","-","진단서(일반진단서)","PDZ01","-","10000","","","","","의료법 시행규칙 제9조 [서식5의2]"
"부산","-","상해진단서","PDZ02","전치 3주이상","100000","","","","","의료법 시행규칙 제9조 [서식5의3]"
"부산","-","상해진단서","PDZ02","전치 3주미만","50000","","","","","의료법 시행규칙 제9조 [서식5의3]"
"부산","-","사망진단서","PDZ03","-","10000","","","","","의료법 시행규칙 제10조 [서식6]"
"부산","-","사체검안서","PDZ04","-","30000","","","","","의료법 시행규칙 제10조 [서식6]"
"부산","-","출생증명서","PDZ06","퇴원후, 1부","3000","","","","","의료법 시행규칙 제11조 [서식7]"
"부산","-","장애진단서","PDZ07","일반장애","15000","","","","","장애인복지법 시행규칙 제3조 별지[서식 3] ※ 장애인등록증 발급에 필요서류"
"부산","-","장애진단서","PDZ07","정신지체 및 발달장애","40000","","","","","장애인복지법 시행규칙 제3조 별지[서식 3] ※ 장애인등록증 발급에 필요서류"
"부산","-","병사용진단서","PDZ08","-","15000","","","","","병역법 시행규칙 제87조, 95조 [서식 106]"
"부산","-","국민연금 장애심사용 진단서","PDZ10","-","3000","","","","","국민연금법 시행규칙 제28조 [서식 21] 신청인 제출서류 - 국민연금 장애심사규정 제12조(보건복지부 고시 2011-82호; 2011.7.26) 별지[서식 3]"
"부산","-","사체검안서(재발행)","PDZ11","-","1000","","","","","1장당"
"부산","-","사체부검료(재발행)","PDZ11","-","2000","","","","","1장당"
"부산","-","영문진단서(재발행)","PDZ11","-","1500","","","","","1장당"
"부산","-","일반소견서(1부)","-","-","10000","","","","","-"
"부산","-","일반소견서(재발행)","PDZ11","-","1000","","","","","1장당"
"부산","-","(영문)출생증명서,퇴원후(재발행)","PDZ11","-","1500","","","","","1장당"
"부산","-","사본(재발행)","PDZ11","-","1000","","","","","1장당"
"부산","-","근로능력평가용진단서","-","-","10000","","","","","-"
"부산","-","노인장기요양소견서","-","-","31960","","","","","-"
"부산","-","노인장기요양소견서[치매용]","-","-","47500","","","","","-"
"부산","-","보장구검진소견서","-","-","10000","","","","","-"
"부산","-","사망진단서 [영문 1부]","-","-","15000","","","","","-"
"부산","-","사망진단서(출장료)","-","-","20000","","","","","-"
"부산","-","사체부검료(1부)","-","-","20000","","","","","-"
"부산","-","수술확인서(1부)","-","-","10000","","","","","-"
"부산","-","신체감정료(과목당)","-","-","150000","","","","","-"
"부산","-","영문진단서(1부)","-","-","15000","","","","","-"
"부산","-","입,퇴원확인서","-","퇴원후, 1부","1000","","","","","-"
"부산","-","입원사실증명서(1부)","-","-","3000","","","","","-"
"부산","-","장애 진단서 (1부)","-","-","100000","","","","","-"
"부산","-","장애자증명서(1부)","-","-","20000","","","","","-"
"부산","-","정신감정서 (1부)","-","-","100000","","","","","-"
"부산","-","진료비추정서<천만원미만> (1부)","-","-","50000","","","","","-"
"부산","-","진료비추정서<천만원이상> (1부)","-","-","100000","","","","","-"
"부산","-","진료확인서(1부)","-","-","10000","","","","","-"
"부산","-","후유장애 진단서 (1부)","-","-","100000","","","","","-"
"부산","-","(영문)일반소견서(1부)","-","-","15000","","","","","-"
"부산","-","(영문)출생증명서","-","퇴원후, 1부","4500","","","","","-"
"부산","-","통원사실증명서","-","병명기재","3000","","","","","-"
"부산","-","-","-","병명미기재","1000","","","","","-"
"부산","-","의무기록지 COPY","-","기본 5부","2000","","","","","-"
"부산","-","-","-","기본5부초과 매당","200","","","","","-"
