"병원","분류","명칭","코드","구분","비용","최저비용","최고비용","치료재료대 포함여부","약제비 포함여부","특이사항"
"중앙","내시경, 천자 및 생검료","진정내시경 환자관리료Ⅳ","EA004","SEA004","168300","","","","",""
"중앙","","타액검사[분비율, 점조도, PH, 완충기능검사]","EZ919","JM0088T","10000","","","","",""
"중앙","","항GD1b항체 [IgG]","CZ425","LWZ0006","26333","","","","","Anti GD1b Ab IgG"
"중앙","","항GD1b항체 [IgM]","CZ425","LWZ0006","26333","","","","","Anti GD1b Ab IgM"
"중앙","","항GM1항체 [IgG]","CZ261","LWZ0002","26333","","","","","Anti GM1 Ab IgG"
"중앙","","항GM1항체 [IgM]","CZ262","LWZ0003","26333","","","","","Anti GM1 Ab IgM"
"중앙","기능 검사료(평형 및 청각 기능검사)","회전검사 [회전의자검사(정현파회전 및 등속회전검사,Rotatory Chair Test)]","FZ732","SZ01709","50000","","","","",""
"중앙","기능검사료","후각기능검사(인지및역치)","FZ671","SZ09700","20000","","","","",""
"중앙","상급병실료","1인실 병실차액","ABZ010001","A2Z00201,A2Z0010201-2","","100000","188470","","","(기존) 병실차액(100,000원) + 각 병원 등급별 기본입원료/호스피스,자보(기존)병실차액만 산정/간호간병1인실 미운영"
"중앙","상급병실료","특실 병실차액","","A2Z00101,A2Z0010101-6","","200000","408840","","","(기존) 병실차액(200,000원) + 각 병원 등급별 기본입원료/호스피스 자보는 (기존)병실차액만 산정"
"중앙","교육상담료","교육 및 상담료[당뇨병 교육]","AZ001","HZGT00102","20000","","","","",""
"중앙","MRI-특수검사","Dynamic","HF105+HB021","RMHF10501","401180","","","","","급여 인정기준 외 실시한 경우 비급여/PACS영상저장및전송비용 포함"
"중앙","복부-복부","MRI Abdomen 조영제사용 [테슬라1.5-3.0미만+품질관리적합]","HI227+HJ227+HB021","RMHI22702","528740","","","","","조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","복부-복부","MRI Abdomen 조영제사용 [테슬라3.0이상+품질관리적합]","HI227+HJ227+HB021","RMHI22703","560180","","","","","조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","복부-복부","MRI Abdomen　[테슬라1.5-3.0미만+품질관리적합]","HI127+HJ127+HB021","RMHI12702","398740","","","","","급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","복부-복부","MRI Abdomen　[테슬라3.0이상+품질관리적합]","HI127+HJ127+HB021","RMHI12703","422400","","","","","급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","혈관-복부혈관","MRI Abdominal Angio 조영제사용[테슬라1.5-3.0미만+품질관리적합]","HI238+HJ238+HB021","RMHI23802","530330","","","","","조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","혈관-복부혈관","MRI Abdominal Angio 조영제사용[테슬라3.0이상+품질관리적합]","HI238+HJ238+HB021","RMHI23803","561870","","","","","조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","혈관-복부혈관","MRI Abdominal Angio　[테슬라1.5-3.0미만+품질관리적합]","HI138+HJ138+HB021","RMHI13802","399830","","","","","급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","혈관-복부혈관","MRI Abdominal Angio　[테슬라3.0이상+품질관리적합]","HI138+HJ138+HB021","RMHI13803","423540","","","","","급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","흉부-유방","MRI Breast [테슬라1.5-3.0미만+품질관리적합]","HI126+HJ126+HB021","RMHI12602","398740","","","","","급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","흉부-유방","MRI Breast 조영제사용 [테슬라1.5-3.0미만+품질관리적합]","HI226+HJ226+HB021","RMHI22602","528770","","","","","조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","흉부-유방","MRI Breast　[테슬라3.0이상+품질관리적합]","HI126+HJ126+HB021","RMHI12603","422400","","","","","급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","흉부-유방","MRI Breast　조영제사용 [테슬라3.0이상+품질관리적합]","HI226+HJ226+HB021","RMHI22603","560210","","","","","조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","흉부-흉부","MRI Chest [테슬라1.5-3.0미만+품질관리적합]","HI125+HJ125+HB021","RMHI12502","398740","","","","","급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","흉부-흉부","MRI Chest 조영제사용 [테슬라1.5-3.0미만+품질관리적합]","HI225+HJ225+HB021","RMHI22502","528770","","","","","조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","흉부-흉부","MRI Chest 조영제사용 [테슬라3.0이상+품질관리적합]","HI225+HJ225+HB021","RMHI22503","560210","","","","","조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","흉부-흉부","MRI Chest　[테슬라3.0이상+품질관리적합]","HI125+HJ125+HB021","RMHI12503","422400","","","","","급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","복부-담췌관","MRI Cholangiogram 조영제사용[테슬라1.5-3.0미만+품질관리적합] +도타렘조영제 포함","HI233+HJ233+HB021","RMHI23302","528740","","","","","조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","복부-담췌관","MRI Cholangiogram 조영제사용[테슬라3.0이상+품질관리적합]+도타렘조영제 포함","HI233+HJ233+HB021","RMHI23303","560180","","","","","조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","복부-담췌관","MRI Cholangiogram　[테슬라1.5-3.0미만+품질관리적합]","HI133+HJ133+HB021","RMHI13302","398740","","","","","급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","복부-담췌관","MRI Cholangiogram　[테슬라3.0이상+품질관리적합]","HI133+HJ133+HB021","RMHI13303","422400","","","","","급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","복부-신장 및 부신","MRI Kidney and Adrenal 조영제사용 [테슬라1.5-3.0미만+품질관리적합]","HI230+HJ230+HB021","RMHI23002","528740","","","","","조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","복부-신장 및 부신","MRI Kidney and Adrenal 조영제사용 [테슬라3.0이상+품질관리적합]","HI230+HJ230+HB021","RMHI23003","560180","","","","","조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","복부-신장 및 부신","MRI Kidney and Adrenal　[테슬라1.5-3.0미만+품질관리적합]","HI130+HJ130+HB021","RMHI13002","398740","","","","","급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","복부-신장 및 부신","MRI Kidney and Adrenal　[테슬라3.0이상+품질관리적합]","HI130+HJ130+HB021","RMHI13003","422400","","","","","급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","복부-간","MRI Liver　[테슬라1.5-3.0미만+품질관리적합]","HI132+HJ132+HB021","RMHI13202","398740","","","","","급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","복부-간","MRI Liver　[테슬라3.0이상+품질관리적합]","HI132+HJ132+HB021","RMHI13203","422400","","","","","급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","복부-췌장","MRI Pancreas 조영제사용 [테슬라1.5-3.0미만+품질관리적합]+도타렘조영제 포함","HI229+HJ229+HB021","RMHI22902","528740","","","","","조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","복부-췌장","MRI Pancreas 조영제사용 [테슬라3.0이상+품질관리적합]+도타렘조영제 포함","HI229+HJ229+HB021","RMHI22903","560180","","","","","조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","복부-췌장","MRI Pancreas　[테슬라1.5-3.0미만+품질관리적합]","HI129+HJ129+HB021","RMHI12902","398740","","","","","급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","복부-췌장","MRI Pancreas　[테슬라3.0이상+품질관리적합]","HI129+HJ129+HB021","RMHI12903","422400","","","","","급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","복부-골반","MRI Pelvis 조영제사용 [테슬라1.5-3.0미만+품질관리적합]","HI228+HJ228+HB021","RMHI22802","528740","","","","","조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","복부-골반","MRI Pelvis 조영제사용 [테슬라3.0이상+품질관리적합]","HI228+HJ228+HB021","RMHI22803","560180","","","","","조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","복부-골반","MRI Pelvis　[테슬라1.5-3.0미만+품질관리적합]","HI128+HJ128+HB021","RMHI12802","398740","","","","","급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","복부-골반","MRI Pelvis　[테슬라3.0이상+품질관리적합]","HI128+HJ128+HB021","RMHI12803","422400","","","","","급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","복부-음낭 및 음경","MRI Penile and Scrotum 조영제사용 [테슬라3.0이상+품질관리적합]","HI231+HJ231+HB021","RMHI23103","560180","","","","","조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","복부-음낭 및 음경","MRI Penile and Scrotum 조영제사용[테슬라1.5-3.0미만+품질관리적합]","HI231+HJ231+HB021","RMHI23102","528740","","","","","조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","복부-음낭 및 음경","MRI Penile and Scrotum　[테슬라1.5-3.0미만+품질관리적합]","HI131+HJ131+HB021","RMHI13102","398740","","","","","급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","복부-음낭 및 음경","MRI Penile and Scrotum　[테슬라3.0이상+품질관리적합]","HI131+HJ131+HB021","RMHI13103","422400","","","","","급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","복부-전립선","MRI Prostate 조영제사용[테슬라1.5-3.0미만+품질관리적합]","HI234+HJ234+HB021","RMHI23402","528740","","","","","조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","복부-전립선","MRI Prostate 조영제사용[테슬라3.0이상+품질관리적합]","HI234+HJ234+HB021","RMHI23403","560180","","","","","조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","복부-전립선","MRI Prostate　[테슬라1.5-3.0미만+품질관리적합]","HI134+HJ134+HB021","RMHI13402","398740","","","","","급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","복부-전립선","MRI Prostate　[테슬라3.0이상+품질관리적합]","HI134+HJ134+HB021","RMHI13403","422400","","","","","급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","혈관-흉부혈관","MRI Thoracic Angio 조영제사용 [테슬라1.5-3.0미만+품질관리적합]","HI237+HJ237+HB021","RMHI23702","530330","","","","","조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","혈관-흉부혈관","MRI Thoracic Angio 조영제사용 [테슬라3.0이상+품질관리적합]","HI237+HJ237+HB021","RMHI23703","561870","","","","","조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","혈관-흉부혈관","MRI Thoracic Angio　[테슬라1.5-3.0미만+품질관리적합]","HI137+HJ137+HB021","RMHI13702","399830","","","","","급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","혈관-흉부혈관","MRI Thoracic Angio　[테슬라3.0이상+품질관리적합]","HI137+HJ137+HB021","RMHI13703","423540","","","","","급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","두경부-경부","MRI 경부 Neck /촬영+판독/조영제 사용[테슬라1.5-3.0미만+품질관리적합]","HI208+HJ208+HB021","RMHI20802","528780","","","","","조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라1.5-3.0미만+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","두경부-경부","MRI 경부 Neck /촬영+판독/조영제 사용[테슬라3.0이상+품질관리적합]","HI208+HJ208+HB021","RMHI20803","560220","","","","","조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","두경부-경부","MRI 경부 Neck 촬영+판독 [테슬라1.5-3.0미만+품질관리적합]","HI108+HJ108+HB021","RMHI10802","398740","","","","","조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라1.5-3.0미만+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","두경부-경부","MRI 경부 Neck 촬영+판독료[테슬라3.0이상+품질관리적합]","HI108+HJ108+HB021","RMHI10803","422400","","","","","조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","혈관-경부혈관","MRI 경부혈관-일반 촬영+판독[테슬라1.5-3.0미만+품질관리적합]","HI136+HJ136+HB021","RMHI13602","399830","","","","","급여 인정기준 외 실시한 경우 비급여/테슬라1.5-3.0미만+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","혈관-경부혈관","MRI 경부혈관-일반 촬영+판독[테슬라3.0이상+품질관리적합]","HI136+HJ136+HB021","RMHI13603","423540","","","","","급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","혈관-경부혈관","MRI 경부혈관-조영제 주입 전/후 촬영+판독[테슬라1.5-3.0미만+품질관리적합]","HI236+HJ236+HB021","RMHI23602","530330","","","","N","조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라1.5-3.0미만+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","혈관-경부혈관","MRI 경부혈관-조영제 주입 전/후 촬영+판독[테슬라3.0이상+품질관리적합]","HI236+HJ236+HB021","RMHI23603","561870","","","","","조영제 별도 산정/급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","뇌","MRI 뇌-일반 촬영+판독[테슬라1.5-3.0미만+품질관리적합]","HI101+HJ101+HB021","RMHI10102","367190","","","","","급여 인정기준 외 실시한 경우 비급여/테슬라1.5-3.0미만+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","뇌","MRI 뇌-일반촬영+판독[테슬라3.0이상+품질관리적합]","HI101+HJ101+HB021","RMHI10103","388960","","","","","급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","뇌","MRI 뇌-조영제 주입 전/후 촬영+판독[테슬라1.5-3.0미만+품질관리적합]","HI201+HJ201+HB021","RMHI20102","487000","","","","N","조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라1.5-3.0미만+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","뇌","MRI 뇌-조영제 주입 전/후 촬영+판독[테슬라3.0이상+품질관리적합","HI201+HJ201+HB021","RMHI20103","515940","","","","","조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","혈관-뇌혈관","MRI 뇌혈관-일반 촬영+판독[테슬라3.0이상+품질관리적합]","HI135+HJ135+HB021","RMHI13503","423540","","","","","급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","혈관-뇌혈관","MRI 뇌혈관-일반+촬영+판독[테슬라1.5-3.0미만+품질관리적합]","HI135+HJ135+HB021","RMHI13502","399830","","","","","급여 인정기준 외 실시한 경우 비급여/테슬라1.5-3.0미만+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","혈관-뇌혈관","MRI 뇌혈관-조영제 주입 전/후 촬영+판독[테슬라1.5-3.0미만+품질관리적합]","HI235+HJ235+HB021","RMHI23502","530330","","","","N","조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라1.5-3.0미만+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","혈관-뇌혈관","MRI 뇌혈관-조영제 주입 전/후 촬영+판독[테슬라3.0이상+품질관리적합]","HI235+HJ235+HB021","RMHI23503","561870","","","","","조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","두경부-부비동","MRI 부비동 PNS /촬영+판독/조영제 사용 [테슬라1.5-3.0미만+품질관리적합]","HI204+HJ204+HB021","RMHI20402","528780","","","","","조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라1.5-3.0미만+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","두경부-부비동","MRI 부비동 PNS /촬영+판독/조영제 사용 [테슬라3.0이상+품질관리적합]","HI204+HJ204+HB021","RMHI20403","560220","","","","","조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","두경부-부비동","MRI 부비동 PNS 촬영+판독[테슬라1.5-3.0미만+품질관리적합","HI104+HJ104+HB021","RMHI10402","398740","","","","","조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라1.5-3.0미만+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","두경부-부비동","MRI 부비동 PNS 촬영+판독[테슬라3.0이상+품질관리적합]","HI104+HJ104+HB021","RMHI10403","422400","","","","","조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","혈관-심혈관","MRI 심혈관Cardiovascular MRA 조영제사용 [테슬라1.5-3.0미만+품질관리적합]","HI240+HJ240+HB021","RMHI24002","530330","","","","","조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","혈관-심혈관","MRI 심혈관Cardiovascular MRA 조영제사용 [테슬라3.0이상+품질관리적합]","HI240+HJ240+HB021","RMHI24003","561870","","","","","조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","혈관-심혈관","MRI 심혈관Cardiovascular MRA　[테슬라1.5-3.0미만+품질관리적합]","HI140+HJ140+HB021","RMHI14002","399830","","","","","급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","혈관-심혈관","MRI 심혈관Cardiovascular MRA　[테슬라3.0이상+품질관리적합]","HI140+HJ140+HB021","RMHI14003","423540","","","","","급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","두경부-안면","MRI 안면 Face /촬영+판독/조영제 사용 [테슬라3.0이상+품질관리적합]","HI203+HJ203+HB021","RMHI20303","560220","","","","","조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","두경부-안면","MRI 안면 Face /촬영+판독/조영제 사용[테슬라1.5-3.0미만+품질관리적합]","HI203+HJ203+HB021","RMHI20302","528780","","","","","조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라1.5-3.0미만+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","두경부-안면","MRI 안면 Face 촬영+판독[테슬라1.5-3.0미만+품질관리적합]","HI103+HJ103+HB021","RMHI10302","398740","","","","","조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라1.5-3.0미만+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","두경부-안면","MRI 안면 Face 촬영+판독[테슬라3.0이상+품질관리적합]","HI103+HIJ03+HB021","RMHI10303","422400","","","","","조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","두경부-안와","MRI 안와 Orbit /촬영+판독/조영제 사용　[테슬라1.5-3.0미만+품질관리적합]","HI205+HJ205+HB021","RMHI20502","528780","","","","","조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라1.5-3.0미만+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","두경부-안와","MRI 안와 Orbit /촬영+판독/조영제 사용　[테슬라3.0이상+품질관리적합]","HI205+HJ205+HB021","RMHI20503","560220","","","","","조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","두경부-안와","MRI 안와 Orbit　촬영+판독 [테슬라1.5-3.0미만+품질관리적합]","HI105+HJ105+HB021","RMHI10502","398740","","","","","조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라1.5-3.0미만+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","두경부-안와","MRI 안와 Orbit　촬영+판독 [테슬라3.0이상+품질관리적합]","HI105+HJ105+HB021","RMHI10503","422400","","","","","조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라 3.0+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","두경부-측두골","MRI 측두골 Temporal Bone /촬영+판독/조영제 사용 [테슬라3.0이상+품질관리적합]","HI206+HJ206+HB021","RMHI20603","560220","","","","","조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","두경부-측두골","MRI 측두골 Temporal Bone /촬영+판독/조영제 사용[테슬라1.5-3.0미만+품질관리적합]","HI206+HJ206+HB021","RMHI20602","528780","","","","","조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라1.5-3.0미만+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","두경부-측두골","MRI 측두골 Temporal Bone 촬영+판독 [테슬라3.0이상+품질관리적합]","HI106+HJ106+HB021","RMHI10603","422400","","","","","조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","두경부-측두골","MRI 측두골 Temporal Bone　촬영+판독 [테슬라1.5-3.0미만+품질관리적합]","HI106+HIJ06+HB021","RMHI10602","398740","","","","","조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라1.5-3.0미만+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","두경부-측두하악관절","MRI 측두하악관절 TM-Joint /촬영료+판독/조영제 사용[테슬라3.0이상+품질관리적합]","HI207+HJ207+HB021","RMHI20703","560220","","","","","조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","두경부-측두하악관절","MRI 측두하악관절 TM-Joint　촬영+판독 [테슬라1.5-3.0미만+품질관리적합]","HI107+HJ107+HB021","RMHI10702","398740","","","","","조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라1.5-3.0미만+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","두경부-측두하악관절","MRI 측두하악관절 TM-Joint　촬영+판독[테슬라3.0이상+품질관리적합]","HI107+HJ107+HB021","RMHI10703","422400","","","","","조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","복부-간","MRI　Liver 조영제사용 [테슬라1.5-3.0미만+품질관리적합]]+ 프리모비스트주사10ml 조영제 포함","HI232+HJ232+HB021","RMHI23202","528740","","","","","조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","복부-간","MRI　Liver 조영제사용 [테슬라3.0이상+품질관리적합]]++ 프리모비스트주사10ml 조영제 포함","HI232+HJ232+HB021","RMHI23203","560180","","","","","조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","두경부-측두하악관절","MRI측두하악관절 TM-Joint /촬영+판독/조영제사용[테슬라1.5-3.0미만+품질관리적합]","HI207+HJ207+HB021","RMHI20702","528780","","","","","조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함"
"중앙","근골격계-견관절","견관절-일반","HE115","RMHE11501R/RMHE11501L","470000","","","","","급여 인정기준 외 실시한 경우 비급여"
"중앙","근골격계-견관절","견관절-조영제 주입 전/후 촬영판독","HE215","RMHE21501L-R/RMHE14202-11","470000","","","","N","조영제 별도산정/급여 인정기준 외 실시한 경우 비급여"
"중앙","척추-경추","경추-일반","HE109","RMHE10901-02","470000","","","","","급여 인정기준 외 실시한 경우 비급여"
"중앙","척추-경추","경추-조영제 주입 전/후 촬영판독","HE209","RMHE20901-02","470000","","","","N","조영제 별도산정/급여 인정기준 외 실시한 경우 비급여"
"중앙","근골격계-고관절","고관절-일반","HE118","RMHE11801B/RMHE11801L-R","470000","","","","","급여 인정기준 외 실시한 경우 비급여"
"중앙","근골격계-고관절","고관절-조영제 주입 전/후 촬영판독","HE218","RMHE21801B-RMHE218L-R","470000","","","","N","조영제 별도산정/급여 인정기준 외 실시한 경우 비급여"
"중앙","MRI-특수검사","관류 [3차원자기공명영상 포함]","HF102+HB021","RMHF10201","348140","","","","","급여 인정기준 외 실시한 경우 비급여/PACS영상저장및전송비용 포함"
"중앙","MRI-특수검사","관류 [3차원자기공명영상 포함]-기본검사 동시","HF202+HB021","RMHF20201","197790","","","","","급여 인정기준 외 실시한 경우 비급여/PACS영상저장및전송비용 포함"
