"진료과","순위","상명코드","상병명","건수"
"호흡기내과","7","R93","기타 신체구조의 진단적 영상상 이상소견","767"
"호흡기내과","8","J18","상세불명 병원체의 폐렴","715"
"호흡기내과","9","C34","기관지 및 폐의 악성 신생물","696"
"호흡기내과","10","U07","U07의 응급사용","616"
"호흡기내과","11","J30","혈관운동성 및 앨러지성 비염","607"
"호흡기내과","12","J47","기관지확장증","411"
"호흡기내과","13","I10","본태성(원발성) 고혈압","349"
"호흡기내과","14","J43","폐기종","333"
"호흡기내과","15","J98","기타 호흡장애","314"
"호흡기내과","16","J42","상세불명의 만성 기관지염","301"
"호흡기내과","17","J20","급성 기관지염","224"
"호흡기내과","18","J84","기타 사이질성 폐질환","211"
"호흡기내과","19","R04","호흡기도 출혈","142"
"호흡기내과","20","A16","세균학적으로나 조직학적으로 확인되지 않은 호흡기결핵","141"
