"진료과","순위","상명코드","상병명","건수"
"혈액종양내과","20","E03","기타 갑상선기능저하증","43"
"호흡기내과","1","J44","기타 만성 폐쇄성 폐질환","3912"
"호흡기내과","2","J98","기타 호흡장애","3806"
"호흡기내과","3","J31","만성비염. 비인두염 및 인두염","742"
"호흡기내과","4","J45","천식","643"
"호흡기내과","5","I10","본태성(일차성)고혈압","638"
"호흡기내과","6","U07","U07의 응급사용","498"
"호흡기내과","7","J40","급성인지 만성인지 명시되지 않은 기관지염","480"
"호흡기내과","8","J18","상세불명 병원체의 폐렴","431"
"호흡기내과","9","E11","인슐린-비의존 당뇨병","290"
"호흡기내과","10","C34","기관지 및 폐의 악성 신생물","237"
"호흡기내과","11","J47","기관지확장증","222"
"호흡기내과","12","J02","급성 인두염","211"
"호흡기내과","13","J42","상세불명의 만성 기관지염","208"
"호흡기내과","14","R09","순환기계통 및 호흡기계통을 침습한 기타 증상 및 징후","132"
"호흡기내과","15","J20","급성 기관지염","120"
"호흡기내과","16","J00","급성 코인두염[감기]","111"
"호흡기내과","17","E78","지질단백질대사장애 및 기타 지질증","88"
"호흡기내과","18","J84","기타 사이질성 폐질환","84"
"호흡기내과","19","R05","기침","67"
"호흡기내과","20","K29","위염 및 십이지장염","58"
