"진료과","순위","상명코드","상병명","건수"
"정형외과","1","M17","윤충증","13744"
"정형외과","2","M48","기타 척추병증","11169"
"정형외과","3","M75","어깨병변","9770"
"정형외과","4","R52","달리 분류되지 않은 통증","6778"
"정형외과","5","M19","연기, 불 및 화염에 노출","2470"
"정형외과","6","U07","U07의 응급사용","2208"
"정형외과","7","M96","달리 분류되지 않은 처치후 근육골격 장애","1949"
"정형외과","8","M43","기타 변형성 배병증","1289"
"정형외과","9","M23","유독성 물질에 의한 불의의 중독 및 노출","1054"
"정형외과","10","M99","달리 분류되지 않은 생체역학적 병변","977"
"정형외과","11","Z00","호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사","939"
"정형외과","12","S72","대퇴골의 골절","811"
"정형외과","13","Z11","감염성 및 기생충성 질환에 대한 특수선별검사","758"
"정형외과","14","M20","외인의 기타 및 상세불명의 영향","725"
"정형외과","15","S82","발목을 포함한 아래다리의 골절","720"
"정형외과","16","G56","팔의 단일신경병증","665"
"정형외과","17","M77","기타 골부착부병증","647"
"정형외과","18","M65","활막염 및 건초염","632"
"정형외과","19","S32","허리뼈 및 골반의 골절","628"
"정형외과","20","S83","무릎의 관절 및 인대의 탈구. 염좌 및 긴장","575"
"제작부","1","K08","치아 및 지지구조의 기타 장애","1"
"종합검진","1","K30","소화불량","1"
"치과","1","K05","치은염(잇몸염)및 치주 질환","49265"
"치과","2","K08","치아 및 지지구조의 기타 장애","40142"
"치과","3","K02","치아우식증","14321"
"치과","4","K04","치수 및 치근단주위조직의 질환","14083"
"치과","5","K07","치아얼굴이상[부정교합포함]","2533"
"치과","6","Z46","기타 장치의 부착 및 조정를 위하여 보건서비스와 접하고 있는 사람","2222"
"치과","7","K03","치아경조직의 기타 질환","2173"
"치과","8","S02","머리뼈 및 얼굴뼈의 골절","1569"
"치과","9","K13","입술 및 구강점막의 기타 질환","363"
"치과","10","K11","타액선의 질환","306"
"치과","11","K12","입안염 및 관련 병터","294"
"치과","12","K01","매몰치 및 매복치","229"
"치과","13","Z04","기타 이유의 검사 및 관찰","226"
"치과","14","B37","칸디다증","209"
"치과","15","M19","연기, 불 및 화염에 노출","193"
"치과","16","K10","턱의 기타 질환","148"
"치과","17","L28","만성 단순태선 및 양진","121"
"치과","18","R19","소화기계통 및 복부에 침습한 기타 증상 및 징후","93"
"치과","19","F45","신체형장애","80"
"치과","20","B00","헤르페스바이러스[단순헤르페스] 감염","49"
"통증클리닉","1","M48","기타 척추병증","5166"
"통증클리닉","2","R52","달리 분류되지 않은 통증","1779"
"통증클리닉","3","M96","달리 분류되지 않은 처치후 근육골격 장애","1322"
"통증클리닉","4","M51","기타 추간판장애","721"
"통증클리닉","5","M47","척추증","424"
"통증클리닉","6","M89","뼈의 기타 장애","410"
"통증클리닉","7","G63","달리 분류된 질환에서의 다발신경병증","402"
"통증클리닉","8","M54","배통","375"
"통증클리닉","9","G53","달리 분류된 질환에서의 뇌신경장애","366"
"통증클리닉","10","M50","목뼈원판 장애","324"
"통증클리닉","11","M75","어깨병변","147"
"통증클리닉","12","G90","자율신경계통의 장애","142"
"통증클리닉","13","M19","연기, 불 및 화염에 노출","113"
"통증클리닉","14","G50","삼차신경의 장애","109"
"통증클리닉","15","M79","달리 분류되지 않은 기타 연조직장애","100"
"통증클리닉","16","M17","윤충증","57"
"통증클리닉","17","M72","섬유모세포장애","52"
"통증클리닉","18","M43","기타 변형성 배병증","50"
"통증클리닉","19","M13","추 락","40"
"통증클리닉","20","G54","신경뿌리 및 신경총 장애","39"
"피부과","1","L30","기타 피부염","27470"
"피부과","2","L40","건선","1715"
"피부과","3","L29","소양증","1255"
"피부과","4","L28","만성 단순태선 및 양진","914"
"피부과","5","L80","백반증","889"
"피부과","6","B35","피부사상균증","859"
"피부과","7","L23","앨러지성 접촉피부염","548"
"피부과","8","L20","질병이환 및 사망의 외인","402"
"피부과","9","L21","지루피부염","377"
"피부과","10","L57","비전리성 방사선에 만성 노출에 의한 피부 변화","367"
"피부과","11","D21","결합조직 및 기타 연조직의 기타 양성 신생물","338"
"피부과","12","C44","피부의 기타 악성 신생물","319"
"피부과","13","L60","손발톱장애","297"
"피부과","14","L82","지루각화증","252"
"피부과","15","G53","달리 분류된 질환에서의 뇌신경장애","217"
"피부과","16","Z11","감염성 및 기생충성 질환에 대한 특수선별검사","214"
"피부과","17","L24","자극성 접촉피부염","208"
"피부과","18","D04","피부의 제자리암종","183"
"피부과","19","L85","기타 표피의 비후","139"
"피부과","20","U07","U07의 응급사용","126"
"한의과","1","M54","배통","2831"
"한의과","2","M19","연기, 불 및 화염에 노출","763"
"한의과","3","M47","척추증","692"
"한의과","4","M62","기타 근장애","549"
"한의과","5","M51","기타 추간판장애","388"
"한의과","6","M75","어깨병변","325"
"한의과","7","M50","목뼈원판 장애","190"
"한의과","8","K30","소화불량","172"
"한의과","9","G62","기타 다발신경병증","157"
"한의과","10","U62","기혈음양병증(氣血陰陽病證)","139"
"한의과","11","S33","허리뼈 및 골반의 관절 및 인대의 탈구, 염좌 및 긴장","123"
"한의과","12","S13","목부위의 관절 및 인대의 탈구, 염좌 및 긴장","116"
"한의과","13","M76","발을 제외한 하지의 골부착부병증","101"
"한의과","14","R51","두통","91"
"한의과","15","R61","다한증","77"
"한의과","16","S93","발목 및 발부위에서의 관절 및 인대의 탈구. 염좌 및 긴장","77"
"한의과","17","G81","편마비","68"
"한의과","18","M72","섬유모세포장애","62"
"한의과","19","M77","기타 골부착부병증","52"
"한의과","20","M65","활막염 및 건초염","49"
"혈액종양내과","1","C34","기관지 및 폐의 악성 신생물","5759"
"혈액종양내과","2","C16","위의 악성 신생물","1597"
"혈액종양내과","3","C22","간 및 간내담관의 악성 신생물","1297"
"혈액종양내과","4","D50","철결핍성 빈혈","1217"
"혈액종양내과","5","C18","결장의 악성 신생물","881"
"혈액종양내과","6","I10","본태성(원발성) 고혈압","813"
"혈액종양내과","7","C61","전립선의 악성 신생물","746"
"혈액종양내과","8","C85","기타 및 상세불명 형의 비호지킨 림프종","608"
"혈액종양내과","9","E11","인슐린-비의존 당뇨병","585"
"혈액종양내과","10","C25","췌장의 악성신생물","566"
"혈액종양내과","11","D47","림프. 조혈 및 관련조직의 행동양식 불명 또는 미상의 기타 신생","527"
"혈액종양내과","12","Z00","호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사","472"
"혈액종양내과","13","C24","담도의 기타 및 상세불명 부분의 악성 신생물","425"
"혈액종양내과","14","D46","골수형성이상증후군","366"
"혈액종양내과","15","D69","자색반증 및 기타 출혈성 병태","366"
"혈액종양내과","16","D64","기타 빈혈","360"
"혈액종양내과","17","C20","직장의 악성 신생물","352"
"혈액종양내과","18","C67","방광의 악성 신생물","345"
"혈액종양내과","19","C90","다발성 골수종 및 악성 형질세포신생물","332"
"혈액종양내과","20","C15","식도의 악성신생물","327"
"호스피스완화의료센터","1","C34","기관지 및 폐의 악성 신생물","460"
"호스피스완화의료센터","2","C25","췌장의 악성신생물","165"
"호스피스완화의료센터","3","C22","간 및 간내담관의 악성 신생물","164"
"호스피스완화의료센터","4","C16","위의 악성 신생물","107"
"호스피스완화의료센터","5","C18","결장의 악성 신생물","107"
"호스피스완화의료센터","6","C61","전립선의 악성 신생물","106"
"호스피스완화의료센터","7","C45","중피종","90"
"호스피스완화의료센터","8","C56","난소의 악성 신생물","69"
"호스피스완화의료센터","9","C24","담도의 기타 및 상세불명 부분의 악성 신생물","64"
"호스피스완화의료센터","10","C13","하인두의 악성 신생물","52"
"호스피스완화의료센터","11","C67","방광의 악성 신생물","49"
"호스피스완화의료센터","12","C23","쓸개(담낭)의 악성 신생물","46"
"호스피스완화의료센터","13","C19","직장구불결장접합부의 악성 신생물","37"
"호스피스완화의료센터","14","C71","뇌의 악성 신생물","30"
"호스피스완화의료센터","15","C64","콩팥깔때기를  제외한 콩팥(신장)의 악성 신생물","30"
"호스피스완화의료센터","16","C78","호흡기 및 소화기관의 속발성 악성 신생물","27"
"호스피스완화의료센터","17","C02","혀의 기타및 상세불명 부위의 악성 신생물","27"
"호스피스완화의료센터","18","C53","자궁목의 악성 신생물","26"
"호스피스완화의료센터","19","C20","직장의 악성 신생물","23"
"호스피스완화의료센터","20","C66","요관의 악성 신생물","20"
"호흡기내과","1","J44","기타 만성 폐쇄성 폐질환","8260"
"호흡기내과","2","J45","천식","3303"
"호흡기내과","3","R05","기침","3016"
"호흡기내과","4","J43","폐기종","1937"
"호흡기내과","5","J84","기타 사이질성 폐질환","1902"
"호흡기내과","6","J82","달리 분류되지 않은 폐호산구증가증","1712"
"호흡기내과","7","J98","기타 호흡장애","1618"
"호흡기내과","8","J47","기관지확장증","1118"
"호흡기내과","9","C34","기관지 및 폐의 악성 신생물","991"
"호흡기내과","10","R06","호흡의 이상","896"
"호흡기내과","11","J42","상세불명의 만성 기관지염","863"
"호흡기내과","12","J18","상세불명 병원체의 폐렴","775"
"호흡기내과","13","R93","기타 신체구조의 진단적 영상상 이상소견","733"
"호흡기내과","14","A31","기타 형태의 미코박테리아에 의한 감염","557"
"호흡기내과","15","R09","순환기계통 및 호흡기계통을 침습한 기타 증상 및 징후","505"
"호흡기내과","16","J30","혈관운동성 및 앨러지성 비염","439"
"호흡기내과","17","B90","결핵의 후유증","395"
"호흡기내과","18","Z00","호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사","278"
"호흡기내과","19","A16","세균학적으로나 조직학적으로 확인되지 않은 호흡기결핵","243"
"호흡기내과","20","J32","만성 부비동염","232"
"흉부외과","1","I70","죽상경화증","1254"
"흉부외과","2","I20","협심증","1233"
"흉부외과","3","I25","만성 허혈심장병","1210"
"흉부외과","4","I71","대동맥류 및 박리","1155"
"흉부외과","5","C34","기관지 및 폐의 악성 신생물","881"
"흉부외과","6","I35","비류마티스성 대동맥판장애","517"
"흉부외과","7","J98","기타 호흡장애","401"
"흉부외과","8","I65","대뇌경색증을 유발하지 않은 뇌전동맥의 폐색 및 협착","355"
"흉부외과","9","I73","기타 말초혈관질환","229"
"흉부외과","10","U07","U07의 응급사용","223"
"흉부외과","11","I05","류마티스승모판질환","216"
"흉부외과","12","R07","인후 및 흉곽의 동통","157"
"흉부외과","13","R44","일반적 감각 및 지각에 관한 기타 증상 및 징후","156"
"흉부외과","14","I72","기타 동맥류 및 박리","154"
"흉부외과","15","R25","이상적 불수의적 운동","152"
"흉부외과","16","I83","하지의 정맥류","146"
"흉부외과","17","Z11","감염성 및 기생충성 질환에 대한 특수선별검사","135"
"흉부외과","18","I50","심장기능상실(심부전)","124"
"흉부외과","19","R60","달리 분류되지 않은 부종","115"
"흉부외과","20","I80","정맥염 및 혈전정맥염","115"
