"상병코드"," 상병명 ","국비","사비"
"G410"," 대발작 뇌전증지속상태 ","","1"
"G418"," 기타 뇌전증지속상태 ","","1"
"G419"," 상세불명의 뇌전증지속상태 ","4","5"
"G431"," 조짐이 있는 편두통[고전적 편두통] ","","1"
"G433"," 합병된 편두통 ","1",""
"G438"," 기타 편두통 ","1",""
"G439"," 상세불명의 편두통 ","2","3"
"G441"," 달리 분류되지 않은 혈관성 두통 ","","1"
"G442"," 긴장형두통 ","5","5"
"G443"," 만성 외상후 두통 ","1",""
"G448"," 기타 명시된 두통증후군 ","1","1"
"G450"," 척추-뇌기저동맥증후군 ","2",""
"G459"," 상세불명의 일과성 뇌허혈발작 ","9","8"
"G463"," 뇌간뇌졸중 증후군(I60-I67†) ","3",""
"G467"," 기타 열공증후군(I60-I67†) ","1","1"
"G468"," 기타 뇌혈관질환에서 뇌혈관증후군(I60-I67†) ","","1"
"G470"," 수면 개시 및 유지 장애[불면증] ","25","17"
"G472"," 수면각성일정장애 ","1","1"
"G4730"," 폐색성 수면무호흡 ","8","4"
"G4738"," 기타 수면무호흡 ","12","1"
"G478"," 기타 수면장애 ","2",""
"G479"," 상세불명의 수면장애 ","12","16"
"G500"," 삼차신경통 ","1",""
"G501"," 비전형안면통증 ","5",""
"G510"," 벨마비 ","18","13"
"G519"," 상세불명의 안면신경장애 ","1",""
"G530"," 대상포진후신경통(B022†) ","10","8"
"G542"," 달리 분류되지 않은 경수신경뿌리장애 ","1",""
"G551"," 추간판 장애에서의 신경근 및 신경총 압박(M50-M51†) ","26","13"
"G560"," 손목터널증후군 ","10","21"
"G561"," 정중신경의 기타 병변 ","1",""
"G562"," 척골신경의 병변 ","17","16"
"G564"," 복합부위통증증후군 Ⅱ형 ","5","2"
"G568"," 팔의 기타 단일신경병증 ","1",""
"G570"," 좌골신경의 병변 ","1",""
"G572"," 대퇴신경의 병변 ","1",""
"G573"," 외측오금신경의 병변 ","1",""
"G576"," 발바닥신경의 병변 ","1","1"
"G5888"," 기타 명시된 단일신경병증 ","1",""
"G589"," 상세불명의 단일신경병증 ","","1"
"G590"," 당뇨병성 단일신경병증(4단위 및 5단위 숫자 40에 해당되는 E10-E14†) ","1",""
"G608"," 기타 유전성 및 특발성 신경병증 ","1",""
"G610"," 길랭-바레증후군 ","1",""
"G618"," 기타 염증성 다발신경병증 ","2","1"
"G620"," 약물유발 다발신경병증 ","","15"
"G629"," 상세불명의 다발신경병증 ","20","7"
"G630"," 달리 분류된 감염성 및 기생충성 질환에서의 다발신경병증 ","2",""
"G632"," 당뇨병성 다발신경병증(4단위 및 5단위 숫자 .41에 해당되는 E10-E14†) ","41","13"
"G638"," 달리 분류된 기타 질환에서의 다발신경병증 ","","1"
"G700"," 중증근무력증 ","3","1"
"G710"," 근디스트로피 ","","1"
"G711"," 근긴장장애 ","","1"
"G729"," 상세불명의 근병증 ","1",""
"G736"," 대사질환에서의 근병증 ","1",""
"G810"," 이완성 편마비 ","1",""
"G811"," 강직성 편마비 ","41","16"
"G819"," 상세불명의 편마비 ","174","113"
"G822"," 상세불명의 하반신마비 ","23","8"
"G825"," 상세불명의 사지마비 ","112","85"
"G834"," 말총증후군 ","2","1"
"G839"," 상세불명의 마비증후군 ","1",""
"G909"," 자율신경계통의 상세불명 장애 ","","3"
"G910"," 교통성 수두증 ","","1"
"G912"," 정상뇌압 수두증 ","21","5"
"G913"," 상세불명의 외상후 수두증 ","2","1"
"G918"," 기타 수두증 ","7","3"
"G919"," 상세불명의 수두증 ","15","18"
"G92"," 독성뇌병증 ","1","2"
"G931"," 달리 분류되지 않은 무산소성 뇌손상 ","12","12"
"G934"," 상세불명의 뇌병증 ","1","1"
"G936"," 뇌부종 ","2","1"
"G9380"," 대사성 뇌병증 ","","1"
"G9388"," 뇌의 기타 명시된 장애 ","5","2"
"G948"," 달리 분류된 질환에서의 뇌의 기타 명시된 장애 ","","1"
"G950"," 척수공동증 및 연수공동증 ","","1"
"G951"," 혈관성 척수병증 ","2","1"
"G952"," 상세불명의 척수압박 ","","3"
"G958"," 척수의 기타 명시된 질환 ","12","2"
"G959"," 척수의 상세불명 질환 ","11","4"
"G960"," 뇌척수액 누출 ","3",""
"G969"," 중추신경계통의 상세불명 장애 ","4","1"
"G971"," 척수 및 요추천자에 대한 기타 반응 ","1",""
"G972"," 뇌실션트형성에 따른 두개내저혈압 ","1",""
"G98"," 달리 분류되지 않은 신경계통의 기타 장애 ","2","1"
"G990"," 내분비 및 대사성 질환에서의 자율신경병증 ","3",""
"G992"," 달리 분류된 질환에서의 척수병증 ","17","18"
"G998"," 달리 분류된 질환에서의 신경계통의 기타 명시된 장애 ","","1"
"H0000"," 외맥립종 ","2",""
"H0001"," 내맥립종 ","","1"
"H0008"," 눈꺼풀의 기타 심부염증 ","1",""
"H001"," 콩다래끼 ","1","2"
"H0109"," 상세불명의 안검염 ","1","2"
"H018"," 눈꺼풀의 기타 명시된 염증 ","","1"
"H0202"," 노년성 안검내반 ","1",""
"H0203"," 강직성 안검내반 ","3","3"
"H0204"," 안검내반이 없는 속눈썹증 ","2","4"
"H0209"," 상세불명의 안검내반 ","3","2"
"H0210"," 반흔성 안검외반 ","3",""
"H0213"," 강직성 안검외반 ","","1"
"H023"," 안검이완 ","1",""
"H0241"," 근원성 안검하수 ","","1"
"H0242"," 마비성 안검하수 ","2","2"
"H0249"," 상세불명의 안검하수 ","3","2"
"H0282"," 눈꺼풀의 피부이완증 ","","1"
"H0288"," 눈꺼풀의 기타 명시된 장애 ","3",""
"H029"," 눈꺼풀의 상세불명 장애 ","","1"
"H031"," 달리 분류된 기타 감염성 질환의 눈꺼풀 침범 ","1",""
"H0409"," 상세불명의 누선염 ","1",""
"H0411"," 건성안증후군 ","6","4"
"H0418"," 눈물샘의 기타 장애 ","1",""
"H0432"," 급성 누소관염 ","","2"
"H0439"," 상세불명의 누낭염 ","1","1"
"H0453"," 누소관협착 ","1",""
"H0454"," 비루관의 후천적 협착 ","","4"
"H0455"," 눈물점의 협착 ","1",""
"H0468"," 눈물길에서의 기타 변화 ","5","2"
"H048"," 눈물계통의 기타 장애 ","1",""
"H049"," 눈물계통의 상세불명 장애 ","1",""
"H050"," 안와의 급성 염증 ","1",""
"H051"," 안와의 만성 염증성 장애 ","","2"
"H052"," 안구돌출성 병태 ","","1"
"H058"," 안와의 기타 장애 ","","1"
"H101"," 급성 아토피결막염 ","1","1"
"H1021"," 거짓막성 결막염 ","1",""
"H103"," 상세불명의 급성 결막염 ","","1"
"H104"," 만성 결막염 ","","1"
"H108"," 기타 결막염 ","2","1"
"H109"," 상세불명의 결막염 ","","2"
"H1108"," 눈의 기타 및 상세불명의 군날개 ","2","4"
"H1114"," 결막황반 ","1","1"
"H113"," 결막출혈 ","6","4"
"H1141"," 결막부종 ","2","2"
"H1142"," 결막충혈 ","5","2"
"H1181"," 결막이완 ","","1"
"H1188"," 결막의 기타 명시된 장애 ","2",""
"H1509"," 상세불명의 공막염 ","3",""
"H1588"," 공막의 기타 장애 ","","2"
"H1603"," 변연부각막궤양 ","","1"
"H1606"," 천공된 각막궤양 ","1",""
"H1609"," 상세불명의 각막궤양 ","8","3"
"H1613"," 점상각막염 ","","1"
"H1618"," 기타 및 상세불명의 표재성 각막염 ","1",""
"H1629"," 상세불명의 각막결막염 ","1","1"
"H169"," 상세불명의 각막염 ","2",""
"H178"," 기타 각막 흉터 및 혼탁 ","","1"
"H179"," 상세불명의 각막 흉터 및 혼탁 ","","1"
"H180"," 각막의 색소침착 및 침착물 ","1",""
"H181"," 수포성 각막병증 ","1",""
"H182"," 기타 각막부종 ","1",""
"H191"," 헤르페스바이러스 각막염 및 각막결막염(B0051+) ","1",""
"H209"," 상세불명의 홍채섬모체염 ","2",""
"H210"," 전방출혈 ","2",""
"H214"," 동공막 ","1",""
"H215"," 홍채 및 섬모체의 기타 유착 및 파열 ","5","11"
"H218"," 홍채 및 섬모체의 기타 명시된 장애 ","34","38"
"H2509"," 노년성 초기백내장, 상세불명의 부위 ","1",""
"H2590"," 상세불명의 노년백내장, 오른쪽 ","274","351"
"H2591"," 상세불명의 노년백내장, 왼쪽 ","244","372"
"H2592"," 상세불명의 노년백내장, 양쪽 ","157","199"
"H2599"," 상세불명의 노년백내장, 상세불명 쪽 ","3","3"
"H2610"," 외상성 백내장, 오른쪽 ","1","1"
"H2611"," 외상성 백내장, 왼쪽 ","","1"
"H2640"," 후발백내장, 오른쪽 ","5","3"
"H2641"," 후발백내장, 왼쪽 ","3",""
"H2680"," 기타 명시된 백내장, 오른쪽 ","1","6"
"H2681"," 기타 명시된 백내장, 왼쪽 ","4","6"
"H2682"," 기타 명시된 백내장, 양쪽 ","1","5"
"H2690"," 상세불명의 백내장, 오른쪽 ","1","1"
"H2691"," 상세불명의 백내장, 왼쪽 ","1",""
"H2692"," 상세불명의 백내장, 양쪽 ","1","1"
"H2699"," 상세불명의 백내장, 상세불명 쪽 ","5",""
"H270"," 무수정체 ","3","2"
"H271"," 수정체의 탈구 ","","2"
"H311"," 맥락막변성 ","4","1"
"H314"," 맥락막박리 ","1",""
"H318"," 맥락막의 기타 명시된 장애 ","1",""
"H3301"," 다발열공이 있는 망막박리 ","1",""
"H3309"," 상세불명의 망막열공이 있는 망막박리 ","10","4"
"H3319"," 상세불명의 망막분리 ","","4"
"H332"," 장액성 망막박리 ","1",""
"H3330"," 망막의 말굽형찢김 ","3",""
"H3339"," 상세불명의 망막열공 ","14","13"
"H334"," 망막의 견인박리 ","5","4"
"H3358"," 기타 망막박리 ","1",""
"H341"," 중심망막동맥폐쇄 ","3","2"
"H342"," 기타 망막동맥폐쇄 ","3","3"
"H348"," 기타 망막혈관폐쇄 ","8","3"
"H349"," 상세불명의 망막혈관폐쇄 ","","1"
"H3503"," 망막미세동맥류 NOS ","1",""
"H3506"," 망막모세혈관확장증 ","","1"
"H3530"," 연령과 관련된 비삼출성 황반변성 ","4","5"
"H3531"," 연령과 관련된 삼출성 황반변성 ","10","11"
"H3533"," 황반의 낭, 구멍 또는 거짓구멍 ","10","8"
"H3535"," 황반의 드루젠(퇴행성) ","2","6"
"H3536"," 황반의 주름 ","103","112"
"H3539"," 상세불명의 황반변성(연령과 관계된) ","10","9"
"H3540"," 격자형망막변성 ","8","4"
"H3549"," 상세불명의 주변부망막변성 ","2",""
"H3551"," 색소성 망막디스트로피 ","2",""
"H3559"," 상세불명의 유전성 망막디스트로피 ","","1"
"H356"," 망막출혈 ","6","3"
"H3571"," 장액성 망막색소상피 박리 ","3","2"
"H3572"," 출혈성 망막색소상피 박리 ","1",""
"H3579"," 상세불명의 망막층의 분리 ","1","2"
"H3580"," 망막부종 ","33","41"
"H3588"," 기타 명시된 망막장애 ","11","4"
"H360"," 당뇨병성 망막병증(4단위 및 5단위 숫자 .30, .31, .32, .33에 해당되는 E10-E14+) ","191","80"
"H400"," 녹내장 의심 ","5","4"
"H4010"," 저안압녹내장 ","","2"
"H4012"," 수정체의 거짓낙설을 동반한 수정체낭성 녹내장 ","","2"
"H4019"," 상세불명의 원발성 개방우각녹내장 ","2","3"
"H4020"," 급성 폐쇄우각녹내장 ","2","4"
"H4029"," 상세불명의 원발성 폐쇄우각녹내장 ","1","1"
"H405"," 기타 눈장애에 따른 이차성 녹내장 ","6","2"
"H4088"," 기타 녹내장 ","1","2"
"H409"," 상세불명의 녹내장 ","111","105"
"H428"," 달리 분류된 기타 질환에서의 녹내장 ","1",""
"H431"," 유리체출혈 ","22","12"
"H432"," 유리체내 결정침착물 ","2","6"
"H4338"," 기타 유리체혼탁 ","6","3"
"H4388"," 유리체의 기타 장애 ","2","2"
"H440"," 화농성 안내염 ","1",""
"H441"," 기타 안내염 ","1",""
"H442"," 퇴행성 근시 ","1","1"
"H445"," 안구의 퇴행성 병태 ","2","1"
"H447"," 잔류(오래된) 안구내이물, 비자기성 ","","1"
"H46"," 시신경염 ","","2"
"H490"," 제3뇌[동안]신경마비 ","6","4"
"H491"," 제4뇌[활차]신경마비 ","","5"
"H492"," 제6뇌[외전]신경마비 ","4",""
"H5009"," 상세불명의 내사시 ","","5"
"H5019"," 상세불명의 외사시 ","1","4"
"H5020"," 상사시 ","1","1"
"H5222"," 상세불명의 난시 ","3","4"
"H5230"," 부동시 ","","1"
"H532"," 복시(複視) ","9","9"
"H5344"," 동측성 양쪽 시야결손 ","","2"
"H5345"," 반대쪽 양쪽 시야결손 ","1","1"
"H5349"," 상세불명의 시야결손 ","2",""
"H535"," 색각결손 ","","1"
"H539"," 상세불명의 시각장애 ","","2"
"H540"," 양안실명 ","1","1"
"H544"," 단안실명 ","3","1"
"H570"," 동공기능의 이상 ","","1"
"H571"," 눈통증 ","1",""
"H578"," 눈 및 눈부속기의 기타 명시된 장애 ","","1"
"H579"," 눈 및 눈부속기의 상세불명 장애 ","1",""
"H598"," 눈 및 눈부속기의 기타 처치후 장애 ","14","13"
"H6002"," 종기 ","1",""
"H602"," 악성 외이도염 ","4","2"
"H6030"," 미만성 외이도염 ","2","1"
"H6038"," 기타 감염성 외이도염 ","1","1"
"H604"," 외이의 진주종 ","","2"
"H6059"," 상세불명의 급성 비감염성 외이도염 ","","1"
"H6080"," 만성 외이도염 NOS ","2",""
"H6088"," 기타 외이도염 ","1","1"
"H609"," 상세불명의 외이도염 ","6","3"
"H6111"," 귓바퀴의 혈종 ","3",""
"H612"," 귀지떡 ","","3"
"H622"," 진균증에서의 외이도염 ","1","2"
"H6520"," 만성 장액성 중이염, 한쪽 또는 상세불명 ","","2"
"H65480"," 기타 만성 비화농성 중이염, 한쪽 또는 상세불명 ","3","5"
"H6590"," 상세불명의 비화농성 중이염, 한쪽 또는 상세불명 ","4","1"
"H6591"," 상세불명의 비화농성 중이염, 양쪽 ","2","1"
"H6610"," 만성 이관고실의 화농성 중이염, 한쪽 또는 상세불명 ","10","23"
"H6611"," 만성 이관고실의 화농성 중이염, 양쪽 ","3","1"
"H6631"," 기타 만성 화농성 중이염, 양쪽 ","1",""
"H6640"," 상세불명의 화농성 중이염, 한쪽 또는 상세불명 ","","1"
"H6690"," 상세불명의 중이염, 한쪽 또는 상세불명 ","28","25"
"H6691"," 상세불명의 중이염, 양쪽 ","11","3"
"H701"," 만성 유돌염 ","1","1"
"H709"," 상세불명의 유돌염 ","2","2"
"H71"," 중이의 진주종 ","5","6"
"H720"," 고막의 중심천공 ","7","5"
"H728"," 고막의 기타 천공 ","1",""
"H729"," 고막의 상세불명 천공 ","32","33"
"H7388"," 고막의 기타 명시된 장애 ","1","1"
"H810"," 메니에르병 ","3","3"
"H811"," 양성 발작성 현기증 ","10","9"
"H812"," 전정신경세포염 ","1","4"
"H8130"," 기타 이성 현기증 ","1",""
"H8138"," 기타 말초성 현기증 ","4","4"
"H814"," 중추기원의 현기증 ","1",""
"H818"," 전정기능의 기타 장애 ","1",""
"H819"," 전정기능의 상세불명 장애 ","2","2"
"H830"," 미로염 ","1",""
"H831"," 미로루 ","1",""
"H832"," 미로기능장애 ","1",""
"H900"," 양쪽 전음성 청력소실 ","1",""
"H903"," 양쪽 감각신경성 청력소실 ","74","21"
"H904"," 한쪽 감각신경성 청력소실, 반대편 청력은 정상 ","15","4"
"H905"," 상세불명의 감각신경성 청력소실 ","5","2"
"H906"," 전음성 및 감각신경성이 혼합된 양쪽 청력소실 ","4","2"
"H907"," 전음성 및 감각신경성이 혼합된 한쪽 청력소실, 반대편 청력은 정상 ","7","1"
"H9111"," 노년난청, 양쪽 ","","1"
"H9120"," 돌발성 특발성 청력소실, 한쪽 ","17","19"
"H9121"," 돌발성 특발성 청력소실, 양쪽 ","","3"
"H9129"," 돌발성 특발성 청력소실, 상세불명 쪽 ","1",""
"H9180"," 기타 명시된 청력소실, 한쪽 ","1",""
"H9190"," 상세불명의 청력소실, 한쪽 ","","2"
"H9191"," 상세불명의 청력소실, 양쪽 ","","1"
"H9199"," 상세불명의 청력소실, 상세불명 쪽 ","2","2"
"H920"," 귀통증 ","2","1"
"H921"," 귓물 ","","1"
"H931"," 이명 ","6","8"
"H9328"," 기타 청각의 이상 ","8","8"
"H940"," 달리 분류된 감염성 및 기생충성 질환에서의 청신경염 ","2","3"
"I050"," 승모판협착 ","","3"
"I051"," 류마티스성 승모판폐쇄부전 ","2",""
"I059"," 상세불명의 승모판질환 ","1","1"
"I062"," 폐쇄부전이 있는 류마티스성 대동맥협착 ","","1"
"I071"," 삼첨판기능부전 ","4","7"
"I080"," 승모판 및 대동맥판의 장애 ","1","1"
"I081"," 승모판 및 삼첨판의 장애 ","4","3"
"I109"," 기타 및 상세불명의 원발성 고혈압 ","5847","4729"
"I110"," (울혈성) 심부전을 동반한 고혈압성 심장병 ","2","3"
"I119"," (울혈성) 심부전이 없는 고혈압성 심장병 ","","1"
"I120"," 신부전을 동반한 고혈압성 신장병 ","","1"
"I130"," (울혈성) 심부전을 동반한 고혈압성 심장 및 신장병 ","","1"
"I132"," (울혈성) 심부전 및 신부전을 동반한 고혈압성 심장 및 신장병 ","1","1"
"I1528"," 기타 내분비장애에 따른 이차성 고혈압 ","","1"
"I200"," 불안정협심증 ","70","25"
"I201"," 연축의 기재가 있는 협심증 ","10","8"
"I2080"," 비정형협심증 ","2","1"
"I2088"," 기타 형태의 협심증 ","51","29"
"I209"," 상세불명의 협심증 ","222","109"
"I210"," 전벽의 급성 전층심근경색증 ","3","1"
"I211"," 하벽의 급성 전층심근경색증 ","","3"
"I213"," 상세불명 부위의 급성 전층심근경색증 ","12","4"
"I214"," 급성 심내막하심근경색증 ","48","35"
"I219"," 상세불명의 급성 심근경색증 ","9","7"
"I240"," 심근경색증을 유발하지 않은 관상동맥혈전증 ","2",""
"I249"," 상세불명의 급성 허혈심장병 ","1","2"
"I250"," 죽상경화성 심혈관질환으로 기술된 것 ","276","145"
"I251"," 죽상경화성 심장병 ","17","16"
"I252"," 오래된 심근경색증 ","9","4"
"I254"," 관상동맥류 및 박리 ","1",""
"I255"," 허혈심근병증 ","30","5"
"I256"," 무증상성 심근허혈 ","1","1"
"I259"," 상세불명의 만성 허혈심장병 ","98","50"
"I269"," 급성 폐심장증에 대한 언급이 없는 폐색전증 ","39","39"
"I270"," 원발성 폐동맥고혈압 ","1","1"
"I272"," 기타 이차성 폐동맥고혈압 ","21","21"
"I279"," 상세불명의 폐성 심장병 ","1","1"
"I300"," 급성 비특이성 특발성 심장막염 ","","1"
"I301"," 감염성 심장막염 ","","2"
"I309"," 상세불명의 급성 심장막염 ","1",""
"I310"," 만성 유착성 심장막염 ","4",""
"I311"," 만성 협착성 심장막염 ","","1"
"I313"," 심낭삼출액(비염증성) ","39","40"
"I318"," 심장막의 기타 명시된 질환 ","1",""
"I320"," 달리 분류된 세균성 질환에서의 심장막염 ","4","2"
"I330"," 급성 및 아급성 감염성 심내막염 ","2","4"
"I339"," 상세불명의 급성 심내막염 ","","1"
"I340"," 승모판기능부전 ","22","21"
"I341"," 승모판탈출 ","2","4"
"I342"," 비류마티스성 승모판협착 ","","1"
"I350"," 대동맥판협착 ","28","36"
"I351"," 대동맥판기능부전 ","8","13"
"I352"," 폐쇄부전을 동반한 대동맥판협착 ","4","6"
"I361"," 비류마티스성 삼첨판기능부전 ","6","12"
"I369"," 상세불명의 비류마티스성 삼첨판장애 ","1",""
"I398"," 달리 분류된 질환에서의 상세불명 판막의 심내막염 ","2",""
"I420"," 확장성 심근병증 ","19","17"
"I422"," 기타 비대성 심근병증 ","1","6"
"I426"," 알콜성 심근병증 ","2","2"
"I427"," 약물 및 기타 외부요인에 의한 심근병증 ","4",""
"I428"," 기타 심근병증 ","12","13"
"I429"," 상세불명의 심근병증 ","1","4"
"I438"," 달리 분류된 기타 질환에서의 심근병증 ","1",""
"I440"," 방실차단, 1도 ","1",""
"I441"," 방실차단, 2도 ","3","2"
"I442"," 완전방실차단 ","21","18"
"I447"," 상세불명의 좌각차단 ","","1"
"I454"," 비특이성 심실내차단 ","1",""
"I455"," 기타 명시된 심장차단 ","1",""
"I460"," 인공소생에 성공한 심장정지 ","5","5"
"I461"," 급성 심장사로 기술된 것 ","2",""
"I469"," 상세불명의 심장정지 ","1",""
"I471"," 상심실성 빈맥 ","22","17"
"I472"," 심실성 빈맥 ","10","4"
"I480"," 발작성 심방세동 ","48","44"
"I481"," 지속성 심방세동 ","37","16"
"I482"," 만성 심방세동 ","5","14"
"I483"," 전형적 심방조동 ","23","14"
"I484"," 비전형심방조동 ","8",""
"I489"," 상세불명의 심방세동 및 심방조동 ","269","274"
"I490"," 심실세동 및 조동 ","4",""
"I491"," 심방조기탈분극 ","2",""
"I493"," 심실조기탈분극 ","6","2"
"I494"," 기타 및 상세불명의 조기탈분극 ","","1"
"I495"," 동기능부전증후군 ","11","8"
"I498"," 기타 명시된 심장부정맥 ","2","1"
"I499"," 상세불명의 심장부정맥 ","7","15"
"I5003"," 우심부전 ","3","2"
"I5004"," 수축기능부전을 동반한 울혈성 심부전 ","85","39"
"I5008"," 기타 및 상세불명의 울혈성 심부전 ","57","71"
"I501"," 좌심실부전 ","102","88"
"I509"," 상세불명의 심부전 ","11","12"
"I511"," 달리 분류되지 않은 건삭파열 ","1",""
"I513"," 달리 분류되지 않은 심장내혈전증 ","","1"
"I514"," 상세불명의 심근염 ","1","1"
"I515"," 심근변성 ","1",""
"I516"," 상세불명의 심혈관질환 ","1",""
"I517"," 심장비대 ","3","7"
"I601"," 중대뇌동맥에서 기원한 거미막하출혈 ","3","4"
"I603"," 후교통동맥에서 기원한 거미막하출혈 ","3","1"
"I604"," 뇌기저동맥에서 기원한 지주막하출혈 ","1",""
"I608"," 기타 지주막하출혈 ","1",""
"I609"," 상세불명의 지주막하출혈 ","2","2"
"I610"," 대뇌반구 피질하의 뇌내출혈 ","4","6"
"I611"," 대뇌반구 피질의 뇌내출혈 ","2","1"
"I612"," 상세불명 대뇌반구의 뇌내출혈 ","2","4"
"I613"," 뇌간의 뇌내출혈 ","1","2"
"I614"," 소뇌의 뇌내출혈 ","1","1"
"I615"," 뇌실내 뇌내출혈 ","11","8"
"I616"," 다발 부위에 국한된 뇌내출혈 ","","1"
"I618"," 기타 뇌내출혈 ","3","1"
"I619"," 상세불명의 뇌내출혈 ","15","17"
"I620"," 경막하출혈(급성)(비외상성) ","17","16"
"I621"," 비외상성 경막외출혈 ","","1"
"I629"," 상세불명의 두개내출혈(비외상성) ","9","9"
"I6312"," 경동맥의 색전증에 의한 뇌경색증 ","","1"
"I6321"," 기저동맥의 상세불명 폐쇄 또는 협착에 의한 뇌경색증 ","1",""
"I6322"," 경동맥의 상세불명 폐쇄 또는 협착에 의한 뇌경색증 ","3","1"
"I6330"," 중대뇌동맥의 혈전증에 의한 뇌경색증 ","","2"
"I634"," 대뇌동맥의 색전증에 의한 뇌경색증 ","1",""
"I6342"," 후대뇌동맥의 색전증에 의한 뇌경색증 ","1",""
"I6349"," 상세불명의 대뇌동맥의 색전증에 의한 뇌경색증 ","1","2"
"I6350"," 중대뇌동맥의 상세불명 폐쇄 또는 협착에 의한 뇌경색증 ","15","19"
"I6351"," 전대뇌동맥의 상세불명 폐쇄 또는 협착에 의한 뇌경색증 ","1",""
"I6352"," 후대뇌동맥의 상세불명 폐쇄 또는 협착에 의한 뇌경색증 ","2","3"
"I6353"," 소뇌동맥의 상세불명 폐쇄 또는 협착에 의한 뇌경색증 ","2",""
"I6358"," 기타 대뇌동맥의 상세불명 폐쇄 또는 협착에 의한 뇌경색증 ","","1"
"I6359"," 상세불명의 대뇌동맥의 상세불명 폐쇄 또는 협착에 의한 뇌경색증 ","3","9"
"I638"," 기타 뇌경색증 ","4","9"
"I639"," 상세불명의 뇌경색증 ","310","255"
"I64"," 출혈 또는 경색증으로 명시되지 않은 뇌졸중 ","","1"
"I650"," 척추동맥의 폐쇄 및 협착 ","64","18"
"I651"," 뇌기저동맥의 폐쇄 및 협착 ","9","4"
"I652"," 경동맥의 폐쇄 및 협착 ","354","185"
"I660"," 중대뇌동맥의 폐쇄 및 협착 ","34","20"
"I661"," 전대뇌동맥의 폐쇄 및 협착 ","2","2"
"I662"," 후대뇌동맥의 폐쇄 및 협착 ","8","2"
"I664"," 다발성 및 양쪽 대뇌동맥의 폐쇄 및 협착 ","2",""
"I67"," 기타 뇌혈관질환 ","2","1"
"I671"," 파열되지 않은 대뇌동맥류 ","136","173"
"I672"," 대뇌죽상경화증 ","3","1"
"I675"," 모야모야병 ","","3"
"I678"," 기타 명시된 뇌혈관질환 ","","1"
"I679"," 상세불명의 뇌혈관질환 ","4",""
"I690"," 지주막하출혈의 후유증 ","5","4"
"I691"," 뇌내출혈의 후유증 ","31","15"
"I692"," 기타 비외상성 두개내출혈의 후유증 ","22","16"
"I693"," 뇌경색증의 후유증 ","183","80"
"I694"," 출혈 또는 경색증으로 명시되지 않은 뇌졸중의 후유증 ","47","46"
"I698"," 기타 및 상세불명의 뇌혈관질환의 후유증 ","1","2"
"I7000"," 괴저를 동반하지 않은 대동맥의 죽상경화증 ","1","2"
"I7022"," 간헐성 파행을 동반한 사지동맥의 죽상경화증 ","29","4"
"I7023"," 휴식통을 동반한 사지동맥의 죽상경화증 ","5","4"
"I7024"," 궤양을 동반한 사지동맥의 죽상경화증 ","5","1"
"I7025"," 괴저를 동반한 사지동맥의 죽상경화증 ","13","4"
"I7029"," 사지동맥의 상세불명 죽상경화증 ","49","29"
"I70830"," 괴저를 동반하지 않은 쇄골하동맥의 죽상경화증 ","4",""
"I70920"," 괴저를 동반하지 않은 전신죽상경화증 ","3","4"
"I70990"," 괴저를 동반하지 않은 상세불명의 죽상경화증 ","5","5"
"I7101"," 복부대동맥 ","8","4"
"I7103"," 흉부대동맥, 상행부위 ","2","2"
"I7104"," 흉부대동맥, 하행부위 ","1",""
"I7105"," 상세불명의 흉부대동맥 ","1",""
"I7109"," 대동맥 박리, 상세불명의 부위 ","2","2"
"I7120"," 흉부대동맥, 상행부위 ","9","4"
"I7121"," 흉부대동맥, 하행부위 ","1","3"
"I7129"," 상세불명의 흉부대동맥 ","4",""
"I713"," 파열된 복부대동맥동맥류 ","4","2"
"I714"," 파열에 대한 언급이 없는 복부대동맥동맥류 ","38","25"
"I719"," 파열에 대한 언급이 없는 상세불명 부위의 대동맥동맥류 ","1","2"
"I720"," 경동맥의 동맥류 및 박리 ","20","20"
"I723"," 장골동맥의 동맥류 및 박리 ","10","3"
"I7241"," 무릎위 동맥류 및 박리 ","2","1"
"I725"," 기타 뇌전동맥의 동맥류 및 박리 ","1",""
"I726"," 척추동맥의 동맥류 및 박리 ","4","10"
"I7280"," 내장동맥의 동맥류 및 박리 ","1","1"
"I729"," 상세불명 부위의 동맥류 및 박리 ","1","1"
"I730"," 레이노증후군 ","1",""
"I731"," 폐색혈전혈관염[버거병] ","3",""
"I7380"," 무릎아래동맥을 침범한 말초동맥폐쇄질환 ","2","1"
"I7388"," 기타 명시된 말초혈관질환 ","2","1"
"I739"," 상세불명의 말초혈관병 ","2",""
"I740"," 복부대동맥의 색전증 및 혈전증 ","1","2"
"I741"," 대동맥의 기타 및 상세불명 부위의 색전증 및 혈전증 ","1","1"
"I7430"," 무릎아래 색전증 및 혈전증 ","","3"
"I7431"," 무릎위 색전증 및 혈전증 ","2","2"
"I7439"," 기타 및 상세불명 색전증 및 혈전증 ","","1"
"I744"," 상세불명의 사지동맥의 색전증 및 혈전증 ","1","1"
"I745"," 장골동맥의 색전증 및 혈전증 ","1",""
"I770"," 후천성 동정맥루 ","","1"
"I771"," 동맥의 협착 ","7","2"
"I776"," 상세불명의 동맥염 ","1","1"
"I788"," 기타 모세혈관질환 ","1","1"
"I790"," 달리 분류된 질환에서의 대동맥류 ","","1"
"I792"," 달리 분류된 질환에서의 말초맥관병증 ","20","5"
