"상병코드","상병명","국비","사비"
"L032","얼굴의 연조직염","2","0"
"L0335","둔부의 연조직염","4","0"
"L039","상세불명의 연조직염","1","0"
"L2083","내인성 습진","1","0"
"L209","상세불명의 아토피성 피부염","0","3"
"L239","상세불명 원인의 앨러지성 접촉피부염","2","0"
"L259","상세불명 원인의 상세불명의 접촉피부염","1","0"
"L299","상세불명의 가려움","1","0"
"L309","상세불명의 피부염","1","0"
"L600","내향성 손발톱","5","0"
"L602","손발톱만곡증","1","0"
"L720","표피낭","8","1"
"L84","티눈 및 굳은살","3","0"
"L899","상세불명의 욕창궤양 및 압박부위","11","4"
"L905","피부의 흉터 병태 및 섬유증","1","0"
"L97","달리 분류되지 않은 다리의 궤양","2","0"
"L984","달리 분류되지 않은 피부의 만성 궤양","2","0"
"M0099","상세불명의 화농성 관절염, 상세불명 부분","5","0"
"M05800","경도 기타 혈청검사양성 류마티스관절염, 여러 부위","0","1"
"M05809","상세불명 기타 혈청검사양성 류마티스관절염, 여러 부위","0","1"
"M05840","경도 기타 혈청검사양성 류마티스관절염, 손","2","0"
"M1000","특발성 통풍, 여러 부위","4","0"
"M1007","특발성 통풍, 발목 및 발","1","0"
"M1008","특발성 통풍, 기타 부분","3","0"
"M1097","상세불명의 통풍, 발목 및 발","1","0"
"M1099","상세불명의 통풍, 상세불명 부분","2","0"
"M1384","기타 명시된 관절염, 손","1","0"
"M1387","기타 명시된 관절염, 발목 및 발","5","0"
"M1399","상세불명의 관절염, 상세불명 부분","1","0"
"M150","원발성 전신(골)관절증","32","0"
"M158","기타 다발관절증","1","1"
"M159","상세불명의 다발관절증","1","1"
"M160","양쪽 원발성 고관절증","1","0"
"M169","상세불명의 고관절증","23","7"
"M170","양쪽 원발성 무릎관절증","3","6"
"M171","기타 원발성 무릎관절증","12","0"
"M179","상세불명의 무릎관절증","113","82"
"M1991","상세불명의 관절증, 어깨부분","3","0"
"M1995","상세불명의 관절증, 골반 부분 및 대퇴","1","0"
"M1998","상세불명의 관절증, 기타 부분","1","0"
"M1999","상세불명의 관절증, 상세불명 부분","10","1"
"M2000","망치손가락","0","1"
"M201","외반무지(후천성)","3","1"
"M202","강직무지","1","0"
"M2137","손처짐 또는 발처짐(후천성), 발목 및 발","2","0"
"M220","무릎뼈의 재발성 탈구","1","0"
"M222","무릎뼈대퇴골의 장애","3","0"
"M2309","낭성 반달연골, 상세불명의 연골 또는 인대","0","1"
"M2329","오래된 찢김 또는 손상으로 인한 반달연골의 장애, 상세불명의 연골 또는 인대","5","1"
"M2359","무릎의 만성 불안정, 상세불명의 연골 또는 인대","1","0"
"M2392","무릎의 상세불명의 내부장애, 외측반달연골","1","0"
"M2399","무릎의 상세불명의 내부장애, 상세불명의 연골 또는 인대","1","0"
"M2407","관절안의 유리체, 발목 및 발","1","0"
"M2415","기타 관절연골장애, 골반 부분 및 대퇴","6","0"
"M2469","관절의 강직증, 상세불명 부분","1","0"
"M2598","상세불명의 관절장애, 기타 부분","4","0"
"M2599","상세불명의 관절장애, 상세불명 부분","1","0"
"M3521","위장증상을 동반한 베체트병","2","0"
"M4306","척추분리증, 요추부","5","0"
"M4312","척추전방전위증, 경부","5","0"
"M4316","척추전방전위증, 요추부","20","9"
"M4317","척추전방전위증, 요천부","7","0"
"M4319","척추전방전위증, 상세불명의 부위","8","8"
"M4322","척추의 기타 유합, 경부","0","1"
"M4326","척추의 기타 유합, 요추부","7","3"
"M455","강직척추염, 흉요추부","3","0"
"M4646","상세불명의 추간판염, 요추부","3","0"
"M4659","기타 감염성 척추병증, 상세불명의 부위","3","0"
"M4685","기타 명시된 염증성 척추병증, 흉요추부","2","0"
"M4726","신경뿌리병증을 동반한 기타 척추증, 요추부","3","0"
"M4780","기타 척추증, 척추의 여러 부위","1","0"
"M4781","기타 척추증, 후두환축부","3","0"
"M4786","기타 척추증, 요추부","4","2"
"M4789","기타 척추증, 상세불명의 부위","12","8"
"M4790","상세불명의 척추증, 척추의 여러 부위","1","0"
"M4792","상세불명의 척추증, 경부","4","1"
"M4795","상세불명의 척추증, 흉요추부","1","0"
"M4796","상세불명의 척추증, 요추부","71","23"
"M4797","상세불명의 척추증, 요천부","5","0"
"M4799","상세불명의 척추증, 상세불명의 부위","13","3"
"M4800","척추협착, 척추의 여러 부위","3","0"
"M4802","척추협착, 경부","12","0"
"M4803","척추협착, 경흉추부","1","0"
"M4804","척추협착, 흉추부","2","1"
"M4805","척추협착, 흉요추부","3","0"
"M4806","척추협착, 요추부","435","72"
"M4807","척추협착, 요천부","29","3"
"M4808","척추협착, 천추 및 천미추부","5","0"
"M4809","척추협착, 상세불명의 부위","8","0"
"M4826","키스척추, 요추부","3","0"
"M4854","달리 분류되지 않은 허탈척추, 흉추부","4","2"
"M4856","달리 분류되지 않은 허탈척추, 요추부","1","2"
"M4859","달리 분류되지 않은 허탈척추, 상세불명의 부위","3","0"
"M4882","기타 명시된 척추병증, 경부","4","0"
"M4889","기타 명시된 척추병증, 상세불명의 부위","2","0"
"M500","척수병증을 동반한 경추간판장애(G992*)","31","3"
"M501","신경뿌리병증을 동반한 경추간판장애","102","6"
"M502","기타 경추간판전위","6","0"
"M509","상세불명의 경추간판장애","3","0"
"M510","척수병증을 동반한 요추 및 기타 추간판장애(G992*)","2","0"
"M511","신경뿌리병증을 동반한 요추 및 기타 추간판장애(G551*)","284","68"
"M512","기타 명시된 추간판전위","3","0"
"M519","상세불명의 추간판장애","3","2"
"M5322","척추불안정, 경부","3","1"
"M5326","척추불안정, 흉요추부","12","7"
"M5327","척추불안정, 요천부","2","0"
"M5329","척추불안정, 상세불명의 부위","1","0"
"M5416","신경뿌리병증, 요추부","2","0"
"M5419","신경뿌리병증, 상세불명의 부위","2","0"
"M5429","경추통, 상세불명의 부위","5","0"
"M5456","요통, 요추부","4","0"
"M5457","요통, 요천부","1","0"
"M5459","요통, 상세불명의 부위","14","3"
"M5499","상세불명의 등통증, 상세불명의 부위","1","0"
"M6155","근육의 기타 골화, 골반 부분 및 대퇴","0","1"
"M6289","근육의 기타 명시된 장애, 상세불명 부분","4","2"
"M6539","방아쇠손가락, 상세불명 부분","1","0"
"M6590","상세불명의 윤활막염 및 힘줄윤활막염, 여러 부위","0","1"
"M6740","결절종, 여러 부위","1","0"
"M6744","결절종, 손","0","1"
"M702","주두윤활낭염","1","0"
"M703","팔꿈치의 기타 윤활낭염","1","0"
"M7119","기타 감염성 윤활낭염, 상세불명 부분","0","1"
"M712","오금의 윤활막낭[베이커]","0","2"
"M7139","기타 윤활낭낭, 상세불명 부분","1","0"
"M7159","달리 분류되지 않은 기타 윤활낭염, 상세불명 부분","2","0"
"M720","손바닥근막성 섬유종증(뒤퓌트랑)","2","0"
"M750","어깨의 유착성 관절낭염","2","0"
"M751","회전근개증후군","28","14"
"M754","어깨의 충격증후군","13","4"
"M770","내측상과염","0","2"
"M771","외측상과염","2","1"
"M772","손목의 관절주위염","2","0"
"M79100","근근막통증후군, 여러 부위","1","1"
"M79180","근근막통증후군, 기타 부분","13","2"
"M7920","상세불명의 신경통 및 신경염, 여러 부위","1","0"
"M7929","상세불명의 신경통 및 신경염, 상세불명 부분","1","0"
"M7967","사지의 통증, 발목 및 발","4","0"
"M7976","섬유근통, 아래다리","1","0"
"M7978","섬유근통, 기타 부분","3","0"
"M7979","섬유근통, 상세불명 부분","4","0"
"M8080","병적 골절을 동반한 기타 골다공증, 여러 부위","1","0"
"M8089","병적 골절을 동반한 기타 골다공증, 상세불명 부분","2","0"
"M8158","특발성 골다공증, 기타 부분","2","0"
"M8189","기타 골다공증, 상세불명 부분","1","0"
"M8190","상세불명의 골다공증, 여러 부위","13","2"
"M8198","상세불명의 골다공증, 기타 부분","1","0"
"M8199","상세불명의 골다공증, 상세불명 부분","5","8"
"M8280","달리 분류된 기타 질환에서의 골다공증, 여러 부위","0","1"
"M8416","골절불유합(가관절증), 아래다리","1","0"
"M8558","동맥류성 골낭, 기타 부분","0","1"
"M8569","골의 기타 낭, 상세불명 부분","1","0"
"M8608","급성 혈행성 골수염, 기타 부분","1","0"
"M8637","만성 다초점 골수염, 발목 및 발","1","0"
"M8639","만성 다초점 골수염, 상세불명 부분","6","0"
"M8695","상세불명의 골수염, 골반 부분 및 대퇴","1","0"
"M8699","상세불명의 골수염, 상세불명 부분","1","0"
"M8705","뼈의 특발성 무균괴사, 골반 부분 및 대퇴","7","2"
"M8789","기타 골괴사, 상세불명 부분","4","0"
"M8795","상세불명의 골괴사, 골반 부분 및 대퇴","7","6"
"M8799","상세불명의 골괴사, 상세불명 부분","1","1"
"M8900","복합부위통증증후군 I형, 여러 부위","0","1"
"M8903","복합부위통증증후군 I형, 아래팔","1","0"
"M8906","복합부위통증증후군 I형, 아래다리","8","1"
"M8907","복합부위통증증후군 I형, 발목 및 발","2","0"
"M8908","복합부위통증증후군 I형, 기타 부분","6","0"
"M8909","복합부위통증증후군 I형, 상세불명 부분","3","3"
"M939","상세불명의 골연골병증","1","0"
"M9481","연골의 기타 명시된 장애, 어깨부분","1","0"
"M9489","연골의 기타 명시된 장애, 상세불명 부분","2","0"
"M952","머리의 기타 후천성 변형","1","0"
"M961","달리 분류되지 않은 척추후궁절제후증후군","135","13"
"M963","척추후궁절제후 척주후만증","1","0"
"N008","기타 급성 신염증후군","3","0"
"N049","상세불명의 신증후군","0","1"
"N083","당뇨병에서의 사구체장애(4단위 2-에 해당되는 E10-E14†)","4","0"
"N10","급성 세뇨관-간질신장염","12","6"
"N12","급성 또는 만성으로 명시되지 않은 세뇨관-간질신장염","0","1"
"N1338","기타 및 상세불명의 수신증","3","0"
"N178","기타 급성 신부전","1","0"
"N179","상세불명의 급성 신부전","17","10"
"N183","만성 신장병(3기)","2","2"
"N184","만성 신장병(4기)","10","3"
"N185","만성 신장병(5기)","34","5"
"N189","상세불명의 만성 신장병","35","3"
"N19","상세불명의 신부전","4","0"
"N200","신장의 결석","1","0"
"N201","요관의 결석","3","1"
"N280","신장의 허혈 및 경색증","0","1"
"N300","급성 방광염","1","1"
"N302","기타 만성 방광염","3","0"
"N308","기타 방광염","4","0"
"N319","방광의 상세불명의 신경근육기능장애","25","2"
"N321","방광장루","3","0"
"N338","달리 분류된 기타 질환에서의 방광장애","1","0"
"N342","기타 요도염","1","0"
"N359","상세불명의 요도협착","5","0"
"N390","부위가 명시되지 않은 요로감염","11","3"
"N3948","기타 명시된 요실금","8","0"
"N400","합병증을 동반하지 않은 전립선증식증","128","81"
"N401","요로 폐색을 동반한 전립선증식증","1","0"
"N408","기타 합병증을 동반한 전립선증식증","1","0"
"N410","급성 전립선염","7","0"
"N433","상세불명의 음낭수종","3","2"
"N434","정액류","1","0"
"N4500","농양을 동반한 부고환염","1","0"
"N4590","농양을 동반하지 않은 부고환염","1","2"
"N4592","농양을 동반하지 않은 부고환-고환염","1","0"
"N4848","기타 원인으로 인한 남성발기장애","9","0"
"N511","달리 분류된 질환에서의 고환 및 부고환의 장애","1","0"
"Q046","선천성 대뇌낭","1","0"
"Q614","신장형성이상","1","0"
"R001","상세불명의 서맥","3","1"
"R002","두근거림","5","0"
"R02","달리 분류되지 않은 괴저","1","0"
"R040","코피","2","0"
"R042","객혈","1","2"
"R05","기침","0","2"
"R060","호흡곤란","5","9"
"R071","숨쉴때의 흉통","1","0"
"R074","상세불명의 흉통","17","14"
"R093","이상가래","2","0"
"R1012","명치통증","0","3"
"R1039","상세불명의 하복부통증","1","0"
"R1049","상세불명의 복통","4","1"
"R111","구역","1","0"
"R113","구토를 동반한 구역","1","0"
"R13","삼킴곤란","5","1"
"R14","고창 및 연관된 병태","1","0"
"R190","복강내 및 골반의 부기, 종괴 및 덩이","1","0"
"R233","자발반출혈","1","0"
"R251","상세불명의 떨림","2","1"
"R310","육안적 혈뇨","1","2"
"R318","기타 및 상세불명의 혈뇨","5","1"
"R32","상세불명의 요실금","1","0"
"R33","소변정체","3","1"
"R352","기타 야간뇨","0","1"
"R398","비뇨계통의 기타 및 상세불명의 증상 및 징후","1","0"
"R401","혼미","0","1"
"R42","어지럼증 및 어지럼","10","7"
"R509","상세불명의 열","6","5"
"R51","두통","7","1"
"R520","급성 통증","1","1"
"R529","상세불명의 통증","3","0"
"R53","병감 및 피로","6","1"
"R558","기타 실신 및 허탈","14","5"
"R568","기타 및 상세불명의 경련","6","0"
"R600","국소부종","1","0"
"R609","상세불명의 부종","10","9"
"R630","식욕부진","0","2"
"R638","음식 및 수액 섭취에 관계된 기타 증상 및 징후","0","1"
"R69","미상 및 상세불명의 병인","8","3"
"R91","폐의 진단영상검사상 이상소견","1","2"
"R938","기타 명시된 신체구조의 진단영상검사상 이상소견","1","0"
"R945","간기능검사의 이상결과","2","0"
"S001","눈꺼풀 및 눈주위의 타박상","0","1"
"S010","두피의 열린상처","3","0"
"S0140","볼의 열린상처","2","0"
"S018","머리의 기타 부분의 열린상처","1","0"
"S0200","두개원개의 골절, 폐쇄성","0","2"
"S0220","비골의 골절, 폐쇄성","1","0"
"S02480","광대뼈 및 상악골의 기타 골절, 폐쇄성","0","1"
"S0600","열린 두개내상처가 없는 진탕","8","4"
"S0620","열린 두개내상처가 없는 미만성 뇌손상","1","1"
"S0630","열린 두개내상처가 없는 초점성 뇌손상","1","0"
"S0641","열린 두개내상처가 있는 경막외출혈","1","1"
"S0650","열린 두개내상처가 없는 외상성 경막하출혈","4","2"
"S0651","열린 두개내상처가 있는 외상성 경막하출혈","7","1"
"S0660","열린 두개내상처가 없는 외상성 지주막하출혈","1","0"
"S0661","열린 두개내상처가 있는 외상성 지주막하출혈","0","1"
"S0680","열린 두개내상처가 없는 기타 두개내손상","1","0"
"S0681","열린 두개내상처가 있는 기타 두개내손상","3","3"
"S0691","열린 두개내상처가 있는 상세불명의 두개내손상","2","0"
"S1210","제2경추의 골절, 폐쇄성","1","0"
"S1290","목의 상세불명 부분의 골절, 폐쇄성","0","1"
"S134","경추의 염좌 및 긴장","4","2"
"S141","경부척수의 기타 및 상세불명의 손상","1","0"
"S2021","흉곽후벽의 타박상","1","1"
"S22040","T5 및 T6 부위의 골절, 폐쇄성","1","0"
"S22050","T7 및 T8 부위의 골절, 폐쇄성","2","1"
"S22060","T9 및 T10 부위의 골절, 폐쇄성","1","1"
"S22070","T11 및 T12 부위의 골절, 폐쇄성","17","11"
"S22090","상세불명 부위의 흉추의 골절, 폐쇄성","3","4"
"S2220","흉골의 골절,폐쇄성","0","1"
"S22330","제1늑골 이외 단일 늑골의 골절,폐쇄성","6","3"
"S22430","두 개의 늑골을 침범한 다발골절, 폐쇄성","2","2"
"S22450","네 개 또는 그 이상의 늑골을 침범한 다발골절, 폐쇄성","1","1"
"S22490","상세불명 늑골의 다발골절, 폐쇄성","3","2"
"S233","흉추의 염좌 및 긴장","1","0"
"S301","복벽의 타박상","0","1"
"S32020","L1 부위의 골절, 폐쇄성","15","23"
"S32030","L2 부위의 골절, 폐쇄성","12","9"
"S32040","L3 부위의 골절, 폐쇄성","13","6"
"S32050","L4 부위의 골절, 폐쇄성","8","3"
"S32060","L5 부위의 골절, 폐쇄성","3","5"
"S32090","요추의 상세불명 부위의 골절, 폐쇄성","5","2"
"S3210","천골(薦骨)의 골절, 폐쇄성","4","0"
"S3220","미추의 골절, 폐쇄성","1","0"
"S3250","치골의 폐골절, 폐쇄성","0","1"
"S32880","기타 골반의 골절, 폐쇄성","1","0"
"S3350","요추의 염좌 및 긴장","19","6"
"S400","어깨 및 위팔의 타박상","2","0"
"S42030","쇄골 흉골단의 골절, 폐쇄성","1","0"
"S42040","쇄골 몸통의 골절, 폐쇄성","0","2"
"S42050","쇄골 견봉단의 골절, 폐쇄성","1","0"
"S42090","쇄골의 상세불명 부분의 골절, 폐쇄성","1","0"
"S42220","상완골 머리의 골절, 폐쇄성","5","1"
"S42230","상완골 외과목의 골절, 폐쇄성","0","1"
"S42290","상완골 상단의 상세불명 부분의 골절, 폐쇄성","1","0"
"S42420","상완골의 관절융기위골절, 폐쇄성","2","0"
"S4309","어깨의 상세불명 탈구","1","0"
"S436","흉쇄관절의 염좌 및 긴장","0","1"
"S4600","어깨의 회전근개의 근육 및 힘줄의 손상, 열상","60","18"
"S4608","어깨의 회전근개의 근육 및 힘줄의 손상, 기타 및 상세불명의 손상","9","3"
"S4680","어깨 및 위팔 부위의 기타 근육 및 힘줄의 손상, 열상","1","0"
"S52020","척골 주두돌기의 골절, 폐쇄성","0","1"
"S52090","척골 상단의 상세불명 부분의 골절, 폐쇄성","1","0"
"S52190","요골 상단의 상세불명 부분의 골절, 폐쇄성","1","0"
"S52520","등쪽 경사를 동반한 요골 하단의 골절, 폐쇄성","6","4"
"S52530","바닥쪽 경사를 동반한 요골 하단의 골절, 폐쇄성","0","1"
"S52580","요골 하단의 기타 및 다발성 골절, 폐쇄성","0","6"
"S5260","척골과 요골 모두의 하단의 골절, 폐쇄성","1","0"
"S5628","아래팔 부위의 기타 굴근 및 힘줄의 손상, 기타 및 상세불명의 손상","4","0"
"S5640","아래팔 부위의 기타 손가락의 신근 및 힘줄의 손상, 열상","2","1"
"S5650","아래팔 부위의 기타 신근 및 힘줄의 손상, 열상","1","0"
"S62520","엄지손가락의 첫마디뼈 골절, 폐쇄성","0","2"
"S62621","첫마디뼈의 골절, 개방성","1","0"
"S62690","손가락뼈의 상세불명 부분의 골절, 폐쇄성","4","0"
"S6270","손가락의 다발골절, 폐쇄성","1","0"
"S6369","손가락의 상세불명 부분의 염좌 및 긴장","1","0"
"S699","손목 및 손의 상세불명 손상","1","0"
"S72020","대퇴골의 관절속구역의 골절, 폐쇄성","1","1"
"S72030","대퇴골 상골단의 (분리)골절, 폐쇄성","1","0"
"S72040","대퇴골 골두하구역의 골절, 폐쇄성","1","0"
"S72050","대퇴골 중경부 구역의 골절, 폐쇄성","4","0"
"S72060","대퇴골 경부바닥의 골절, 폐쇄성","2","3"
"S72080","기타 대퇴골 경부 부분의 골절, 폐쇄성","9","2"
"S72081","기타 대퇴골 경부 부분의 골절, 개방성","0","1"
"S72090","대퇴골 경부의 상세불명 부분의 골절, 폐쇄성","2","0"
"S72120","대퇴골전자간골절, 폐쇄성","7","0"
"S72190","대퇴골전자부의 상세불명 골절, 폐쇄성","2","1"
"S7230","대퇴골 몸통의 골절, 폐쇄성","3","0"
"S7300","고관절의 후탈구","1","0"
"S810","무릎의 열린상처","3","0"
"S818","아래다리의 기타 부분의 열린상처","1","0"
"S8200","무릎뼈의 골절, 폐쇄성","2","4"
"S82180","경골 상단의 기타 골절, 폐쇄성","2","0"
"S82221","비골골절(모든 부분)을 동반한 경골 몸통의 골절, 개방성","3","0"
"S82320","비골 골절(모든 부분)을 동반한 경골 하단의 골절, 폐쇄성","0","1"
"S82380","기타 경골 하단의 골절, 폐쇄성","1","1"
"S82490","상세불명의 비골 부분의 골절, 폐쇄성","6","2"
"S82820","이복사골절, 발목, 폐쇄성","9","4"
"S8320","내측반달연골의 찢김","5","1"
"S833","현존 무릎관절연골의 찢김","4","0"
"S8349","상세불명의 측부인대의 염좌 및 긴장","0","1"
"S8352","전십자인대의 파열","3","1"
"S836","무릎의 기타 및 상세불명 부분의 염좌 및 긴장","1","1"
"S900","발목의 타박상","4","0"
"S901","발톱의 손상이 없는 발가락의 타박상","1","0"
"S903","발의 기타 및 상세불명 부분의 타박상","2","0"
"S9080","발목 및 발의 기타 표재성 손상, 박리, 찰과상","3","0"
"S9200","종골의 골절, 폐쇄성","3","1"
"S9230","중족골의 골절, 폐쇄성","6","0"
"S9250","기타 발가락의 골절, 폐쇄성","1","0"
"S9310","중족지골(관절)의 탈구","1","0"
"S9342","경골비골(인대)의 염좌 및 긴장","1","0"
"S9349","발목의 상세불명 부분의 염좌 및 긴장","2","0"
"S9628","발목 및 발 부위의 내인성 근육 및 힘줄의 손상, 기타 및 상세불명의 손상","1","0"
"S997","발목 및 발의 다발손상","1","0"
"S999","발목 및 발의 상세불명 손상","1","0"
"T009","상세불명의 여러 부위의 표재성 손상","1","0"
"T010","목과 함께 머리를 침범한 열린상처","0","1"
"T080","상세불명 부위의 척추의 골절, 폐쇄성","4","3"
"T093","척수의 상세불명 부위의 손상","1","0"
"T135","다리의 상세불명 부위의 상세불명 근육 및 힘줄의 손상","1","0"
"T140","상세불명의 신체부위의 표재성 손상","3","0"
"T141","상세불명의 신체부위의 열린상처","5","0"
"T2420","발목 및 발을 제외한 엉덩이 및 다리의 2도 화상, 대퇴부","1","0"
"T250","발목 및 발의 상세불명 정도의 화상","2","0"
"T252","발목 및 발의 2도 화상","1","0"
"T300","상세불명 정도의 상세불명 신체부위의 화상","5","1"
"T302","상세불명 신체부위의 2도 화상","1","0"
"T310","신체표면의 10％ 미만을 침범한 화상","1","0"
"T509","기타 및 상세불명의 약물, 약제 및 생물학적 물질에 의한 중독","3","1"
"T659","상세불명의 물질의 독성효과","1","0"
"T782","상세불명의 아나필락시스쇼크","1","0"
"T793","달리 분류되지 않은 외상후 상처감염","3","0"
"T810","달리 분류되지 않은 처치에 합병된 출혈 및 혈종","3","1"
"T813","달리 분류되지 않은 수술상처의 파열","1","0"
"T814","달리 분류되지 않은 처치에 따른 감염","3","4"
"T840","내부인공관절의 기계적 합병증","5","3"
"T844","기타 내부 정형외과적 장치, 삽입물 및 이식편의 기계적 합병증","1","0"
"T845","내부인공관절에 의한 감염 및 염증반응","5","0"
"T875","절단잘린끝의 괴사","3","0"
"T913","척수손상의 후유증","1","1"
"V031","교통사고에서 승용차, 픽업트럭 또는 밴과 충돌로 다친 보행자","0","1"
"V092","기타 및 상세불명의 자동차에 관여된 교통사고에서 다친 보행자","0","1"
"V784","버스 승하차중 비충돌 운수사고에서 다친 사람","1","0"
"W010","미끄러짐, 걸림 및 헛디딤에 의한 동일 면상에서의 낙상, 주택","6","0"
"W014","미끄러짐, 걸림 및 헛디딤에 의한 동일 면상에서의 낙상, 도로 및 고속도로","1","0"
"W015","미끄러짐, 걸림 및 헛디딤에 의한 동일 면상에서의 낙상, 상업 및 서비스 구역","0","1"
"W019","미끄러짐, 걸림 및 헛디딤에 의한 동일 면상에서의 낙상, 상세불명 장소","2","1"
"W101","계단에서의 낙상, 집단거주시설","0","1"
"W110","사다리에서의 낙상, 주택","1","0"
"W119","사다리에서의 낙상, 상세불명 장소","1","0"
"W170","기타 한면에서 다른 면으로 넘어짐, 주택","2","0"
"W177","기타 한면에서 다른 면으로 넘어짐, 농장","0","1"
"W178","기타 한면에서 다른 면으로 넘어짐, 기타 명시된 장소","1","0"
"W180","동일면상에서 기타 넘어짐, 주택","10","3"
"W181","동일면상에서 기타 넘어짐, 집단거주시설","0","20"
"W182","동일면상에서 기타 넘어짐, 학교, 기타 시설 및 공공행정 구역","1","5"
"W183","동일면상에서 기타 넘어짐, 운동 및 경기장","2","0"
"W184","동일면상에서 기타 넘어짐, 도로 및 고속도로","5","1"
"W187","동일면상에서 기타 넘어짐, 농장","1","0"
"W188","동일면상에서 기타 넘어짐, 기타 명시된 장소","1","1"
"W189","동일면상에서 기타 넘어짐, 상세불명 장소","7","0"
"W319","기타 및 상세불명의 기계류와 접촉, 상세불명 장소","1","0"
"W609","식물의 가시 및 날카로운 입사귀와 접촉, 상세불명 장소","1","0"
"X101","뜨거운 음료 식품, 지방 및 조리용 기름과 접촉, 집단거주시설","0","1"
"X110","뜨거운 수돗물과 접촉, 주택","1","0"
"Y042","완력에 의한 가해, 학교, 기타 시설 및 공공행정 구역","1","0"
"Z008","기타 일반검사","0","2"
"Z269","상세불명의 감염성 질환에 대한 예방접종의 필요","1","0"
"Z450","심장장치의 조정 및 관리를 위하여 보건서비스와 접하고 있는 사람","6","1"
"Z470","골절판 및 기타 내부고정장치의 제거를 포함한 추적치료를 위하여 보건서비스와 접하고 있는 사람","3","0"
"Z511","신생물에 대한 화학요법기간를 위하여 보건서비스와 접하고 있는 사람","16","0"
"Z944","간이식상태","3","0"
"Z950","심장전자장치의 존재","6","4"
"Z951","대동맥관상동맥우회로이식편의 존재","1","0"
"Z952","인공심장판막의 존재","3","2"
"Z954","기타 심장판막대치물의 존재","1","0"
"Z955","관상동맥혈관성형 삽입물 및 이식편의 존재","9","0"
"Z961","안구내렌즈의 존재","56","20"
"U8280","카바페넴계내성","4","2"
"U830","반코마이신 내성","1","0"
