"상병코드","상병명","국비","사비"
"K5521 ","Angiodysplasia of colon with hemorrhage","1","1"
"K558 ","Other vascular disorders of intestine","","2"
"K559 ","Vascular disorder of intestine, unspecified","9","4"
"K560 ","Paralytic ileus","2","1"
"K562 ","Volvulus","","2"
"K564 ","Other impaction of intestine","2",""
"K565 ","Intestine adhesions [bands] with obstruction","2","3"
"K566 ","Other and unspecified intestinal obstruction","10","4"
"K567 ","Ileus, unspecified","5","7"
"K5721 ","Diverticular disease of large intestine with perforation and abscess, diverticulosis, with bleeding","","1"
"K5722 ","Diverticular disease of large intestine with perforation and abscess, diverticulitis, without bleeding","","1"
"K5723 ","Diverticular disease of large intestine with perforation and abscess, diverticulitis, with bleeding","","2"
"K5732 ","Diverticular disease of large intestine without perforation or abscess, diverticulitis, without bleeding","","3"
"K5792 ","Diverticular disease of intestine, part unspecified, without perforation or abscess, diverticulitis, without bleeding","","11"
"K581 ","Irritable bowel syndrome with predominant diarrhoea [IBS-D]","","1"
"K583 ","Irritable bowel syndrome with mixed bowel habits [IBS-M]","1",""
"K588 ","Other and unspecified irritable bowel syndrome","1","2"
"K5900 ","Slow transit constipation","","1"
"K5902 ","Slow transit constipation with outlet dysfunction","1",""
"K5909 ","Other and unspecified constipation","","3"
"K601 ","Chronic anal fissure","","2"
"K602 ","Anal fissure, unspecified","4","1"
"K603 ","Anal fistula","1","1"
"K610 ","Anal abscess","5","1"
"K620 ","Anal polyp","1",""
"K623 ","Rectal prolapse","2","5"
"K624 ","Stenosis of anus and rectum","1",""
"K627 ","Radiation proctitis","1",""
"K628 ","Other specified diseases of anus and rectum","","1"
"K629 ","Disease of anus and rectum, unspecified","1","4"
"K631 ","Perforation of intestine(nontraumatic)","","2"
"K6320 ","Entero-cutaneous fistula","","1"
"K635 ","Polyp of colon","7","14"
"K639 ","Disease of intestine, unspecified","1",""
"K641 ","Second degree haemorrhoids","2","1"
"K642 ","Third degree haemorrhoids","5","6"
"K643 ","Fourth degree haemorrhoids","2","1"
"K644 ","Residual haemorrhoidal skin tags","2",""
"K648 ","Other specified haemorrhoids","2",""
"K649 ","Haemorrhoids, unspecified","23","16"
"K650 ","Acute peritonitis","","4"
"K659 ","Peritonitis, unspecified","1","1"
"K700 ","Alcoholic fatty liver","3",""
"K7010 ","Alcoholic hepatitis, without ascites","1","1"
"K7011 ","Alcoholic hepatitis, with ascites","4",""
"K702 ","Alcoholic fibrosis and sclerosis of liver","","1"
"K7030 ","Alcoholic cirrhosis of liver, without ascites","2",""
"K710 ","Toxic liver disease with cholestasis","1",""
"K712 ","Toxic liver disease with acute hepatitis","","1"
"K716 ","Toxic liver disease with hepatitis, NEC","1","2"
"K7290 ","Hepatic failure, unspecified, without coma","2","2"
"K7464 ","Other and unspecified cirrhosis of liver, Uncompansated","2",""
"K7469 ","Other and unspecified cirrhosis of liver, unspecified","7","8"
"K750 ","Abscess of liver","10","3"
"K759 ","Inflammatory liver disease, unspecified","1","4"
"K760 ","Fatty(change of) liver, NEC","1","1"
"K767 ","Hepatorenal syndrome","2",""
"K7681 ","Simple cyst of liver","1",""
"K769 ","Liver disease, unspecified","2",""
"K8000 ","Calculus of gallbladder with acute cholecystitis, without mention of obstruction","1","1"
"K8010 ","Calculus of gallbladder with other cholecystitis, without mention of obstruction","5","14"
"K8020 ","Calculus of gallbladder without cholecystitis, without mention of obstruction","7","7"
"K8030 ","Calculus of bile duct with cholangitis, without mention of obstruction","18","24"
"K8040 ","Calculus of bile duct with cholecystitis, without mention of obstruction","2","5"
"K8050 ","Calculus of bile duct without cholangitis or cholecystitis, without mention of obstruction","3","7"
"K8080 ","Other cholelithiasis, without mention of obstruction","6","10"
"K810 ","Acute cholecystitis","23","23"
"K811 ","Chronic cholecystitis","4","7"
"K818 ","Other cholecystitis","","2"
"K819 ","Cholecystitis, unspecified","14","14"
"K8280 ","Polyp of cystic duct or gallbladder","","3"
"K829 ","Disease of gallbladder, unspecified","1",""
"K830 ","Cholangitis","6","10"
"K839 ","Disease of biliary tract, unspecified","","2"
"K8511 ","Biliary acute pancreatitis, moderately severe","","1"
"K8589 ","Other acute pancreatitis, unspecified","2","1"
"K8590 ","Acute pancreatitis, unspecified, mild","1","2"
"K8599 ","Acute pancreatitis, unspecified, unspecified","1","5"
"K861 ","Other chronic pancreatitis","3",""
"K862 ","Cyst of pancreas","1",""
"K868 ","Other specified diseases of pancreas","2","1"
"K869 ","Disease of pancreas, unspecified","","1"
"K912 ","Postsurgical malabsorption NEC","1",""
"K913 ","Postoperative intestinal obstruction","1",""
"K921 ","Melaena","3",""
"K922 ","Gastrointestinal haemorrhage, unspecified","5","6"
"K928 ","Other specified diseases of digestive system","1",""
"L0300 ","Cellulitis of finger","","1"
"L0301 ","Cellulitis of toe","3",""
"L0310 ","Cellulitis of upper limb","2","1"
"L0311 ","Cellulitis of lower limb","14","8"
"L032 ","Cellulitis of face","","1"
"L0334 ","Cellulitis of back [any part of except buttock]","","1"
"L0335 ","Cellulitis of buttock","2",""
"L039 ","Cellulitis, unspecified","1","7"
"L059 ","Pilonidal cyst without abscess","1","1"
"L209 ","Atopic dermatitis, unspecified","","1"
"L299 ","Pruritus, unspecified","","2"
"L5088 ","Other urticaria","","1"
"L720 ","Epidermal cyst","2","1"
"L891 ","Stage II decubitus ulcer and pressure area","1",""
"L892 ","Stage III decubitus ulcer and pressure area","1","3"
"L899 ","Decubitus ulcer and pressure area, unspecified","9","11"
"L929 ","Granulomatous disorder of skin and subcutaneous tissue, unspecified","1",""
"L932 ","Other local lupus erythematosus","","1"
"L97 ","Ulcer of lower limb, NEC","","1"
"L984 ","Chronic ulcer of skin, NEC","","1"
"M0091 ","Pyogenic arthritis, unspecified, shoulder region","1","1"
"M0096 ","Pyogenic arthritis, unspecified, lower leg","1","1"
"M0097 ","Pyogenic arthritis, unspecified, ankle and foot","","1"
"M0099 ","Pyogenic arthritis, unspecified, site unspecified","3","10"
"M0289 ","Other reactive arthropathies, site unspecified","","1"
"M1009 ","Idiopathic gout, site unspecified","2","2"
"M1097 ","Gout, unspecified, ankle and foot","","1"
"M1099 ","Gout, unspecified, site unspecified","2","1"
"M1385 ","Other specified arthritis, pelvic region and thigh","","1"
"M1387 ","Other specified arthritis, ankle and foot","4","1"
"M1389 ","Other specified arthritis, site unspecified","2","1"
"M169 ","Coxarthrosis, unspecified","","1"
"M179 ","Gonarthrosis, unspecified","70","79"
"M1989 ","Other specified arthrosis, site unspecified","2",""
"M1996 ","Arthrosis, unspecified, lower leg","1",""
"M1997 ","Arthrosis, unspecified, ankle and foot","1","1"
"M1998 ","Arthrosis, unspecified, other","","1"
"M1999 ","Arthrosis, unspecified, site unspecified","6","3"
"M2000 ","Mallet finger","3",""
"M201 ","Hallux valgus (acquired)","3",""
"M2199 ","Acquired deformity of limb, unspecified, site unspecified","","1"
"M2319 ","Discoid meniscus (congenital), unspecified meniscus or ligament","","1"
"M2329 ","Derangement of meniscus due to old tear or injury, unspecified meniscus or ligament","10","5"
"M2339 ","Other meniscus derangements, unspecified meniscus or ligament","3","3"
"M2389 ","Other internal derangements of knee, unspecified meniscus or ligament","","1"
"M2559 ","Pain in joint, site unspecified","1",""
"M2599 ","Joint disorder, unspecified, site unspecified","1",""
"M358 ","Other specified systemic involvement of connective tissue","","1"
"M4199 ","Scoliosis, unspecified, site unspecified","","1"
"M4316 ","Spondylolisthesis, lumbar region","2",""
"M4317 ","Spondylolisthesis, lumbosacral region","1","1"
"M4319 ","Spondylolisthesis, site unspecified","2","3"
"M459 ","Ankylosing spondylitis, site unspecified","1",""
"M4659 ","Other infective spondylopathies, site unspecified","","1"
"M4780 ","Other spondylosis, multiple sites in spine","3",""
"M4786 ","Other spondylosis, lumbar region","","3"
"M4789 ","Other spondylosis, site unspecified","","1"
"M4796 ","Spondylosis, unspecified, lumbar region","14","4"
"M4799 ","Spondylosis, unspecified, site unspecified","","1"
"M4800 ","Spinal stenosis, multiple sites in spine","2",""
"M4802 ","Spinal stenosis, cervical region","18","6"
"M4806 ","Spinal stenosis, lumbar region","281","211"
"M4807 ","Spinal stenosis, lumbosacral region","3","1"
"M4809 ","Spinal stenosis, site unspecified","25","13"
"M4850 ","Collapsed vertebra, NEC, multiple sites in spine","1",""
"M4854 ","Collapsed vertebra, NEC, thoracic region","","1"
"M4855 ","Collapsed vertebra, NEC, thoracolumbar region","","2"
"M4856 ","Collapsed vertebra, NEC, lumbar region","1","4"
"M4859 ","Collapsed vertebra, NEC, site unspecified","6","12"
"M4882 ","Other specified spondylopathies, cervical region","1",""
"M4889 ","Other specified spondylopathies, site unspecified","3",""
"M4926 ","Enterobacterial spondylitis(A01-A04†), lumbar region","1","1"
"M500 ","Cervical disc disorder with myelopathy(G99.2*)","3",""
"M501 ","Cervical disc disorder with radiculopathy","5","3"
"M502 ","Other cervical disc displacement","10",""
"M511 ","Lumbar and other intervertebral disc disorders with radiculopathy(G55.1*)","20","3"
"M512 ","Other specified intervertebral disc displacement","45","25"
"M519 ","Intervertebral disc disorder, unspecified","","1"
"M5410 ","Radiculopathy, multiple sites in spine","","1"
"M5417 ","Radiculopathy, lumbosacral region","1",""
"M5419 ","Radiculopathy, site unspecified","","1"
"M5450 ","Low back pain, multiple sites in spine","1",""
"M5456 ","Low back pain, lumbar region","1",""
"M5459 ","Low back pain, site unspecified","8","13"
"M6009 ","Infective myositis, site unspecified","1",""
"M6289 ","Other specified disorders of muscle, site unspecified","2",""
"M6529 ","Calcific tendinitis, site unspecified","1",""
"M6530 ","Nodular tendinous disease, multiple sites","","1"
"M6539 ","Nodular tendinous disease, site unspecified","4","3"
"M6595 ","Synovitis and tenosynovitis, unspecified, pelvic region and thigh","1",""
"M6749 ","Ganglion, site unspecified","1","2"
"M702 ","Olecranon bursitis","2",""
"M703 ","Other bursitis of elbow","1",""
"M707 ","Other bursitis of hip","1",""
"M7155 ","Other bursitis, NEC, pelvic region and thigh","2",""
"M7158 ","Other bursitis, NEC, other","","1"
"M7159 ","Other bursitis, NEC, site unspecified","3","3"
"M722 ","Plantar fascial fibromatosis","1",""
"M750 ","Adhesive capsulitis of shoulder","7","9"
"M751 ","Rotator cuff syndrome","62","33"
"M753 ","Calcific tendinitis of shoulder","","1"
"M754 ","Impingement syndrome of shoulder","1",""
"M7689 ","Other enthesopathies of lower limb, excluding foot, site unspecified","2","4"
"M79198 ","Other myalgia, site unspecified","2","1"
"M7929 ","Neuralgia and neuritis, unspecified, site unspecified","1",""
"M8009 ","Postmenopausal osteoporosis with pathological fracture, site unspecified","","2"
"M8199 ","Osteoporosis, unspecified, site unspecified","","2"
"M8409 ","Malunion of fracture, site unspecified","3","1"
"M8442 ","Pathological fracture, NEC, upper arm","1",""
"M8449 ","Pathological fracture, NEC, site unspecified","2",""
"M8595 ","Disorder of bone density and structure, unspecified, pelvic region and thigh","","1"
"M8609 ","Acute haematogenous osteomyelitis, site unspecified","","1"
"M8629 ","Subacute osteomyelitis, site unspecified","1",""
"M8697 ","Osteomyelitis, unspecified, ankle and foot","","1"
"M8699 ","Osteomyelitis, unspecified, site unspecified","2","2"
"M8795 ","Osteonecrosis, unspecified, pelvic region and thigh","","3"
"M8799 ","Osteonecrosis, unspecified, site unspecified","1",""
"M8909 ","Algoneurodystrophy, site unspecified","3",""
"M961 ","Postlaminectomy syndrome, NEC","16","4"
"M966 ","Fracture of bone following insertion of orthopaedic implant, joint prosthesis, or bone plate","","4"
"M9974 ","Connective tissue and disc stenosis of intervertebral foramina, sacral region","5","3"
"N048 ","Other nephrotic syndrome","1",""
"N049 ","Unspecified nephrotic syndrome","","1"
"N051 ","Unspecified nephritic syndrome with focal and segmental glomerular lesions","","2"
"N058 ","Unspecified other nephritic syndrome","","1"
"N10 ","Acute tubulo-interstitial nephritis","17","35"
"N119 ","Chronic tubulo-interstitial nephritis, unspecified","","1"
"N12 ","Tubulo-interstitial nephritis, not specified as acute or chronic","1","2"
"N130 ","Hydronephrosis with ureteropelvic junction obstruction","","1"
"N1379 ","Vesicoureteral-reflux-associated uropathy, unspecified","1",""
"N178 ","Other acute renal failure","1",""
"N179 ","Acute renal failure, unspecified","20","17"
"N183 ","Chronic kidney disease, stage 3","","4"
"N184 ","Chronic kidney disease, stage 4","5",""
"N185 ","Chronic kidney disease, stage 5","2","2"
"N189 ","Chronic kidney disease, unspecified","33","31"
"N19 ","Unspecified kidney failure","","1"
"N200 ","Calculus of kidney","4","5"
"N201 ","Calculus of ureter","15","29"
"N202 ","Calculus of kidney with calculus of ureter","6","5"
"N210 ","Calculus in bladder","3","6"
"N211 ","Calculus in urethra","","1"
"N219 ","Calculus of lower urinary tract, unspecified","","1"
"N280 ","Ischaemia and infarction of kidney","1",""
"N281 ","Cyst of kidney, acquired","1","1"
"N300 ","Acute cystitis","2","3"
"N302 ","Other chronic cystitis","1",""
"N308 ","Other cystitis","","2"
"N309 ","Cystitis, unspecified","1","3"
"N311 ","Reflex neuropathic bladder, NEC","","1"
"N319 ","Neuromuscular dysfunction of bladder, unspecified","6","2"
"N320 ","Bladder-neck obstruction","2","1"
"N359 ","Urethral stricture, unspecified","13","3"
"N362 ","Urethral caruncle","","1"
"N369 ","Urethral disorder, unspecified","1",""
"N370 ","Urethritis in diseases classified elsewhere","1",""
"N390 ","Urinary tract infection, site not specified","16","19"
"N393 ","Stress incontinence","","4"
"N3941 ","Mixed incontinence","","2"
"N400 ","Hyperplasia of prostate without complication","182","106"
"N401 ","Hyperplasia of prostate with urinary tract obstruction","11","10"
"N408 ","Hyperplasia of prostate with other complication","86","120"
"N410 ","Acute prostatitis","6","8"
"N411 ","Chronic prostatitis","2",""
"N412 ","Abscess of prostate","","1"
"N432 ","Other hydrocele","1","1"
"N433 ","Hydrocele, unspecified","2","8"
"N4500 ","Epididymitis with abscess","","1"
"N4590 ","Epididymitis without abscess","4","2"
"N47 ","Redundant prepuce, phimosis and paraphimosis","","2"
"N481 ","Balanoposthitis","","1"
"N4821 ","Cellulitis of penis","","1"
"N498 ","Inflammatory disorders of other specified male genital organs","","1"
"N5088 ","Other specified disorders of male genital organs","","1"
"N719 ","Inflammatory disease of uterus, unspecified","","1"
"N748 ","Female pelvic inflammatory disorders in other diseases classified elsewhere","","1"
"Q180 ","Sinus, fistula and cyst of branchial cleft","","1"
"Q231 ","Congenital insufficiency of aortic valve","1",""
"Q441 ","Other congenital malformations of gallbladder","","1"
"Q655 ","Congenital subluxation of hip, unspecified","1",""
"Q992 ","Fragile X chromosome","1",""
"R001 ","Bradycardia, unspecified","2",""
"R040 ","Epistaxis","2",""
"R042 ","Haemoptysis","2","2"
"R060 ","Dyspnoea","4","5"
"R064 ","Hyperventilation","","1"
"R074 ","Chest pain, unspecified","4","2"
"R093 ","Abnormal sputum","1","1"
"R1044 ","Flank pain","1",""
"R1049 ","Unspecified abdominal pain","7","6"
"R111 ","Nausea alone","","1"
"R112 ","Vomiting alone","","1"
"R13 ","Dysphagia","1",""
"R15 ","Faecal incontinence","1",""
"R18 ","Ascites","1",""
"R224 ","Localized swelling, mass and lump, lower limb","2","1"
"R229 ","Localized swelling, mass and lump, unspecified","","1"
"R251 ","Tremor, unspecified","4","5"
"R252 ","Cramp and spasm","","1"
"R268 ","Other and unspecified abnormalities of gait and mobility","3","1"
"R310 ","Gross hematuria","5","2"
"R398 ","Other and unspecified symptoms and signs involving the urinary system","","1"
"R418 ","Other and unspecified symptoms and signs involving cognitive functions and awareness","6","11"
"R42 ","Dizziness and giddiness","66","63"
"R470 ","Dysphasia and aphasia","1",""
"R471 ","Dysarthria and anarthria","1","1"
"R5090 ","Fever of unknown origin","7","7"
"R5099 ","Fever, unspecified","7","6"
"R51 ","Headache","23","44"
"R522 ","Other chronic pain","2","1"
"R53 ","Malaise and fatigue","9","12"
"R54 ","Senility","1",""
"R550 ","Vasovagal  syncope","","1"
"R558 ","Other syncope and collapse","12","12"
"R568 ","Other and unspecified convulsions","3","7"
"R572 ","Septic shock","1",""
"R579 ","Shock, unspecified","1",""
"R590 ","Localized enlarged lymph nodes","2","1"
"R600 ","Localized oedema","1",""
"R601 ","Generalized oedema","","2"
"R609 ","Oedema, unspecified","4","1"
"R749 ","Abnormal level of unspecified serum enzyme","2","1"
"R808 ","Other and unspecified isolated proteinuria","","1"
"S010 ","Open wound of scalp","","1"
"S0200 ","Fracture of vault of skull, closed","1",""
"S0600 ","Concussion, without open intracranial wound","2","6"
"S0650 ","Traumatic subdural haemorrhage, without open intracranial wound","8","9"
"S0651 ","Traumatic subdural haemorrhage, with open intracranial wound","6","13"
"S0660 ","Traumatic subarachnoid haemorrhage, without open intracranial wound","1","2"
"S0661 ","Traumatic subarachnoid haemorrhage, with open intracranial wound","1",""
"S0680 ","Other intracranial injuries, without open intracranial wound","3","1"
"S0681 ","Other intracranial injuries, with open intracranial wound","1",""
"S1315 ","Dislocation of C6/C7 cervical vertebra","1",""
"S134 ","Sprain and strain of cervical spine","1","4"
"S141 ","Other and unspecified injuries of cervical spinal cord","3",""
"S143 ","Injury of brachial plexus","1",""
"S146 ","Injury of other and unspecified nerves of neck","2","2"
"S22051 ","Fracture of T7 and T8 level, open","","1"
"S22070 ","Fracture of T11 and T12 level, closed","","3"
"S22090 ","Fracture of thoracic vertebra, level unspecified, closed","9","44"
"S2220 ","Fracture of sternum, closed","","2"
"S22320 ","Fracture of first rib, closed","4","5"
"S22321 ","Fracture of first rib, open","8","10"
"S22460 ","Multiple fracture of ribs, other than first rib, closed","1",""
"S22461 ","Multiple fracture of ribs, other than first rib, open","1",""
"S22490 ","Multiple fracture of unspecified ribs, closed","10","10"
"S233 ","Sprain and strain of thoracic spine","","1"
"S2340 ","Sprain and strain of ribs","","1"
"S32020 ","Fracture of L1 level, closed","1","2"
"S32030 ","Fracture of L2 level, closed","","1"
"S32040 ","Fracture of L3 level, closed","1","2"
"S32050 ","Fracture of L4 level, closed","2",""
"S32090 ","Fracture of lumbar vertebra, level unspecified, closed","41","66"
"S3210 ","Fracture of sacrum, closed","1","3"
"S3220 ","Fracture of coccyx, closed","","1"
"S3240 ","Fracture of acetabulum, closed","","2"
"S32880 ","Other pelvic fracture, closed","","3"
"S3350 ","Sprain and strain of lumbar spine","5","6"
"S3681 ","Injury of other intra-abdominal organs with open wound into cavity","1",""
"S42030 ","Fracture of sternal end of clavicle, closed","","2"
"S42040 ","Fracture of shaft of clavicle, closed","1","3"
"S42050 ","Fracture of acromial end of clavicle, closed","3","1"
"S42090 ","Fracture of clavicle, part unspecified, closed","3","5"
"S42120 ","Multiple Fracture of scapula, closed","","1"
"S42230 ","Fracture of surgical neck of humerus, closed","4","1"
"S42250 ","Fracture of greater tuberosity of humerus, closed","","1"
"S42290 ","Fracture of upper end of humerus, part unspecified, closed","1","3"
"S4230 ","Fracture of shaft of humerus, closed","1",""
"S42420 ","Supracondylar fracture of humerus, closed","1","1"
"S42440 ","Fracture of medial condyle of humerus, closed","","1"
"S42460 ","T-shape fracture of distal humerus, closed","","2"
"S42490 ","Fracture of lower end of humerus, part unspecified, closed","1",""
"S4309 ","Dislocation of shoulder, unspecified","","1"
"S431 ","Dislocation of acromioclavicular joint","3",""
"S434 ","Sprain and strain of shoulder joint","1",""
"S4600 ","Injury of muscle(s) and tendon(s) of the rotator cuff of shoulder, laceration","1","2"
"S4608 ","Injury of muscle(s) and tendon(s) of the rotator cuff of shoulder, other and unspecified injury","2",""
"S4618 ","Injury of muscle and tendon of long head of biceps, other and unspecified injury","1",""
"S52020 ","Fracture of olecranon process of ulna, closed","1","2"
"S52030 ","Fracture of coronoid process of ulna, closed","","1"
"S52120 ","Fracture of head of radius, closed","1","1"
"S52130 ","Fracture of neck of radius, closed","1",""
"S52190 ","Fracture of upper end of radius, part unspecified, closed","3","6"
"S52520 ","Fracture of lower end of radius with dorsal angulation, closed","7","18"
"S52580 ","Other and multiple fracture of lower end of radius, closed","","4"
"S52590 ","Fracture of lower end of radius, unspecified, closed","","1"
"S5260 ","Fracture of lower end of both ulna and radius, closed","","7"
"S5349 ","Sprain and strain of elbow, part unspecified","2",""
"S5628 ","Injury of other flexor muscle and tendon at forearm level, other and unspecified injury","1",""
"S619 ","Open wound of wrist and hand, part unspecified","1",""
"S62120 ","Fracture of triquetral bone of wrist, close","1",""
"S62290 ","Fracture of first metacarpal bone, part unspecified, close","2",""
"S62320 ","Fracture of base of other metacarpal bone, close","1","2"
"S62330 ","Fracture of shaft of other metacarpal bone, close","","3"
"S62340 ","Fracture of neck of other metacarpal bone, close","","1"
"S62590 ","Fracture of thumb, part unspecified, close","","1"
"S62621 ","Fracture of proximal phalanx of other finger, open","1",""
"S62640 ","Fracture of distal phalanx of other finger, close","2",""
"S62690 ","Fracture of phalanx, part unspecified, close","","1"
"S6270 ","Multiple fracture of fingers, close","1",""
"S6628 ","Injury of extensor muscle and tendon of thumb at wrist and hand level, other and unspecified injury","","1"
"S6630 ","Injury of extensor muscle and tendon of other finger at wrist and hand level, laceration","","1"
"S6638 ","Injury of extensor muscle and tendon of other finger at wrist and hand level, other and unspecified injury","1",""
"S682 ","Traumatic amputation of two or more fingers alone (complete)(partial)","2",""
"S697 ","Multiple injuries of wrist and hand","","1"
"S700 ","Contusion of hip","3","1"
"S701 ","Contusion of thigh","1",""
"S72060 ","Fracture of base of neck of femur, closed","1","9"
"S72080 ","Fracture of other parts of neck of femur, closed","","10"
"S72090 ","Fracture of neck of femur, part unspecified, closed","7","16"
"S72120 ","Fracture of intertrochanteric section of femur, closed","10","29"
"S72190 ","Fracture of trochanteric section of femur, unspecified, closed","","1"
"S7220 ","Subtrochanteric fracture of femur, closed","","3"
"S7230 ","Fracture of shaft of femur, closed","","2"
"S7290 ","Fracture of femur,part unspecified, closed","","6"
"S8200 ","Fracture of patella, closed","5","5"
"S82180 ","Other fracture of upper end of tibia, closed","1","1"
"S82220 ","Fracture of shaft of tibia of fracture of fibula(any part), closed","4",""
"S82280 ","Other fracture of shaft of tibia, closed","1","3"
"S82320 ","Fracture of lower end of tibia with fracture of fibula(any part), closed","3","2"
"S82321 ","Fracture of lower end of tibia with fracture of fibula(any part), open","","1"
"S82380 ","Other fracture of lower end of tibia, closed","1",""
"S82420 ","Fracture of upper end, fibula, closed","1",""
"S82430 ","Fracture of shaft, fibula , closed","2",""
"S82440 ","Multiple fracture of fibula alone, closed","","1"
"S82480 ","Fracture of fibular, other and unspecified part, closed","3","3"
"S8260 ","Fracture of lateral malleolus, closed","2","1"
"S82820 ","Bimalleolar fracture, ankle, closed","3","2"
"S82830 ","Trimalleolar fracture, ankle, closed","","6"
"S8290 ","Fracture of lower leg, part unspecified, closed","1",""
"S8320 ","Tear of medial meniscus","3","3"
"S8321 ","Tear of lateral meniscus","4","1"
"S833 ","Tear of articular cartilage of knee, current","","1"
"S8352 ","Rupture of anterior cruciate ligament","1",""
"S836 ","Sprain and strain of other and unspecified parts of knee","2","1"
"S8608 ","Injury of Achilles tendon, other and unspecified injury","1",""
"S917 ","Multiple open wounds of ankle and foot","","1"
"S9200 ","Fracture of calcaneus, closed","4","3"
"S92290 ","Fracture of tarsal bone(s), unspecified, closed","","1"
"S9230 ","Fracture of metatarsal bone, closed","2","4"
"S9250 ","Fracture of other toe, closed","3","1"
"S932 ","Rupture of ligaments at ankle and foot level","","1"
"S9340 ","Sprain and strain of deltoid (ligament), ankle","1",""
"S9349 ","Sprain and strain of ankle, part unspecified","2","2"
"S935 ","Sprain and strain of toe(s)","","1"
"S9698 ","Injury of unspecified muscle tendon at ankle and foot level, other and unspecified injury","","1"
"S997 ","Multiple injuries of ankle and foot","","1"
"S999 ","Unspecified injury of ankle and foot","","1"
"T009 ","Multiple superficial injuries, unspecified","6","11"
"T07 ","Unspecified multiple injuries","","1"
"T080 ","Fracture of spine, level unspecified, closed","","1"
"T092 ","Dislocation, sprain and strain of unspecified joint and ligament of trunk","","1"
"T093 ","Injury of spinal cord, level unspecified","2",""
"T100 ","Fracture of upper limb, level unspecified, closed","1",""
"T140 ","Superficial injury of unspecified body region","9","3"
"T141 ","Open wound of unspecified body region","6","3"
"T146 ","Injury of muscles and tendons of unspecified body region","","2"
"T212 ","Burn of second degree of trunk","1",""
"T253 ","Burn of third degree of ankle and foot","1",""
"T300 ","Burn of unspecified body region, unspecified degree","","1"
"T426 ","Poisoning by other antiepileptic and sedative-hypnotic drugs","","1"
"T634 ","Toxic effects of venom of other arthropods","1",""
"T782 ","Anaphylactic-shock, unspecified","","1"
"T796 ","Traumatic ischaemia of muscle","","1"
"T810 ","Haemorrhage and haematoma complicating a procedure, NEC","2","2"
"T814 ","Infection following a procedure, NEC","2","1"
"T840 ","Mechanical complication of internal joint prosthesis","7",""
"T844 ","Mechanical complication of other internal orthopaedic devices, implants and grafts","1","1"
"T845 ","Infection and inflammatory reaction due to internal joint prosthesis","5",""
"T847 ","Infection and inflammatory reaction due to other internal orthopaedic prosthetic devices, implants and grafts","","2"
"T859 ","Unspecified complication of internal prosthetic device, implant and graft","1",""
"T875 ","Necrosis of amputation stump","1",""
"T876 ","Other and unspecified complications of amputation stump","1",""
"T887 ","Unspecified adverse effect of drug or medicament","1",""
"T905 ","Sequelae of intracranial injury","1",""
"U071 ","Coronavisurs disease 2019, virus identified [COVID-19, virus identified]","","475"
"U129 ","COVID-19 vaccined causing adverse effects in therapeutic use, unspecified","","1"
"Z098 ","Follow-up examination after other treatment for other conditions","","1"
"Z227 ","Latent tuberculosis","","1"
"Z491 ","Persons encountering health services for extracorporeal dialysis","51","18"
"Z933 ","Colostomy status","3",""
"Z950 ","Presence of electric cardiac devices","1",""
