"상병코드","상병명","국비","사비","계"
"J4489","Other specified chronic obstructive pulmonary disease, unspecified","0","1","1"
"J4490","Chronic obstructive pulmonary disease, unspecified, mild","0","1","1"
"J4491","Chronic obstructive pulmonary disease, unspecified, moderate","2","0","2"
"J4492","Chronic obstructive pulmonary disease, unspecified, severe","5","7","12"
"J4499","Chronic obstructive pulmonary disease, unspecified, unspecified","28","19","47"
"J4501","Other allergic asthma, intermittent and mild persistent","2","0","2"
"J4502","Other allergic asthma, moderate persistent","0","1","1"
"J4503","Other allergic asthma, severe persistent","1","1","2"
"J459","Asthma, unspecified","4","3","7"
"J47","Bronchiectasis","1","1","2"
"J64","Unspecified pneumoconiosis","0","1","1"
"J698","Pneumonitis due to other solids and liquids","41","41","82"
"J80","Adult respiratory distress syndrome","2","0","2"
"J8418","Other interstitial pulmonary diseases with fibrosis","6","5","11"
"J849","Interstitial pulmonary disease, unspecified","2","0","2"
"J851","Abscess of lung with pneumonia","0","1","1"
"J852","Abscess of lung without pneumonia","0","1","1"
"J869","Pyothorax without fistula","2","3","5"
"J90","Pleural effusion, NEC","1","7","8"
"J939","Pneumothorax, unspecified","2","0","2"
"J9610","Chronic respiratory failure, type I [hypoxic]","0","2","2"
"J9840","Solitary pulmonary nodule","3","0","3"
"J9848","Other disorders of lung","0","1","1"
"K1120","Acute sialoadenitis","0","1","1"
"K118","Other diseases of salivary glands","1","0","1"
"K120","Recurrent oral aphthae","0","1","1"
"K20","Oesophagitis","0","2","2"
"K210","Gastro-oesophageal reflux disease with oesophagitis","6","11","17"
"K219","Gastro-oesophageal reflux disease without oesophagitis","5","11","16"
"K223","Perforation of oesophagus","1","0","1"
"K226","Gastro-oesophageal laceration-haemorrhage syndrome","1","2","3"
"K2501","Acute gastric ulcer with hemorrhage","6","8","14"
"K2531","Acute gastric ulcer without hemorrhage or perforation","4","3","7"
"K2541","Chronic or unspecified gastric ulcer with hemorrhage","0","2","2"
"K2591","Unspecified as acute or chronic gastric ulcer without hemorrhage or perforation","8","1","9"
"K260","Acute duodenal ulcer with hemorrhage","1","3","4"
"K269","Unspecified as acute or chronic duodenal ulcer without hemorrhage or perforation","3","3","6"
"K291","Other acute gastritis","0","4","4"
"K295","Chronic gastritis, unspecified","1","0","1"
"K297","Gastritis, unspecified","3","4","7"
"K298","Duodenitis","0","1","1"
"K30","Functional dyspepsia","1","1","2"
"K311","Adult hypertrophic pyloric stenosis","0","1","1"
"K312","Hourglass stricture and stenosis of stomach","0","1","1"
"K3188","Other specified diseases of stomach and duodenum","3","1","4"
"K352","Acute appendicitis with generalized peritonitis","0","3","3"
"K353","Acute appendicitis with localized peritonitis","5","25","30"
"K358","Acute appendicitis, other and unspecified","4","20","24"
"K36","Other appendicitis","3","8","11"
"K388","Other specified diseases of appendix","1","0","1"
"K389","Disease of appendix, unspecified","1","0","1"
"K4011","Bilateral inguinal hernia, with gangrene, recurrent","1","0","1"
"K4020","Bilateral inguinal hernia, without obstruction or gangrene, not specified as recurrent","2","4","6"
"K4030","Unilateral or unspecified inguinal hernia, with obstruction, without gangrene, not specified as recurrent","0","1","1"
"K4090","Unilateral or unspecified inguinal hernia, without obstruction or gangrene, not specified as recurrent","26","35","61"
"K4091","Unilateral or unspecified inguinal hernia, without obstruction or gangrene, recurrent","3","0","3"
"K419","Unilateral or unspecified femoral hernia, without obstruction or gangrene","1","0","1"
"K421","Umbilical hernia with gangrene","0","1","1"
"K429","Umbilical hernia without obstruction or gangrene","1","2","3"
"K432","Incisional hernia without obstruction or gangrene","3","4","7"
"K449","Diaphragmatic hernia without obstruction or gangrene","0","2","2"
"K469","Unspecified abdominal hernia without obstruction or gangrene","1","0","1"
"K5001","Crohn’s disease of small intestine, moderate","0","1","1"
"K5011","Crohn’s disease of large intestine, moderate","0","1","1"
"K5099","Crohn’s disease, unspecified, unspecified","3","0","3"
"K519","Ulcerative colitis, unspecified","0","5","5"
"K529","Noninfective gastroenteritis and colitis, unspecified","1","13","14"
"K550","Acute vascular disorders of intestine","0","2","2"
"K5521","Angiodysplasia of colon with hemorrhage","0","1","1"
"K559","Vascular disorder of intestine, unspecified","4","6","10"
"K560","Paralytic ileus","2","2","4"
"K561","Intussusception","1","1","2"
"K562","Volvulus","1","2","3"
"K565","Intestine adhesions [bands] with obstruction","0","2","2"
"K566","Other and unspecified intestinal obstruction","7","7","14"
"K567","Ileus, unspecified","2","1","3"
"K5722","Diverticular disease of large intestine with perforation and abscess, diverticulitis, without bleeding","0","1","1"
"K5723","Diverticular disease of large intestine with perforation and abscess, diverticulitis, with bleeding","0","1","1"
"K5731","Diverticular disease of large intestine without perforation or abscess, diverticulosis, with bleeding","1","0","1"
"K5732","Diverticular disease of large intestine without perforation or abscess, diverticulitis, without bleeding","0","3","3"
"K5742","Diverticular disease of both samll and large intestine with perforation and abscess, diverticulitis, without bleeding","0","1","1"
"K5792","Diverticular disease of intestine, part unspecified, without perforation or abscess, diverticulitis, without bleeding","0","2","2"
"K580","Irritable bowel syndrome with diarrhoea","5","1","6"
"K589","Irritable bowel syndrome without diarrhoea","2","0","2"
"K5900","Slow transit constipation","1","0","1"
"K5909","Other and unspecified constipation","3","3","6"
"K591","Functional diarrhoea","1","0","1"
"K5981","Colonic pseudoobstruction","2","0","2"
"K601","Chronic anal fissure","4","1","5"
"K602","Anal fissure, unspecified","0","1","1"
"K603","Anal fistula","10","3","13"
"K604","Rectal fistula","0","1","1"
"K610","Anal abscess","4","0","4"
"K611","Rectal abscess","2","0","2"
"K621","Rectal polyp","1","0","1"
"K623","Rectal prolapse","3","1","4"
"K624","Stenosis of anus and rectum","2","1","3"
"K625","Haemorrhage of anus and rectum","2","0","2"
"K627","Radiation proctitis","4","0","4"
"K631","Perforation of intestine(nontraumatic)","2","3","5"
"K6359","Polyp of colon, unspecified","14","9","23"
"K639","Disease of intestine, unspecified","1","1","2"
"K641","Second degree haemorrhoids","5","3","8"
"K642","Third degree haemorrhoids","5","5","10"
"K643","Fourth degree haemorrhoids","2","4","6"
"K648","Other specified haemorrhoids","1","0","1"
"K649","Haemorrhoids, unspecified","16","5","21"
"K650","Acute peritonitis","2","5","7"
"K659","Peritonitis, unspecified","0","2","2"
"K700","Alcoholic fatty liver","1","0","1"
"K7010","Alcoholic hepatitis, without ascites","1","0","1"
"K7030","Alcoholic cirrhosis of liver, without ascites","1","0","1"
"K709","Alcoholic liver disease, unspecified","1","0","1"
"K712","Toxic liver disease with acute hepatitis","0","1","1"
"K716","Toxic liver disease with hepatitis, NEC","2","2","4"
"K7210","Chronic hepatic failure, without coma","0","1","1"
"K7290","Hepatic failure, unspecified, without coma","1","1","2"
"K739","Chronic hepatitis, unspecified","0","1","1"
"K7409","Hepatic fibrosis, unspecified","1","0","1"
"K7420","Hepatic fibrosis with hepatic sclerosis, Child-Pugh A","0","2","2"
"K7462","Other and unspecified cirrhosis of liver, Child-Pugh C","0","2","2"
"K7469","Other and unspecified cirrhosis of liver, unspecified","5","2","7"
"K750","Abscess of liver","7","3","10"
"K759","Inflammatory liver disease, unspecified","1","2","3"
"K767","Hepatorenal syndrome","3","4","7"
"K769","Liver disease, unspecified","2","1","3"
"K8000","Calculus of gallbladder with acute cholecystitis, without mention of obstruction","2","3","5"
"K8001","Calculus of gallbladder with acute cholecystitis, with obstruction","1","1","2"
"K8010","Calculus of gallbladder with other cholecystitis, without mention of obstruction","7","19","26"
"K8020","Calculus of gallbladder without cholecystitis, without mention of obstruction","1","4","5"
"K8030","Calculus of bile duct with cholangitis, without mention of obstruction","21","40","61"
"K8040","Calculus of bile duct with cholecystitis, without mention of obstruction","2","2","4"
"K8050","Calculus of bile duct without cholangitis or cholecystitis, without mention of obstruction","2","4","6"
"K8080","Other cholelithiasis, without mention of obstruction","10","18","28"
"K810","Acute cholecystitis","8","13","21"
"K811","Chronic cholecystitis","1","6","7"
"K819","Cholecystitis, unspecified","4","10","14"
"K828","Other specified diseases of gallbladder","1","3","4"
"K830","Cholangitis","8","16","24"
"K851","Biliary acute pancreatitis","0","1","1"
"K859","Acute pancreatitis, unspecified","3","11","14"
"K861","Other chronic pancreatitis","10","1","11"
"K862","Cyst of pancreas","1","0","1"
"K868","Other specified diseases of pancreas","1","1","2"
"K912","Postsurgical malabsorption NEC","2","0","2"
"K913","Postoperative intestinal obstruction","0","1","1"
"K921","Melaena","0","1","1"
"K922","Gastrointestinal haemorrhage, unspecified","11","8","19"
"L00","Staphylococcal scalded skin syndrome","0","1","1"
"L0230","Cutaneous abscess of buttock","2","0","2"
"L0240","Cutaneous abscess of limb","0","1","1"
"L0280","Cutaneous abscess of other sites","0","1","1"
"L0290","Cutaneous abscess, unspecified","4","1","5"
"L0300","Cellulitis of finger","2","1","3"
"L0310","Cellulitis of upper limb","0","1","1"
"L0311","Cellulitis of lower limb","5","9","14"
"L0335","Cellulitis of buttock","2","0","2"
"L038","Cellulitis of other sites","1","0","1"
"L039","Cellulitis, unspecified","7","4","11"
"L040","Acute lymphadenitis of face, head and neck","0","3","3"
"L049","Acute lymphadenitis, unspecified","0","1","1"
"L050","Pilonidal cyst with abscess","0","1","1"
"L059","Pilonidal cyst without abscess","0","1","1"
"L500","Allergic urticaria","1","2","3"
"L599","Disorder of skin and subcutaneous tissue related to radiation, unspecified","0","1","1"
"L600","Ingrowing nail","3","2","5"
"L720","Epidermal cyst","4","2","6"
"L729","Follicular cyst of skin and subcutaneous tissue, unspecified","1","0","1"
"L891","Stage II decubitus ulcer and pressure area","1","0","1"
"L892","Stage III decubitus ulcer and pressure area","1","0","1"
"L899","Decubitus ulcer and pressure area, unspecified","10","4","14"
"L929","Granulomatous disorder of skin and subcutaneous tissue, unspecified","1","1","2"
"M0099","Pyogenic arthritis, unspecified, site unspecified","3","6","9"
"M05881","Moderate other seropositive rheumatoid arthritis, other","1","0","1"
"M0600","Seronegative rheumatoid arthritis, multiple sites","2","0","2"
"M1097","Gout, unspecified, ankle and foot","1","0","1"
"M1099","Gout, unspecified, site unspecified","1","1","2"
"M1251","Traumatic arthropathy, shoulder region","1","0","1"
"M1385","Other specified arthritis, pelvic region and thigh","0","1","1"
"M1386","Other specified arthritis, lower leg","1","0","1"
"M1387","Other specified arthritis, ankle and foot","7","1","8"
"M1389","Other specified arthritis, site unspecified","3","2","5"
"M1393","Arthritis, unspecified, forearm","1","0","1"
"M150","Primary generalized (osteo)arthrosis","1","0","1"
"M179","Gonarthrosis, unspecified","79","85","164"
"M1917","Post-traumatic arthrosis of other joints, ankle and foot","0","1","1"
"M1989","Other specified arthrosis, site unspecified","1","0","1"
"M1996","Arthrosis, unspecified, lower leg","0","3","3"
"M1997","Arthrosis, unspecified, ankle and foot","3","4","7"
"M1998","Arthrosis, unspecified, other","1","0","1"
"M1999","Arthrosis, unspecified, site unspecified","6","3","9"
"M2000","Mallet finger","2","0","2"
"M201","Hallux valgus (acquired)","9","12","21"
"M204","Other hammer toe(s) (acquired)","3","1","4"
"M205","Other deformities of toe(s) (acquired)","1","0","1"
"M206","Acquired deformity of toe(s), unspecified","1","0","1"
"M2199","Acquired deformity of limb, unspecified, site unspecified","1","0","1"
"M2319","Discoid meniscus (congenital), unspecified meniscus or ligament","0","3","3"
"M2329","Derangement of meniscus due to old tear or injury, unspecified meniscus or ligament","1","0","1"
"M2332","Other meniscus derangements, lateral meniscus","2","0","2"
"M2339","Other meniscus derangements, unspecified meniscus or ligament","0","1","1"
"M2389","Other internal derangements of knee, unspecified meniscus or ligament","1","0","1"
"M2399","Internal derangement of knee, unspecified, unspecified meniscus or ligament","0","1","1"
"M2531","Other instability of joint, shoulder region","0","1","1"
"M2559","Pain in joint, site unspecified","1","0","1"
"M2595","Joint disorder, unspecified, pelvic region and thigh","0","1","1"
"M303","Mucocutaneous lymph node syndrome [Kawasaki]","0","1","1"
"M316","Other giant cell arteritis","1","0","1"
"M4029","Other and unspecified kyphosis, site unspecified","0","1","1"
"M4129","Other idiopathic scoliosis, site unspecified","2","0","2"
"M4307","Spondylolysis, lumbosacral region","0","1","1"
"M4316","Spondylolisthesis, lumbar region","7","1","8"
"M4319","Spondylolisthesis, site unspecified","6","1","7"
"M450","Ankylosing spondylitis, multiple sites in spine","0","1","1"
"M4656","Other infective spondylopathies, lumbar region","1","1","2"
"M4659","Other infective spondylopathies, site unspecified","2","3","5"
"M4682","Other specified inflammatory spondylopathies, cervical region","0","1","1"
"M4796","Spondylosis, unspecified, lumbar region","11","20","31"
"M4797","Spondylosis, unspecified, lumbosacral region","0","1","1"
"M4799","Spondylosis, unspecified, site unspecified","0","2","2"
"M4800","Spinal stenosis, multiple sites in spine","1","0","1"
"M4802","Spinal stenosis, cervical region","16","14","30"
"M4804","Spinal stenosis, thoracic region","1","0","1"
"M4806","Spinal stenosis, lumbar region","225","73","298"
"M4807","Spinal stenosis, lumbosacral region","2","0","2"
"M4809","Spinal stenosis, site unspecified","16","2","18"
"M4854","Collapsed vertebra, NEC, thoracic region","0","2","2"
"M4856","Collapsed vertebra, NEC, lumbar region","2","7","9"
"M4859","Collapsed vertebra, NEC, site unspecified","0","9","9"
"M4887","Other specified spondylopathies, lumbosacral region","0","1","1"
"M4889","Other specified spondylopathies, site unspecified","3","1","4"
"M4925","Enterobacterial spondylitis(A01-A04†), thoracolumbar region","0","1","1"
"M500","Cervical disc disorder with myelopathy(G992*)","2","0","2"
"M501","Cervical disc disorder with radiculopathy","13","4","17"
"M502","Other cervical disc displacement","3","1","4"
"M508","Other cervical disc disorders","0","2","2"
"M511","Lumbar and other intervertebral disc disorders with radiculopathy(G551*)","12","2","14"
"M512","Other specified intervertebral disc displacement","46","27","73"
"M5419","Radiculopathy, site unspecified","0","1","1"
"M5429","Cervicalgia, site unspecified","0","1","1"
"M5450","Low back pain, multiple sites in spine","3","0","3"
"M5455","Low back pain, thoracolumbar region","1","0","1"
"M5456","Low back pain, lumbar region","1","0","1"
"M5459","Low back pain, site unspecified","10","11","21"
"M6099","Myositis, unspecified, site unspecified","1","0","1"
"M6266","Muscle strain, lower leg","2","0","2"
"M6269","Muscle strain, site unspecified","0","2","2"
"M6289","Other specified disorders of muscle, site unspecified","2","2","4"
"M6534","Trigger finger, hand","1","0","1"
"M6539","Trigger finger, site unspecified","2","2","4"
"M6729","Synovial hypertrophy, NEC, site unspecified","0","1","1"
"M6739","Transient synovitis, site unspecified","0","1","1"
"M6749","Ganglion, site unspecified","1","2","3"
"M702","Olecranon bursitis","1","0","1"
"M703","Other bursitis of elbow","1","0","1"
"M7119","Other infective bursitis, site unspecified","2","0","2"
"M7157","Other bursitis, NEC, ankle and foot","6","0","6"
"M7158","Other bursitis, NEC, other","0","1","1"
"M720","Palmar fascial fibromatosis(Dupuytren)","2","1","3"
"M7269","Necrotising fasciitis, site unspecified","1","0","1"
"M750","Adhesive capsulitis of shoulder","8","4","12"
"M751","Rotator cuff syndrome","63","38","101"
"M753","Calcific tendinitis of shoulder","1","2","3"
"M754","Impingement syndrome of shoulder","1","0","1"
"M758","Other shoulder lesions","3","0","3"
"M7687","Other enthesopathies of lower limb, excluding foot, ankle and foot","0","2","2"
"M7689","Other enthesopathies of lower limb, excluding foot, site unspecified","1","0","1"
"M771","Lateral epicondylitis","2","0","2"
"M79108","Other myalgia, multiple sites","1","0","1"
"M79198","Other myalgia, site unspecified","1","0","1"
"M7929","Neuralgia and neuritis, unspecified, site unspecified","1","0","1"
"M8000","Postmenopausal osteoporosis with pathological fracture, multiple sites","0","1","1"
"M8009","Postmenopausal osteoporosis with pathological fracture, site unspecified","0","2","2"
"M8609","Acute haematogenous osteomyelitis, site unspecified","0","2","2"
"M8649","Chronic osteomyelitis with draining sinus, site unspecified","1","0","1"
"M8697","Osteomyelitis, unspecified, ankle and foot","3","0","3"
"M8699","Osteomyelitis, unspecified, site unspecified","1","4","5"
"M8785","Other osteonecrosis, pelvic region and thigh","7","0","7"
"M8789","Other osteonecrosis, site unspecified","2","0","2"
"M8795","Osteonecrosis, unspecified, pelvic region and thigh","1","0","1"
"M8909","Complex regional pain syndrome type I, site unspecified","3","3","6"
"M8959","Osteolysis, site unspecified","1","0","1"
"M927","Juvenile osteochondrosis of metatarsus","1","0","1"
"M939","Osteochondropathy, unspecified","2","0","2"
"M961","Postlaminectomy syndrome, NEC","21","7","28"
"M966","Fracture of bone following insertion of orthopaedic implant, joint prosthesis, or bone plate","2","2","4"
"M9932","Osseous stenosis of neural canal, thoracic region","0","1","1"
"M9971","Connective tissue and disc stenosis of intervertebral foramina, cervical region","1","0","1"
"M9973","Connective tissue and disc stenosis of intervertebral foramina, lumbar region","4","1","5"
"N049","Unspecified nephrotic syndrome","0","1","1"
"N052","Unspecified nephritic syndrome with diffuse membranous glomerulonephritis","1","0","1"
"N10","Acute tubulo-interstitial nephritis","17","32","49"
"N12","Tubulo-interstitial nephritis, not specified as acute or chronic","1","0","1"
"N132","Hydronephrosis with renal and ureteral calculous obstruction","0","2","2"
"N1338","Other and unspecified hydronephrosis","0","2","2"
"N139","Obstructive and reflux uropathy, unspecified","1","0","1"
"N151","Renal and perinephric abscess","2","0","2"
"N178","Other acute renal failure","1","1","2"
"N179","Acute renal failure, unspecified","14","16","30"
"N183","Chronic kidney disease, stage 3","5","5","10"
"N184","Chronic kidney disease, stage 4","2","1","3"
"N185","Chronic kidney disease, stage 5","3","2","5"
"N189","Chronic kidney disease, unspecified","33","22","55"
"N19","Unspecified kidney failure","1","1","2"
"N200","Calculus of kidney","2","1","3"
"N201","Calculus of ureter","15","30","45"
"N202","Calculus of kidney with calculus of ureter","0","1","1"
"N209","Urinary calculus, unspecified","0","1","1"
"N210","Calculus in bladder","3","8","11"
"N219","Calculus of lower urinary tract, unspecified","0","1","1"
"N280","Ischaemia and infarction of kidney","1","0","1"
"N281","Cyst of kidney, acquired","2","2","4"
"N2888","Other specified disorders of kidney and ureter","0","1","1"
"N300","Acute cystitis","2","5","7"
"N301","Interstitial cystitis (chronic)","0","1","1"
"N302","Other chronic cystitis","0","2","2"
"N309","Cystitis, unspecified","0","4","4"
"N311","Reflex neuropathic bladder, NEC","1","0","1"
"N318","Other neuromuscular dysfunction of bladder","1","0","1"
"N319","Neuromuscular dysfunction of bladder, unspecified","2","1","3"
"N320","Bladder-neck obstruction","3","0","3"
"N359","Urethral stricture, unspecified","1","0","1"
"N362","Urethral caruncle","0","1","1"
"N390","Urinary tract infection, site not specified","14","30","44"
"N393","Stress incontinence","2","7","9"
"N400","Hyperplasia of prostate without complication","235","170","405"
"N401","Hyperplasia of prostate with urinary tract obstruction","25","15","40"
"N402","Hyperplasia of prostate with hematuria","1","0","1"
"N408","Hyperplasia of prostate with other complication","17","30","47"
"N410","Acute prostatitis","1","1","2"
"N411","Chronic prostatitis","0","1","1"
"N412","Abscess of prostate","3","0","3"
"N4188","Other prostatitis","1","1","2"
"N420","Calculus of prostate","1","0","1"
"N433","Hydrocele, unspecified","2","7","9"
"N4500","Epididymitis with abscess","2","4","6"
"N4590","Epididymitis without abscess","2","2","4"
"N4592","Epididymo-orchitis without abscess","0","1","1"
"N46","Male infertility","0","1","1"
"N4828","Other imflammatory disorder of penis","1","0","1"
"N489","Disorder of penis, unspecified","0","1","1"
"N492","Inflammatory disorders of scrotum","1","0","1"
"N5088","Other specified disorders of male genital organs","1","0","1"
"N62","Hypertrophy of breast","2","0","2"
"N63","Unspecified lump in breast","0","3","3"
"O926","Galactorrhoea","0","1","1"
"Q046","Congenital cerebral cysts","0","1","1"
"Q230","Congenital stenosis of aortic valve","1","0","1"
"Q273","Peripheral arteriovenous malformation","1","0","1"
"Q282","Arteriovenous malformation of cerebral vessels","2","0","2"
"Q831","Accessory breast","0","1","1"
"Q8920","Thyroglossal cyst","1","0","1"
"R001","Bradycardia, unspecified","1","2","3"
"R002","Palpitations","0","2","2"
"R02","Gangrene, NEC","0","1","1"
"R030","Elevated blood-pressure reading, without diagnosis of hypertension","0","1","1"
"R031","Nonspecific low blood-pressure reading","0","1","1"
"R042","Haemoptysis","1","4","5"
"R048","Haemorrhage from other sites in respiratory passages","1","1","2"
"R05","Cough","2","0","2"
"R060","Dyspnoea","1","5","6"
"R074","Chest pain, unspecified","4","2","6"
"R1012","Epigastric pain","0","2","2"
"R1049","Unspecified abdominal pain","6","2","8"
"R112","Vomiting alone","0","3","3"
"R13","Dysphagia","1","1","2"
"R15","Faecal incontinence","1","1","2"
"R17","Unspecified jaundice","0","1","1"
"R18","Ascites","1","0","1"
"R223","Localized swelling, mass and lump, upper limb","0","1","1"
"R224","Localized swelling, mass and lump, lower limb","1","1","2"
"R251","Tremor, unspecified","5","6","11"
"R268","Other and unspecified abnormalities of gait and mobility","0","1","1"
"R270","Ataxia, unspecified","0","1","1"
"R310","Gross hematuria","6","5","11"
"R318","Other and unspecified hematuria","1","3","4"
"R33","Retention of urine","0","1","1"
"R398","Other and unspecified symptoms and signs involving the urinary system","0","1","1"
"R402","Coma, unspecified","1","2","3"
"R410","Disorientation, unspecified","0","1","1"
"R413","Other amnesia","1","0","1"
"R418","Other and unspecified symptoms and signs involving cognitive functions and awareness","7","9","16"
"R42","Dizziness and giddiness","45","63","108"
"R448","Other and unspecified symptoms and signs involving general sensations and perceptions","1","2","3"
"R470","Dysphasia and aphasia","1","0","1"
"R471","Dysarthria and anarthria","0","6","6"
"R502","Drug-induced fever","0","1","1"
"R509","Fever, unspecified","2","20","22"
"R51","Headache","15","68","83"
"R522","Other chronic pain","1","1","2"
"R529","Pain, unspecified","1","0","1"
"R53","Malaise and fatigue","8","8","16"
"R550","Vasovagal syncope","0","3","3"
"R558","Other syncope and collapse","15","13","28"
"R568","Other and unspecified convulsions","5","3","8"
"R572","Septic shock","1","0","1"
"R579","Shock, unspecified","0","1","1"
"R590","Localized enlarged lymph nodes","0","1","1"
"R599","Enlarged lymph nodes, unspecified","1","0","1"
"R600","Localized oedema","0","1","1"
"R601","Generalized oedema","1","0","1"
"R609","Oedema, unspecified","6","0","6"
"R638","Other symptoms and signs concerning food and fluid intake","2","0","2"
"R808","Other isolated proteinuria","2","2","4"
"R92","Abnormal findings on diagnostic imaging of breast","0","1","1"
"S0089","Superficial injury of other parts of head, unspecified injury","0","2","2"
"S010","Open wound of scalp","1","1","2"
"S0148","Open wound of other and multiple sites of cheek and temporomandibular area","0","1","1"
"S018","Open wound of other parts of head","1","0","1"
"S0290","Fracture of skull and facial bones, part unspecified, closed","0","1","1"
"S041","Injury of oculomotor nerve","0","1","1"
"S0600","Concussion, without open intracranial wound","2","8","10"
"S0601","Concussion, with open intracranial wound","0","1","1"
"S0620","Diffuse brain injury, without open intracranial wound","1","0","1"
"S0640","Epidural haemorrhage, without open intracranial wound","0","1","1"
"S0650","Traumatic subdural haemorrhage, without open intracranial wound","16","16","32"
"S0651","Traumatic subdural haemorrhage, with open intracranial wound","9","13","22"
"S0660","Traumatic subarachnoid haemorrhage, without open intracranial wound","2","0","2"
"S0661","Traumatic subarachnoid haemorrhage, with open intracranial wound","1","0","1"
"S0680","Other intracranial injuries, without open intracranial wound","1","1","2"
"S0681","Other intracranial injuries, with open intracranial wound","1","0","1"
"S099","Unspecified injury of head","0","1","1"
"S134","Sprain and strain of cervical spine","0","9","9"
"S141","Other and unspecified injuries of cervical spinal cord","1","1","2"
"S143","Injury of brachial plexus","1","0","1"
"S146","Injury of other and unspecified nerves of neck","1","1","2"
"S2020","Contusion of front wall of thorax","1","0","1"
"S2021","Contusion of back wall of thorax","2","6","8"
"S22050","Fracture of T7 and T8 level, closed","1","2","3"
"S22060","Fracture of T9 and T10 level, closed","1","3","4"
"S22070","Fracture of T11 and T12 level, closed","0","10","10"
"S22090","Fracture of thoracic vertebra, level unspecified, closed","3","22","25"
"S2220","Fracture of sternum, closed","0","3","3"
"S22320","Fracture of first rib, closed","1","7","8"
"S22321","Fracture of first rib, open","6","1","7"
"S22330","Fracture of rib, other than first rib, closed","3","2","5"
"S22430","Multiple fracture of involving two ribs, closed","2","3","5"
"S22440","Multiple fracture of involving three ribs, closed","1","0","1"
"S22450","Multiple fracture of involving four or more ribs, closed","4","1","5"
"S22490","Multiple fracture of unspecified ribs, closed","6","2","8"
"S233","Sprain and strain of thoracic spine","0","1","1"
"S2340","Sprain and strain of ribs","0","1","1"
"S301","Contusion of abdominal wall","0","1","1"
"S315","Open wound of other and unspecified external genital organs","1","0","1"
"S32020","Fracture of L1 level, closed","3","7","10"
"S32030","Fracture of L2 level, closed","2","4","6"
"S32040","Fracture of L3 level, closed","0","3","3"
"S32050","Fracture of L4 level, closed","0","3","3"
"S32090","Fracture of lumbar vertebra, level unspecified, closed","17","44","61"
"S3210","Fracture of sacrum, closed","0","4","4"
"S3240","Fracture of acetabulum, closed","1","2","3"
"S32880","Other pelvic fracture, closed","0","1","1"
"S32891","Fracture of pelvis, part unspecified, open","0","1","1"
"S3350","Sprain and strain of lumbar spine","5","17","22"
"S337","Sprain and strain of other and unspecified parts of lumbar spine and pelvis","0","1","1"
"S348","Injury of other and unspecified nerves at abdomen, lower back and pelvis level","2","0","2"
"S37008","Injury of kidney without open wound into cavity, traumatic tear","0","1","1"
"S400","Contusion of shoulder and upper arm","1","1","2"
"S42030","Fracture of sternal end of clavicle, closed","0","1","1"
"S42040","Fracture of shaft of clavicle, closed","1","3","4"
"S42050","Fracture of aeromial end of clavicle, closed","1","1","2"
"S42090","Fracture of clavicle, part unspecified, closed","2","4","6"
"S42230","Fracture of surgical neck of humerus, closed","1","2","3"
"S42290","Fracture of upper end of humerus, part unspecified, closed","1","3","4"
"S42420","Supracondylar fracture of humerus, closed","1","2","3"
"S42460","T-shape fracure of distal humerus, closed","0","2","2"
"S4309","Dislocation of shoulder, unspecified","0","1","1"
"S431","Dislocation of acromioclavicular joint","1","1","2"
"S434","Sprain and strain of shoulder joint","1","1","2"
"S4600","Injury of muscle(s) and tendon(s) of the rotator cuff of shoulder, laceration","2","1","3"
"S4608","Injury of muscle(s) and tendon(s) of the rotator cuff of shoulder, other and unspecified injury","3","0","3"
"S4630","Injury of muscle and tendon of triceps, laceration","1","0","1"
"S518","Open wound of other parts of forearm","2","0","2"
"S52020","Fracture of olecranon process of ulna, closed","0","1","1"
"S52120","Fracture of head of radius, closed","1","2","3"
"S52130","Fracture of neck of radius, closed","0","1","1"
"S52290","Fracture of shaft of ulna, part unspecified, closed","1","1","2"
"S52291","Fracture of shaft of ulna, part unspecified, open","0","1","1"
"S52520","Fracture of lower end of radius with dorsal angulation, closed","5","18","23"
"S52580","Other and multiple fracture of lower end of radius, closed","2","7","9"
"S602","Contusion of other parts of wrist and hand","1","0","1"
"S610","Open wound of finger(s) without damage to nail","0","1","1"
"S619","Open wound of wrist and hand part, part unspecified","1","0","1"
"S6200","Fracture of navicular [scaphoid] bone of hand, close","0","1","1"
"S62330","Fracture of shaft, close","1","1","2"
"S62350","Fracture of head, close","2","0","2"
"S62531","Fracture of distal phalanx of thumb, open","0","2","2"
"S62620","Fracture of proximal phalanx, close","0","1","1"
"S62640","Fracture of distal phalanx, close","0","1","1"
"S6270","Multiple fracture of fingers, close","1","0","1"
"S6502","Injury of ulnar artery at wrist and hand level, laceration","1","0","1"
"S6618","Injury of flexor muscle and tendon of other finger at wrist and hand level, other and unspecified injury","0","1","1"
"S6630","Injury of extensor muscle and tendon of other finger at wrist and hand level, laceration","0","1","1"
"S6638","Injury of extensor muscle and tendon of other finger at wrist and hand level, other and unspecified injury","1","1","2"
"S68106","Traumatic transphalangeal amputation of right little finge","0","1","1"
"S682","Traumatic amputation of two or more fingers alone (complete)(partial)","3","0","3"
"S697","Multiple injuries of wrist and hand","1","0","1"
"S698","Other specified injuries of wrist and hand","0","1","1"
"S700","Contusion of hip","1","0","1"
"S701","Contusion of thigh","1","0","1"
"S718","Open wound of other and unspecified parts of pelvic girdle","0","1","1"
