"상병코드","상병명","국비","사비"
"K4020","재발성으로 명시되어 있지 않은, 폐색 또는 괴저가 없는 양쪽 사타구니탈장","","1"
"K4090","재발성으로 명시되어 있지 않은, 폐색 또는 괴저가 없는 한쪽 또는 상세불명의 사타구니탈장","26","19"
"K4091","재발성, 폐색 또는 괴저가 없는 한쪽 또는 상세불명의 사타구니탈장","","1"
"K432","폐색 또는 괴저가 없는 절개탈장","1",""
"K439","폐색 또는 괴저가 없는 기타 및 상세불명의 복벽탈장","1",""
"K5099","상세불명의 크론병, 상세불명","","1"
"K519","상세불명의 궤양성 대장염","1","2"
"K520","방사선에 의한 위장염 및 결장염","","1"
"K529","상세불명의 비감염성 위장염 및 결장염","8","2"
"K551","장의 만성 혈관장애","","1"
"K5520","출혈을 동반하지 않은 결장의 혈관형성이상","1",""
"K559","장의 상세불명의 혈관장애","4","1"
"K560","마비성 장폐색증","6","2"
"K562","장염전","1",""
"K566","기타 및 상세불명의 장폐색","7","7"
"K567","상세불명의 장폐색증","2","3"
"K5710","출혈을 동반하지 않은 천공 또는 농양이 없는 소장의 게실병, 게실증","1",""
"K5730","출혈을 동반하지 않은 천공 또는 농양이 없는 대장의 게실병, 게실증","1",""
"K5732","출혈을 동반하지 않은 천공 또는 농양이 없는 대장의 게실병, 게실염","2","5"
"K5793","출혈을 동반한 천공 또는 농양이 없는 상세불명 부분의 장의 게실병, 게실염","1",""
"K580","설사를 동반한 과민대장증후군","18","13"
"K589","설사를 동반하지 않은 과민대장증후군","25","2"
"K5900","서행성 변비","15","3"
"K5901","출구기능장애변비","1",""
"K5909","기타 및 상세불명 변비","40","27"
"K592","달리 분류되지 않은 신경성 장","2",""
"K599","상세불명의 기능성 장장애","52","12"
"K601","만성 항문열창","3",""
"K602","상세불명의 항문열창","2",""
"K603","항문루","6",""
"K610","항문농양","1","2"
"K621","직장폴립","17","7"
"K623","직장탈출","","1"
"K624","항문 및 직장의 협착","1",""
"K625","항문 및 직장의 출혈","1",""
"K626","항문 및 직장의 궤양","","1"
"K628","항문 및 직장의 기타 명시된 질환","3","2"
"K631","장의 천공(비외상성)","2",""
"K6358","결장의 기타 폴립","1",""
"K6359","결장의 상세불명 폴립","298","98"
"K639","장의 상세불명 질환","1",""
"K640","1도 치핵","2",""
"K641","2도 치핵","8","3"
"K642","3도 치핵","25","16"
"K643","4도 치핵","1",""
"K644","잔류치핵성 쥐젖","1",""
"K648","기타 명시된 치핵","3",""
"K649","상세불명의 치핵","7","2"
"K650","급성 복막염","","2"
"K658","기타 복막염","1",""
"K659","상세불명의 복막염","1",""
"K700","알콜성 지방간","4",""
"K7010","복수를 동반하지 않은 알코올성 간염","7","4"
"K7030","복수를 동반하지 않은 알콜성 간경변증","13","5"
"K7031","복수를 동반한 알콜성 간경변증","1",""
"K709","상세불명의 알콜성 간질환","3","2"
"K716","달리 분류되지 않은 간염을 동반한 독성간질환","2","1"
"K719","상세불명의 독성간질환","1","1"
"K7200","혼수를 동반하지 않은 급성 및 아급성 간부전","2",""
"K7290","혼수를 동반하지 않은 상세불명의 간부전","2","1"
"K7291","혼수를 동반한 상세불명의 간부전","","1"
"K739","상세불명의 만성 간염","5","1"
"K7411","간경화증, 차일드-퍼 B","1",""
"K7419","간경화증,상세불명","2",""
"K7422","간경화증을 동반한 간섬유증, 차일드-퍼 C","","1"
"K7442","이차성 담즙성 간경변증, 차일드-퍼 C","","1"
"K7469","간의 기타 및 상세불명의 경변증,상세불명","5","1"
"K750","간의 농양","1","1"
"K752","비특이성 반응성 간염","","2"
"K759","상세불명의 염증성 간질환","2","2"
"K760","달리 분류되지 않은 지방(변화성)간","7","6"
"K769","상세불명의 간질환","1",""
"K8000","폐색의 언급이 없는 급성 담낭염을 동반한 담낭의 결석","1","1"
"K8010","폐색의 언급이 없는 기타 담낭염을 동반한 담낭의 결석","7","14"
"K8011","폐색을 동반한 기타 담낭염을 동반한 담낭의 결석","","1"
"K8020","폐색의 언급이 없는 담낭염이 없는 담낭의 결석","4","6"
"K8030","폐색의 언급이 없는 담관염을 동반한 담관 결석","1",""
"K8050","폐색의 언급이 없는 담관염 또는 담낭염이 없는 담관결석","7",""
"K8080","폐색의 언급이 없는 기타 담석증","1",""
"K810","급성 담낭염","15","8"
"K811","만성 담낭염","5","7"
"K819","상세불명의 담낭염","4",""
"K828","담낭의 기타 명시된 질환","6","4"
"K830","담관염","2","1"
"K839","담도의 상세불명의 질환","1",""
"K851","담도 급성 췌장염","1",""
"K852","알콜유발 급성 췌장염","","1"
"K858","기타 급성 췌장염","1",""
"K859","상세불명의 급성 췌장염","7","2"
"K861","기타 만성 췌장염","1",""
"K904","달리 분류되지 않은 불내성에 의한 흡수장애","","1"
"K913","수술후 장폐색","3","2"
"K921","흑색변","1",""
"K922","상세불명의 위장출혈","9","6"
"L0210","목의 피부농양","2",""
"L0240","사지의 피부농양","1",""
"L0290","상세불명의 피부농양","5",""
"L0300","손가락의 연조직염","2",""
"L0310","팔의 연조직염","2","1"
"L0311","다리의 연조직염","7","10"
"L0335","둔부의 연조직염","1",""
"L038","기타 부위의 연조직염","1",""
"L039","상세불명의 연조직염","1",""
"L120","수포성 유사천포창","1",""
"L210","두피지루","7","2"
"L218","기타 지루피부염","10","2"
"L219","상세불명의 지루피부염","6",""
"L22","기저귀[냅킨]피부염","2","2"
"L239","상세불명 원인의 앨러지성 접촉피부염","3","4"
"L259","상세불명 원인의 상세불명의 접촉피부염","1",""
"L270","약물 및 약제에 의한 전신피부발진","","1"
"L280","만성 단순태선","3",""
"L282","기타 가려움발진","1",""
"L298","기타 가려움","71","30"
"L299","상세불명의 가려움","8",""
"L308","기타 명시된 피부염","","1"
"L309","상세불명의 피부염","2",""
"L509","상세불명의 두드러기","5",""
"L600","내향성 손발톱","4","2"
"L602","손발톱만곡증","1",""
"L603","손발톱디스트로피","1",""
"L720","표피낭","4","3"
"L721","털집낭","2",""
"L739","상세불명의 모낭장애","4",""
"L82","지루각화증","4","5"
"L84","티눈 및 굳은살","2","2"
"L853","피부건조증","7","1"
"L890","욕창궤양 및 압박부위 제1단계","1",""
"L891","욕창궤양 및 압박부위 제2단계","2","2"
"L892","욕창궤양 및 압박부위 제3단계","2","2"
"L893","욕창궤양 및 압박부위 제4단계","1","1"
"L899","상세불명의 욕창궤양 및 압박부위","5","7"
"L929","피부 및 피하조직의 상세불명의 육아종성 장애","","1"
"L984","달리 분류되지 않은 피부의 만성 궤양","1",""
"L989","피부 및 피하조직의 상세불명 장애","3",""
"M0091","상세불명의 화농성 관절염, 어깨부분","","2"
"M0096","상세불명의 화농성 관절염, 아래다리","1","1"
"M0099","상세불명의 화농성 관절염, 상세불명 부분","","1"
"M05802","중증 기타 혈청검사양성 류마티스관절염, 여러 부위","","2"
"M05809","상세불명 기타 혈청검사양성 류마티스관절염, 여러 부위","","2"
"M1002","특발성 통풍, 위팔","1","1"
"M1007","특발성 통풍, 발목 및 발","3","2"
"M1009","특발성 통풍, 상세불명 부분","1",""
"M1097","상세불명의 통풍, 발목 및 발","","1"
"M1099","상세불명의 통풍, 상세불명 부분","2","2"
"M130","상세불명의 다발관절염","1",""
"M1383","기타 명시된 관절염, 아래팔","1",""
"M1384","기타 명시된 관절염, 손","9",""
"M1387","기타 명시된 관절염, 발목 및 발","1","1"
"M1389","기타 명시된 관절염, 상세불명 부분","2","1"
"M1396","상세불명의 관절염, 아래다리","1",""
"M150","원발성 전신(골)관절증","2","1"
"M154","미란성 (골)관절증","19","1"
"M158","기타 다발관절증","10","4"
"M159","상세불명의 다발관절증","2",""
"M160","양쪽 원발성 고관절증","","1"
"M161","기타 원발성 고관절증","1",""
"M163","기타 형성이상성 고관절증","2",""
"M170","양쪽 원발성 무릎관절증","48","43"
"M171","기타 원발성 무릎관절증","30","25"
"M173","기타 외상후 무릎관절증","2",""
"M179","상세불명의 무릎관절증","1","1"
"M1901","기타 관절의 원발성 관절증, 어깨부분","3",""
"M1906","기타 관절의 원발성 관절증, 아래다리","","1"
"M1908","기타 관절의 원발성 관절증, 기타 부분","","1"
"M1994","상세불명의 관절증, 손","1",""
"M1998","상세불명의 관절증, 기타 부분","1",""
"M1999","상세불명의 관절증, 상세불명 부분","2",""
"M201","외반무지(후천성)","2","1"
"M2329","오래된 찢김 또는 손상으로 인한 반달연골의 장애, 상세불명의 연골 또는 인대","3","1"
"M2331","기타 반달연골장애, 내측반달연골","1","2"
"M2339","기타 반달연골장애, 상세불명의 연골 또는 인대","7","6"
"M2391","무릎의 상세불명의 내부장애, 내측반달연골","","1"
"M2399","무릎의 상세불명의 내부장애, 상세불명의 연골 또는 인대","2","1"
"M2440","관절의 재발성 탈구 및 불완전탈구, 여러 부위","1",""
"M2464","관절의 강직증, 손","1",""
"M2506","혈관절증, 아래다리","1",""
"M2556","관절통, 아래다리","1",""
"M2557","관절통, 발목 및 발","1",""
"M2559","관절통, 상세불명 부분","1",""
"M329","상세불명의 전신홍반루푸스","","1"
"M4016","기타 이차성 척주후만증, 요추부","1",""
"M4036","편평등증후군, 요추부","1","1"
"M4196","상세불명의 척주측만증, 요추부","6","2"
"M4306","척추분리증, 요추부","1","1"
"M4307","척추분리증, 요천부","3","1"
"M4309","척추분리증, 상세불명의 부위","1",""
"M4316","척추전방전위증, 요추부","72","8"
"M4317","척추전방전위증, 요천부","31","5"
"M455","강직척추염, 흉요추부","1",""
"M4646","상세불명의 추간판염, 요추부","3",""
"M4659","기타 감염성 척추병증, 상세불명의 부위","2",""
"M4726","신경뿌리병증을 동반한 기타 척추증, 요추부","1",""
"M4797","상세불명의 척추증, 요천부","2",""
"M4802","척추협착, 경부","10","1"
"M4805","척추협착, 흉요추부","11","2"
"M4806","척추협착, 요추부","876","65"
"M4807","척추협착, 요천부","","1"
"M4809","척추협착, 상세불명의 부위","1",""
"M4859","달리 분류되지 않은 허탈척추, 상세불명의 부위","3","1"
"M4885","기타 명시된 척추병증, 흉요추부","1",""
"M4889","기타 명시된 척추병증, 상세불명의 부위","1",""
"M4906","척추의 결핵(A1800†), 요추부","","1"
"M4989","달리 분류된 기타 질환에서의 척추병증, 상세불명의 부위","","1"
"M500","척수병증을 동반한 경추간판장애(G992*)","5",""
"M501","신경뿌리병증을 동반한 경추간판장애","22","1"
"M509","상세불명의 경추간판장애","1","1"
"M511","신경뿌리병증을 동반한 요추 및 기타 추간판장애(G551*)","60","6"
"M512","기타 명시된 추간판전위","100","26"
"M519","상세불명의 추간판장애","1","1"
"M5412","신경뿌리병증, 경부","28","4"
"M5413","신경뿌리병증, 경흉추부","","1"
"M5414","신경뿌리병증, 흉추부","1",""
"M5417","신경뿌리병증, 요천부","40","5"
"M5419","신경뿌리병증, 상세불명의 부위","3",""
"M5422","경추통, 경부","1",""
"M5429","경추통, 상세불명의 부위","2","2"
"M5456","요통, 요추부","5","1"
"M5459","요통, 상세불명의 부위","3","2"
"M5460","흉추통증, 척추의 여러 부위","1",""
"M5499","상세불명의 등통증, 상세불명의 부위","","1"
"M6009","감염성 근염, 상세불명 부분","","1"
"M6088","기타 근염, 기타 부분","1",""
"M6288","근육의 기타 명시된 장애, 기타 부분","","1"
"M6289","근육의 기타 명시된 장애, 상세불명 부분","3","3"
"M6534","방아쇠손가락, 손","","2"
"M6537","방아쇠손가락, 발목 및 발","1",""
"M6539","방아쇠손가락, 상세불명 부분","4","1"
"M654","요골붓돌기힘줄윤활막염[드퀘르벵]","1",""
"M6599","상세불명의 윤활막염 및 힘줄윤활막염, 상세불명 부분","1",""
"M6743","결절종, 아래팔","2",""
"M6744","결절종, 손","2","2"
"M6746","결절종, 아래다리","","1"
"M6747","결절종, 발목 및 발","","3"
"M6749","결절종, 상세불명 부분","2",""
"M6791","윤활막 및 힘줄의 상세불명 장애, 어깨부분","1",""
"M702","주두윤활낭염","3","1"
"M706","대퇴골돌기윤활낭염","1",""
"M707","고관절의 기타 윤활낭염","","1"
"M7152","달리 분류되지 않은 기타 윤활낭염, 위팔","1",""
"M7157","달리 분류되지 않은 기타 윤활낭염, 발목 및 발","4","1"
"M7159","달리 분류되지 않은 기타 윤활낭염, 상세불명 부분","2",""
"M720","손바닥근막성 섬유종증(뒤퓌트랑)","1",""
"M750","어깨의 유착성 관절낭염","2","1"
"M751","회전근개증후군","108","53"
"M753","어깨의 석회성 힘줄염","18","7"
"M754","어깨의 충격증후군","2",""
"M755","어깨의 윤활낭염","2","1"
"M758","기타 어깨병변","1",""
"M7687","발을 제외한 다리의 기타 골부착부병증, 발목 및 발","1",""
"M771","외측상과염","6","1"
"M773","종골돌기","1",""
"M7909","상세불명의 류마티스, 상세불명 부분","2",""
"M79128","기타 근통, 위팔","2",""
"M79150","근근막통증후군, 골반 부분 및 대퇴","","1"
"M79160","근근막통증후군, 아래다리","1",""
"M7957","연조직내의 잔류이물, 발목 및 발","1",""
"M7960","사지의 통증, 여러 부위","1",""
"M7962","사지의 통증, 위팔","","1"
"M7963","사지의 통증, 아래팔","1",""
"M7966","사지의 통증, 아래다리","3","2"
"M7967","사지의 통증, 발목 및 발","1","1"
"M7971","섬유근통, 어깨부분","","1"
"M7979","섬유근통, 상세불명 부분","4",""
"M8000","병적 골절을 동반한 폐경후골다공증, 여러 부위","1",""
"M8098","병적 골절을 동반한 상세불명의 골다공증, 기타 부분","1",""
"M8109","폐경후골다공증, 상세불명 부분","","1"
"M8150","특발성 골다공증, 여러 부위","1",""
"M8185","기타 골다공증, 골반 부분 및 대퇴","1",""
"M8189","기타 골다공증, 상세불명 부분","3","2"
"M8195","상세불명의 골다공증, 골반 부분 및 대퇴","2",""
"M8199","상세불명의 골다공증, 상세불명 부분","12","9"
"M8289","달리 분류된 기타 질환에서의 골다공증, 상세불명 부분","3","2"
"M8399","상세불명의 성인골연화증, 상세불명 부분","2",""
"M8410","골절불유합(가관절증), 여러 부위","","1"
"M8411","골절불유합(가관절증), 어깨부분","","1"
"M8445","달리 분류되지 않은 병적 골절, 골반 부분 및 대퇴","","1"
"M8447","달리 분류되지 않은 병적 골절, 발목 및 발","1",""
"M8448","달리 분류되지 않은 병적 골절, 기타 부분","5","11"
"M8685","기타 골수염, 골반 부분 및 대퇴","1",""
"M8687","기타 골수염, 발목 및 발","2",""
"M8689","기타 골수염, 상세불명 부분","1",""
"M8696","상세불명의 골수염, 비골","2",""
"M8697","상세불명의 골수염, 발목 및 발","4",""
"M8698","상세불명의 골수염, 기타 부분","","1"
"M8785","기타 골괴사, 골반 부분 및 대퇴","1",""
"M8795","상세불명의 골괴사, 골반 부분 및 대퇴","3","6"
"M8987","뼈의 기타 명시된 장애, 발목 및 발","1",""
"M961","달리 분류되지 않은 척추후궁절제후증후군","133","10"
"M963","척추후궁절제후 척주후만증","2",""
"M966","정형외과적 삽입물, 인공관절 또는 골판의 삽입에 따른 뼈의 골절","4","5"
"M968","기타 처치후 근골격장애","1",""
"N083","당뇨병에서의 사구체장애(4단위 2-에 해당되는 E10-E14†)","36","16"
"N10","급성 세뇨관-간질신장염","5","15"
"N132","신장 및 요관의 결석성 폐색을 동반한 수신증","1",""
"N1338","기타 및 상세불명의 수신증","","1"
"N136","농신증","1",""
"N179","상세불명의 급성 신부전","17","23"
"N183","만성 신장병(3기)","37","11"
"N184","만성 신장병(4기)","30","11"
"N185","만성 신장병(5기)","58","22"
"N189","상세불명의 만성 신장병","33","18"
"N200","신장의 결석","","1"
"N201","요관의 결석","3","1"
"N209","상세불명의 신장결석","","1"
"N281","후천성 신장의 낭","1","1"
"N300","급성 방광염","","1"
"N310","달리 분류되지 않은 비억제성 신경병성 방광","5",""
"N312","달리 분류되지 않은 이완성 신경병성 방광","7","2"
"N318","방광의 기타 신경근육기능장애","3",""
"N319","방광의 상세불명의 신경근육기능장애","12","4"
"N359","상세불명의 요도협착","4",""
"N390","부위가 명시되지 않은 요로감염","33","25"
"N400","합병증을 동반하지 않은 전립선증식증","237","74"
"N401","요로 폐색을 동반한 전립선증식증","","1"
"N408","기타 합병증을 동반한 전립선증식증","1",""
"N410","급성 전립선염","1",""
"N429","전립선의 상세불명 장애","1",""
"N433","상세불명의 음낭수종","","1"
"N4590","농양을 동반하지 않은 부고환염","1",""
"R042","객혈","5","2"
"R05","기침","1",""
"R060","호흡곤란","3",""
"R073","기타 흉통","","1"
"R074","상세불명의 흉통","8","1"
"R093","이상가래","8","2"
"R100","급성 복증","2","1"
"R1049","상세불명의 복통","2","2"
"R111","구역","2","1"
"R13","삼킴곤란","1","2"
"R15","대변실금","2",""
"R17","상세불명의 황달","1",""
"R18","복수","","1"
"R194","배변습관 변화","1",""
"R222","몸통의 국소적 부기, 종괴 및 덩이","","2"
"R223","팔의 국소적 부기, 종괴 및 덩이","","1"
"R224","다리의 국소적 부기, 종괴 및 덩이","","1"
"R251","상세불명의 떨림","3",""
"R252","경련 및 연축","2",""
"R268","보행 및 이동의 기타 및 상세불명 이상","","1"
"R310","육안적 혈뇨","5","5"
"R311","현미경적 혈뇨","4","2"
"R318","기타 및 상세불명의 혈뇨","","1"
"R32","상세불명의 요실금","5",""
"R33","소변정체","","1"
"R350","빈번한 배뇨","1","2"
"R352","기타 야간뇨","5",""
"R358","기타 및 상세불명의 다뇨","1",""
"R391","기타 배뇨곤란","1",""
"R42","어지럼증 및 어지럼","33","14"
"R470","언어장애 및 실어증(失語症)","3",""
"R471","구음장애 및 무조음증","1",""
"R509","상세불명의 열","12","8"
"R51","두통","7","4"
"R529","상세불명의 통증","6",""
"R53","병감 및 피로","10","5"
"R550","혈관미주신경성 실신","1",""
"R558","기타 실신 및 허탈","2","1"
"R568","기타 및 상세불명의 경련","8","8"
"R571","혈량감소성 쇼크","","1"
"R572","패혈성 쇼크","6","5"
"R601","전신부종","1",""
"R609","상세불명의 부종","1",""
"R659","상세불명의 전신염증반응증후군","1",""
"R688","기타 명시된 전신 증상 및 징후","1",""
"R739","상세불명의 고혈당증","3",""
"R749","상세불명의 혈청효소의 이상수치","1",""
"R899","기타 기관, 계통 및 조직 검사물의 상세불명의 이상소견","1",""
"S0009","두피의 표재성 손상, 상세불명의 손상","2","3"
"S010","두피의 열린상처","","1"
"S0121","콧구멍의 열린상처","1",""
"S0159","입술 및 구강의 상세불명 부분의 열린상처","1",""
"S018","머리의 기타 부분의 열린상처","1",""
"S0290","두개골 및 안면골의 상세불명 부분의 골절, 폐쇄성","1","1"
"S0291","두개골 및 안면골의 상세불명 부분의 골절, 개방성","1",""
"S0600","열린 두개내상처가 없는 진탕","4","4"
"S0611","열린 두개내상처가 있는 외상성 뇌부종","1",""
"S0630","열린 두개내상처가 없는 초점성 뇌손상","","3"
"S0641","열린 두개내상처가 있는 경막외출혈","1","1"
"S0650","열린 두개내상처가 없는 외상성 경막하출혈","1","2"
"S0651","열린 두개내상처가 있는 외상성 경막하출혈","17","9"
"S0661","열린 두개내상처가 있는 외상성 지주막하출혈","2","1"
"S0680","열린 두개내상처가 없는 기타 두개내손상","1",""
"S0691","열린 두개내상처가 있는 상세불명의 두개내손상","","1"
"S099","머리의 상세불명 손상","2",""
"S134","경추의 염좌 및 긴장","8","10"
"S141","경부척수의 기타 및 상세불명의 손상","2",""
"S142","경추 신경근의 손상","","1"
"S146","목의 기타 및 상세불명 신경손상","1",""
"S22020","T1 및 T2 부위의 골절, 폐쇄성","2",""
"S22030","T3 및 T4 부위의 골절, 폐쇄성","2","1"
"S22040","T5 및 T6 부위의 골절, 폐쇄성","","1"
"S22050","T7 및 T8 부위의 골절, 폐쇄성","3",""
"S22060","T9 및 T10 부위의 골절, 폐쇄성","","1"
"S22070","T11 및 T12 부위의 골절, 폐쇄성","4","6"
"S22090","상세불명 부위의 흉추의 골절, 폐쇄성","17","12"
"S2220","흉골의 골절,폐쇄성","","6"
"S22320","제1늑골의 골절 골절,폐쇄성","1",""
"S22330","제1늑골 이외 단일 늑골의 골절,폐쇄성","1","1"
"S22421","제1늑골을 침범한 다발골절, 개방성","","1"
"S22430","두 개의 늑골을 침범한 다발골절, 폐쇄성","1","3"
"S22440","세 개의 늑골을 침범한 다발골절, 폐쇄성","2","2"
"S22450","네 개 또는 그 이상의 늑골을 침범한 다발골절, 폐쇄성","8","12"
"S22490","상세불명 늑골의 다발골절, 폐쇄성","1","3"
"S22491","상세불명 늑골의 다발골절, 개방성","","1"
"S27109","흉강내로의 열린상처가 없는 외상성 혈흉, 기타 및 상세불명의 손상","","2"
"S32020","L1 부위의 골절, 폐쇄성","5","15"
"S32030","L2 부위의 골절, 폐쇄성","5","14"
"S32040","L3 부위의 골절, 폐쇄성","3","8"
"S32050","L4 부위의 골절, 폐쇄성","2","2"
"S32060","L5 부위의 골절, 폐쇄성","2","1"
"S32090","요추의 상세불명 부위의 골절, 폐쇄성","","1"
"S3210","천골(薦骨)의 골절, 폐쇄성","","1"
"S3230","장골의 골절, 폐쇄성","","3"
"S3240","절구의 골절, 폐쇄성","2","1"
"S3250","치골의 폐골절, 폐쇄성","1","1"
"S3350","요추의 염좌 및 긴장","5","5"
"S337","요추 및 골반의 기타 및 상세불명 부분의 염좌 및 긴장","1","1"
"S342","요추 및 천추의 신경근 손상","3",""
"S36000","강내로의 열린상처가 없는 비장의 손상, 폭풍손상","","1"
"S37308","강내로의 열린상처가 없는 요도의 손상, 외상성 찢김","1",""
"S37309","강내로의 열린상처가 없는 요도의 손상, 기타 및 상세불명의 손상","2",""
"S42030","쇄골 흉골단의 골절, 폐쇄성","1",""
"S42040","쇄골 몸통의 골절, 폐쇄성","5","3"
"S42050","쇄골 견봉단의 골절, 폐쇄성","1","3"
"S42230","상완골 외과목의 골절, 폐쇄성","5","3"
"S42290","상완골 상단의 상세불명 부분의 골절, 폐쇄성","1","5"
"S42420","상완골의 관절융기위골절, 폐쇄성","1",""
"S4308","어깨의 기타 부분 탈구","","1"
"S431","견쇄관절의 탈구","1",""
"S434","어깨관절의 염좌 및 긴장","","1"
"S4608","어깨의 회전근개의 근육 및 힘줄의 손상, 기타 및 상세불명의 손상","2","6"
"S4638","삼두근의 근육 및 힘줄의 손상, 기타 및 상세불명의 손상","1",""
"S510","팔꿈치의 열린상처","1",""
"S519","아래팔의 상세불명 부분의 열린상처","","1"
"S52020","척골 주두돌기의 골절, 폐쇄성","1","1"
"S52390","요골 몸통의 상세불명 부분의 골절, 폐쇄성","","1"
"S5240","척골과 요골 모두의 몸통 골절, 폐쇄성","","1"
"S52520","등쪽 경사를 동반한 요골 하단의 골절, 폐쇄성","4","8"
"S52580","요골 하단의 기타 및 다발성 골절, 폐쇄성","","1"
"S52590","요골 하단의 상세불명 골절, 폐쇄성","1","3"
"S5280","아래팔의 기타 부분의 골절, 폐쇄성","1",""
"S610","손톱의 손상이 없는 손가락의 열린상처","1",""
"S6200","손 주상골의 골절, 폐쇄성","1",""
"S62390","중수골의 상세불명 부분의 골절, 폐쇄성","3","1"
"S62620","기타 손가락의 근위지골 골절, 폐쇄성","2",""
"S62640","기타 손가락의 원위지골 골절, 폐쇄성","1",""
"S6281","손목 및 손의 기타 및 상세불명 부분의 골절, 개방성","","1"
"S6359","손목의 상세불명 부분의 염좌 및 긴장","1",""
"S6628","손목 및 손 부위의 엄지손가락의 신근 및 힘줄의 손상, 기타 및 상세불명의 손상","","2"
"S678","손목 및 손의 기타 및 상세불명 부분의 으깸손상","1",""
"S700","엉덩이의 타박상","2",""
"S709","엉덩이 및 대퇴의 상세불명 표재성 손상","","1"
"S711","대퇴의 열린상처","","2"
"S72050","대퇴골 중경부 구역의 골절, 폐쇄성","1","1"
"S72060","대퇴골 경부바닥의 골절, 폐쇄성","","1"
"S72080","기타 대퇴골 경부 부분의 골절, 폐쇄성","3","7"
"S72090","대퇴골 경부의 상세불명 부분의 골절, 폐쇄성","2","5"
"S72120","대퇴골전자간골절, 폐쇄성","3","7"
"S72190","대퇴골전자부의 상세불명 골절, 폐쇄성","","5"
"S72420","대퇴골 관절융기의 골절, 폐쇄성","1",""
"S72440","대퇴골의 관절융기위골절, 폐쇄성","","1"
"S72490","대퇴골 하단의 상세불명 부분의 골절, 폐쇄성","1","1"
"S7291","대퇴골의 상세불명 부분의 골절, 개방성","","1"
"S789","엉덩이 및 대퇴의 상세불명 부위의 외상성 절단","1",""
"S800","무릎의 타박상","3","2"
"S801","아래다리의 기타 및 상세불명 부분의 타박상","1",""
"S809","아래다리의 상세불명 표재성 손상","1",""
"S818","아래다리의 기타 부분의 열린상처","1",""
"S819","아래다리의 상세불명 부분의 열린상처","","1"
"S8200","무릎뼈의 골절, 폐쇄성","2","5"
"S82280","경골 몸통의 기타 골절, 폐쇄성","1",""
"S82320","비골 골절(모든 부분)을 동반한 경골 하단의 골절, 폐쇄성","1","1"
"S82490","상세불명의 비골 부분의 골절, 폐쇄성","","1"
"S8250","안쪽복사의 골절, 폐쇄성","1","2"
"S8260","외측복사의 골절의 골절, 폐쇄성","7","4"
"S82820","양측 복사 골절, 발목, 폐쇄성","1",""
"S82830","삼복사골절, 발목, 폐쇄성","1","1"
"S8320","내측반달연골의 찢김","1","1"
"S8329","반달연골의 상세불명 찢김","1","1"
"S8343","내측측부인대의 파열","1",""
"S8349","상세불명의 측부인대의 염좌 및 긴장","1","1"
"S8352","전십자인대의 파열","","1"
"S8353","후십자인대의 파열","1",""
"S8628","아래다리 부위의 전근육군의 근육 및 힘줄의 손상, 기타 및 상세불명의 손상","1",""
"S910","발목의 열린상처","","1"
"S912","발톱의 손상이 있는 발가락의 열린상처","1",""
"S913","발의 기타 부분의 열린상처","1",""
"S9200","종골의 골절, 폐쇄성","6","4"
"S9230","중족골의 골절, 폐쇄성","5","2"
"S9250","기타 발가락의 골절, 폐쇄성","6",""
"S932","발목 및 발 부위의 인대의 파열","","1"
"S9349","발목의 상세불명 부분의 염좌 및 긴장","","1"
"T049","상세불명의 다발성 으깸손상","","1"
"T094","몸통의 상세불명의 신경, 척수신경근 및 척추 신경총의 손상","1",""
"T130","다리의 상세불명 부위의 표재성 손상","","1"
"T181","식도의 이물","1","2"
"T2321","손목 및 손의 2도 화상, 엄지손가락을 제외한 단일손가락(손톱)","1",""
"T2420","발목 및 발을 제외한 엉덩이 및 다리의 2도 화상, 대퇴부","1",""
"T252","발목 및 발의 2도 화상","1",""
"T300","상세불명 정도의 상세불명 신체부위의 화상","3",""
"T810","달리 분류되지 않은 처치에 합병된 출혈 및 혈종","4","2"
"T812","달리 분류되지 않은 처치중의 우발적 천자 또는 열상","1",""
"T813","달리 분류되지 않은 수술상처의 파열","1",""
"T814","달리 분류되지 않은 처치에 따른 감염","2",""
"T840","내부인공관절의 기계적 합병증","1","1"
"T848","내부 정형외과적 인공삽입장치, 삽입물 및 이식편의 기타 합병증","2",""
"T873","절단잘린끝의 신경종","4",""
"T874","절단잘린끝의 감염","1",""
"T876","절단잘린끝의 기타 및 상세불명의 합병증","2",""
"T905","두개내손상의 후유증","2",""
"T908","머리의 기타 명시된 손상의 후유증","2",""
"T913","척수손상의 후유증","4",""
"T936","다리의 으깸손상 및 외상성 절단의 후유증","4",""
"V031","교통사고에서 승용차, 픽업트럭 또는 밴과 충돌로 다친 보행자","","2"
"V114","교통사고에서 다른 자전거와 충돌로 다친 자전거 운전자","1",""
"V180","비교통사고에서 비충돌 운수사고에서 다친 자전거 운전자","","2"
"V184","교통사고에서 비충돌 운수사고에서 다친 자전거 운전자","","5"
"V189","교통사고에서 비충돌 운수사고에서 다친 상세불명의 자전거 탑승자","1",""
"V284","교통사고에서 비충돌 운수사고에서 다친 모터사이클 운전자","","2"
"V299","상세불명의 교통사고에서 다친 [모든]모터싸이클 탑승자","","1"
"V335","교통사고에서 승용차, 픽업트럭 또는 밴과 충돌로 다친 삼륜자동차 운전자","1",""
"V393","상세불명의 비교통사고에서 다친 [모든]삼륜자동차 탑승자","","1"
