"상병코드"," 상병명 ","국비","사비"
"G573"," 외측오금신경의 병변 ","3","1"
"G578"," 다리의 기타 단일신경병증 ","","1"
"G588"," 기타 명시된 단일신경병증 ","1","1"
"G590"," 당뇨병성 단일신경병증(4단위 및 5단위 숫자 .40에 해당되는 E10-E14†) ","","1"
"G600"," 유전성 운동 및 감각 신경병증 ","","1"
"G608"," 기타 유전성 및 특발성 신경병증 ","1",""
"G609"," 상세불명의 유전성 및 특발성 신경병증 ","","1"
"G610"," 길랭-바레증후군 ","6","4"
"G618"," 기타 염증성 다발신경병증 ","2","1"
"G622"," 기타 독성물질에 의한 다발신경병증 ","1",""
"G629"," 상세불명의 다발신경병증 ","18","4"
"G632"," 당뇨병성 다발신경병증(4단위 및 5단위 숫자 .41에 해당되는 E10-E14†) ","13","3"
"G700"," 중증근무력증 ","2","3"
"G709"," 상세불명의 근신경장애 ","1",""
"G724"," 달리 분류되지 않은 염증성 근병증 ","","1"
"G731"," 람베르트-이튼증후군(C00-D48†) ","4","5"
"G811"," 강직성 편마비 ","12","3"
"G819"," 상세불명의 편마비 ","101","59"
"G822"," 상세불명의 하반신마비 ","18","5"
"G825"," 상세불명의 사지마비 ","54","20"
"G834"," 말총증후군 ","2","3"
"G838"," 기타 명시된 마비증후군 ","1",""
"G839"," 상세불명의 마비증후군 ","1",""
"G904"," 자율신경성 반사이상 ","1",""
"G905"," 복합부위통증증후군 I형 ","11","2"
"G906"," 복합부위통증증후군 II형 ","5",""
"G907"," 기타 및 상세불명 유형의 복합부위통증증후군 ","2",""
"G910"," 교통성 수두증 ","1","1"
"G912"," 정상뇌압 수두증 ","11","8"
"G913"," 상세불명의 외상후 수두증 ","","1"
"G918"," 기타 수두증 ","1",""
"G919"," 상세불명의 수두증 ","7","9"
"G931"," 달리 분류되지 않은 무산소성 뇌손상 ","11","2"
"G934"," 상세불명의 뇌병증 ","4",""
"G936"," 뇌부종 ","","1"
"G9380"," 대사성 뇌병증 ","4",""
"G9388"," 뇌의 기타 명시된 장애 ","10","3"
"G943"," 달리 분류된 질환에서의 뇌병증 ","1","3"
"G951"," 혈관성 척수병증 ","","1"
"G952"," 상세불명의 척수압박 ","1","2"
"G958"," 척수의 기타 명시된 질환 ","8","3"
"G959"," 척수의 상세불명 질환 ","8","5"
"G961"," 달리 분류되지 않은 수막의 장애 ","1",""
"G969"," 중추신경계통의 상세불명 장애 ","3",""
"G978"," 신경계통의 기타 처치후 장애 ","4",""
"G98"," 달리 분류되지 않은 신경계통의 기타 장애 ","","1"
"G990"," 내분비 및 대사성 질환에서의 자율신경병증 ","2","1"
"G992"," 달리 분류된 질환에서의 척수병증 ","9","9"
"G998"," 달리 분류된 질환에서의 신경계통의 기타 명시된 장애 ","1",""
"H0000"," 외맥립종 ","1",""
"H001"," 콩다래끼 ","1",""
"H011"," 눈꺼풀의 비감염성 피부병 ","","2"
"H0200"," 반흔성 안검내반 ","1",""
"H0202"," 노년성 안검내반 ","2","1"
"H0204"," 안검내반이 없는 속눈썹증 ","1",""
"H0208"," 기타 및 상세불명의 안검내반 ","2","1"
"H0210"," 반흔성 안검외반 ","6",""
"H0212"," 노년성 안검외반 ","1",""
"H0218"," 기타 및 상세불명의 안검외반 ","1",""
"H0240"," 기계적 안검하수 ","","1"
"H0241"," 근원성 안검하수 ","6","1"
"H0248"," 기타 및 상세불명의 안검하수 ","6","2"
"H0283"," 눈꺼풀의 부종 ","2","1"
"H0288"," 눈꺼풀의 기타 명시된 장애 ","","1"
"H0411"," 건성안증후군 ","18","18"
"H0421"," 배액부족에 기인한 눈물흘림 ","1",""
"H0428"," 기타 및 상세불명 원인에 기인한 눈물흘림 ","1","3"
"H0438"," 눈물길의 급성 또는 기타 및 상세불명의 염증 ","","1"
"H0440"," 만성 누낭염 ","","1"
"H0454"," 비루관의 후천적 협착 ","1","3"
"H0456"," 눈물주머니협착 ","","1"
"H048"," 눈물계통의 기타 장애 ","1",""
"H049"," 눈물계통의 상세불명 장애 ","1",""
"H050"," 안와의 급성 염증 ","2","3"
"H052"," 안구돌출성 병태 ","","1"
"H059"," 안와의 상세불명 장애 ","1",""
"H108"," 기타 결막염 ","3","1"
"H109"," 상세불명의 결막염 ","","5"
"H1108"," 눈의 기타 및 상세불명의 군날개 ","3","5"
"H1121"," 결막육아종 ","1",""
"H113"," 결막출혈 ","8","3"
"H1141"," 결막부종 ","4","2"
"H1142"," 결막충혈 ","6","4"
"H1188"," 결막의 기타 명시된 장애 ","","2"
"H160"," 각막궤양 ","5","6"
"H162"," 각막결막염 ","1",""
"H169"," 상세불명의 각막염 ","","2"
"H171"," 기타 중심성 각막혼탁 ","1",""
"H179"," 상세불명의 각막 흉터 및 혼탁 ","1",""
"H181"," 수포성 각막병증 ","1",""
"H182"," 기타 각막부종 ","1",""
"H183"," 각막조직의 변화 ","3","3"
"H185"," 유전성 각막디스트로피 ","","1"
"H1878"," 기타 각막변형 ","","1"
"H191"," 헤르페스바이러스 각막염 및 각막결막염(B00.51†) ","2","2"
"H192"," 달리 분류된 기타 감염성 및 기생충 질환에서의  각막염 및 각막결막염 ","1",""
"H2008"," 기타 및 상세불명의 급성 및 아급성 홍채섬모체염 ","","1"
"H211"," 홍채 및 섬모체의 기타 혈관장애 ","1","1"
"H215"," 홍채 및 섬모체의 기타 유착 및 파열 ","1","1"
"H218"," 홍채 및 섬모체의 기타 명시된 장애 ","42","30"
"H2500"," 노년성 초기백내장, 오른쪽 ","","1"
"H2509"," 노년성 초기백내장, 상세불명의 부위 ","1",""
"H2510"," 노년성 핵백내장, 오른쪽 ","","1"
"H2511"," 노년성 핵백내장, 왼쪽 ","1",""
"H2512"," 노년성 핵백내장, 양쪽 ","","1"
"H2581"," 기타 노년백내장, 왼쪽 ","","1"
"H2590"," 상세불명의 노년백내장, 오른쪽 ","122","165"
"H2591"," 상세불명의 노년백내장, 왼쪽 ","126","169"
"H2592"," 상세불명의 노년백내장, 양쪽 ","258","429"
"H2599"," 상세불명의 노년백내장, 상세불명 쪽 ","5","4"
"H2640"," 후발백내장, 오른쪽 ","2",""
"H2642"," 후발백내장, 양쪽 ","1",""
"H2680"," 기타 명시된 백내장, 오른쪽 ","1","5"
"H2681"," 기타 명시된 백내장, 왼쪽 ","7","9"
"H2682"," 기타 명시된 백내장, 양쪽 ","1","1"
"H2690"," 상세불명의 백내장, 오른쪽 ","1",""
"H2692"," 상세불명의 백내장, 양쪽 ","4","2"
"H2699"," 상세불명의 백내장, 상세불명 쪽 ","3","1"
"H270"," 무수정체 ","4","2"
"H271"," 수정체의 탈구 ","","3"
"H278"," 수정체의 기타 명시된 장애 ","1","3"
"H311"," 맥락막변성 ","1",""
"H314"," 맥락막박리 ","","1"
"H318"," 맥락막의 기타 명시된 장애 ","4",""
"H3302"," 거대찢김이 있는 망막박리 ","","1"
"H3304"," 전체 망막박리 ","","1"
"H3309"," 상세불명의 망막열공이 있는 망막박리 ","1","2"
"H332"," 장액성 망막박리 ","2",""
"H3338"," 기타 및 상세불명의 망막열공 ","1","3"
"H334"," 망막의 견인박리 ","1",""
"H335"," 기타 망막박리 ","","1"
"H341"," 중심망막동맥폐쇄 ","1","1"
"H342"," 기타 망막동맥폐쇄 ","","1"
"H348"," 기타 망막혈관폐쇄 ","7","6"
"H349"," 상세불명의 망막혈관폐쇄 ","1",""
"H350"," 배경망막병증 및 망막혈관변화 ","1","1"
"H352"," 기타 증식성 망막병증 ","1",""
"H3530"," 연령과 관련된 비삼출성 황반변성 ","","2"
"H3531"," 연령과 관련된 삼출성 황반변성 ","11","6"
"H3539"," 상세불명의 황반변성 ","33","47"
"H354"," 주변부망막변성 ","1",""
"H356"," 망막출혈 ","1","2"
"H3570"," 중심성 장액성 맥락망막병증 ","1",""
"H3571"," 장액성 망막색소상피 박리 ","2",""
"H3572"," 출혈성 망막색소상피 박리 ","1",""
"H3580"," 망막부종 ","12","2"
"H3588"," 기타 명시된 망막장애 ","","1"
"H360"," 당뇨병성 망막병증(4단위 및 5단위 숫자 .30, .31, .32, .33에 해당되는 E10-E14+) ","36","19"
"H400"," 녹내장 의심 ","2","1"
"H4012"," 수정체의 거짓낙설을 동반한 수정체낭성 녹내장 ","13","12"
"H4020"," 급성 폐쇄우각녹내장 ","3","2"
"H4029"," 상세불명의 원발성 폐쇄우각녹내장 ","","1"
"H403"," 눈외상에 따른 이차성 녹내장 ","","1"
"H404"," 눈염증에 따른 이차성 녹내장 ","1",""
"H405"," 기타 눈장애에 따른 이차성 녹내장 ","7","5"
"H408"," 기타 녹내장 ","1",""
"H409"," 상세불명의 녹내장 ","105","151"
"H420"," 내분비, 영양 및 대사 질환에서의 녹내장 ","2",""
"H430"," 유리체탈출 ","3","1"
"H431"," 유리체출혈 ","10","5"
"H432"," 유리체내 결정침착물 ","","1"
"H4338"," 기타 유리체혼탁 ","1","4"
"H4388"," 유리체의 기타 장애 ","1","5"
"H440"," 화농성 안내염 ","1","2"
"H444"," 눈의 저안압 ","","1"
"H445"," 안구의 퇴행성 병태 ","","2"
"H46"," 시신경염 ","4","1"
"H490"," 제3뇌[동안]신경마비 ","","3"
"H491"," 제4뇌[활차]신경마비 ","2","2"
"H492"," 제6뇌[외전]신경마비 ","4","3"
"H498"," 기타 마비성 사시 ","3",""
"H500"," 수렴공동사시 ","","1"
"H501"," 분산공동사시 ","1","2"
"H5032"," 간헐성 외사시 ","","2"
"H532"," 복시(複視) ","5","4"
"H539"," 상세불명의 시각장애 ","","1"
"H540"," 양안실명 ","1","1"
"H544"," 단안실명 ","1",""
"H55"," 안진 및 기타 불규칙적 눈운동 ","","1"
"H570"," 동공기능의 이상 ","4","17"
"H571"," 눈통증 ","5",""
"H578"," 눈 및 눈부속기의 기타 명시된 장애 ","2","1"
"H598"," 눈 및 눈부속기의 기타 처치후 장애 ","6","14"
"H602"," 악성 외이도염 ","1","1"
"H6030"," 미만성 외이도염 ","1",""
"H6031"," 출혈성 외이도염 ","1",""
"H604"," 외이의 진주종 ","1",""
"H605"," 급성 비감염성 외이도염 ","1",""
"H6080"," 만성 외이도염 NOS ","1",""
"H609"," 상세불명의 외이도염 ","6","1"
"H6111"," 귓바퀴의 혈종 ","1","1"
"H612"," 귀지떡 ","8","2"
"H6188"," 외이의 기타 명시된 장애 ","2","2"
"H622"," 진균증에서의 외이도염 ","","1"
"H628"," 달리 분류된 질환에서의 외이의 기타 장애 ","1",""
"H65480"," 기타 만성 비화농성 중이염, 한쪽 또는 상세불명 ","3","5"
"H65481"," 기타 만성 비화농성 중이염, 양쪽 ","2","1"
"H6590"," 상세불명의 비화농성 중이염, 한쪽 또는 상세불명 ","4","5"
"H6591"," 상세불명의 비화농성 중이염, 양쪽 ","3",""
"H6610"," 만성 이관고실의 화농성 중이염, 한쪽 또는 상세불명 ","15","17"
"H6611"," 만성 이관고실의 화농성 중이염, 양쪽 ","1","4"
"H6690"," 상세불명의 중이염, 한쪽 또는 상세불명 ","22","11"
"H6691"," 상세불명의 중이염, 양쪽 ","2","4"
"H681"," 귀인두관의 폐색 ","1",""
"H698"," 귀인두관의 기타 명시된 장애 ","","1"
"H701"," 만성 유돌염 ","2","1"
"H711"," 중이의 후천성 진주종 ","3","1"
"H720"," 고막의 중심천공 ","7","5"
"H728"," 고막의 기타 천공 ","","1"
"H729"," 고막의 상세불명 천공 ","14","23"
"H7308"," 기타 및 상세불명의 급성 고막염 ","1",""
"H738"," 고막의 기타 명시된 장애 ","1",""
"H810"," 메니에르병 ","2","1"
"H811"," 양성 발작성 현기증 ","11","14"
"H812"," 전정신경세포염 ","3","9"
"H8138"," 기타 말초성 현기증 ","3","2"
"H814"," 중추기원의 현기증 ","","1"
"H818"," 전정기능의 기타 장애 ","4",""
"H819"," 전정기능의 상세불명 장애 ","2","1"
"H900"," 양쪽 전음성 청력소실 ","3","1"
"H903"," 양쪽 감각신경성 청력소실 ","81","47"
"H904"," 한쪽 감각신경성 청력소실, 반대편 청력은 정상 ","8","12"
"H905"," 상세불명의 감각신경성 청력소실 ","2",""
"H906"," 전음성 및 감각신경성이 혼합된 양쪽 청력소실 ","2","7"
"H907"," 전음성 및 감각신경성이 혼합된 한쪽 청력소실, 반대편 청력은 정상 ","9",""
"H9111"," 노년난청, 양쪽 ","1","1"
"H9120"," 돌발성 특발성 청력소실, 한쪽 ","9","15"
"H9121"," 돌발성 특발성 청력소실, 양쪽 ","","1"
"H9129"," 돌발성 특발성 청력소실, 상세불명 쪽 ","","1"
"H9191"," 상세불명의 청력소실, 양쪽 ","1","1"
"H921"," 귓물 ","1",""
"H931"," 이명 ","13","6"
"H932"," 기타 청각의 이상 ","1",""
"H940"," 달리 분류된 감염성 및 기생충성 질환에서의 청신경염 ","2","1"
"H950"," 유돌절제후공동의 재발성 진주종 ","","2"
"H958"," 귀 및 유돌의 기타 처치후 장애 ","1",""
"I050"," 승모판협착 ","1",""
"I060"," 류마티스성 대동맥판협착 ","","2"
"I071"," 삼첨판기능부전 ","10","6"
"I080"," 승모판 및 대동맥판의 장애 ","","1"
"I081"," 승모판 및 삼첨판의 장애 ","1","1"
"I109"," 기타 및 상세불명의 원발성 고혈압 ","5181","4328"
"I110"," (울혈성) 심부전을 동반한 고혈압성 심장병 ","2",""
"I120"," 신부전을 동반한 고혈압성 신장병 ","6","1"
"I200"," 불안정협심증 ","28","18"
"I201"," 연축의 기재가 있는 협심증 ","14","3"
"I2088"," 기타 형태의 협심증 ","28","13"
"I209"," 상세불명의 협심증 ","85","42"
"I210"," 전벽의 급성 전층심근경색증 ","1","2"
"I211"," 하벽의 급성 전층심근경색증 ","1",""
"I213"," 상세불명 부위의 급성 전층심근경색증 ","9","2"
"I214"," 급성 심내막하심근경색증 ","54","29"
"I219"," 상세불명의 급성 심근경색증 ","11","4"
"I240"," 심근경색증을 유발하지 않은 관상동맥혈전증 ","","2"
"I249"," 상세불명의 급성 허혈심장병 ","3","5"
"I251"," 죽상경화성 심장병 ","353","162"
"I252"," 오래된 심근경색증 ","2","1"
"I254"," 관상동맥류 및 박리 ","","2"
"I255"," 허혈심근병증 ","12","4"
"I258"," 기타 형태의 만성 허혈심장병 ","","1"
"I259"," 상세불명의 만성 허혈심장병 ","63","39"
"I260"," 급성 폐심장증에 대한 언급이 있는 폐색전증 ","","1"
"I269"," 급성 폐심장증에 대한 언급이 없는 폐색전증 ","26","35"
"I272"," 기타 이차성 폐동맥고혈압 ","12","16"
"I279"," 상세불명의 폐성 심장병 ","2","1"
"I288"," 폐혈관의 기타 명시된 질환 ","2","2"
"I309"," 상세불명의 급성 심장막염 ","1","2"
"I310"," 만성 유착성 심장막염 ","2",""
"I311"," 만성 협착성 심장막염 ","","1"
"I312"," 달리 분류되지 않은 혈심낭 ","1",""
"I313"," 심낭삼출액(비염증성) ","36","24"
"I318"," 심장막의 기타 명시된 질환 ","1",""
"I319"," 심장막의 상세불명의 질환 ","1","1"
"I320"," 달리 분류된 세균성 질환에서의 심장막염 ","1",""
"I330"," 급성 및 아급성 감염성 심내막염 ","3","2"
"I340"," 승모판기능부전 ","8","12"
"I341"," 승모판탈출 ","","2"
"I342"," 비류마티스성 승모판협착 ","1",""
"I348"," 기타 비류마티스성 승모판장애 ","","1"
"I350"," 대동맥판협착 ","59","54"
"I351"," 대동맥판기능부전 ","6",""
"I352"," 기능부전을 동반한 대동맥판협착 ","","1"
"I358"," 기타 대동맥판장애 ","10","2"
"I361"," 비류마티스성 삼첨판기능부전 ","4","3"
"I38"," 상세불명 판막의 심내막염 ","1",""
"I420"," 확장성 심근병증 ","7","3"
"I4221"," 심첨부 비대성 심근병증 ","2","1"
"I4228"," 기타 비대성 심근병증 ","2","1"
"I427"," 약물 및 기타 외부요인에 의한 심근병증 ","2","1"
"I4280"," 부정맥 유발성 심실 심근병증 ","1",""
"I4288"," 기타 심근병증 ","18","16"
"I429"," 상세불명의 심근병증 ","1","2"
"I431"," 대사질환에서의 심근병증 ","3","5"
"I440"," 방실차단, 1도 ","","1"
"I441"," 방실차단, 2도 ","1","2"
"I442"," 완전방실차단 ","16","13"
"I443"," 기타 및 상세불명의 심방실차단 ","2",""
"I444"," 좌전섬유속차단 ","1",""
"I447"," 상세불명의 좌각차단 ","1","4"
"I451"," 기타 및 상세불명의 우각차단 ","3",""
"I456"," 조기흥분증후군 ","1",""
"I460"," 인공소생에 성공한 심장정지 ","9","4"
"I461"," 급성 심장사로 기술된 것 ","1",""
"I469"," 상세불명의 심장정지 ","","1"
"I471"," 상심실성 빈맥 ","23","18"
"I472"," 심실성 빈맥  ","5","8"
"I480"," 발작성 심방세동 ","71","66"
"I481"," 지속성 심방세동 ","24","34"
"I482"," 만성 심방세동 ","7","2"
"I483"," 전형적 심방조동 ","24","16"
"I484"," 비전형심방조동 ","1","3"
"I489"," 상세불명의 심방세동 및 심방조동 ","1","2"
"I4890"," 상세불명의 심방세동 ","222","200"
"I4891"," 상세불명의 심장조동 ","19","12"
"I490"," 심실세동 및 조동 ","3","2"
"I491"," 심방조기탈분극 ","3",""
"I493"," 심실조기탈분극 ","1",""
"I494"," 기타 및 상세불명의 조기탈분극 ","1",""
"I495"," 동기능부전증후군 ","26","12"
"I4988"," 기타 심장부정맥 ","","2"
"I499"," 상세불명의 심장부정맥 ","6","4"
"I5004"," 수축기능부전을 동반한 울혈성 심부전 ","19","28"
"I5005"," 수축기능이 정상인 울혈성 심부전 ","27","39"
"I5008"," 기타 및 상세불명의 울혈성 심부전 ","68","43"
"I501"," 좌심실부전 ","80","60"
"I509"," 상세불명의 심부전 ","22","16"
"I510"," 후천성 심장중격결손 ","1",""
"I511"," 달리 분류되지 않은 건삭파열 ","1","1"
"I515"," 심근변성 ","2",""
"I517"," 심장비대 ","11","20"
"I603"," 후교통동맥에서 기원한 거미막하출혈 ","","1"
"I609"," 상세불명의 거미막하출혈 ","3","6"
"I611"," 대뇌반구 피질의 뇌내출혈 ","","3"
"I612"," 상세불명 대뇌반구의 뇌내출혈 ","","1"
"I613"," 뇌간의 뇌내출혈 ","","2"
"I614"," 소뇌의 뇌내출혈 ","2","4"
"I615"," 뇌실내 뇌내출혈 ","8","7"
"I616"," 다발 부위에 국한된 뇌내출혈 ","2","1"
"I619"," 상세불명의 뇌내출혈 ","12","7"
"I620"," 비외상성 경막하출혈 ","11","7"
"I629"," 상세불명의 두개내출혈(비외상성) ","8","11"
"I6330"," 중대뇌동맥의 혈전증에 의한 뇌경색증 ","1","1"
"I6331"," 전대뇌동맥의 혈전증에 의한 뇌경색증 ","1",""
"I6332"," 후대뇌동맥의 혈전증에 의한 뇌경색증 ","","1"
"I6340"," 중대뇌동맥의 색전증에 의한 뇌경색증 ","","1"
"I6349"," 상세불명의 대뇌동맥의 색전증에 의한 뇌경색증 ","1","2"
"I6350"," 중대뇌동맥의 상세불명 폐쇄 또는 협착에 의한 뇌경색증 ","6","14"
"I6351"," 전대뇌동맥의 상세불명 폐쇄 또는 협착에 의한 뇌경색증 ","","2"
"I6352"," 후대뇌동맥의 상세불명 폐쇄 또는 협착에 의한 뇌경색증 ","7","5"
"I6359"," 상세불명의 대뇌동맥의 상세불명 폐쇄 또는 협착에 의한 뇌경색증 ","1","1"
"I638"," 기타 뇌경색증 ","","5"
"I639"," 상세불명의 뇌경색증 ","227","160"
"I64"," 출혈 또는 경색증으로 명시되지 않은 뇌졸중 ","1",""
"I650"," 척추동맥의 폐쇄 및 협착 ","81","32"
"I651"," 뇌기저동맥의 폐쇄 및 협착 ","3","1"
"I652"," 경동맥의 폐쇄 및 협착 ","261","117"
"I660"," 중대뇌동맥의 폐쇄 및 협착 ","17","14"
"I661"," 전대뇌동맥의 폐쇄 및 협착 ","","1"
"I662"," 후대뇌동맥의 폐쇄 및 협착 ","1","1"
"I663"," 소뇌동맥의 폐쇄 및 협착 ","1",""
"I668"," 기타 대뇌동맥의 폐쇄 및 협착 ","1",""
"I670"," 파열되지 않은 대뇌동맥의 박리 ","","1"
"I671"," 파열되지 않은 대뇌동맥류 ","89","160"
"I672"," 대뇌죽상경화증 ","1","1"
"I676"," 두개내정맥계통의 비화농성 혈전증 ","1",""
"I678"," 기타 명시된 뇌혈관질환 ","1","2"
"I680"," 뇌아밀로이드혈관병증(E85.-+) ","2",""
"I690"," 지주막하출혈의 후유증 ","2",""
"I691"," 뇌내출혈의 후유증 ","10","2"
"I692"," 기타 비외상성 두개내출혈의 후유증 ","3",""
"I693"," 뇌경색증의 후유증 ","86","52"
"I694"," 출혈 또는 경색증으로 명시되지 않은 뇌졸중의 후유증 ","2","1"
"I698"," 기타 및 상세불명의 뇌혈관질환의 후유증 ","3","3"
"I7000"," 괴저를 동반하지 않은 대동맥의 죽상경화증 ","2","1"
"I7010"," 괴저를 동반하지 않은 신장동맥의 죽상경화증 ","1","1"
"I7022"," 간헐성 파행을 동반한 사지동맥의 죽상경화증 ","39","16"
"I7023"," 휴식통을 동반한 사지동맥의 죽상경화증 ","","1"
"I7024"," 궤양을 동반한 사지동맥의 죽상경화증 ","3","2"
"I7025"," 괴저를 동반한 사지동맥의 죽상경화증 ","7","3"
"I7029"," 사지동맥의 상세불명 죽상경화증 ","79","31"
"I70820"," 괴저를 동반하지 않은 내장동맥의 죽상경화증 ","1",""
"I70830"," 괴저를 동반하지 않은 쇄골하동맥의 죽상경화증 ","4",""
"I70990"," 괴저를 동반하지 않은 상세불명의 죽상경화증 ","2",""
"I7101"," 복부대동맥박리 ","2","4"
"I7103"," 흉부대동맥박리, 상행부위 ","1",""
"I7105"," 상세불명의 흉부대동맥박리 ","1","2"
"I7109"," 상세불명 부위의 대동맥박리 ","","2"
"I7111"," 파열된 흉부대동맥동맥류, 하행부위 ","4",""
"I7119"," 파열된 상세불명의 흉부대동맥동맥류 ","1",""
"I7120"," 파열에 대한 언급이 없는 흉부대동맥동맥류, 상행부위 ","9","4"
"I7121"," 파열에 대한 언급이 없는 흉부대동맥동맥류, 하행부위 ","7","2"
"I7129"," 파열에 대한 언급이 없는 상세불명의 흉부대동맥동맥류 ","10","3"
"I713"," 파열된 복부대동맥동맥류 ","1","2"
"I714"," 파열에 대한 언급이 없는 복부대동맥동맥류 ","61","31"
"I716"," 파열에 대한 언급이 없는 흉복부대동맥동맥류 ","1",""
"I719"," 파열에 대한 언급이 없는 상세불명 부위의 대동맥동맥류 ","6","2"
"I720"," 경동맥의 동맥류 및 박리 ","6","13"
"I721"," 상지동맥의 동맥류 및 박리 ","2",""
"I722"," 신장동맥의 동맥류 및 박리 ","1",""
"I723"," 장골동맥의 동맥류 및 박리 ","7","10"
"I726"," 척추동맥의 동맥류 및 박리 ","2","4"
"I729"," 상세불명 부위의 동맥류 및 박리 ","","1"
"I730"," 레이노증후군 ","1",""
"I731"," 폐색혈전혈관염[버거병] ","1",""
"I738"," 기타 명시된 말초혈관질환 ","1",""
"I739"," 상세불명의 말초혈관병 ","2",""
"I740"," 복부대동맥의 색전증 및 혈전증 ","1","2"
"I741"," 대동맥의 기타 및 상세불명 부위의 색전증 및 혈전증 ","","1"
"I7431"," 무릎위 색전증 및 혈전증 ","1",""
"I749"," 상세불명 동맥의 색전증 및 혈전증 ","","1"
"I770"," 후천성 동정맥루 ","","1"
"I771"," 동맥의 협착 ","7","2"
"I772"," 동맥의 파열 ","1",""
"I776"," 상세불명의 동맥염 ","2",""
"I7782"," 하지를 침범한 말초동맥폐쇄질환 ","3",""
"I7789"," 동맥 및 세동맥의 기타 명시된 장애 ","1",""
"I781"," 모반, 비신생물성 ","","1"
"I788"," 기타 모세혈관질환 ","","1"
"I792"," 달리 분류된 질환에서의 말초맥관병증 ","5",""
"I800"," 하지의 표재 혈관의 정맥염 및 혈전정맥염 ","2",""
"I801"," 대퇴정맥의 정맥염 및 혈전정맥염 ","3","3"
"I802"," 하지의 기타 심부혈관의 정맥염 및 혈전정맥염 ","15","24"
"I803"," 상세불명의 하지의 정맥염 및 혈전정맥염 ","2",""
"I808"," 기타 부위의 정맥염 및 혈전정맥염 ","3",""
"I809"," 상세불명 부위의 정맥염 및 혈전정맥염 ","5","2"
"I81"," 문맥혈전증 ","8","3"
"I820"," 버드-키아리증후군 ","1",""
"I822"," 대정맥의 색전증 및 혈전증 ","","2"
"I823"," 신장정맥의 색전증 및 혈전증 ","","1"
"I828"," 기타 명시된 정맥의 색전증 및 혈전증 ","1","1"
"I829"," 상세불명 정맥의 색전증 및 혈전증 ","1",""
"I830"," 궤양을 동반한 하지의 정맥류 ","","1"
"I831"," 염증을 동반한 하지의 정맥류 ","","2"
"I839"," 궤양 또는 염증이 없는 하지의 정맥류 ","53","83"
"I850"," 출혈이 있는 식도정맥류 ","1",""
"I859"," 출혈이 없는 식도정맥류 ","2","2"
"I861"," 음낭정맥류 ","","4"
"I8640"," 출혈이 있는 위정맥류 ","2","1"
"I8649"," 출혈이 없는 위정맥류 ","7","5"
"I871"," 정맥의 압박 ","1","2"
"I872"," 정맥기능부전(만성)(말초성) ","2",""
"I888"," 기타 비특이성 림프절염 ","1",""
"I889"," 상세불명의 비특이성 림프절염 ","","2"
"I890"," 달리 분류되지 않은 림프부종 ","5","6"
"I898"," 기타 명시된 림프관 및 림프절의 비감염성 장애 ","4","2"
"I950"," 특발성 저혈압 ","1",""
"I951"," 기립성 저혈압 ","20","12"
"I952"," 약물에 의한 저혈압 ","4","3"
"I958"," 기타 저혈압 ","1","1"
"I959"," 상세불명의 저혈압 ","16","15"
"I970"," 심장절개후증후군 ","1","1"
"I971"," 심장수술후의 기타 기능장애 ","2","6"
"I978"," 달리 분류되지 않은 순환계통의 기타 처치후 장애 ","3","2"
"I982"," 달리 분류된 질환에서의 출혈을 동반하지 않은 식도정맥류 ","15","7"
"I983"," 달리 분류된 질환에서의 출혈을 동반한 식도정맥류 ","5","3"
"J0100"," 재발성으로 명시되어 있지 않은 급성 상악동염 ","1",""
"J0140"," 재발성으로 명시되어 있지 않은 급성 범부비동염 ","1",""
"J0190"," 재발성으로 명시되어 있지 않은 상세불명의 급성 부비동염 ","1",""
"J040"," 급성 후두염 ","4","1"
"J041"," 급성 기관염 ","4","2"
"J0510"," 폐색을 동반하지 않은 급성 후두개염 ","","3"
"J060"," 급성 후두인두염 ","1","2"
"J069"," 상세불명의 급성 상기도감염 ","","1"
"J101"," 계절성 인플루엔자바이러스가 확인된, 기타 호흡기 증상을 동반한 인플루엔자 ","1",""
"J122"," 파라인플루엔자바이러스폐렴 ","","2"
"J1288"," 기타 바이러스폐렴 ","56","246"
"J13"," 폐렴연쇄알균에 의한 폐렴 ","1",""
"J14"," 인플루엔자균에 의한 폐렴 ","","1"
"J150"," 폐렴막대균에 의한 폐렴 ","72","36"
"J151"," 슈도모나스에 의한 폐렴 ","30","22"
"J152"," 포도알균에 의한 폐렴 ","106","67"
"J154"," 기타 연쇄알균에 의한 폐렴 ","1",""
"J155"," 대장균에 의한 폐렴 ","15","10"
"J156"," 그람음성균에 의한 기타 폐렴 ","35","35"
"J158"," 기타 세균성 폐렴 ","12","4"
"J159"," 상세불명의 세균성 폐렴 ","6","6"
"J171"," 달리 분류된 바이러스질환에서의 폐렴 ","1","1"
"J172"," 진균증에서의 폐렴 ","8","8"
"J180"," 상세불명의 기관지폐렴 ","15","6"
"J181"," 상세불명의 대엽성 폐렴 ","1","2"
"J189"," 상세불명의 폐렴 ","245","231"
"J209"," 상세불명의 급성 기관지염 ","1",""
"J219"," 상세불명의 급성 세기관지염 ","3","1"
"J300"," 혈관운동성 비염 ","8","2"
"J301"," 화분에 의한 알레르기비염 ","","1"
"J303"," 기타 알레르기비염 ","1",""
"J304"," 상세불명의 알레르기비염 ","6","5"
"J310"," 만성 비염 ","3",""
"J320"," 만성 상악동염 ","24","21"
"J321"," 만성 전두동염 ","2","1"
"J323"," 만성 접형동염 ","","1"
