상병코드,상병명,국비,사비 
K4020,"재발성으로 명시되어 있지 않은, 폐색 또는 괴저가 없는 양쪽 사타구니탈장",1,0
K4090,"재발성으로 명시되어 있지 않은, 폐색 또는 괴저가 없는 한쪽 또는 상세불명의 사타구니탈장",31,15
K432,폐색 또는 괴저가 없는 절개탈장,0,1
K519,상세불명의 궤양성 대장염,1,0
K550,장의 급성 혈관장애,1,0
K5521,출혈을 동반한 결장의 혈관형성이상,0,1
K559,장의 상세불명의 혈관장애,0,2
K565,폐색을 동반한 장유착[띠],1,0
K566,기타 및 상세불명의 장폐색,8,3
K567,상세불명의 장폐색증,5,2
K5730,"출혈을 동반하지 않은 천공 또는 농양이 없는 대장의 게실병, 게실증",2,1
K5732,"출혈을 동반하지 않은 천공 또는 농양이 없는 대장의 게실병, 게실염",4,2
K5790,"출혈을 동반하지 않은 천공 또는 농양이 없는 상세불명 부분의 장의 게실병, 게실증",1,0
K5792,"출혈을 동반하지 않은 천공 또는 농양이 없는 상세불명 부분의 장의 게실병, 게실염",0,2
K581,설사 위주의 과민대장증후군 [IBS-D],4,1
K588,기타 및 상세불명 유형의 과민대장 증후군,2,0
K5900,서행성 변비,30,7
K5909,기타 및 상세불명 변비,38,22
K591,기능성 설사,2,6
K603,항문루,0,3
K610,항문농양,2,2
K625,항문 및 직장의 출혈,0,1
K627,방사선직장염,1,0
K630,장의 농양,0,1
K631,장의 천공(비외상성),1,1
K633,장의 궤양,0,1
K635,결장의 폴립,7,3
K642,3도 치핵,1,0
K643,4도 치핵,1,2
K648,기타 명시된 치핵,1,5
K649,상세불명의 치핵,1,2
K650,급성 복막염,0,1
K659,상세불명의 복막염,2,1
K660,복막유착,3,0
K7010,복수를 동반하지 않은 알코올성 간염,1,0
K7011,복수를 동반한 알코올성 간염,1,0
K7030,복수를 동반하지 않은 알코올성 간경변증,1,0
K709,상세불명의 알코올성 간질환,3,0
K710,담즙정체를 동반한 독성간질환,2,0
K7150,복수를 동반하지 않은 만성 활동성 간염을 동반한 독성 간질환,1,0
K716,달리 분류되지 않은 간염을 동반한 독성간질환,7,1
K7290,혼수를 동반하지 않은 상세불명의 간부전,2,0
K7291,혼수를 동반한 상세불며의 간부전,1,0
K7419,"간경화증, 상세불명",1,0
K7423,"간경화증을 동반한 간섬유증, 대상성",1,0
K7429,"간경화증을 동반한 간섬유증, 상세불명",4,0
K7469,"간의 기타 및 상세불명의 경변증,상세불명",3,0
K750,간의 농양,2,1
K754,자가면역성 간염,1,0
K759,상세불명의 염증성 간질환,3,5
K769,상세불명의 간질환,1,0
K8000,폐색의 언급이 없는 급성 담낭염을 동반한 담낭의 결석,6,2
K8001,폐색을 동반한 급성 담낭염을 동반한 담낭의 결석,0,1
K8010,폐색의 언급이 없는 기타 담낭염을 동반한 담낭의 결석,17,18
K8020,폐색의 언급이 없는 담낭염이 없는 담낭의 결석,0,1
K8030,폐색의 언급이 없는 담관염을 동반한 담관 결석,1,9
K8040,폐색의 언급이 없는 담낭염을 동반한 담관결석,1,0
K8050,폐색의 언급이 없는 담관염 또는 담낭염이 없는 담관결석,1,0
K810,급성 담낭염,7,3
K811,만성 담낭염,2,3
K819,상세불명의 담낭염,0,1
K8280,담낭 또는 담낭관의 폴립,2,1
K830,담관염,0,1
K8501,"특발성 급성 췌장염, 증등 중증",1,0
K8590,"상세불명의 급성 췌장염, 경증",2,0
K8591,"상세불명의 급성 췌장염, 중도 중증",0,1
K8599,"상세불명의 급성 췌장염, 상세불명",2,2
K861,기타 만성 췌장염,6,0
K862,췌장의 낭,1,0
K912,달리 분류되지 않은 수술후 흡수장애,0,1
K918,달리 분류되지 않은 소화계통의 기타 처치후 장애,1,6
K920,토혈,0,1
K921,흑색변,2,1
K922,상세불명의 위장출혈,9,4
L0220,몸통의 피부농양,2,0
L0230,둔부의 피부농양,3,0
L0240,사지의 피부농양,2,2
L0310,팔의 연조직염,1,2
L0311,다리의 연조직염,22,9
L0335,둔부의 연조직염,1,0
L039,상세불명의 연조직염,0,3
L089,피부 및 피하조직의 상세불명의 국소감염,2,0
L271,약물 및 약제에 의한 국소피부발진,0,2
L309,상세불며의 피부염,0,1
L405,"관절병성 건선(M07.0-M07.3*, M09.0*)",1,0
L600,내향성 손발톱,5,1
L720,표피낭,4,0
L721,털집낭,0,1
L84,티눈 및 굳은살,2,1
L891,욕창궤양 및 압박부위 제2단계,1,0
L892,욕창궤양 및 압박부위 제3단계,7,1
L893,욕창궤양 및 압박부위 제4단계,1,0
L899,상세불명의 욕창궤양 및 압박부위,2,2
L905,피부의 흉터 병태의 섬유증,1,0
L930,원반모양홍반루푸스,1,0
L932,기타 국소홍반루푸스,1,0
L97,달리 분류되지 않은 다리의 궤양,1,0
L984,달리 분류되지 않은 피부의 만성 궤양,1,3
L987,과잉 및 중복 피부와 피하조직,3,0
M0091,"상세불명의 화농성 관절염, 어깨부분",1,0
M0096,"상세불명의 화농성 관절염, 아래다리",4,1
M0098,"상세불명의 화농성 관절염, 기타 부분",0,1
M0530,"기타 기관 및 계통의 침범을 동반한 류마티스관절염, 여러 부위",3,0
M05802,"중증 기타 혈청검사양성 류마티스관절염, 여러 부위",0,2
M05969,"상세불명 상세불명의 혈청검사양성 류마티스관절염, 아래다리",1,0
M0707,"원위지골간 건선관절병증(L40.5†), 발목 및 발",1,0
M1000,"특발성 통풍, 여러 부위",0,1
M1007,"특발성 통풍, 발목 및 발",1,0
M1008,"특발성 통풍, 기타 부분",2,0
M1009,"특발성 통풍, 상세불명 부분",1,1
M1097,"상세불명의 통풍, 발목 및 발",0,1
M1099,"상세불명의 통풍, 상세불명 부분",2,0
M1397,"상세불명의 관절염, 발목 및 발",1,1
M150,원발성 전신(골)관절증,1,0
M169,상세불명의 고관절증,3,0
M171,기타 원발성 무릎관절증,1,0
M179,상세불명의 무릎관절증,52,118
M1901,"기타 관절의 원발성 관절증, 어깨부분",3,0
M1991,"상세불명의 관절증, 어깨부분",1,0
M1995,"상세불명의 관절증, 골반 부분 및 대퇴",1,2
M1997,"상세불명의 관절증, 발목 및 발",9,3
M1999,"상세불명의 관절증, 상세불명 부분",1,0
M201,외반무지(후천성),6,3
M205,발가락의 기타 변형(후천성),4,3
M2117,"달리 분류되지 않은 내반변형, 발목 및 발",2,0
M2321,"오래된 찢김 또는 손상으로 인한 반달연골의 장애, 내측반달연골",9,5
M2322,"오래된 찢김 또는 손상으로 인한 반달연골의 장애, 외측반달연골",1,0
M2329,"오래된 찢김 또는 손상으로 인한 반달연골의 장애, 상세불명의 연골 또는 인대",1,0
M2331,"기타 반달연골장애, 내측반달연골",2,1
M2339,"기타 반달연골장애, 상세불명의 연골 또는 인대",1,0
M234,무릎안의 유리체,1,0
M2381,"무릎의 기타 내부장애, 내측반달연골",0,1
M2389,"무릎의 기타 내부장애, 상세불명의 연골 또는 인대",1,0
M2506,"혈관절증, 아래다리",2,1
M2537,"관절의 기타 불안정, 발목 및 발",2,0
M2555,"관절통, 골반 부분 및 대퇴",3,0
M2556,"관절통, 아래다리",5,0
M2566,"달리 분류되지 않은 관절의 경직, 아래다리",1,0
M2597,"상세불명의 관절장애, 발목 및 발",0,1
M4024,"기타 및 상세불명의 척주후만증, 흉추부",0,1
M4306,"척추분리증, 요추부",1,0
M4316,"척추전방전위증, 요추부",10,8
M4317,"척추전방전위증, 요천부",5,4
M4319,"척추전방전위증, 상세불명의 부위",10,2
M4656,"기타 감염성 척추병증, 요추부",4,4
M4659,"기타 감염성 척추병증, 상세불명의 부위",5,0
M4790,"상세불명의 척추증, 척추의 여러 부위",1,0
M4796,"상세불명의 척추증, 요추부",1,1
M4799,"상세불명의 척추증, 상세불명의 부위",2,1
M4800,"척추협착, 척추의 여러 부위",3,0
M4802,"척추협착, 경부",8,1
M4804,"척추협착, 흉추부",2,0
M4806,"척추협착, 요추부",110,34
M4807,"척추협착, 요천부",13,1
M4808,"척추협착, 천추 및 천미추부",2,0
M4809,"척추협착, 상세불명의 부위",11,2
M4845,"척추의 피로골절, 흉요추부",0,1
M4854,"달리 분류되지 않은 허탈척추, 흉추부",0,1
M4856,"달리 분류되지 않은 허탈척추, 요추부",0,6
M4859,"달리 분류되지 않은 허탈척추, 상세불명의 부위",1,0
M4882,"기타 명시된 척추병증, 경부",0,1
M4887,"기타 명시된 척추병증, 요천부",3,0
M4889,"기타 명시된 척추병증, 상세불명의 부위",6,0
M4926,"엔테로박터척추염(A01-A04†), 요추부",1,1
M500,척수병증을 동반한 경추간판장애(G99.2*),3,0
M501,신경뿌리병증을 동반한 경추간판장애,17,5
M502,기타 경추간판전위,7,3
M509,상세불명의 경추간판장애,3,0
M510,척수병증을 동반한 요추 및 기타 추간판장애(G99.2*),8,0
M511,신경뿌리병증을 동반한 요추 및 기타 추간판장애(G55.1*),179,12
M512,기타 명시된 추간판전위,120,39
M513,기타 명시된 추간판변성,1,0
M514,쉬몰결절,1,0
M518,기타 명시된 추간판장애,1,0
M5455,"요통, 흉요추부",1,1
M5456,"요통, 요추부",1,1
M5457,"요통, 요천부",1,2
M5459,"요통, 상세불명의 부위",3,1
M6145,"근육의 기타 석회화, 골반 부분 및 대퇴",0,1
M6289,"근육의 기타 명시된 장애, 상세불명 부분",2,0
M6534,"방아쇠손가락, 손",3,2
M6586,"기타 윤활막염 및 힘줄윤활막염, 아래다리",2,0
M6598,"상세불명의 윤활막염 및 힘줄윤활막염, 기타 부분",0,1
M6744,"결절종, 손",0,1
M6746,"결절종, 아래다리",0,1
M6747,"결절종, 발목 및 발",1,0
M702,주두윤활낭염,1,0
M705,무릎의 기타 윤활낭염,1,2
M7112,"기타 감염성 윤활낭염, 위팔",1,0
M7117,"기타 감염성 윤활낭염, 발목 및 발",2,0
M7157,"달리 분류되지 않은 기타 윤활낭염, 발목 및 발",0,1
M7159,"달리 분류되지 않은 기타 윤활낭염, 상세불명 부분",0,1
M7197,"상세불명의 윤활낭병증, 발목 및 발",1,0
M720,손바닥근막성 섬유종증(뒤퓌트랑),1,0
M7265,"괴사성 근막염, 골반 부분 및 대퇴",0,1
M7286,"기타 섬유모세포장애, 아래다리",1,0
M750,어깨의 유착성 관절낭염,1,1
M751,회전근개증후군,46,45
M754,어깨의 충격증후군,1,1
M7687,"발을 제외한 다리의 기타 골부착부병증, 발목 및 발",1,0
M7689,"발을 제외한 다리의 기타 골부착부병증, 상세불명 부분",2,0
M770,내측상과염,1,0
M771,외측상과염,1,0
M79110,"근근막통증후군, 어깨부분",0,1
M79198,"기타 근통, 상세불명 부분",2,1
M7969,"사지의 통증, 상세불명 부분",1,0
M7979,"섬유근통, 상세불명 부분",6,1
M8005,"병적 골절을 동반한 폐경후골다공증, 골반 부분 및 대퇴",0,1
M8195,"상세불명의 골다공증, 골반 부분 및 대퇴",0,2
M8198,"상세불명의 골다공증, 기타 부분",1,1
M8199,"상세불명의 골다공증, 상세불명 부분",1,1
M84090,외분비 땀구멍종,1,0
M8445,"달리 분류되지 않은 병적 골절, 골반 부분 및 대퇴",0,1
M8617,"기타 급성 골수염, 발목 및 발",1,0
M8629,"아급성 골수염, 상세불명 부분",3,0
M8636,"만성 다초점 골수염, 아래다리",1,0
M8647,"배농관을 동반한 만성 골수염, 발목 및 발",1,0
M8666,"기타 만성 골수염, 아래다리",1,0
M8667,"기타 만성 골수염, 발목 및 발",1,0
M8695,"상세불명의 골수염, 골반 부분 및 대퇴",2,0
M8697,"상세불명의 골수염, 발목 및 발",1,0
M8699,"상세불명의 골수염, 상세불명 부분",0,1
M8785,"기타 골괴사, 골반 부분 및 대퇴",0,2
M8795,"상세불명의 골괴사, 골반 부분 및 대퇴",2,3
M932,이단성 골연골염,1,1
M961,달리 분류되지 않은 척추후궁절제후증후군,43,8
M966,"정형외과적 삽입물, 인공관절 또는 골판의 삽입에 따른 뼈의 골절",2,1
N039,상세불명의 만성 신염증후군,1,1
N049,상세불명의 신증후군,1,0
N083,당뇨병에서의 사구체장애(4단위 .2-에 해당되는 E10-E14†),12,23
N10,급성 세뇨관-간질신장염,7,22
N1330,방광요관접합부 폐색을 동반한 수신증,2,0
N1338,기타 및 상세불명의 수신증,1,0
N136,농신증,0,1
N178,기타 급성 신부전,2,0
N179,상세불명의 급성 신부전,8,10
N183,만성 신장병(3기),12,6
N184,만성 신장병(4기),10,6
N185,만성 신장병(5기),73,28
N189,상세불명의 만성 신장병,0,1
N201,요관의 결석,5,2
N210,방광의 결석,2,3
N211,요도결석,1,0
N281,후천성 신장의 낭,1,0
N302,기타 만성 방광염,7,1
N304,방사선방광염,1,0
N308,기타 방광염,2,0
N309,상세불명의 방광염,1,1
N310,달리 분류되지 않은 비억제성 신경병성 방광,2,0
N319,방광의 상세불명의 신경근육기능장애,13,1
N320,방광경부폐색,1,0
N359,상세불명의 요도협착,9,3
N390,부위가 명시되지 않은 요로감염,50,48
N3948,기타 명시된 요실금,8,0
N400,합병증을 동반하지 않은 전립선증식증,51,34
N401,요로 폐색을 동반한 전립선증식증,29,9
N403,요로 폐색 및 혈뇨를 동반한 전립선증식증,3,0
N410,급성 전립선염,1,0
N411,만성 전립선염,1,0
N412,전립선의 농양,2,0
N433,상세불명의 음낭수종,2,1
N4502,농양을 동반한 부고환-고환염,0,1
N4590,농양을 동반하지 않은 부고환염,1,0
N47,"과잉포피, 포경 및 감돈포경",3,0
N4820,음경의 농양,1,0
Q261,좌상대정맥존속,0,1
Q618,기타 낭성 신장병,0,1
Q688,기타 명시된 선천성 근골격변형,0,1
Q699,상세불명의 다지증,1,0
R000,상세불명의 빈맥,0,1
R002,두근거림,4,3
R02,달리 분류되지 않은 괴저,5,0
R042,객혈,2,2
R05,기침,7,0
R060,호흡곤란,4,4
R073,기타 흉통,3,0
R074,상세불명의 흉통,82,51
R1012,명치통증,2,0
R102,골반 및 회음부 통증,1,0
R1049,상세불명의 복통,8,0
R111,구역,3,2
R113,구토를 동반한 구역,1,5
R13,삼킴곤란,1,4
R170,황달을 동반한 달리 분류되지 않은 과빌리루빈혈증,1,0
R18,복수,6,1
R268,보행 및 이동의 기타 및 상세불명 이상,12,2
R310,육안적 혈뇨,8,7
R311,현미경적 혈뇨,1,0
R318,기타 및 상세불명의 혈뇨,2,0
R33,소변정체,4,1
R350,빈번한 배뇨,0,1
R42,어지럼증 및 어지럼,5,6
R508,기타 명시된 열,1,1
R5090,불명열[FUO],4,0
R5099,상세불명의 열,7,2
R529,상세불명의 통증,2,0
R53,병감 및 피로,26,9
R550,혈관미주신경성 실신,1,1
R558,기타 실신 및 허탈,4,8
R568,기타 및 상세불명의 경련,1,1
R570,심장성 쇼크,1,0
R572,패혈성 쇼크,5,2
R578,기타 쇼크,1,0
R579,상세불명의 쇼크,1,0
R58,달리 분류되지 않은 출혈,2,0
R590,국소림프절비대,2,0
R600,국소부종,1,0
R601,전신부종,1,1
R609,상세불명의 부종,4,3
R630,식욕부진,2,5
R634,이상체중감소,1,2
R688,기타 명시된 전신 증상 및 징후,2,1
R808,기타 및 상세불명 고립성 단백뇨,1,0
R91,폐의 진단영상검사상 이상소견,0,1
R945,간기능검사의 이상결과,1,0
S000,두피의 표재성 손상,0,1
S008,머리의 기타 부분의 표재성 손상,1,0
S010,두피의 열린상처,1,0
S0150,입술의 열린상처,0,1
S018,머리의 기타 부분의 열린상처,0,1
S0210,"두개저의 골절, 폐쇄성",1,0
S0600,열린 두개내상처가 없는 진탕,0,2
S0640,열린 두개내상처가 없는 경막외출혈,2,0
S0650,열린 두개내상처가 없는 외상성 경막하출혈,4,3
S0651,열린 두개내상처가 있는 외상성 경막하출혈,3,2
S0660,열린 두개내상처가 없는 외상성 거미막하출혈,1,1
S099,머리의 상세불명 손상,1,0
S1200,"제1경추의 골절, 폐쇄성",1,0
S1210,"제2경추의 골절, 폐쇄성",0,1
S22050,"T7 및 T8 부위의 골절, 폐쇄성",0,3
S22060,"T9 및 T10 부위의 골절, 폐쇄성",2,7
S22070,"T11 및 T12 부위의 골절, 폐쇄성",9,24
S22090,"상세불명 부위의 흉추의 골절, 폐쇄성",3,2
S2210,"흉추의 다발성 골절, 폐쇄성",1,1
S2220,"흉골의 골절,폐쇄성",2,2
S22330,"제1늑골 이외 단일 늑골의 골절,폐쇄성",2,1
S22420,"제1늑골을 침범한 다발골절, 폐쇄성",0,1
S22460,"제1늑골을 침범하지 않은 다발골절, 폐쇄성",10,4
S22490,"상세불명 늑골의 다발골절, 폐쇄성",5,0
S32020,"L1 부위의 골절, 폐쇄성",16,25
S32030,"L2 부위의 골절, 폐쇄성",7,13
S32040,"L3 부위의 골절, 폐쇄성",4,10
S32050,"L4 부위의 골절, 폐쇄성",6,11
S32060,"L5 부위의 골절, 폐쇄성",3,6
S32090,"요추의 상세불명 부위의 골절, 폐쇄성",16,1
S3210,"천골(薦骨)의 골절, 폐쇄성",3,4
S3220,"미추의 골절, 폐쇄성",1,0
S3250,"치골의 폐골절, 폐쇄성",3,3
S3270,"요추 및 골반의 다발성 골절, 폐쇄성",1,0
S32820,"좌골의 골절, 폐쇄성",1,0
S32880,"기타 골반의 골절, 폐쇄성",1,2
S32890,"골반의 상세불명 부분의 골절, 폐쇄성",0,2
S3350,요추의 염좌 및 긴장,2,0
S3730,강내로의 열린상처가 없는 요도의 손상,1,1
S399,"복부, 아래등 및 골반의 상세불명 손상",1,0
S411,위팔의 열린상처,0,1
S42040,"쇄골 몸통의 골절, 폐쇄성",1,0
S42050,"쇄골 견봉단의 골절, 폐쇄성",1,0
S42090,"쇄골의 상세불명 부분의 골절, 폐쇄성",3,0
S42140,"견봉돌기의 골절, 폐쇄성",1,0
S42150,"부리돌기의 골절, 폐쇄성",0,1
S42190,"견갑골의 상세불명 부분의 골절, 폐쇄성",0,1
S42230,"상완골 외과목의 골절, 폐쇄성",1,0
S42250,"상완골 대거친면의 골절, 폐쇄성",1,1
S42290,"상완골 상단의 상세불명 부분의 골절, 폐쇄성",1,3
S4230,"상완골 몸통의 골절, 폐쇄성",3,1
S4309,어깨의 상세불명 탈구,2,1
S431,견쇄관절의 탈구,0,2
S434,어깨관절의 염좌 및 긴장,1,1
S4600,"어깨의 회전근개의 근육 및 힘줄의 손상, 열상",1,1
S4608,"어깨의 회전근개의 근육 및 힘줄의 손상, 기타 및 상세불명의 손상",1,3
S519,아래팔의 상세불명 부분의 열린상처,1,0
S52020,"척골 주두돌기의 골절, 폐쇄성",2,2
S5220,"척골 몸통의 골절, 폐쇄성",1,0
S52590,"요골 하단의 상세불명 골절, 폐쇄성",7,7
S5260,"척골과 요골 모두의 하단의 골절, 폐쇄성",0,2
S531,팔꿈치의 상세불명 탈구,1,0
S5349,팔꿈치의 상세불명 부분의 염좌 및 긴장,0,1
S5630,"아래팔 부위의 엄지손가락의 신근 및 힘줄, 외향근 및 힘줄의 손상, 열상",1,0
S610,손톱의 손상이 없는 손가락의 열린상처,0,2
S611,손톱의 손상이 있는 손가락의 열린상처,0,1
S619,손목 및 손의 상세불명 부분의 열린상처,1,0
S62180,"수근골의 기타 및 다발성 골절, 폐쇄성",1,0
S62340,"기타 중수골 목의 골절, 폐쇄성",1,0
S62390,"중수골의 상세불명 부분의 골절, 폐쇄성",1,1
S62531,"엄지손가락의 원위지골 골절, 개방성",0,1
S62630,"기타 손가락의 중지골 골절, 폐쇄성",1,0
S62641,"기타 손가락의 원위지골 골절, 개방성",1,0
S6280,"손목 및 손의 기타 및 상세불명 부분의 골절, 폐쇄성",1,0
S699,손목 및 손의 상세불명 손상,1,0
S700,엉덩이의 타박상,0,2
S72060,"대퇴골 경부바닥의 골절, 폐쇄성",0,1
S72080,"기타 대퇴골 경부 부분의 골절, 폐쇄성",4,4
S72090,"대퇴골 경부의 상세불명 부분의 골절, 폐쇄성",2,3
S72120,"대퇴골전자간골절, 폐쇄성",12,10
S72190,"대퇴골전자부의 상세불명 골절, 폐쇄성",1,3
S7220,"전자하골절, 폐쇄성",1,1
S7240,"대퇴골 하단의 골절, 폐쇄성",1,0
S7290,"대퇴골의 상세불명 부분의 골절, 폐쇄성",2,1
S730,고관절의 탈구,1,0
S7618,"대퇴사두근의 근육 및 힘줄의 손상, 기타 및 상세불명의 손상",1,0
S7630,"대퇴 부위의 후근육군의 근육 및 힘줄의 손상, 열상",0,1
S772,대퇴를 동반한 엉덩이의 으깸손상,0,1
S800,무릎의 타박상,2,0
S801,아래다리의 기타 및 상세불명 부분의 타박상,2,0
S809,아래다리의 상세불명 표재성 손상,1,1
S810,무릎의 열린상처,0,1
S818,아래다리의 기타 부분의 열린상처,1,1
S8200,"무릎뼈의 골절, 폐쇄성",3,4
S82280,"경골 몸통의 기타 골절, 폐쇄성",1,0
S82320,"비골 골절(모든 부분)을 동반한 경골 하단의 골절, 폐쇄성",1,0
S82380,"기타 경골 하단의 골절, 폐쇄성",0,1
S82420,"비골 상단의 골절, 폐쇄성",1,0
S82480,"비골의 기타 및 상세불명 부분의 골절, 폐쇄성",1,0
S8250,"안쪽복사의 골절, 폐쇄성",0,1
S8260,"외측복사의 골절의 골절, 폐쇄성",3,10
S82820,"양측 복사 골절, 발목, 폐쇄성",0,1
S82830,"삼복사 골절, 발목, 폐쇄성",0,2
S8320,내측반달연골의 찢김,5,2
S8329,반달연골의 상세불명 찢김,0,1
S8341,내측측부인대의 염좌 및 긴장,0,1
S836,무릎의 기타 및 상세불명 부분의 염좌 및 긴장,1,0
S899,아래다리의 상세불명 손상,1,0
S903,발의 기타 및 상세불명 부분의 타박상,1,1
S911,발톱의 손상이 없는 발가락의 열린상처,1,0
S913,발의 기타 부분의 열린상처,1,0
S9200,"종골의 골절, 폐쇄성",3,0
S9210,"거골의 골절, 폐쇄성",1,0
S9230,"중족골의 골절, 폐쇄성",5,2
S9241,"엄지발가락의 골절, 개방성",2,0
S9250,"기타 발가락의 골절, 폐쇄성",1,0
S9290,"발의 상세불명 골절, 폐쇄성",1,0
S9600,"발목 및 발 부위 발가락의 장굴근의 근육 및 힘줄의 손상, 열상",1,0
S9690,"발목 및 발 부위의 상세불명 근육 및 힘줄의 손상, 열상",1,0
S978,발목 및 발의 기타 부분의 으깸손상,2,0
T009,상세불명의 여러 부위의 표재성 손상,1,0
T140,상세불명의 신체부위의 표재성 손상,1,0
T141,상세불명의 신체부위의 열린상처,1,0
T2020,몸통의 2도 화상,0,1
T252,발목 및 발의 2도 화상,1,0
T383,인슐린 및 경구저혈당[항당뇨병제] 약물에 의한 중독,0,1
T426,기타 항뇌전증제 및 진정제-수면제에 의한 중독,0,1
T68,저제온증,1,0
T782,상세불명의 아나필락시스쇼크,0,1
T793,달리 분류되지 않은 외상후 상처감염,1,0
T808,"주입, 수혈 및 치료용 주사에 따른 기타 합병증",2,0
T810,달리 분류되지 않은 처치에 합병된 출혈 및 혈종,4,2
T813,달리 분류되지 않은 수술상처의 파열,3,0
T814,달리 분류되지 않은 처치에 따른 감염,0,3
T818,달리 분류되지 않은 처치의 기타 합병증,0,1
T821,심장전기장치의 기계적 합병증,1,0
T827,"기타 심장 및 혈관 장치, 삽입물 및 이식편에 의한 감염 및 염증반응",0,2
T828,"심장 및 혈관 인공삽입장치, 삽입물 및 이식편의 기타 명시된 합병증",1,1
T829,"심장 및 혈관 인공삽입장치, 삽입물 및 이식편의 상세불명의 합병증",1,0
T840,내부인공관절의 기계적 합병증,8,2
T842,기타 뼈의 내부고정장치의 기계적 합병증,0,1
T844,"기타 내부 정형외과적 장치, 삽입물 및 이식편의 기계적 합병증",0,1
T845,내부인공관절에 의한 감염 및 염증반응,4,2
T848,"내부 정형외과적 인공삽입장치, 삽입물 및 이식편의 기타 합병증",3,0
T857,"기타 내부 인공삽입장치, 삽입물 및 이식편에 의한 감염 및 염증반응",1,0
T874,절단잘린끝의 감염,1,0
T876,절단잘린끝의 기타 및 상세불명의 합병증,1,0
T881,달리 분류되지 않은 예방접종에 따른 기타 합병증,0,1
T913,척수손상의 후유증,0,2
T931,대퇴골골절의 후유증,0,1
U071,바이러스가 확인된 코로나바이러스 질환 2019 [바이러스가 확인된 코로나-19],147,103
U099,상세불명의 코로나-19 이후 병태,12,17
U821,메티실린 내성,2,6
U822,광범위 베타락탐계내성,11,35
U8280,카바페넴계내성,21,11
U830,반코마이신 내성,2,2
U837,여러 항생제 내성,4,6
U99,재발한 악성 신생물,15,12
V030,"비교통사고에서 승용차, 픽업트럭 또는 밴과 충돌로 다친 보행자",0,1
V099,상세불명의 운수사고에서 다친 보행자,0,2
V100,비교통사고에서 보행자 또는 동물과 충돌로 다친 자전거의 운전자,0,1
V180,비교통사고에서 비충돌 운수사고에서 다친 자전거 운전자,2,3
V189,교통사고에서 비충돌 운수사고에서 다친 상세불명의 자전거 탑승자,0,1
V199,상세불명의 교통사고에서 다친 [모든] 자전거 탑승자,2,0
V299,상세불명의 교통사고에서 다친 [모든]모터싸이클 탑승자,3,2
V818,기타 명시된 철도사고에서 다친 열차 또는 철도차량 탑승자,0,1
V839,비교통사고에서 다친 상세불명의 특수산업용 차량 탑승자,0,1
V849,비교통사고에서 다친 상세불명의 특수농업용 차량 탑승자,1,1
V899,상세불명의 차량사고에서 다친 사람,0,1
V98,기타 명시된 운수사고,2,0
V99,상세불명의 운수사고,1,2
W009,"얼음 또는 눈에 의한 동일 면상에서의 낙상, 상세불명 장소",1,1
W010,"미끄러짐, 걸림 및 헛디딤에 의한 동일 면상에서의 낙상, 주택",7,5
W012,"미끄러짐, 걸림 및 헛디딤에 의한 동일 면상에서의 낙상, 학교, 기타 시설 및 공공행정 구역",2,0
W014,"미끄러짐, 걸림 및 헛디딤에 의한 동일 면상에서의 낙상, 도로 및 고속도로",0,2
W017,"미끄러짐, 걸림 및 헛디딤에 의한 동일 면상에서의 낙상, 농장",1,0
W018,"미끄러짐, 걸림 및 헛디딤에 의한 동일 면상에서의 낙상, 기타 명시된 장소",3,0
W019,"미끄러짐, 걸림 및 헛디딤에 의한 동일 면상에서의 낙상, 상세불명 장소",39,9
W034,"타인과 충돌이나 타인의 밀치기에 의한 동일 면상에서의 낙상, 도로 및 고속도로",0,1
W052,"휠체어가 관여된 낙상, 학교, 기타 시설 및 공공행정 구역",1,0
W059,"휠체어가 관여된 낙상, 상세불명 장소",0,1
W060,"침대가 관여된 낙상, 주택",4,1
W061,"침대가 관여된 낙상, 집단거주시설",1,0
W062,"침대가 관여된 낙상, 학교, 기타 시설 및 공공행정 구역",3,0
W069,"침대가 관여된 낙상, 상세불명 장소",1,0
W070,"의자가 관여된 낙상, 주택",0,1
W079,"의자가 관여된 낙상, 상세불명 장소",1,0
W090,"운동장비가 관여된 낙상, 주택",1,0
W109,"계단에서의 낙상, 상세불명 장소",8,5
W119,"사다리에서의 낙상, 상세불명 장소",3,3
W139,"빌딩 또는 구조물에서의 낙상, 상세불명 장소",1,0
W179,"기타 한면에서 다른 면으로 넘어짐, 상세불명 장소",2,1
W180,"동일면상에서 기타 넘어짐, 주택",8,10
W182,"동일면상에서 기타 넘어짐, 학교, 기타 시설 및 공공행정 구역",5,4
W184,"동일면상에서 기타 넘어짐, 도로 및 고속도로",0,3
W185,"동일면상에서 기타 넘어짐, 상업 및 서비스 구역",0,1
W189,"동일면상에서 기타 넘어짐, 상세불명 장소",4,3
W190,"상세불명의 낙상, 주택",6,8
W192,"상세불명의 낙상, 학교, 기타 시설 및 공공행정 구역",2,1
W193,"상세불명의 낙상, 운동 및 경기장",0,1
W197,"상세불명의 낙상, 농장",0,3
W198,"상세불명의 낙상, 기타 명시된 장소",1,1
W199,"상세불명의 낙상, 상세불명 장소",23,55
W200,"던져진, 쏘아진 또는 떨어지는 물체에 의한 타격, 주택",0,1
W209,"던져진, 쏘아진 또는 떨어지는 물체에 의한 타격, 상세불명 장소",3,0
W220,"다른 물체에 의한 타격, 주택",0,1
