"상병코드","상병명","국비","사비"
"J700","방사선에 의한 급성 폐증상","","1"
"J841","섬유증을 동반한 기타 간질성 폐질환","3",""
"J849","상세불명의 간질성 폐질환","2","2"
"J852","폐렴을 동반하지 않은 폐의 농양","1",""
"J90","달리 분류되지 않은 흉막삼출액","20","10"
"J931","기타 자발성 기흉","","1"
"J938","기타 기흉","1",""
"J939","상세불명의 기흉","2","1"
"J9601","급성 호흡부전, II형[고탄산성]","","1"
"J9810","무기폐","1","2"
"J9840","고립성 폐결절","1",""
"J988","기타 명시된 호흡장애","1",""
"K029","상세불명의 치아우식","2",""
"K0532","만성 치관주위염","3",""
"K210","식도염을 동반한 위-식도역류병","60","17"
"K219","식도염을 동반하지 않은 위-식도역류병","10","3"
"K222","식도폐색","2",""
"K226","위-식도열상-출혈증후군","3","2"
"K2500","출혈이 있는 급성 위미란","1",""
"K2501","출혈이 있는 급성 위궤양","34","22"
"K2511","천공이 있는 급성 위궤양","1",""
"K2531","출혈 또는 천공이 없는 급성 위궤양","6","4"
"K2541","출혈이 있는 만성 또는 상세불명 위궤양","3","1"
"K2571","출혈 또는 천공이없는 만성 위궤양","","4"
"K2591","출혈 또는 천공이 없는 급성인지 만성인지 상세불명인 위궤양","3","1"
"K269","출혈 또는 천공이 없는 급성인지 만성인지 상세불명인 십이지장궤양","3",""
"K274","출혈이 있는 만성 또는 상세불명 부위의 소화성 궤양","","1"
"K279","출혈 또는 천공이 없는 급성인지 만성인지 상세불명인 상세불명 부위의 소화성 궤양","","1"
"K291","기타 급성 위염","3","1"
"K293","만성 표재성 위염","3","1"
"K294","만성 위축성 위염","6","1"
"K295","상세불명의 만성 위염","6","1"
"K296","기타 위염","","1"
"K297","상세불명의 위염","24","9"
"K299","상세불명의 위십이지장염","1",""
"K30","기능성 소화불량","18","8"
"K317","위 및 십이지장의 폴립","4","2"
"K3188","위 및 십이지장의 기타 명시된 질환","1",""
"K352","범복막염을 동반한 급성 충수염","1",""
"K353","국소복막염을 동반한 급성 충수염","1","1"
"K358","기타 및 상세불명의 급성 충수염","5","17"
"K4020","재발성으로 명시되어 있지 않은, 폐색 또는 괴저가 없는 양쪽 사타구니탈장","1","1"
"K4090","재발성으로 명시되어 있지 않은, 폐색 또는 괴저가 없는 한쪽 또는 상세불명의 사타구니탈장","21","20"
"K429","폐색 또는 괴저가 없는 배꼽탈장","","1"
"K439","폐색 또는 괴저가 없는 기타 및 상세불명의 복벽탈장","","1"
"K518","기타 궤양성 대장염","1",""
"K519","상세불명의 궤양성 대장염","1",""
"K559","장의 상세불명의 혈관장애","1","1"
"K560","마비성 장폐색증","2",""
"K562","장염전","","1"
"K564","장의 기타 감입","1",""
"K566","기타 및 상세불명의 장폐색","3","1"
"K567","상세불명의 장폐색증","7","1"
"K5723","출혈을 동반한 천공 및 농양이 있는 대장의 게실병, 게실염","1",""
"K5730","출혈을 동반하지 않은 천공 또는 농양이 없는 대장의 게실병, 게실증","2",""
"K5732","출혈을 동반하지 않은 천공 또는 농양이 없는 대장의 게실병, 게실염","1","3"
"K581","설사 위주의 과민대장증후군 [IBS-D]","3","1"
"K588","기타 및 상세불명 유형의 과민대장 증후군","6",""
"K5900","서행성 변비","24","5"
"K5909","기타 및 상세불명 변비","45","20"
"K591","기능성 설사","5","5"
"K593","달리 분류되지 않은 거대결장","1",""
"K5980","결장의 무긴장증","1",""
"K599","상세불명의 기능성 장장애","3","2"
"K602","상세불명의 항문열창","","1"
"K603","항문루","2","3"
"K610","항문농양","2",""
"K612","항문직장농양","1",""
"K620","항문폴립","","2"
"K624","항문 및 직장의 협착","1",""
"K628","항문 및 직장의 기타 명시된 질환","","1"
"K631","장의 천공(비외상성)","1",""
"K6322","장-결장루","1",""
"K635","결장의 폴립","11","4"
"K642","3도 치핵","2",""
"K649","상세불명의 치핵","5","4"
"K658","기타 복막염","1","1"
"K659","상세불명의 복막염","1",""
"K668","복막의 기타 명시된 장애","1",""
"K7010","복수를 동반하지 않은 알코올성 간염","","3"
"K7030","복수를 동반하지 않은 알코올성 간경변증","4","1"
"K7031","복수를 동반한 알코올성 간경변증","","2"
"K709","상세불명의 알코올성 간질환","3",""
"K710","담즙정체를 동반한 독성간질환","1",""
"K7150","복수를 동반하지 않은 만성 활동성 간염을 동반한 독성 간질환","1",""
"K716","달리 분류되지 않은 간염을 동반한 독성간질환","7","1"
"K719","상세불명의 독성간질환","1",""
"K7290","혼수를 동반하지 않은 상세불명의 간부전","3",""
"K7291","혼수를 동반한 상세불명의 간부전","","1"
"K7463","간의 기타 및 상세불명의 경변증, 대상성","","1"
"K7469","간의 기타 및 상세불명의 경변증,상세불명","6","2"
"K750","간의 농양","3",""
"K759","상세불명의 염증성 간질환","6","3"
"K760","달리 분류되지 않은 지방(변화성)간","1","2"
"K767","간신증후군","","2"
"K7681","간의 단순낭","","1"
"K7688","기타 명시된 간질환","2",""
"K769","상세불명의 간질환","2",""
"K8000","폐색의 언급이 없는 급성 담낭염을 동반한 담낭의 결석","11","11"
"K8010","폐색의 언급이 없는 기타 담낭염을 동반한 담낭의 결석","28","25"
"K8020","폐색의 언급이 없는 담낭염이 없는 담낭의 결석","5","4"
"K8030","폐색의 언급이 없는 담관염을 동반한 담관 결석","1","4"
"K8031","폐색을 동반한 담관염을 동반한 담관 결석","","1"
"K8050","폐색의 언급이 없는 담관염 또는 담낭염이 없는 담관결석","5","1"
"K8080","폐색의 언급이 없는 기타 담석증","","1"
"K810","급성 담낭염","3","3"
"K811","만성 담낭염","6","3"
"K819","상세불명의 담낭염","2",""
"K8280","담낭 또는 담낭관의 폴립","","2"
"K829","담낭의 상세불명의 질환","1",""
"K830","담관염","7","1"
"K831","담관의 폐색","1",""
"K839","담도의 상세불명의 질환","1",""
"K8510","담도 급성 췌장염, 경증","","2"
"K8520","알코올유발 급성 췌장염, 경증","1",""
"K8589","기타 급성 췌장염, 상세불명","1","1"
"K8590","상세불명의 급성 췌장염, 경증","1","3"
"K8599","상세불명의 급성 췌장염, 상세불명","2","1"
"K860","알코올유발 만성 췌장염","1",""
"K861","기타 만성 췌장염","2","3"
"K862","췌장의 낭","2",""
"K869","췌장의 상세불명의 질환","1",""
"K911","위수술후증후군","2",""
"K920","토혈","","1"
"K922","상세불명의 위장출혈","10","3"
"L0230","둔부의 피부농양","2","1"
"L0240","사지의 피부농양","3","1"
"L0290","상세불명의 피부농양","1",""
"L0300","손가락의 연조직염","1","1"
"L0310","팔의 연조직염","1",""
"L0311","다리의 연조직염","8","6"
"L032","얼굴의 연조직염","1",""
"L039","상세불명의 연조직염","4","3"
"L299","상세불명의 가려움","1",""
"L409","상세불명의 건선","1",""
"L600","내향성 손발톱","7","1"
"L720","표피낭","11","1"
"L7329","상세불명 화농성 한선염","1",""
"L82","지루각화증","","1"
"L84","티눈 및 굳은살","1",""
"L891","욕창궤양 및 압박부위 제2단계","1",""
"L893","욕창궤양 및 압박부위 제4단계","1","1"
"L899","상세불명의 욕창궤양 및 압박부위","2","5"
"L929","피부 및 피하조직의 상세불명의 육아종성 장애","","1"
"L97","달리 분류되지 않은 다리의 궤양","1","1"
"L984","달리 분류되지 않은 피부의 만성 궤양","","1"
"M0095","상세불명의 화농성 관절염, 골반 부분 및 대퇴","1",""
"M0096","상세불명의 화농성 관절염, 아래다리","5","2"
"M0097","상세불명의 화농성 관절염, 발목 및 발","","1"
"M0098","상세불명의 화농성 관절염, 기타 부분","","1"
"M0099","상세불명의 화농성 관절염, 상세불명 부분","2","1"
"M06999","상세불명 상세불명의 류마티스관절염, 상세불명 부분","1",""
"M1000","특발성 통풍, 여러 부위","1",""
"M1006","특발성 통풍, 아래다리","1",""
"M1007","특발성 통풍, 발목 및 발","","1"
"M1009","특발성 통풍, 상세불명 부분","4",""
"M1090","상세불명의 통풍, 여러 부위","","1"
"M1097","상세불명의 통풍, 발목 및 발","2","4"
"M1099","상세불명의 통풍, 상세불명 부분","2","1"
"M1259","외상성 관절병증, 상세불명 부분","2",""
"M1395","상세불명의 관절염, 골반 부분 및 대퇴","1",""
"M1396","상세불명의 관절염, 아래다리","","1"
"M1397","상세불명의 관절염, 발목 및 발","1",""
"M150","원발성 전신(골)관절증","2",""
"M164","양쪽 외상후 고관절증","","1"
"M167","기타 이차성 고관절증","1",""
"M169","상세불명의 고관절증","","2"
"M170","양쪽 원발성 무릎관절증","3","2"
"M179","상세불명의 무릎관절증","80","86"
"M1901","기타 관절의 원발성 관절증, 어깨부분","3",""
"M1987","기타 명시된 관절증, 발목 및 발","1",""
"M1991","상세불명의 관절증, 어깨부분","4","1"
"M1993","상세불명의 관절증, 아래팔","2",""
"M1995","상세불명의 관절증, 골반 부분 및 대퇴","","2"
"M1997","상세불명의 관절증, 발목 및 발","1","1"
"M1998","상세불명의 관절증, 기타 부분","2",""
"M1999","상세불명의 관절증, 상세불명 부분","2","1"
"M201","외반무지(후천성)","19","3"
"M205","발가락의 기타 변형(후천성)","1",""
"M2302","낭성 반달연골, 외측반달연골","","1"
"M2321","오래된 찢김 또는 손상으로 인한 반달연골의 장애, 내측반달연골","4","3"
"M2322","오래된 찢김 또는 손상으로 인한 반달연골의 장애, 외측반달연골","","3"
"M2329","오래된 찢김 또는 손상으로 인한 반달연골의 장애, 상세불명의 연골 또는 인대","2",""
"M2331","기타 반달연골장애, 내측반달연골","2","1"
"M234","무릎안의 유리체","1",""
"M2353","무릎의 만성 불안정, 전십자인대","1",""
"M2381","무릎의 기타 내부장애, 내측반달연골","","1"
"M2391","무릎의 상세불명의 내부장애, 내측반달연골","1","2"
"M2466","관절의 강직증, 아래다리","","1"
"M2469","관절의 강직증, 상세불명 부분","1",""
"M2545","관절의 삼출액, 골반 부분 및 대퇴","1",""
"M2546","관절의 삼출액, 아래다리","1",""
"M2556","관절통, 아래다리","7",""
"M2596","상세불명의 관절장애, 아래다리","1",""
"M303","점막피부림프절증후군[가와사키]","1",""
"M4316","척추전방전위증, 요추부","9","8"
"M4317","척추전방전위증, 요천부","2",""
"M4319","척추전방전위증, 상세불명의 부위","10","2"
"M4619","달리 분류되지 않은 천장골염, 상세불명의 부위","","1"
"M4656","기타 감염성 척추병증, 요추부","","2"
"M4659","기타 감염성 척추병증, 상세불명의 부위","4",""
"M4789","기타 척추증, 상세불명의 부위","","1"
"M4792","상세불명의 척추증, 경부","1",""
"M4796","상세불명의 척추증, 요추부","1",""
"M4800","척추협착, 척추의 여러 부위","3",""
"M4802","척추협착, 경부","2","2"
"M4806","척추협착, 요추부","188","57"
"M4807","척추협착, 요천부","8","3"
"M4809","척추협착, 상세불명의 부위","6","1"
"M4846","척추의 피로골절, 요추부","1",""
"M4854","달리 분류되지 않은 허탈척추, 흉추부","3","3"
"M4855","달리 분류되지 않은 허탈척추, 흉요추부","4","2"
"M4856","달리 분류되지 않은 허탈척추, 요추부","5","10"
"M4859","달리 분류되지 않은 허탈척추, 상세불명의 부위","3",""
"M4880","기타 명시된 척추병증, 척추의 여러 부위","1",""
"M4882","기타 명시된 척추병증, 경부","1","1"
"M4886","기타 명시된 척추병증, 요추부","1",""
"M4887","기타 명시된 척추병증, 요천부","2","1"
"M4889","기타 명시된 척추병증, 상세불명의 부위","21","2"
"M4926","엔테로박터척추염(A01-A04†), 요추부","","1"
"M500","척수병증을 동반한 경추간판장애(G99.2*)","1",""
"M501","신경뿌리병증을 동반한 경추간판장애","22","1"
"M502","기타 경추간판전위","7","5"
"M509","상세불명의 경추간판장애","3",""
"M510","척수병증을 동반한 요추 및 기타 추간판장애(G99.2*)","5",""
"M511","신경뿌리병증을 동반한 요추 및 기타 추간판장애(G55.1*)","84","11"
"M512","기타 명시된 추간판전위","109","23"
"M518","기타 명시된 추간판장애","1",""
"M5417","신경뿌리병증, 요천부","1",""
"M5455","요통, 흉요추부","","1"
"M5459","요통, 상세불명의 부위","3","1"
"M6008","감염성 근염, 기타 부분","1",""
"M6289","근육의 기타 명시된 장애, 상세불명 부분","1",""
"M6521","석회성 힘줄염, 어깨부분","","1"
"M6534","방아쇠손가락, 손","6","5"
"M6539","결절성 힘줄병, 상세불명 부분","1","1"
"M654","요골붓돌기힘줄윤활막염[드퀘르벵]","1",""
"M6599","상세불명의 윤활막염 및 힘줄윤활막염, 상세불명 부분","2",""
"M6744","결절종, 손","1",""
"M6745","결절종, 골반 부분 및 대퇴","","1"
"M6747","결절종, 발목 및 발","1",""
"M6748","결절종, 기타 부분","","1"
"M6749","결절종, 상세불명 부분","2",""
"M6791","윤활막 및 힘줄의 상세불명 장애, 어깨부분","","1"
"M702","주두윤활낭염","2",""
"M703","팔꿈치의 기타 윤활낭염","1",""
"M704","무릎뼈앞윤활낭염","2",""
"M705","무릎의 기타 윤활낭염","1",""
"M7119","기타 감염성 윤활낭염, 상세불명 부분","1",""
"M712","오금의 윤활막낭[베이커]","","2"
"M7157","달리 분류되지 않은 기타 윤활낭염, 발목 및 발","1",""
"M7159","달리 분류되지 않은 기타 윤활낭염, 상세불명 부분","1",""
"M720","손바닥근막성 섬유종증(뒤퓌트랑)","2","1"
"M722","발바닥근막성 섬유종증","1","2"
"M7285","기타 섬유모세포장애, 골반 부분 및 대퇴","","1"
"M72960","근막염 NOS, 아래다리","","1"
"M750","어깨의 유착성 관절낭염","3","2"
"M751","회전근개증후군","53","40"
"M753","어깨의 석회성 힘줄염","1","2"
"M754","어깨의 충격증후군","2","3"
"M7687","발을 제외한 다리의 기타 골부착부병증, 발목 및 발","1",""
"M7689","발을 제외한 다리의 기타 골부착부병증, 상세불명 부분","3",""
"M771","외측상과염","3",""
"M79100","근근막통증후군, 여러 부위","","1"
"M79108","기타 근통, 여러 부위","1",""
"M79190","근근막통증후군, 상세불명 부분","1",""
"M7922","상세불명의 신경통 및 신경염, 위팔","2",""
"M7967","사지의 통증, 발목 및 발","","1"
"M7979","섬유근통, 상세불명 부분","8","2"
"M8058","병적 골절을 동반한 특발성 골다공증, 기타 부분","1",""
"M8159","특발성 골다공증, 상세불명 부분","","1"
"M8180","기타 골다공증, 여러 부위","1",""
"M8185","기타 골다공증, 골반 부분 및 대퇴","","2"
"M8188","기타 골다공증, 기타 부분","1",""
"M8189","기타 골다공증, 상세불명 부분","1",""
"M8199","상세불명의 골다공증, 상세불명 부분","4","9"
"M8413","골절불유합(가관절증), 아래팔","","1"
"M8415","골절불유합(가관절증), 골반 부분 및 대퇴","","1"
"M8416","골절불유합(가관절증), 아래다리","","1"
"M8418","골절불유합(가관절증), 기타 부분","1",""
"M8419","골절불유합(가관절증), 상세불명 부분","1",""
"M8435","달리 분류되지 않은 스트레스골절, 골반 부분 및 대퇴","","1"
"M8598","골밀도 및 구조의 상세불명 장애, 기타 부분","","1"
"M8617","기타 급성 골수염, 발목 및 발","1",""
"M8649","배농관을 동반한 만성 골수염, 상세불명 부분","2",""
"M8664","기타 만성 골수염, 손","1",""
"M8666","기타 만성 골수염, 아래다리","5",""
"M8667","기타 만성 골수염, 발목 및 발","","1"
"M8696","상세불명의 골수염, 아래다리","","1"
"M8697","상세불명의 골수염, 발목 및 발","2",""
"M8698","상세불명의 골수염, 기타 부분","","1"
"M8699","상세불명의 골수염, 상세불명 부분","1",""
"M8786","기타 골괴사, 아래다리","","1"
"M8789","기타 골괴사, 상세불명 부분","1",""
"M8795","상세불명의 골괴사, 골반 부분 및 대퇴","1","7"
"M8799","상세불명의 골괴사, 상세불명 부분","3",""
"M932","이단성 골연골염","3","2"
"M939","상세불명의 골연골병증","2",""
"M961","달리 분류되지 않은 척추후궁절제후증후군","18","1"
"M966","정형외과적 삽입물, 인공관절 또는 골판의 삽입에 따른 뼈의 골절","","3"
"N049","상세불명의 신증후군","1","2"
"N083","당뇨병에서의 사구체장애(4단위 .2-에 해당되는 E10-E14†)","35","7"
"N10","급성 세뇨관-간질신장염","9","16"
"N1338","기타 및 상세불명의 수신증","","1"
"N134","수뇨관(水尿管)","","1"
"N139","상세불명의 폐색성 및 역류성 요로병증","1","1"
"N178","기타 급성 신부전","5",""
"N179","상세불명의 급성 신부전","22","25"
"N183","만성 신장병(3기)","16","5"
"N184","만성 신장병(4기)","37","11"
"N185","만성 신장병(5기)","56","18"
"N189","상세불명의 만성 신장병","17","2"
"N19","상세불명의 신부전","2",""
"N200","신장의 결석","","1"
"N201","요관의 결석","2","3"
"N210","방광의 결석","3","6"
"N211","요도결석","","1"
"N289","신장 및 요관의 상세불명 장애","1",""
"N300","급성 방광염","","1"
"N301","간질성 방광염(만성)","1",""
"N302","기타 만성 방광염","5","2"
"N308","기타 방광염","","1"
"N309","상세불명의 방광염","","1"
"N310","달리 분류되지 않은 비억제성 신경병성 방광","1",""
"N319","방광의 상세불명의 신경근육기능장애","20","14"
"N320","방광경부폐색","2",""
"N359","상세불명의 요도협착","7","3"
"N360","요도루","1",""
"N390","부위가 명시되지 않은 요로감염","40","40"
"N3948","기타 명시된 요실금","1",""
"N400","합병증을 동반하지 않은 전립선증식증","135","83"
"N401","요로 폐색을 동반한 전립선증식증","3","1"
"N431","감염성 음낭수종","","1"
"N433","상세불명의 음낭수종","3","5"
"N4500","농양을 동반한 부고환염","1",""
"N4590","농양을 동반하지 않은 부고환염","2","1"
"N47","과잉포피, 포경 및 감돈포경","3",""
"N4828","음경의 기타 염증성 장애","1",""
"N511","달리 분류된 질환에서의 고환 및 부고환의 장애","1",""
"N62","유방의 비대","1",""
"O240","전에 있던 1형 당뇨병","","1"
"Q2110","개존 또는 지속성 난원공","1",""
"Q240","우심증","","1"
"Q250","동맥관개존","","1"
"Q618","기타 낭성 신장병","","1"
"Q669","발의 상세불명의 선천변형","","1"
"R000","상세불명의 빈맥","1","1"
"R002","두근거림","4","5"
"R02","달리 분류되지 않은 괴저","3","1"
"R042","객혈","2",""
"R060","호흡곤란","1","1"
"R073","기타 흉통","9","7"
"R074","상세불명의 흉통","68","43"
"R1012","명치통증","1",""
"R1019","상세불명의 상복부통증","","1"
"R102","골반 및 회음부 통증","","1"
"R1039","상세불명의 하복부통증","1",""
"R1044","옆구리 통증","1",""
"R1049","상세불명의 복통","5","3"
"R111","구역","1","3"
"R112","구토","1","1"
"R113","구토를 동반한 구역","2","3"
"R12","속쓰림","","1"
"R13","삼킴곤란","3",""
"R170","황달을 동반한 달리 분류되지 않은 과빌리루빈혈증","1",""
"R18","복수","3",""
"R201","피부의 감각저하","1",""
"R202","피부의 지각이상","1",""
"R21","발진 및 기타 비특이성 피부발진","","1"
"R229","상세불명의 국소적 부기, 종괴 및 덩이","","1"
"R268","보행 및 이동의 기타 및 상세불명 이상","12","1"
"R310","육안적 혈뇨","1","3"
"R33","소변정체","2","1"
"R418","인지기능 및 자각에 관련된 기타 및 상세불명의 증상 및 징후","1","1"
"R42","어지럼증 및 어지럼","6","1"
"R508","기타 명시된 열","1","1"
"R5090","불명열[FUO]","5","2"
"R5099","상세불명의 열","2","4"
"R51","두통","7","2"
"R529","상세불명의 통증","2",""
"R53","병감 및 피로","4","3"
"R550","혈관미주신경성 실신","3",""
"R558","기타 실신 및 허탈","2","2"
"R568","기타 및 상세불명의 경련","","1"
"R572","패혈성 쇼크","5","3"
"R58","달리 분류되지 않은 출혈","1",""
"R601","전신부종","1","2"
"R609","상세불명의 부종","2","2"
"R630","식욕부진","1",""
"R739","상세불명의 고혈당증","","1"
"R798","혈액화학의 기타 명시된 이상소견","1",""
"R808","기타 및 상세불명 고립성 단백뇨","1",""
"R945","간기능검사의 이상결과","","1"
"S000","두피의 표재성 손상","","1"
"S010","두피의 열린상처","1",""
"S018","머리의 기타 부분의 열린상처","","1"
"S0290","두개골 및 안면골의 상세불명 부분의 골절, 폐쇄성","","1"
"S0600","열린 두개내상처가 없는 진탕","1","1"
"S0650","열린 두개내상처가 없는 외상성 경막하출혈","10","7"
"S0651","열린 두개내상처가 있는 외상성 경막하출혈","5","3"
"S0660","열린 두개내상처가 없는 외상성 거미막하출혈","1",""
"S0661","열린 두개내상처가 있는 외상성 거미막하출혈","","1"
"S0680","열린 두개내상처가 없는 기타 두개내손상","2",""
"S098","머리의 기타 명시된 손상","","1"
"S1220","기타 명시된 경추의 골절, 폐쇄성","","2"
"S134","경추의 염좌 및 긴장","","2"
"S202","흉부의 타박상","1",""
"S22030","T3 및 T4 부위의 골절, 폐쇄성","1",""
"S22050","T7 및 T8 부위의 골절, 폐쇄성","1","3"
"S22060","T9 및 T10 부위의 골절, 폐쇄성","","1"
"S22070","T11 및 T12 부위의 골절, 폐쇄성","5","28"
"S22090","상세불명 부위의 흉추의 골절, 폐쇄성","11",""
"S2220","흉골의 골절,폐쇄성","","2"
"S22330","제1늑골 이외 단일 늑골의 골절,폐쇄성","2","3"
"S22390","상세불명 늑골의 단일 골절,폐쇄성","2",""
"S22460","제1늑골을 침범하지 않은 다발골절, 폐쇄성","8","8"
"S22490","상세불명 늑골의 다발골절, 폐쇄성","3","1"
"S2700","흉강내로의 열린상처가 없는 외상성 기흉","","1"
"S2710","흉강내로의 열린상처가 없는 외상성 혈흉","1",""
"S32020","L1 부위의 골절, 폐쇄성","15","29"
"S32030","L2 부위의 골절, 폐쇄성","11","16"
"S32040","L3 부위의 골절, 폐쇄성","7","13"
"S32050","L4 부위의 골절, 폐쇄성","8","6"
"S32060","L5 부위의 골절, 폐쇄성","2",""
"S32090","요추의 상세불명 부위의 골절, 폐쇄성","15","1"
"S3210","천골(薦骨)의 골절, 폐쇄성","1","2"
"S3220","미추의 골절, 폐쇄성","1","1"
"S3240","절구의 골절, 폐쇄성","1",""
"S3250","치골의 폐골절, 폐쇄성","2","2"
"S32880","기타 골반의 골절, 폐쇄성","","2"
"S3350","요추의 염좌 및 긴장","6","10"
"S352","복강 또는 장간막 동맥의 손상","","1"
"S399","복부, 아래등 및 골반의 상세불명 손상","1",""
"S42030","쇄골 흉골단의 골절, 폐쇄성","","1"
"S42040","쇄골 몸통의 골절, 폐쇄성","1",""
"S42050","쇄골 견봉단의 골절, 폐쇄성","1",""
"S42090","쇄골의 상세불명 부분의 골절, 폐쇄성","1","3"
"S42130","견갑골 몸통의 골절, 폐쇄성","1",""
"S42190","견갑골의 상세불명 부분의 골절, 폐쇄성","1",""
"S42230","상완골 외과목의 골절, 폐쇄성","","4"
"S42250","상완골 대거친면의 골절, 폐쇄성","","1"
"S4230","상완골 몸통의 골절, 폐쇄성","1",""
"S42430","상완골 외측관절융기의 골절, 폐쇄성","1",""
"S42450","상완골 관절융기의 상세불명 골절, 폐쇄성","","1"
"S4608","어깨의 회전근개의 근육 및 힘줄의 손상, 기타 및 상세불명의 손상","4","4"
"S508","아래팔의 기타 표재성 손상","","1"
"S518","아래팔의 기타 부분의 열린상처","2",""
"S519","아래팔의 상세불명 부분의 열린상처","1",""
"S52020","척골 주두돌기의 골절, 폐쇄성","","1"
"S52120","요골 머리의 골절, 폐쇄성","2","1"
"S5220","척골 몸통의 골절, 폐쇄성","1","1"
"S52520","등쪽 경사를 동반한 요골 하단의 골절, 폐쇄성","","4"
"S52530","바닥쪽 경사를 동반한 요골 하단의 골절, 폐쇄성","","1"
"S52580","요골 하단의 기타 및 다발성 골절, 폐쇄성","","1"
"S52590","요골 하단의 상세불명 골절, 폐쇄성","3","6"
"S5260","척골과 요골 모두의 하단의 골절, 폐쇄성","","1"
"S5280","아래팔의 기타 부분의 골절, 폐쇄성","","1"
"S617","손목 및 손의 다발성 열린상처","1",""
"S62330","기타 중수골 몸통의 골절, 폐쇄성","1","1"
"S62620","기타 손가락의 근위지골 골절, 폐쇄성","2",""
"S62630","기타 손가락의 중지골 골절, 폐쇄성","","1"
"S62640","기타 손가락의 원위지골 골절, 폐쇄성","1","2"
"S62641","기타 손가락의 원위지골 골절, 개방성","","1"
"S700","엉덩이의 타박상","1","1"
"S72080","기타 대퇴골 경부 부분의 골절, 폐쇄성","2","5"
"S72090","대퇴골 경부의 상세불명 부분의 골절, 폐쇄성","4","2"
"S72120","대퇴골전자간골절, 폐쇄성","11","13"
"S72190","대퇴골전자부의 상세불명 골절, 폐쇄성","1","2"
"S7230","대퇴골 몸통의 골절, 폐쇄성","","3"
"S7240","대퇴골 하단의 골절, 폐쇄성","2",""
"S7628","대퇴의 내전근 및 힘줄의 손상, 기타 및 상세불명의 손상","","1"
"S800","무릎의 타박상","1",""
"S810","무릎의 열린상처","","1"
"S8200","무릎뼈의 골절, 폐쇄성","6","2"
"S82120","비골골절(모든 부분)을 동반한 경골상단의 골절, 폐쇄성","","1"
"S82180","경골 상단의 기타 골절, 폐쇄성","1","1"
"S82420","비골 상단의 골절, 폐쇄성","","1"
"S82430","비골 몸통의 골절, 폐쇄성","1",""
"S82480","비골의 기타 및 상세불명 부분의 골절, 폐쇄성","","1"
"S8250","안쪽복사의 골절, 폐쇄성","3","1"
"S8260","외측복사의 골절의 골절, 폐쇄성","2","5"
"S82820","양측 복사 골절, 발목, 폐쇄성","2","1"
"S82830","삼복사 골절, 발목, 폐쇄성","","3"
"S8320","내측반달연골의 찢김","4","5"
"S8321","외측반달연골의 찢김","1","1"
"S8322","내측 및 외측 반달연골의 찢김","1",""
"S8343","내측측부인대의 파열","1",""
"S858","아래다리 부위의 기타 혈관손상","1",""
"S8628","아래다리 부위의 전근육군의 근육 및 힘줄의 손상, 기타 및 상세불명의 손상","1",""
"S8680","아래다리 부위의 기타 근육 및 힘줄의 손상, 열상","","1"
"S9200","종골의 골절, 폐쇄성","","6"
"S9230","중족골의 골절, 폐쇄성","1","3"
"S9240","엄지발가락 골절, 폐쇄성","","1"
"S9250","기타 발가락의 골절, 폐쇄성","","1"
"S9290","발의 상세불명 골절, 폐쇄성","1",""
"S9349","발목의 상세불명 부분의 염좌 및 긴장","1","1"
"S942","발목 및 발 부위의 심부비골신경의 손상","1",""
"S9698","발목 및 발 부위의 상세불명 근육 및 힘줄의 손상, 기타 및 상세불명의 손상","1",""
"T141","상세불명의 신체부위의 열린상처","1",""
"T174","기관의 이물","1",""
"T222","손목 및 손을 제외한 어깨와 팔의 2도 화상","1",""
"T300","상세불명 정도의 상세불명 신체부위의 화상","1",""
"T304","상세불명 정도의 상세불명 신체부위의 부식","1",""
"T791","지방색전증(외상성)","","1"
"T796","외상성 근육허혈","1",""
"T810","달리 분류되지 않은 처치에 합병된 출혈 및 혈종","1",""
"T813","달리 분류되지 않은 수술상처의 파열","2","1"
"T814","달리 분류되지 않은 처치에 따른 감염","3","1"
"T818","달리 분류되지 않은 처치의 기타 합병증","2",""
"T822","관상동맥우회로 및 판막이식편의 기계적 합병증","1",""
"T825","기타 심장 및 혈관 장치 및 삽입기구의 기계적 합병증","1","1"
"T827","기타 심장 및 혈관 장치, 삽입물 및 이식편에 의한 감염 및 염증반응","1",""
"T845","내부인공관절에 의한 감염 및 염증반응","4",""
"T846","내부고정장치[모든 부위]에 의한 감염 및 염증반응","1",""
"T848","내부 정형외과적 인공삽입장치, 삽입물 및 이식편의 기타 합병증","1","1"
"T873","절단잘린끝의 신경종","2",""
"T874","절단잘린끝의 감염","4",""
"T875","절단잘린끝의 괴사","1",""
"T876","절단잘린끝의 기타 및 상세불명의 합병증","2",""
"T881","달리 분류되지 않은 예방접종에 따른 기타 합병증","1","1"
"T913","척수손상의 후유증","","1"
"U071","바이러스가 확인된 코로나바이러스 질환 2019 [바이러스가 확인된 코로나-19]","","801"
"U119","상세불명의 코로나-19에 대한 예방접종의 필요","1",""
"U129","치료용으로 사용시 유해작용을 나타내는 상세불명의 코로나-19 백신","","1"
"U82","베타락탐항생제 내성","","1"
"U821","메티실린 내성","1","4"
"U822","광범위 베타락탐계내성","4","30"
"U8280","카바페넴계내성","11","12"
"U830","반코마이신 내성","2","10"
"U837","여러 항생제 내성","1","8"
"U99","재발한 악성 신생물","9","5"
"V021","교통사고에서 이륜 또는 삼륜자동차와 충돌로 다친 보행자","","1"
