"상병코드","상병명","국비","사비"
"L209","상세불명의 아토피성 피부염","","1"
"L039","상세불명의 연조직염","1",""
"L038","기타 부위의 연조직염","1",""
"L032","얼굴의 연조직염","3",""
"L0311","다리의 연조직염","17","11"
"L0310","팔의 연조직염","7",""
"L0301","발가락의 연조직염","","2"
"L0290","상세불명의 피부농양","5",""
"K922","상세불명의 위장출혈","3","5"
"K921","흑색변","1",""
"K913","수술후 장폐색","6",""
"K869","췌장의 상세불명의 질환","1",""
"K8599","상세불명의 급성 췌장염, 상세불명","3",""
"K8591","상세불명의 급성 췌장염, 중도 중증","1",""
"K8589","기타 급성 췌장염, 상세불명","1",""
"K830","담관염","6",""
"K8280","담낭 또는 담낭관의 폴립","1",""
"K819","상세불명의 담낭염","2","5"
"K811","만성 담낭염","5","3"
"K810","급성 담낭염","25","12"
"K8050","폐색의 언급이 없는 담관염 또는 담낭염이 없는 담관결석","4","3"
"K8031","폐색을 동반한 담관염을 동반한 담관 결석","3",""
"K8030","폐색의 언급이 없는 담관염을 동반한 담관 결석","3",""
"K8020","폐색의 언급이 없는 담낭염이 없는 담낭의 결석","15","15"
"K8010","폐색의 언급이 없는 기타 담낭염을 동반한 담낭의 결석","1","2"
"K8000","폐색의 언급이 없는 급성 담낭염을 동반한 담낭의 결석","","1"
"K778","달리 분류된 기타 질환에서의 간장애","","1"
"K760","달리 분류되지 않은 지방(변화성)간","2","1"
"K759","상세불명의 염증성 간질환","3","4"
"K750","간의 농양","2",""
"K7469","간의 기타 및 상세불명의 경변증,상세불명","1","2"
"K7464","간의 기타 및 상세불명의 경변증, 비대상성","2","1"
"K7419","간경화증,상세불명","2",""
"K739","상세불명의 만성 간염","3",""
"K7290","혼수를 동반하지 않은 상세불명의 간부전","1",""
"K7200","혼수를 동반하지 않은 급성 및 아급성 간부전","2","1"
"K719","상세불명의 독성간질환","1",""
"K716","달리 분류되지 않은 간염을 동반한 독성간질환","","3"
"K710","담즙정체를 동반한 독성간질환","1",""
"K7031","복수를 동반한 알코올성 간경변증","","2"
"K7030","복수를 동반하지 않은 알코올성 간경변증","","1"
"K7010","복수를 동반하지 않은 알코올성 간염","","3"
"K661","혈복강","","1"
"K649","상세불명의 치핵","3",""
"K648","기타 명시된 치핵","6","3"
"K642","3도 치핵","10","9"
"K641","2도 치핵","1","1"
"K640","1도 치핵","4",""
"K638","장의 기타 명시된 질환","4",""
"K635","결장의 폴립","373","143"
"K630","장의 농양","","1"
"K628","항문 및 직장의 기타 명시된 질환","1","2"
"K627","방사선직장염","1",""
"K626","항문 및 직장의 궤양","1",""
"K623","직장탈출","","1"
"K621","직장폴립","19","7"
"K620","항문폴립","6","8"
"K611","직장농양","1",""
"K610","항문농양","1",""
"K603","항문루","5","1"
"K600","급성 항문열창","1",""
"K599","상세불명의 기능성 장장애","40","6"
"K593","달리 분류되지 않은 거대결장","1",""
"K5909","기타 및 상세불명 변비","21","1"
"K5900","서행성 변비","3",""
"K588","기타 및 상세불명 유형의 과민대장 증후군","3","1"
"K582","변비 위주의 과민대장증후군 [IBS-C]","","1"
"K581","설사 위주의 과민대장증후군 [IBS-D]","4","2"
"K5790","출혈을 동반하지 않은 천공 또는 농양이 없는 상세불명 부분의 장의 게실병, 게실증","1",""
"K5732","출혈을 동반하지 않은 천공 또는 농양이 없는 대장의 게실병, 게실염","3","6"
"K5722","출혈을 동반하지 않은 천공 및 농양이 있는 대장의 게실병, 게실염","1",""
"K567","상세불명의 장폐색증","3","2"
"K566","기타 및 상세불명의 장폐색","4","5"
"K560","마비성 장폐색증","3","1"
"K559","장의 상세불명의 혈관장애","7","2"
"K529","상세불명의 비감염성 위장염 및 결장염","4",""
"K519","상세불명의 궤양성 대장염","","2"
"K469","폐색 또는 괴저가 없는 상세불명의 복부탈장","1",""
"K439","폐색 또는 괴저가 없는 기타 및 상세불명의 복벽탈장","1","1"
"K432","폐색 또는 괴저가 없는 절개탈장","1",""
"K4091","재발성, 폐색 또는 괴저가 없는 한쪽 또는 상세불명의 사타구니탈장","4","3"
"K4090","재발성으로 명시되어 있지 않은, 폐색 또는 괴저가 없는 한쪽 또는 상세불명의 사타구니탈장","21","35"
"K4020","재발성으로 명시되어 있지 않은, 폐색 또는 괴저가 없는 양쪽 사타구니탈장","","2"
"K358","기타 및 상세불명의 급성 충수염","1","4"
"K353","국소복막염을 동반한 급성 충수염","2","2"
"K352","범복막염을 동반한 급성 충수염","1","3"
"K317","위 및 십이지장의 폴립","18","5"
"K311","성인 비대성 유문협착","","1"
"K30","기능성 소화불량","2","2"
"K299","상세불명의 위십이지장염","2","2"
"K297","상세불명의 위염","78","37"
"K296","기타 위염","11","3"
"K295","상세불명의 만성 위염","146","60"
"K294","만성 위축성 위염","17","3"
"K293","만성 표재성 위염","10","3"
"K291","기타 급성 위염","17","13"
"K290","급성 출혈성 위염","","1"
"K269","출혈 또는 천공이 없는 급성인지 만성인지 상세불명인 십이지장궤양","4","1"
"K267","출혈 또는 천공이 없는 만성 십이지장궤양","1",""
"K263","출혈 또는 천공이 없는 급성 십이지장궤양","1",""
"K260","출혈이 있는 급성 십이지장궤양","1",""
"K2591","출혈 또는 천공이 없는 급성인지 만성인지 상세불명인 위궤양","2",""
"K2571","출혈 또는 천공이없는 만성 위궤양","4",""
"K2531","출혈 또는 천공이 없는 급성 위궤양","9","1"
"K2501","출혈이 있는 급성 위궤양","4","3"
"K2500","출혈이 있는 급성 위미란","1",""
"K229","식도의 상세불명 질환","2",""
"K228","식도의 기타 명시된 질환","","1"
"K227","바렛식도","1",""
"K226","위-식도열상-출혈증후군","2","4"
"K219","식도염을 동반하지 않은 위-식도역류병","3","3"
"K210","식도염을 동반한 위-식도역류병","68","16"
"K140","설염","2",""
"K137","구강점막의 기타 및 상세불명의 병변","1","1"
"K1120","급성 타액선염","","1"
"K090","발달성 치원성 낭","3","1"
"K081","사고, 추출 또는 국한성 치주병에 의한 치아상실","1",""
"K0762","턱관절의 재발성 탈구 및 아탈구","2",""
"K0760","턱관절내장증","2",""
"K0530","만성 단순치주염","4","1"
"K0518","기타 명시된 만성 치은염","1",""
"K035","치아의 강직증","","1"
"J9848","폐의 기타 장애","7","4"
"J9840","고립성 폐결절","2",""
"J9601","급성 호흡부전, II형[고탄산성]","","1"
"J9600","급성 호흡부전, I형[저산소성]","","1"
"J939","상세불명의 기흉","4","1"
"J91","달리 분류된 병태에서의 흉막삼출액","","1"
"J90","달리 분류되지 않은 흉막삼출액","24","20"
"J869","누공이 없는 농흉","1",""
"J860","누공이 있는 농흉","1",""
"J849","상세불명의 간질성 폐질환","1",""
"J841","섬유증을 동반한 기타 간질성 폐질환","","1"
"J828","기타 폐호산구증가","","1"
"J80","성인호흡곤란증후군","1",""
"J690","음식 또는 구토물에 의한 폐렴","14","4"
"J64","상세불명의 진폐증","1",""
"J47","기관지확장증","1",""
"J459","상세불명의 천식","5","3"
"J4499","상세불명의 만성 폐쇄성 폐질환, 상세불명","22","9"
"J4491","상세불명의 만성 폐쇄성 폐질환, 중등도","","1"
"J4489","기타 명시된 만성 폐쇄성 폐질환, 상세불명","1",""
"J4400","급성 하기도감염을 동반한 만성 폐쇄성 폐질환, 경도","1","4"
"J439","상세불명의 폐기종","1",""
"J42","상세불명의 만성 기관지염","32","1"
"J410","단순 만성 기관지염","2",""
"J40","급성인지 만성인지 명시되지 않은 기관지염","","3"
"J391","인두의 기타 농양","1",""
"J387","후두의 기타 질환","2",""
"J383","성대의 기타 질환","1",""
"J382","성대의 소결절","","1"
"J3811","후두의 폴립","2","1"
"J370","만성 후두염","1",""
"J36","편도주위농양","1",""
"J342","편위된 비중격","8","4"
"J341","코 및 비동의 낭 및 점액류","1","1"
"J339","상세불명의 코폴립","1",""
"J330","비강의 폴립","","1"
"J329","상세불명의 만성 부비동염","2",""
"J324","만성 범부비동염","3","2"
"J323","만성 접형동염","","1"
"J322","만성 사골동염","1","2"
"J320","만성 상악동염","8","6"
"J310","만성 비염","1",""
"J304","상세불명의 알레르기비염","3",""
"J303","기타 알레르기비염","","1"
"J301","화분에 의한 알레르기비염","2",""
"J219","상세불명의 급성 세기관지염","11","2"
"J209","상세불명의 급성 기관지염","2","1"
"J189","상세불명의 폐렴","86","64"
"J188","상세불명 병원체의 기타 폐렴","1",""
"J159","상세불명의 세균성 폐렴","15","6"
"J129","상세불명의 바이러스폐렴","1",""
"J111","바이러스가 확인되지 않은, 기타 호흡기증상을 동반한 인플루엔자","1","2"
"J108","계절성 인플루엔자바이러스가 확인된, 기타 증상을 동반한 인플루엔자","1",""
"J101","계절성 인플루엔자바이러스가 확인된, 기타 호흡기 증상을 동반한 인플루엔자","3",""
"J069","상세불명의 급성 상기도감염","1",""
"J0510","폐색을 동반하지 않은 급성 후두개염","","1"
"J0391","재발성 상세불명의 급성 편도염","","1"
"J029","상세불명의 급성 인두염","2","6"
"J020","연쇄알균인두염","1","1"
"J0100","재발성으로 명시되어 있지 않은 급성 상악동염","2",""
"J00","급성 비인두염[감기]","1",""
"I99","순환계통의 기타 및 상세불명의 장애","1",""
"I959","상세불명의 저혈압","3",""
"I951","기립성 저혈압","2","2"
"I890","달리 분류되지 않은 림프부종","15","1"
"I879","정맥의 상세불명 장애","1",""
"I868","기타 명시된 부위의 정맥류","1","2"
"I859","출혈이 없는 식도정맥류","1",""
"I839","궤양 또는 염증이 없는 하지의 정맥류","2","1"
"I831","염증을 동반한 하지의 정맥류","27","34"
"I81","문맥혈전증","2",""
"I809","상세불명 부위의 정맥염 및 혈전정맥염","","1"
"I802","하지의 기타 심부혈관의 정맥염 및 혈전정맥염","7","2"
"I792","달리 분류된 질환에서의 말초맥관병증","5","2"
"I7782","하지를 침범한 말초동맥폐쇄질환","1",""
"I730","레이노증후군","","1"
"I7288","기타 명시된 동맥의 동맥류 및 박리","1",""
"I714","파열에 대한 언급이 없는 복부대동맥동맥류","","1"
"I7029","사지동맥의 상세불명 죽상경화증","1","5"
"I7023","휴식통을 동반한 사지동맥의 죽상경화증","","1"
"I7022","간헐성 파행을 동반한 사지동맥의 죽상경화증","21","8"
"I698","기타 및 상세불명의 뇌혈관질환의 후유증","","1"
"I693","뇌경색증의 후유증","25","9"
"I691","뇌내출혈의 후유증","8","2"
"I679","상세불명의 뇌혈관질환","1",""
"I671","파열되지 않은 대뇌동맥류","5","3"
"I639","상세불명의 뇌경색증","33","32"
"I638","기타 뇌경색증","9","4"
"I6350","중대뇌동맥의 상세불명 폐쇄 또는 협착에 의한 뇌경색증","","1"
"I6342","후대뇌동맥의 색전증에 의한 뇌경색증","1",""
"I620","비외상성 경막하출혈","2",""
"I619","상세불명의 뇌내출혈","3","1"
"I615","뇌실내 뇌내출혈","","2"
"I614","소뇌의 뇌내출혈","1",""
"I610","대뇌반구 피질하의 뇌내출혈","3","2"
"I609","상세불명의 거미막하출혈","1","1"
"I513","달리 분류되지 않은 심장내혈전증","1",""
"I509","상세불명의 심부전","14","16"
"I501","좌심실부전","1","2"
"I5008","기타 및 상세불명의 울혈성 심부전","","3"
"I5004","수축기능부전을 동반한 울혈성 심부전","3",""
"I499","상세불명의 심장부정맥","3",""
"I495","동기능부전증후군","1",""
"I480","발작성 심방세동","6","17"
"I471","상심실성 빈맥","1","1"
"I469","상세불명의 심장정지","","1"
"I461","급성 심장사로 기술된 것","","1"
"I420","확장성 심근병증","1",""
"I38","상세불명 판막의 심내막염","","1"
"I359","상세불명의 대동맥판장애","1",""
"I350","대동맥판협착","1",""
"I269","급성 폐심장증에 대한 언급이 없는 폐색전증","2","9"
"I259","상세불명의 만성 허혈심장병","10","5"
"I251","죽상경화성 심장병","1",""
"I219","상세불명의 급성 심근경색증","2",""
"I209","상세불명의 협심증","21","6"
"I2088","기타 형태의 협심증","55","17"
"I2080","비정형협심증","10","4"
"I201","연축의 기재가 있는 협심증","6","3"
"I200","불안정협심증","10",""
"I159","상세불명의 이차성 고혈압","3",""
"I158","기타 이차성 고혈압","11",""
"I129","신부전이 없는 고혈압성 신장병","5","1"
"I119","(울혈성) 심부전이 없는 고혈압성 심장병","2",""
"I109","기타 및 상세불명의 원발성 고혈압","221","127"
"I101","악성 고혈압","14","18"
"I071","삼첨판기능부전","1","1"
"H9120","돌발성 특발성 청력소실, 한쪽","1",""
"H905","상세불명의 감각신경성 청력소실","7","1"
"H818","전정기능의 기타 장애","1",""
"H814","중추기원의 현기증","2",""
"H812","전정신경세포염","1","1"
"H811","양성 발작성 현기증","1",""
"H810","메니에르병","","1"
"H612","귀지떡","1",""
"H523","부동시 및 부등상시","1",""
"H5021","하사시","2",""
"H492","제6뇌[외전]신경마비","1",""
"H4019","상세불명의 원발성 개방우각녹내장","1",""
"H400","녹내장 의심","1",""
"H360","당뇨병성 망막병증(4단위 및 5단위 숫자 .30, .31, .32, .33에 해당되는 E10-E14+)","4",""
"H354","주변부망막변성","1",""
"H3539","상세불명의 황반변성","1",""
"H348","기타 망막혈관폐쇄","1",""
"H328","달리 분류된 질환에서의 기타 맥락망막장애","1",""
"H2699","상세불명의 백내장, 상세불명 쪽","1","1"
"H2599","상세불명의 노년백내장, 상세불명 쪽","3","1"
"H2591","상세불명의 노년백내장, 왼쪽","1","1"
"H2590","상세불명의 노년백내장, 오른쪽","","1"
"H2589","기타 노년백내장, 상세불명 쪽","40","41"
"H2582","기타 노년백내장, 양쪽","1","2"
"H2581","기타 노년백내장, 왼쪽","40","30"
"H2580","기타 노년백내장, 오른쪽","52","32"
"H2519","노년성 핵백내장, 상세불명 쪽","2","1"
"H2510","노년성 핵백내장, 오른쪽","1",""
"H101","급성 아토피결막염","1",""
"H0411","건성안증후군","5","2"
"H0242","마비성 안검하수","2",""
"H001","콩다래끼","1",""
"G992","달리 분류된 질환에서의 척수병증","2","2"
"G990","내분비 및 대사성 질환에서의 자율신경병증","2",""
"G959","척수의 상세불명 질환","18","6"
"G931","달리 분류되지 않은 무산소성 뇌손상","1","1"
"G905","복합부위통증증후군 I형","2",""
"G839","상세불명의 마비증후군","1","1"
"G834","말총증후군","1",""
"G831","다리의 단일마비","","1"
"G825","상세불명의 사지마비","4","1"
"G824","강직성 사지마비","1",""
"G822","상세불명의 하반신마비","33",""
"G821","강직성 하반신마비","","1"
"G819","상세불명의 편마비","17","3"
"G811","강직성 편마비","6","2"
"G729","상세불명의 근병증","4",""
"G632","당뇨병성 다발신경병증(4단위 및 5단위 숫자 .41에 해당되는 E10-E14†)","56","7"
"G629","상세불명의 다발신경병증","10",""
"G571","이상감각성 대퇴신경통","1",""
"G568","팔의 기타 단일신경병증","6","1"
"G560","손목터널증후군","1","1"
"G551","추간판 장애에서의 신경근 및 신경총 압박(M50-M51†)","95","16"
"G546","통증을 동반한 환상지증후군","3",""
"G530","대상포진후신경통(B02.2†)","2","2"
"G510","벨마비","4","2"
"G470","수면 개시 및 유지 장애[불면증]","10","1"
"G459","상세불명의 일과성 뇌허혈발작","","2"
"G450","척추-뇌기저동맥증후군","2",""
"G442","긴장형두통","","1"
"G441","달리 분류되지 않은 혈관성 두통","","1"
"G4090","난치성 뇌전증을 동반하지 않은 상세불명의 뇌전증","2","1"
"G4010","난치성 뇌전증을 동반하지 않은 단순부분발작을 동반한 국소화-관련 (초점성)(부분적) 증상성 뇌전증 및 뇌전증증후군","8",""
"G319","신경계통의 상세불명 퇴행성 질환","1",""
"G309","상세불명의 알츠하이머병","3",""
"G300","조기발병을 수반한 알츠하이머병","2",""
"G218","기타 이차성 파킨슨증","1",""
"G20","파킨슨병","5","5"
"F510","비기질성 불면증","7","2"
"F410","공황장애[우발적 발작성 불안]","1",""
"F331","재발성 우울장애, 현존 중등도","1",""
"F329","상세불명의 우울에피소드","6","2"
"F320","경도 우울에피소드","7","1"
"F310","양극성 정동장애, 현존 경조증","1",""
"F29","상세불명의 비기질성 정신병","4",""
"F200","편집조현병","","1"
"F104","섬망을 동반한 알코올의 금단상태","","1"
"F101","알코올의 유해한 사용","1",""
"F072","뇌진탕후증후군","1",""
"F059","상세불명의 섬망","2","1"
"F03","상세불명의 치매","12","5"
"F010","급성 발병의 혈관성 치매","","1"
"F000","조기발병 알츠하이머병에서의 치매(G30.0†)","2",""
"E876","저칼륨혈증","3","1"
"E875","고칼륨혈증","2","4"
"E872","산증","1",""
"E871","저오스몰랄농도 및 저나트륨혈증","9","2"
"E870","고오스몰랄농도 및 고나트륨혈증","1","1"
"E860","탈수","2","2"
"E790","염증성 관절염 및 통풍성 질환의 징후가 없는 고뇨산혈증","2","2"
"E785","상세불명의 고지질혈증","42","9"
"E784","기타 고지질혈증","6","4"
"E782","혼합성 고지질혈증","6","3"
"E639","상세불명의 영양결핍","4","4"
"E638","기타 명시된 영양결핍","3","1"
"E46","상세불명의 단백질-에너지영양실조","","1"
"E274","기타 및 상세불명의 부신피질부전","1",""
"E162","상세불명의 저혈당","4",""
"E149","합병증을 동반하지 않은 상세불명의 당뇨병","","1"
"E148","상세불명의 합병증을 동반한 상세불명의 당뇨병","1",""
"E1472","기타 및 상세불명의 당뇨병성 족부합병증을 동반한 상세불명의 당뇨병","2",""
"E1464","혈당조절이 되지 않은 상세불명의 당뇨병","1",""
"E1463","저혈당을 동반한 상세불명의 당뇨병","1",""
"E1310","케토산증을 동반한 기타 명시된 당뇨병","","1"
"E119","합병증을 동반하지 않은 2형 당뇨병","313","146"
"E118","상세불명의 합병증을 동반한 2형 당뇨병","122","45"
"E1178","기타 다발성 합병증을 동반한 2형 당뇨병","4","3"
"E1172","기타 및 상세불명의 당뇨병성 족부합병증을 동반한 2형 당뇨병","17","1"
"E1171","당뇨병성 족부궤양 및 괴저를 동반한 2형 당뇨병","2","3"
"E1170","당뇨병성 족부궤양을 동반한 2형 당뇨병","","3"
"E1168","달리 분류되지 않은 기타 명시된 합병증을 동반한 2형 당뇨병","1",""
"E1164","혈당조절이 되지 않은 2형 당뇨병","3","1"
"E1163","저혈당을 동반한 2형 당뇨병","2",""
"E1158","기타 및 상세불명의 말초순환계 합병증을 동반한 2형 당뇨병","5",""
"E1150","당뇨병성 말초혈관병증을 동반한, 괴저를 동반하지 않는 2형 당뇨병(I79.2*)","4","2"
"E1148","기타 및 상세불명의 신경학적 합병증을 동반한 2형 당뇨병","2","1"
"E1142","당뇨병성 자율신경병증을 동반한 2형 당뇨병(G99.0*)","2",""
"E1141","당뇨병성 다발신경병증을 동반한 2형 당뇨병(G63.2*)","28","5"
"E1133","기타 및 상세불명의 망막병증을 동반한 2형 당뇨병(H36.0*)","1",""
"E1132","당뇨병성 증식성 망막병증을 동반한 2형 당뇨병(H36.0*)","1",""
"E1131","당뇨병성 비증식성 망막병증을 동반한 2형 당뇨병(H36.0*)","1",""
"E1128","기타 및 상세불명의 신장합병증을 동반한 2형 당뇨병(N08.3*)","10",""
"E1122","말기신장병을 동반한 2형 당뇨병(N08.3*)","13","3"
"E1121","확정된 당뇨병성 신장병증을 동반한 2형 당뇨병(N08.3*)","8","3"
"E1110","케토산증을 동반한 2형 당뇨병","1",""
"E1100","고삼투압과 혼수를 동반한 2형 당뇨병","1",""
"E109","합병증을 동반하지 않은 1형 당뇨병","1","1"
"E1050","당뇨병성 말초혈관병증을 동반한, 괴저를 동반하지 않는 1형 당뇨병(I79.2*)","1",""
"E1033","기타 및 상세불명의 망막병증을 동반한 1형 당뇨병(H36.0*)","1",""
"E1008","기타 및 상세불명의 혼수를 동반한 1형 당뇨병","1",""
"E1000","고삼투압과 혼수를 동반한 1형 당뇨병","1",""
"E079","상세불명의 갑상선의 장애","","1"
"E049","상세불명의 비독성 고이터","","1"
"E041","비독성 단순갑상선 결절","1",""
"E039","상세불명의 갑상선기능저하증","2",""
"D728","기타 명시된 백혈구의 장애","","1"
"D70","무과립구증","4",""
"D696","상세불명의 혈소판감소증","1",""
"D693","특발성 혈소판감소성 자반","1","2"
"D649","상세불명의 빈혈","17","10"
"D619","상세불명의 무형성빈혈","1",""
"D598","기타 후천성 용혈성 빈혈","","1"
"D595","발작성 야간헤모글로빈뇨","","1"
"D531","달리 분류되지 않은 기타 거대적모구빈혈","","1"
"D529","상세불명의 엽산결핍빈혈","2",""
"D509","상세불명의 철결핍빈혈","9","9"
"D500","(만성) 실혈에 따른 이차성 철겹핍빈혈","1",""
"D469","상세불명의 골수형성이상증후군","1",""
"D434","척수의 행동양식 불명 또는 미상의 신생물","","3"
"D432","상세불명의 뇌의 행동양식 불명 또는 미상의 신생물","","2"
"D414","방광의 행동양식 불명 또는 미상의 신생물","3",""
"D4100","신장의 행동양식 불명 또는 미상의 신생물, 오른쪽","","1"
"D377","기타 소화기관의 행동양식 불명 또는 미상의 신생물","7","2"
"D329","상세불명의 수막의 양성 신생물","3","1"
"D320","뇌막의 양성 신생물","3",""
"D235","몸통의 피부의 양성 신생물","","1"
"D179","상세불명의 양성 지방종성 신생물","2",""
"D141","후두의 양성 신생물","2",""
"D131","위의 양성 신생물","5",""
"D130","식도의 양성 신생물","2",""
"D128","직장의 양성 신생물","18","5"
"D127","직장구불결장접합부의 양성 신생물","7","1"
"D126","상세불명의 결장의 양성 신생물","109","41"
"D125","구불결장의 양성 신생물","66","40"
"D124","하행결장의 양성 신생물","26","14"
"D123","횡행결장의 양성 신생물","136","53"
"D122","상행결장의 양성 신생물","122","29"
"D121","충수의 양성 신생물","1","1"
"D120","맹장의 양성 신생물","41","16"
"D105","입인두의 기타 부분의 양성 신생물","2","3"
"D103","기타 및 상세불명 입 부분의 양성 신생물","2",""
"C950","상세불명 세포형의 급성 백혈병","","2"
"C920","급성 골수모구성 백혈병","","1"
"C910","급성 림프모구성 백혈병 [ALL]","","1"
"C900","다발골수종","3","2"
"C859","상세불명의 비호지킨림프종","1",""
"C833","미만성 대B-세포림프종","1","4"
"C809","원발부위 상세불명인 악성 신생물","1","1"
"C799","상세불명 부위의 이차성 악성 신생물","","2"
"C795","골 및 골수의 이차성 악성 신생물","5","25"
"C7930","뇌의 이차성 악성 신생물","5","4"
"C792","피부의 이차성 악성 신생물","","1"
"C7910","방광의 이차성 악성 신생물","","4"
"C7901","신장 및 신우의 이차성 악성 신생물, 왼쪽","","1"
"C7881","췌장의 이차성 악성 신생물","","1"
"C787","간 및 간내 담관의 이차성 악성 신생물","10","50"
"C786","후복막 및 복막의 이차성 악성 신생물","5","45"
"C785","대장 및 직장의 이차성 악성 신생물","","1"
"C784","소장의 이차성 악성 신생물","","1"
"C782","흉막의 이차성 악성 신생물","2","6"
"C7809","폐의 이차성 악성 신생물, 상세불명 쪽","5","30"
"C7800","폐의 이차성 악성 신생물, 오른쪽","","1"
"C779","상세불명의 림프절의 이차성 및 상세불명의 악성신생물","","1"
"C778","여러 부위의 림프절의 이차성 및 상세불명의 악성신생물","","1"
"C770","머리, 얼굴 및 목의 림프절의 이차성 및 상세불명의 악성신생물","","1"
"C73","갑상선의 악성 신생물","1",""
"C719","상세불명의 뇌의 악성 신생물","1","5"
"C679","상세불명의 방광의 악성 신생물","7","5"
"C661","요관의 악성 신생물, 왼쪽","","1"
"C649","신우를 제외한 신장의 악성 신생물, 상세불명 쪽","","1"
"C640","신우를 제외한 신장의 악성 신생물, 오른쪽","1",""
"C61","전립선의 악성 신생물","37","21"
"C569","난소의 악성 신생물, 상세불명 쪽","","3"
"C561","난소의 악성 신생물, 왼쪽","","1"
"C55","자궁의 상세불명 부분의 악성 신생물","","1"
"C541","자궁내막의 악성 신생물","","1"
"C539","상세불명의 자궁경부의 악성 신생물","","6"
"C5099","상세불명의 유방의 악성 신생물, 상세불명 쪽","","1"
"C5091","상세불명의 유방의 악성 신생물, 왼쪽","","3"
"C5090","상세불명의 유방의 악성 신생물, 오른쪽","","3"
"C5040","유방의 상외사분의 악성 신생물, 오른쪽","","1"
"C5020","유방의 상내사분의 악성 신생물, 오른쪽","","1"
"C496","상세불명의 몸통의 결합조직 및 연조직의 악성 신생물","","1"
"C495","골반의 결합조직 및 연조직의 악성 신생물","","1"
"C492","엉덩이를 포함한 다리의 결합조직 및 연조직의 악성 신생물","","1"
"C482","상세불명의 복막의 악성 신생물","","1"
"C480","후복막의 악성 신생물","","2"
"C449","상세불명의 피부의 악성 신생물","","1"
"C447","엉덩이를 포함한 다리의 피부의 악성 신생물","1",""
"C37","흉선의 악성 신생물","","1"
"C3499","상세불명의 기관지 또는 폐의 악성 신생물, 상세불명 쪽","17","15"
"C3490","상세불명의 기관지 또는 폐의 악성 신생물, 오른쪽","2","2"
"C3431","하엽, 기관지 또는 폐의 악성 신생물, 왼쪽","4","2"
"C3430","하엽, 기관지 또는 폐의 악성 신생물, 오른쪽","2","7"
"C342","중엽, 기관지 또는 폐의 악성 신생물","3","3"
"C3411","상엽, 기관지 또는 폐의 악성 신생물, 왼쪽","2","4"
"C3410","상엽, 기관지 또는 폐의 악성 신생물, 오른쪽","9","3"
"C329","상세불명의 후두의 악성 신생물","","1"
"C259","상세불명의 췌장의 악성 신생물","","18"
"C253","췌관의 악성 신생물","","1"
"C252","췌장의 꼬리의 악성 신생물","1","4"
"C251","췌장의 체부의 악성 신생물","","5"
"C250","췌장의 두부의 악성 신생물","7","17"
"C241","파터팽대의 악성 신생물","","1"
"C240","간외담관의 악성 신생물","","3"
"C23","담낭의 악성 신생물","","13"
"C221","간내담관암종의 악성 신생물","5","7"
"C220","간세포암종의 악성 신생물","7","15"
"C20","직장의 악성 신생물","13","6"
"C19","직장구불결장접합부의 악성 신생물","5","8"
"C189","상세불명의 결장의 악성 신생물","3","15"
"C187","구불결장의 악성 신생물","11","20"
"C186","하행결장의 악성 신생물","3","4"
"C184","횡행결장의 악성 신생물","","2"
"C182","상행결장의 악성 신생물","14","6"
"C180","맹장의 악성 신생물","","1"
"C179","상세불명의 소장의 악성 신생물","","1"
"C171","공장의 악성 신생물","","2"
"C1699","상세불명의 위의 악성 신생물, 상세불명","8","13"
"C1691","상세불명의 위의 악성 신생물, 진행형","4","13"
"C1681","위의 중복병변의 악성 신생물, 진행형","","2"
"C1641","유문의 악성 신생물, 진행형","","1"
"C1639","유문동의 악성 신생물, 상세불명","4","4"
"C1631","유문동의 악성 신생물, 진행형","2","1"
"C1629","위의 체부의 악성 신생물, 상세불명","2","1"
"C1619","위의 저부의 악성 신생물, 상세불명","","1"
"C1609","분문의 악성 신생물, 상세불명","","4"
"C1601","분문의 악성 신생물, 진행형","1","1"
"C159","상세불명의 식도의 악성 신생물","4","2"
"C155","식도의 하부 3분의1의 악성 신생물","2",""
"C139","상세불명의 하인두의 악성 신생물","","1"
"C069","상세불명의 입의 악성 신생물","1",""
"C009","상세불명의 입술의 악성 신생물","","1"
"B980","다른 장에서 분류된 질환의 원인으로서의 헬리코박터 파일로리균","1",""
"B49","상세불명의 진균증","2",""
"B449","상세불명의 아스페르길루스증","1",""
"B379","상세불명의 칸디다증","1",""
"B3780","칸디다식도염","","1"
"B377","칸디다패혈증","2",""
"B353","발백선","6","7"
"B351","손발톱백선","2","5"
"B258","기타 거대세포바이러스병","","1"
"B1819","델타-병원체가 없는 만성 바이러스B형간염, 기타 및 상세불명의 기간","2","1"
"B1809","델타-병원체가 있는 만성 바이러스B형간염, 기타 및 상세불명의 기간","3",""
"B179","상세불명의 급성 바이러스간염","","1"
"B07","바이러스사마귀","","1"
"B028","기타 합병증을 동반한 대상포진","","2"
"B022","기타 신경계통 침범을 동반한 대상포진","1",""
"B009","상세불명의 헤르페스바이러스감염","","2"
"A753","리케차 쯔쯔가무시에 의한 발진티푸스","1","5"
"A419","상세불명의 패혈증","5",""
"A4158","기타 명시된 그람음성균에 의한 패혈증","1",""
"A310","폐마이코박테리아감염","","1"
"A1691","세균학적 또는 조직학적 확인에 대한 언급이 없는 공동이 없거나 상세불명의 호흡기결핵","3",""
"A1621","세균학적 또는 조직학적 확인에 대한 언급이 없는 공동이 없거나 상세불명의 폐결핵","","1"
