"상병코드"," 상병명 ","국비","사비"
"D351"," 부갑상선의 양성 신생물 ","","3"
"D352"," 뇌하수체의 양성 신생물 ","4","11"
"D361"," 말초신경 및 자율신경계통의 양성 신생물 ","4","2"
"D370"," 입술, 구강 및 인두의 행동양식 불명 또는 미상의 신생물 ","","1"
"D371"," 위의 행동양식 불명 또는 미상의 신생물 ","1",""
"D372"," 소장의 행동양식 불명 또는 미상의 신생물 ","","3"
"D373"," 충수의 행동양식 불명 또는 미상의 신생물 ","1","2"
"D376"," 간, 담낭 및 담관의 행동양식 불명 또는 미상의 신생물 ","1",""
"D377"," 기타 소화기관의 행동양식 불명 또는 미상의 신생물 ","3","7"
"D384"," 흉선의 행동양식 불명 또는 미상의 신생물 ","1","1"
"D385"," 기타 호흡기관의 행동양식 불명 또는 미상의 신생물 ","1","1"
"D3910"," 난소의 행동양식 불명 및 미상의 신생물, 오른쪽 ","","1"
"D3911"," 난소의 행동양식 불명 및 미상의 신생물, 왼쪽 ","","3"
"D4100"," 신장의 행동양식 불명 또는 미상의 신생물, 오른쪽 ","","4"
"D4101"," 신장의 행동양식 불명 또는 미상의 신생물, 왼쪽 ","1",""
"D411"," 신우의 행동양식 불명 또는 미상의 신생물  ","1","1"
"D412"," 요관의 행동양식 불명 또는 미상의 신생물  ","1","1"
"D413"," 요도의 행동양식 불명 또는 미상의 신생물  ","","1"
"D414"," 방광의 행동양식 불명 또는 미상의 신생물  ","3","2"
"D420"," 뇌막의 행동양식 불명 또는 미상의 신생물 ","","3"
"D430"," 천막상 뇌의 행동양식 불명 또는 미상의 신생물 ","1","1"
"D431"," 천막하 뇌의 행동양식 불명 또는 미상의 신생물 ","2",""
"D440"," 갑상선의 행동양식 불명 또는 미상의 신생물 ","","3"
"D45"," 진성 적혈구증가증 ","5","1"
"D461"," 고리철적혈모구가 있는 불응성 빈혈 ","","1"
"D462"," 모세포과잉의 불응성 빈혈[RAEB] ","22","8"
"D464"," 상세불명의 불응성 빈혈 ","","2"
"D465"," 다세포계 형성이상을 동반한 불응성 빈혈 ","3",""
"D467"," 기타 골수형성이상증후군 ","3",""
"D469"," 상세불명의 골수형성이상증후군 ","12",""
"D471"," 만성 골수증식질환 ","4",""
"D472"," 미결정의 단클론감마글로불린병증 ","5","2"
"D473"," 본태성(출혈성) 혈소판혈증 ","12","2"
"D474"," 골수섬유증 ","1",""
"D479"," 림프, 조혈 및 관련 조직의 행동양식 불명 또는 미상의 상세불명 신생물 ","1",""
"D481"," 결합조직 및 기타 연조직의 행동양식 불명 또는 미상의 신생물 ","2",""
"D482"," 말초신경 및 자율신경계통의 행동양식 불명 또는 미상의 신생물 ","1",""
"D508"," 기타 철결핍빈혈 ","3","8"
"D509"," 상세불명의 철결핍빈혈 ","55","31"
"D518"," 기타 비타민B12결핍빈혈 ","1",""
"D519"," 상세불명의 비타민B12결핍빈혈 ","4","1"
"D529"," 상세불명의 엽산결핍빈혈 ","7","4"
"D531"," 달리 분류되지 않은 기타 거대적모구빈혈 ","4",""
"D611"," 약물유발 무형성빈혈 ","5","2"
"D619"," 상세불명의 무형성빈혈 ","6","15"
"D62"," 급성 출혈후 빈혈 ","18","27"
"D630"," 신생물질환에서의 빈혈(C00-D48+) ","48","39"
"D638"," 달리 분류된 기타 만성 질환에서의 빈혈 ","35","9"
"D648"," 기타 명시된 빈혈 ","1","2"
"D649"," 상세불명의 빈혈 ","51","68"
"D65"," 파종성 혈관내응고[탈피브린증후군] ","2","5"
"D683"," 순환 항응고제에 의한 출혈장애 ","2","4"
"D690"," 알레르기자반증 ","1","3"
"D692"," 기타 비혈소판감소성 자반 ","5","2"
"D693"," 특발성 혈소판감소성 자반 ","4","6"
"D695"," 이차성 혈소판감소증 ","11","10"
"D696"," 상세불명의 혈소판감소증 ","8","16"
"D70"," 무과립구증 ","50","27"
"D721"," 호산구증가 ","7","7"
"D728"," 기타 명시된 백혈구의 장애 ","4","10"
"D735"," 비장의 경색증 ","3","2"
"D738"," 기타 비장질환 ","1","1"
"D898"," 달리 분류되지 않은 면역메커니즘을 침범한 기타 명시된 장애 ","1","7"
"E02"," 무증상 요오드결핍성 갑상선기능저하증 ","4","3"
"E032"," 의약품 및 기타 외인성 물질에 의한 갑상선기능저하증 ","2",""
"E038"," 기타 명시된 갑상선기능저하증 ","2","2"
"E039"," 상세불명의 갑상선기능저하증 ","74","70"
"E041"," 비독성 단순갑상선 결절 ","23","19"
"E042"," 비독성 다결절성 고이터 ","2","1"
"E049"," 상세불명의 비독성 고이터 ","4","5"
"E05"," 갑상선독증[갑상선기능항진증] ","1","1"
"E050"," 미만성 고이터를 동반한 갑상선독증 ","3","6"
"E052"," 독성 다결절성 고이터를 동반한 갑상선독증 ","","1"
"E055"," 갑상선독성 발증 또는 발작 ","","1"
"E059"," 상세불명의 갑상선독증 ","3","5"
"E061"," 아급성 갑상선염 ","1","1"
"E063"," 자가면역성 갑상선염 ","1","3"
"E069"," 상세불명의 갑상선염 ","1","2"
"E078"," 기타 명시된 갑상선의 장애 ","2",""
"E1010"," 케토산증을 동반한 1형 당뇨병 ","","1"
"E1022"," 말기신장병을 동반한 1형 당뇨병(N08.3*) ","1",""
"E1033"," 기타 및 상세불명의 망막병증을 동반한 1형 당뇨병(H36.0*) ","1",""
"E1041"," 당뇨병성 다발신경병증을 동반한 1형 당뇨병(G63.2*) ","1",""
"E1051"," 당뇨병성 말초혈관병증을 동반한, 괴저를 동반한 1형 당뇨병(I79.2*) ","","1"
"E1063"," 저혈당을 동반한 1형 당뇨병 ","","1"
"E109"," 합병증을 동반하지 않은 1형 당뇨병 ","","2"
"E1100"," 고삼투압과 혼수를 동반한 2형 당뇨병 ","","1"
"E1101"," 혼수와 케토산증을 동반한 2형 당뇨병 ","","1"
"E1108"," 기타 및 상세불명의 혼수를 동반한 2형 당뇨병 ","1",""
"E1110"," 케토산증을 동반한 2형 당뇨병 ","5","2"
"E1118"," 기타 및 상세불명의 산증을 동반한 2형 당뇨병 ","3","1"
"E1120"," 초기 당뇨병성 신장병증을 동반한 2형 당뇨병(N08.3*) ","1",""
"E1121"," 확정된 당뇨병성 신장병증을 동반한 2형 당뇨병(N08.3*) ","4","2"
"E1122"," 말기신장병을 동반한 2형 당뇨병(N08.3*) ","236","87"
"E1128"," 기타 및 상세불명의 신장합병증을 동반한 2형 당뇨병(N08.3*) ","656","265"
"E1131"," 당뇨병성 비증식성 망막병증을 동반한 2형 당뇨병(H36.0*) ","79","44"
"E1132"," 당뇨병성 증식성 망막병증을 동반한 2형 당뇨병(H36.0*) ","33","14"
"E1133"," 기타 및 상세불명의 망막병증을 동반한 2형 당뇨병(H36.0*) ","72","30"
"E1141"," 당뇨병성 다발신경병증을 동반한 2형 당뇨병(G63.2*) ","32","13"
"E1142"," 당뇨병성 자율신경병증을 동반한 2형 당뇨병(G99.0*) ","1",""
"E1150"," 당뇨병성 말초혈관병증을 동반한, 괴저를 동반하지 않는 2형 당뇨병(I79.2*) ","6","2"
"E1151"," 당뇨병성 말초혈관병증을 동반한, 괴저를 동반한 2형 당뇨병(I792*) ","5","1"
"E1163"," 저혈당을 동반한 2형 당뇨병 ","27","10"
"E1164"," 혈당조절이 되지 않은 2형 당뇨병 ","131","68"
"E1170"," 당뇨병성 족부궤양을 동반한 2형 당뇨병 ","13","6"
"E1171"," 당뇨병성 족부궤양 및 괴저를 동반한 2형 당뇨병 ","13","6"
"E1172"," 기타 및 상세불명의 당뇨병성 족부합병증을 동반한 2형 당뇨병 ","13","5"
"E1178"," 기타 다발성 합병증을 동반한 2형 당뇨병 ","9","6"
"E118"," 상세불명의 합병증을 동반한 2형 당뇨병 ","","1"
"E119"," 합병증을 동반하지 않은 2형 당뇨병 ","2156","1835"
"E1364"," 혈당조절이 되지 않은 기타 명시된 당뇨병 ","3","2"
"E139"," 합병증을 동반하지 않은 기타 명시된 당뇨병 ","","3"
"E1410"," 케토산증을 동반한 상세불명의 당뇨병 ","","2"
"E1418"," 기타 및 상세불명의 산증을 동반한 상세불명의 당뇨병 ","","1"
"E1431"," 당뇨병성 비증식성 망막병증을 동반한 상세불명의 당뇨병(H36.0*) ","","1"
"E1432"," 당뇨병성 증식성 망막병증을 동반한 상세불명의 당뇨병(H36.0*) ","1",""
"E1463"," 저혈당을 동반한 상세불명의 당뇨병 ","","1"
"E1464"," 혈당조절이 되지 않은 상세불명의 당뇨병 ","1",""
"E1470"," 당뇨병성 족부궤양을 동반한 상세불명의 당뇨병 ","1","1"
"E1471"," 당뇨병성 족부궤양 및 괴저를 동반한 상세불명의 당뇨병 ","2",""
"E1472"," 기타 및 상세불명의 당뇨병성 족부합병증을 동반한 상세불명의 당뇨병 ","","5"
"E1478"," 기타 다발성 합병증을 동반한 상세불명의 당뇨병 ","5",""
"E162"," 상세불명의 저혈당 ","2","5"
"E210"," 원발성 부갑상선기능항진증 ","1","1"
"E221"," 고프로락틴혈증 ","","1"
"E222"," 부적절항이뇨호르몬분비증후군 ","5","5"
"E230"," 뇌하수체기능저하 ","3","7"
"E232"," 요붕증 ","1",""
"E236"," 뇌하수체의 기타 장애 ","3","2"
"E249"," 상세불명의 쿠싱증후군 ","1","1"
"E271"," 원발성 부신피질부전 ","","1"
"E273"," 약물유발 부신피질부전 ","","2"
"E274"," 기타 및 상세불명의 부신피질부전 ","38","31"
"E278"," 부신의 기타 명시된 장애 ","13","3"
"E279"," 부신의 상세불명 장애 ","1","1"
"E512"," 베르니케뇌병증 ","1","1"
"E559"," 상세불명의 비타민D결핍 ","3","6"
"E561"," 비타민K결핍 ","1",""
"E662"," 폐포저환기를 동반한 초비만 ","","1"
"E725"," 글라이신대사장애 ","","1"
"E755"," 기타 지질축적장애 ","1",""
"E780"," 순수 고콜레스테롤혈증 ","","3"
"E7808"," 기타 및 상세불명의 순수고콜레스테롤혈증 ","5","4"
"E781"," 순수 고글리세라이드혈증 ","1","2"
"E782"," 혼합성 고지질혈증 ","2","3"
"E784"," 기타 고지질혈증 ","3","3"
"E785"," 상세불명의 고지질혈증 ","253","502"
"E786"," 지질단백결핍 ","1",""
"E788"," 지질단백대사의 기타 장애 ","9","5"
"E789"," 지질단백대사의 상세불명 장애 ","2",""
"E790"," 염증성 관절염 및 통풍성 질환의 징후가 없는 고뇨산혈증 ","3","1"
"E804"," 질베르증후군 ","","1"
"E833"," 인대사 및 인산분해효소 장애 ","","1"
"E834"," 마그네슘대사장애 ","1",""
"E835"," 칼슘대사장애 ","7","6"
"E854"," 기관한정아밀로이드증 ","7","5"
"E859"," 상세불명의 아밀로이드증 ","2",""
"E860"," 탈수 ","3","1"
"E870"," 고오스몰랄농도 및 고나트륨혈증 ","9","6"
"E871"," 저오스몰랄농도 및 저나트륨혈증 ","31","26"
"E872"," 산증 ","7","4"
"E873"," 알칼리증 ","","1"
"E875"," 고칼륨혈증 ","11","12"
"E876"," 저칼륨혈증 ","4","11"
"E877"," 체액과부하 ","","1"
"E878"," 달리 분류되지 않는 전해질균형 및 체액균형의 기타 장애 ","3","2"
"E880"," 달리 분류되지 않은 혈장-단백질대사의 장애 ","1",""
"E882"," 달리 분류되지 않은 지방종증 ","1","1"
"E883"," 종양용해증후군 ","2",""
"E890"," 처치후 갑상선기능저하증 ","63","38"
"E891"," 처치후 저인슐린혈증 ","2","1"
"E893"," 처치후 뇌하수체기능저하증 ","5",""
"F001"," 만기발병 알츠하이머병에서의 치매(G30.1†) ","19","15"
"F002"," 비정형 또는 혼합형 알츠하이머병에서의 치매(G30.8†) ","","1"
"F009"," 상세불명의 알츠하이머병에서의 치매(G30.9†) ","68","22"
"F012"," 피질하 혈관성 치매 ","1",""
"F013"," 혼합형 피질 및 피질하 혈관성 치매 ","1","1"
"F018"," 기타 혈관성 치매 ","6","2"
"F019"," 상세불명의 혈관성 치매 ","28","10"
"F023"," 파킨슨병에서의 치매(G20†) ","38","8"
"F028"," 달리 분류된 기타 명시된 질환에서의 치매 ","2","3"
"F03"," 상세불명의 치매 ","218","231"
"F050"," 치매에 병발되지 않은 섬망 ","","1"
"F051"," 치매에 병발된 섬망 ","21","29"
"F058"," 기타 섬망 ","5","10"
"F059"," 상세불명의 섬망 ","114","159"
"F062"," 기질성 망상성 [조현병-유사]장애 ","3",""
"F067"," 경도 인지장애 ","8","5"
"F070"," 기질성 인격장애 ","1",""
"F09"," 상세불명의 기질성 또는 증상성 정신장애 ","","1"
"F101"," 알코올의 유해한 사용 ","1",""
"F102"," 알코올의 의존증후군 ","12","18"
"F103"," 알코올의 금단상태 ","","1"
"F104"," 섬망을 동반한 알코올의 금단상태 ","1","1"
"F107"," 알코올사용에 의한 잔류 및 만기-발병 정신병적 장애 ","8","5"
"F109"," 알코올사용에 의한 상세불명의 정신 및 행동 장애 ","2","1"
"F110"," 아편유사제 사용에 의한 급성 중독 ","","1"
"F172"," 담배흡연의 의존증후군 ","1",""
"F173"," 담배흡연에 의한 금단상태 ","1",""
"F190"," 여러 약물 사용 및 기타 정신활성물질 사용에 의한 급성 중독 ","1",""
"F200"," 편집조현병 ","6","18"
"F209"," 상세불명의 조현병 ","49","22"
"F220"," 망상장애 ","1",""
"F250"," 조현정동장애, 조증형 ","8","1"
"F259"," 상세불명의 조현정동장애 ","1","1"
"F29"," 상세불명의 비기질성 정신병 ","2",""
"F310"," 양극성 정동장애, 현존 경조증 ","","1"
"F311"," 양극성 정동장애, 현존 정신병적 증상이 없는 조증 ","","2"
"F312"," 양극성 정동장애, 현존 정신병적 증상이 있는 조증 ","","2"
"F314"," 양극성 정동장애, 현존 정신병적 증상이 없는 심한 우울증 ","","2"
"F315"," 양극성 정동장애, 현존 정신병적 증상이 있는 심한 우울증 ","","1"
"F317"," 양극성 정동장애, 현존 관해상태 ","","1"
"F318"," 기타 양극성 정동장애 ","1",""
"F319"," 상세불명의 양극성 정동장애 ","11","7"
"F320"," 경도 우울에피소드 ","2",""
"F321"," 중등도 우울에피소드 ","","1"
"F322"," 정신병적 증상이 없는 중증의 우울에피소드 ","1","1"
"F328"," 기타 우울에피소드 ","2",""
"F329"," 상세불명의 우울에피소드 ","40","30"
"F331"," 재발성 우울장애, 현존 중등도 ","1",""
"F39"," 상세불명의 기분[정동]장애 ","3","2"
"F402"," 특정 (고립된) 공포증 ","","2"
"F410"," 공황장애[우발적 발작성 불안] ","1","4"
"F412"," 혼합형 불안 및 우울장애 ","6","1"
"F418"," 기타 명시된 불안장애 ","","1"
"F419"," 상세불명의 불안장애 ","13","9"
"F430"," 급성 스트레스반응 ","","1"
"F431"," 외상후스트레스장애 ","4","5"
"F432"," 적응장애 ","2","4"
"F444"," 해리성 운동장애 ","","1"
"F453"," 신체형자율신경기능장애 ","1",""
"F458"," 기타 신체형장애 ","1","1"
"F510"," 비기질성 불면증 ","2","2"
"F512"," 수면각성일정의 비기질성 장애 ","1",""
"F518"," 기타 비기질성 수면장애 ","","1"
"F603"," 정서불안성 인격장애 ","","1"
"F604"," 연기성 인격장애 ","","1"
"F639"," 상세불명의 습관 및 충동 장애 ","","1"
"F659"," 상세불명의 성선호장애 ","1",""
"G009"," 상세불명의 세균성 수막염 ","","1"
"G031"," 만성 수막염 ","1",""
"G039"," 상세불명의 수막염 ","2","1"
"G049"," 상세불명의 뇌염, 척수염 및 뇌척수염 ","3","3"
"G060"," 두개내 농양 및 육아종 ","3","1"
"G061"," 척추내 농양 및 육아종 ","3","2"
"G062"," 상세불명의 경막외 및 경막하 농양 ","2",""
"G09"," 중추신경계통의 염증성 질환의 후유증 ","","1"
"G112"," 만기발병 소뇌성 운동실조 ","","1"
"G1221"," 산발형 근위축측삭경화증 ","","2"
"G20"," 파킨슨병 ","278","66"
"G210"," 악성 신경이완증후군 ","2","1"
"G211"," 기타 약물유발 이차성 파킨슨증 ","4",""
"G214"," 혈관성 파킨슨증 ","11","1"
"G219"," 상세불명의 이차성 파킨슨증 ","4","1"
"G22"," 달리 분류된 질환에서의 파킨슨증 ","","1"
"G231"," 진행성 핵상안근마비 [스틸-리차드슨-올스제위스키] ","10",""
"G232"," 다발계통 위축, 파킨슨병형 [MSA-P] ","2","1"
"G233"," 다발계통 위축, 소뇌형 [MSA-C] ","9","2"
"G238"," 기저핵의 기타 명시된 퇴행성 질환 ","1",""
"G239"," 기저핵의 상세불명 퇴행성 질환 ","3",""
"G240"," 약물유발 근긴장이상 ","1",""
"G245"," 안검연축 ","1",""
"G250"," 본태성 떨림 ","5","4"
"G251"," 약물유발 떨림 ","1",""
"G252"," 기타 명시된 떨림 형태 ","1",""
"G253"," 마이오클로누스 ","7","1"
"G255"," 기타 무도병 ","","1"
"G258"," 기타 명시된 추체외로 및 운동 장애 ","1","2"
"G259"," 상세불명의 추체외로 및 운동 장애 ","","1"
"G300"," 조기발병을 수반한 알츠하이머병 ","1",""
"G301"," 만기발병을 수반한 알츠하이머병 ","20","14"
"G308"," 기타 알츠하이머병 ","1","1"
"G309"," 상세불명의 알츠하이머병 ","71","27"
"G3182"," 루이소체치매(F02.8*) ","2","2"
"G3188"," 신경계통의 기타 명시된 퇴행성 질환 ","2",""
"G319"," 신경계통의 상세불명 퇴행성 질환 ","1",""
"G372"," 중심성 교뇌수초용해 ","1",""
"G373"," 중추신경계통의 탈수초질환에서의 급성 횡단척수염 ","","1"
"G4000"," 난치성 뇌전증을 동반하지 않은 국소발병의 발작을 동반한 국소화-관련 (초점성)(부분적) 특발성 뇌전증 및 뇌전증증후군 ","1","2"
"G4011"," 난치성 뇌전증을 동반한 단순부분발작을 동반한 국소화-관련 (초점성)(부분적) 증상성 뇌전증 및  뇌전증증후군 ","1",""
"G4020"," 난치성 뇌전증을 동반하지 않은 복합부분발작을 동반한 국소화-관련 (초점성)(부분적) 증상성 뇌전증 및  뇌전증증후군 ","","1"
"G4030"," 난치성 뇌전증을 동반하지 않은 전신성 특발성 뇌전증 및 뇌전증증후군  ","2","1"
"G4050"," 난치성 뇌전증을 동반하지 않은 특별뇌전증증후군 ","","1"
"G4051"," 난치성 뇌전증을 동반한 특별뇌전증증후군 ","1",""
"G4060"," 난치성 뇌전증을 동반하지 않은 상세불명의 대발작(소발작을 동반하거나 동반하지 않는) ","1",""
"G4090"," 난치성 뇌전증을 동반하지 않은 상세불명의 뇌전증 ","4","7"
"G4091"," 난치성 뇌전증을 동반한 상세불명의 뇌전증 ","","2"
"G418"," 기타 뇌전증지속상태 ","","1"
"G419"," 상세불명의 뇌전증지속상태 ","","2"
"G438"," 기타 편두통 ","1",""
"G439"," 상세불명의 편두통 ","4",""
"G441"," 달리 분류되지 않은 혈관성 두통 ","","1"
"G442"," 긴장형두통 ","2","2"
"G448"," 기타 명시된 두통증후군 ","1","1"
"G454"," 일과성 완전기억상실 ","","3"
"G458"," 기타 일과성 뇌허혈발작 및 관련 증후군 ","1","1"
"G459"," 상세불명의 일과성 뇌허혈발작 ","8","10"
"G470"," 수면 개시 및 유지 장애[불면증] ","27","43"
"G472"," 수면각성일정장애 ","1","1"
"G473"," 수면무호흡 ","1",""
"G4730"," 폐색성 수면무호흡 ","10","3"
"G4738"," 기타 및 상세불명 수면무호흡 ","2","1"
"G478"," 기타 수면장애 ","1",""
"G479"," 상세불명의 수면장애 ","15","7"
"G500"," 삼차신경통 ","3","1"
"G501"," 비전형안면통증 ","2","1"
"G510"," 벨마비 ","19","16"
"G513"," 간대성 반쪽얼굴연축 ","1","1"
"G514"," 안면근파동 ","","1"
"G530"," 대상포진후신경통(B02.2†) ","5","7"
"G550"," 신생물질환에서의 신경근 및 신경총 압박(C00-D48†) ","","1"
"G551"," 추간판 장애에서의 신경근 및 신경총 압박(M50-M51†) ","15","9"
"G560"," 손목터널증후군 ","9","5"
"G561"," 정중신경의 기타 병변 ","","1"
"G562"," 척골신경의 병변 ","13","7"
"G563"," 요골신경의 병변 ","1",""
"G570"," 좌골신경의 병변 ","1",""
"G573"," 외측오금신경의 병변 ","","2"
"G578"," 다리의 기타 단일신경병증 ","","1"
"G589"," 상세불명의 단일신경병증 ","","1"
"G610"," 길랭-바레증후군 ","1","1"
"G618"," 기타 염증성 다발신경병증 ","4",""
"G620"," 약물유발 다발신경병증 ","","1"
"G628"," 기타 명시된 다발신경병증 ","2",""
"G629"," 상세불명의 다발신경병증 ","9","4"
"G630"," 달리 분류된 감염성 및 기생충성 질환에서의 다발신경병증 ","2",""
"G632"," 당뇨병성 다발신경병증(4단위 및 5단위 숫자 .41에 해당되는 E10-E14†) ","32","11"
"G638"," 달리 분류된 기타 질환에서의 다발신경병증 ","","1"
"G700"," 중증근무력증 ","1","1"
"G711"," 근긴장장애 ","","1"
"G732"," 신생물질환에서의 기타 근무력증후군(C00-D48†) ","","1"
"G810"," 이완성 편마비 ","1",""
"G811"," 강직성 편마비 ","7","5"
"G819"," 상세불명의 편마비 ","85","51"
"G822"," 상세불명의 하반신마비 ","13","6"
"G824"," 강직성 사지마비 ","","1"
"G825"," 상세불명의 사지마비 ","36","20"
"G834"," 말총증후군 ","1",""
"G838"," 기타 명시된 마비증후군 ","","1"
"G839"," 상세불명의 마비증후군 ","1",""
"G905"," 복합부위통증증후군 I형 ","11","2"
"G906"," 복합부위통증증후군 II형 ","3",""
"G907"," 기타 및 상세불명 유형의 복합부위통증증후군 ","4",""
"G912"," 정상뇌압 수두증 ","9","8"
"G913"," 상세불명의 외상후 수두증 ","2","1"
"G918"," 기타 수두증 ","3","1"
"G919"," 상세불명의 수두증 ","12","3"
"G930"," 대뇌낭 ","","2"
"G931"," 달리 분류되지 않은 무산소성 뇌손상 ","5",""
"G936"," 뇌부종 ","1",""
"G9380"," 대사성 뇌병증 ","","2"
"G9388"," 뇌의 기타 명시된 장애 ","8","2"
"G941"," 신생물질환에서의 수두증(C00-D48†) ","1",""
"G943"," 달리 분류된 질환에서의 뇌병증 ","2","2"
"G948"," 달리 분류된 질환에서의 뇌의 기타 명시된 장애 ","1",""
"G950"," 척수공동증 및 연수공동증 ","","1"
"G951"," 혈관성 척수병증 ","1","1"
"G952"," 상세불명의 척수압박 ","1","2"
"G958"," 척수의 기타 명시된 질환 ","8",""
"G959"," 척수의 상세불명 질환 ","","1"
"G960"," 뇌척수액 누출 ","1","1"
"G969"," 중추신경계통의 상세불명 장애 ","6",""
"G972"," 뇌실션트형성에 따른 두개내저혈압 ","","1"
"G978"," 신경계통의 기타 처치후 장애 ","1",""
"G98"," 달리 분류되지 않은 신경계통의 기타 장애 ","","2"
"G990"," 내분비 및 대사성 질환에서의 자율신경병증 ","1",""
"G992"," 달리 분류된 질환에서의 척수병증 ","10","9"
"H0000"," 외맥립종 ","1",""
"H0008"," 눈꺼풀의 기타 심부염증 ","5",""
"H001"," 콩다래끼 ","1","1"
"H011"," 눈꺼풀의 비감염성 피부병 ","1",""
"H018"," 눈꺼풀의 기타 명시된 염증 ","1","1"
"H0201"," 기계적 안검내반 ","1",""
"H0202"," 노년성 안검내반 ","2","4"
"H0203"," 강직성 안검내반 ","1",""
"H0204"," 안검내반이 없는 속눈썹증 ","1","6"
"H0208"," 기타 및 상세불명의 안검내반 ","5","2"
"H0210"," 반흔성 안검외반 ","7",""
"H0211"," 기계적 안검외반 ","1","2"
"H0213"," 강직성 안검외반 ","1","1"
"H0218"," 기타 및 상세불명의 안검외반 ","2",""
"H0240"," 기계적 안검하수 ","1",""
"H0241"," 근원성 안검하수 ","3","5"
"H0242"," 마비성 안검하수 ","5",""
"H0248"," 기타 및 상세불명의 안검하수 ","3","6"
"H0283"," 눈꺼풀의 부종 ","1",""
"H0288"," 눈꺼풀의 기타 명시된 장애 ","1","2"
"H0411"," 건성안증후군 ","4","2"
"H0428"," 기타 및 상세불명 원인에 기인한 눈물흘림 ","1",""
"H0438"," 눈물길의 급성 또는 기타 및 상세불명의 염증 ","1","1"
"H0454"," 비루관의 후천적 협착 ","1",""
"H048"," 눈물계통의 기타 장애 ","1",""
"H049"," 눈물계통의 상세불명 장애 ","","1"
"H050"," 안와의 급성 염증 ","1","3"
"H051"," 안와의 만성 염증성 장애 ","1",""
"H054"," 안구함몰 ","1",""
"H059"," 안와의 상세불명 장애 ","","1"
"H101"," 급성 아토피결막염 ","1",""
"H108"," 기타 결막염 ","","2"
"H109"," 상세불명의 결막염 ","3","1"
"H1108"," 눈의 기타 및 상세불명의 군날개 ","1",""
"H1114"," 결막황반 ","2","1"
"H1120"," 결막유착 및 막힘(국소적) ","","1"
"H113"," 결막출혈 ","17","10"
"H1141"," 결막부종 ","8","6"
"H1142"," 결막충혈 ","7","7"
"H1143"," 결막낭 ","1","1"
"H1181"," 결막이완 ","","1"
"H1188"," 결막의 기타 명시된 장애 ","1",""
"H131"," 달리 분류된 감염성 및 기생충성 질환에서의 결막염 ","","3"
"H1511"," 결절성 상공막염 ","","1"
"H158"," 공막의 기타 장애 ","1",""
"H160"," 각막궤양 ","8","7"
"H1611"," 실모양각막염 ","","2"
"H162"," 각막결막염 ","2",""
"H169"," 상세불명의 각막염 ","1",""
"H171"," 기타 중심성 각막혼탁 ","3",""
"H179"," 상세불명의 각막 흉터 및 혼탁 ","","2"
"H182"," 기타 각막부종 ","4","5"
"H183"," 각막조직의 변화 ","1","1"
"H184"," 각막 변성 ","2","5"
"H188"," 각막의 기타 명시된 장애 ","1",""
"H189"," 각막의 상세불명 장애 ","1","1"
"H191"," 헤르페스바이러스 각막염 및 각막결막염(B00.51+) ","4",""
"H2008"," 기타 및 상세불명의 급성 및 아급성 홍채섬모체염 ","","1"
"H201"," 만성 홍채섬모체염 ","1",""
"H2080"," 포그트-고야나기 증후군 ","1",""
"H2088"," 기타 홍채섬모체염 ","2",""
"H210"," 전방출혈 ","1","3"
"H211"," 홍채 및 섬모체의 기타 혈관장애 ","4",""
"H212"," 홍채 및 섬모체의 변성 ","1",""
"H215"," 홍채 및 섬모체의 기타 유착 및 파열 ","3","6"
"H218"," 홍채 및 섬모체의 기타 명시된 장애 ","218","334"
"H2510"," 노년성 핵백내장, 오른쪽 ","","1"
"H2512"," 노년성 핵백내장, 양쪽 ","1",""
"H2580"," 기타 노년백내장, 오른쪽 ","1",""
"H2590"," 상세불명의 노년백내장, 오른쪽 ","245","309"
"H2591"," 상세불명의 노년백내장, 왼쪽 ","241","328"
"H2592"," 상세불명의 노년백내장, 양쪽 ","184","270"
"H2599"," 상세불명의 노년백내장, 상세불명 쪽 ","1","4"
"H2641"," 후발백내장, 왼쪽 ","1","1"
"H2642"," 후발백내장, 양쪽 ","","1"
"H2680"," 기타 명시된 백내장, 오른쪽 ","3","8"
"H2681"," 기타 명시된 백내장, 왼쪽 ","6","5"
"H2682"," 기타 명시된 백내장, 양쪽 ","1","2"
"H2692"," 상세불명의 백내장, 양쪽 ","1",""
"H270"," 무수정체 ","6","1"
"H271"," 수정체의 탈구 ","1","4"
"H310"," 맥락망막흉터 ","1",""
"H314"," 맥락막박리 ","","1"
"H318"," 맥락막의 기타 명시된 장애 ","3","5"
"H3309"," 상세불명의 망막열공이 있는 망막박리 ","6","7"
"H331"," 망막분리 및 망막낭 ","5","3"
"H332"," 장액성 망막박리 ","1",""
"H3338"," 기타 및 상세불명의 망막열공 ","8","3"
"H334"," 망막의 견인박리 ","3","3"
"H335"," 기타 망막박리 ","1","1"
"H341"," 중심망막동맥폐쇄 ","","1"
"H342"," 기타 망막동맥폐쇄 ","1","1"
"H348"," 기타 망막혈관폐쇄 ","6","12"
"H350"," 배경망막병증 및 망막혈관변화 ","1","1"
"H3530"," 연령과 관련된 비삼출성 황반변성 ","3","2"
"H3531"," 연령과 관련된 삼출성 황반변성 ","31","32"
"H3539"," 상세불명의 황반변성 ","176","193"
"H354"," 주변부망막변성 ","3","2"
"H356"," 망막출혈 ","4","2"
"H3571"," 장액성 망막색소상피 박리 ","1","2"
"H3578"," 기타 및 상세불명의 망막층의 분리 ","","1"
