"상병코드","상병명","국비","사비"
"K8010 ","Calculus of gallbladder with other cholecystitis, without mention of obstruction ","6","6"
"K8020 ","Calculus of gallbladder without cholecystitis, without mention of obstruction ","2","8"
"K8030 ","Calculus of bile duct with cholangitis, without mention of obstruction ","9","14"
"K8040 ","Calculus of bile duct with cholecystitis, without mention of obstruction ","1","4"
"K8050 ","Calculus of bile duct without cholangitis or cholecystitis, without mention of obstruction ","9","8"
"K8080 ","Other cholelithiasis, without mention of obstruction ","12","9"
"K810 ","Acute cholecystitis ","18","17"
"K811 ","Chronic cholecystitis ","8","2"
"K818 ","Other cholecystitis ","2","1"
"K819 ","Cholecystitis, unspecified ","12","9"
"K8280 ","Polyp of cystic duct or gallbladder ","1","3"
"K830 ","Cholangitis ","11","11"
"K831 ","Obstruction of bile duct ","1",""
"K834 ","Spasm of sphincter of Oddi ","","1"
"K8589 ","Other acute pancreatitis, unspecified ","2","1"
"K8590 ","Acute pancreatitis, unspecified, mild ","1","1"
"K8592 ","Acute pancreatitis, unspecified, severe ","1",""
"K8599 ","Acute pancreatitis, unspecified, unspecified ","3","4"
"K861 ","Other chronic pancreatitis ","8",""
"K862 ","Cyst of pancreas ","1",""
"K869 ","Disease of pancreas, unspecified ","1",""
"K912 ","Postsurgical malabsorption NEC ","1",""
"K921 ","Melaena ","1",""
"K922 ","Gastrointestinal haemorrhage, unspecified ","4","5"
"L00 ","Staphylococcal scalded skin syndrome ","","1"
"L0210 ","Cutaneous abscess of neck ","1",""
"L0230 ","Cutaneous abscess of buttock ","1",""
"L0280 ","Cutaneous abscess of other sites ","1","1"
"L0290 ","Cutaneous abscess, unspecified ","2","1"
"L0301 ","Cellulitis of toe ","1","1"
"L0311 ","Cellulitis of lower limb ","10","3"
"L032 ","Cellulitis of face ","2","2"
"L039 ","Cellulitis, unspecified ","9","1"
"L500 ","Allergic urticaria ","","1"
"L600 ","Ingrowing nail ","1","2"
"L720 ","Epidermal cyst ","","3"
"L891 ","Stage II decubitus ulcer and pressure area ","1",""
"L899 ","Decubitus ulcer and pressure area, unspecified ","8","5"
"L929 ","Granulomatous disorder of skin and subcutaneous tissue, unspecified ","","1"
"L989 ","Disorder of skin and subcutaneous tissue, unspecified ","","3"
"M0092 ","Pyogenic arthritis, unspecified, upper arm ","1",""
"M0096 ","Pyogenic arthritis, unspecified, lower leg ","","1"
"M0099 ","Pyogenic arthritis, unspecified, site unspecified ","","3"
"M05862 ","Severe other seropositive rheumatoid arthritis, lower leg ","","1"
"M1099 ","Gout, unspecified, site unspecified ","2","1"
"M1381 ","Other specified arthritis, shoulder region ","","1"
"M1385 ","Other specified arthritis, pelvic region and thigh ","1","1"
"M1386 ","Other specified arthritis, lower leg ","3","1"
"M1387 ","Other specified arthritis, ankle and foot ","2",""
"M1389 ","Other specified arthritis, site unspecified ","1","2"
"M1391 ","Arthritis, unspecified, shoulder region ","1",""
"M169 ","Coxarthrosis, unspecified ","3",""
"M179 ","Gonarthrosis, unspecified ","58","64"
"M1989 ","Other specified arthrosis, site unspecified ","2",""
"M1997 ","Arthrosis, unspecified, ankle and foot ","1","1"
"M1999 ","Arthrosis, unspecified, site unspecified ","6","2"
"M201 ","Hallux valgus (acquired) ","2",""
"M2139 ","Wrist or foot drop (acquired), site unspecified ","","1"
"M2199 ","Acquired deformity of limb, unspecified, site unspecified ","","2"
"M2329 ","Derangement of meniscus due to old tear or injury, unspecified meniscus or ligament ","1","2"
"M2339 ","Other meniscus derangements, unspecified meniscus or ligament ","2","2"
"M2389 ","Other internal derangements of knee, unspecified meniscus or ligament ","1",""
"M2531 ","Other instability of joint, shoulder region ","1",""
"M2587 ","Other specified joint disorders, ankle and foot ","1",""
"M356 ","Relapsing panniculitis[Weber-Christian] ","","1"
"M4319 ","Spondylolisthesis, site unspecified ","","2"
"M459 ","Ankylosing spondylitis, site unspecified ","1",""
"M4644 ","Discitis, unspecified, thoracic region ","1",""
"M4646 ","Discitis, unspecified, lumbar region ","1",""
"M4649 ","Discitis, unspecified, site unspecified ","","1"
"M4656 ","Other infective spondylopathies, lumbar region ","2",""
"M4699 ","Inflammatory spondylopathy, unspecified, site unspecified ","1",""
"M4712 ","Other spondylosis with myelopathy, cervical region ","1",""
"M4789 ","Other spondylosis, site unspecified ","2","1"
"M4796 ","Spondylosis, unspecified, lumbar region ","1","1"
"M4799 ","Spondylosis, unspecified, site unspecified ","","1"
"M4800 ","Spinal stenosis, multiple sites in spine ","1",""
"M4802 ","Spinal stenosis, cervical region ","11","3"
"M4805 ","Spinal stenosis, thoracolumbar region ","1",""
"M4806 ","Spinal stenosis, lumbar region ","189","133"
"M4807 ","Spinal stenosis, lumbosacral region ","7","6"
"M4809 ","Spinal stenosis, site unspecified ","37","14"
"M4854 ","Collapsed vertebra, NEC, thoracic region ","2","4"
"M4855 ","Collapsed vertebra, NEC, thoracolumbar region ","","1"
"M4856 ","Collapsed vertebra, NEC, lumbar region ","1","10"
"M4857 ","Collapsed vertebra, NEC, lumbosacral region ","1",""
"M4859 ","Collapsed vertebra, NEC, site unspecified ","8","9"
"M4889 ","Other specified spondylopathies, site unspecified ","1",""
"M4926 ","Enterobacterial spondylitis(A01-A04†), lumbar region ","","1"
"M4957 ","Collapsed vertebra in diseases classified elsewhere, lumbosacral region ","1",""
"M501 ","Cervical disc disorder with radiculopathy ","2",""
"M502 ","Other cervical disc displacement ","1",""
"M511 ","Lumbar and other intervertebral disc disorders with radiculopathy(G55.1*) ","14","6"
"M512 ","Other specified intervertebral disc displacement ","16","4"
"M5419 ","Radiculopathy, site unspecified ","2",""
"M5450 ","Low back pain, multiple sites in spine ","1",""
"M5457 ","Low back pain, lumbosacral region ","","1"
"M5459 ","Low back pain, site unspecified ","7","8"
"M6009 ","Infective myositis, site unspecified ","1","2"
"M6286 ","Other specified disorders of muscle, lower leg ","","1"
"M6289 ","Other specified disorders of muscle, site unspecified ","","1"
"M6539 ","Nodular tendinous disease, site unspecified ","2",""
"M6599 ","Synovitis and tenosynovitis, unspecified, site unspecified ","3",""
"M6739 ","Transient synovitis, site unspecified ","","1"
"M6749 ","Ganglion, site unspecified ","1",""
"M6794 ","Disorder of synovium and tendon, unspecified, hand ","1",""
"M702 ","Olecranon bursitis ","1","1"
"M704 ","Prepatellar bursitis ","1",""
"M707 ","Other bursitis of hip ","1",""
"M7159 ","Other bursitis, NEC, site unspecified ","2",""
"M720 ","Palmar fascial fibromatosis(Dupuytren) ","","1"
"M722 ","Plantar fascial fibromatosis ","1",""
"M750 ","Adhesive capsulitis of shoulder ","4","4"
"M751 ","Rotator cuff syndrome ","21","23"
"M753 ","Calcific tendinitis of shoulder ","1",""
"M754 ","Impingement syndrome of shoulder ","4",""
"M79198 ","Other myalgia, site unspecified ","2","1"
"M7929 ","Neuralgia and neuritis, unspecified, site unspecified ","","1"
"M7939 ","Panniculitis, unspecified, site unspecified ","1",""
"M7969 ","Pain in limb, site unspecified ","1",""
"M7979 ","Fibromyalgia, site unspecified ","3","1"
"M8189 ","Other osteoporosis, site unspecified ","1","1"
"M8409 ","Malunion of fracture, site unspecified ","","1"
"M8639 ","Chronic multifocal osteomyelitis, site unspecified ","1",""
"M8697 ","Osteomyelitis, unspecified, ankle and foot ","1",""
"M8789 ","Other osteonecrosis, site unspecified ","1","1"
"M8795 ","Osteonecrosis, unspecified, pelvic region and thigh ","","2"
"M932 ","Osteochondritis dissecans ","","1"
"M961 ","Postlaminectomy syndrome, NEC ","6","2"
"M966 ","Fracture of bone following insertion of orthopaedic implant, joint prosthesis, or bone plate ","","1"
"M9943 ","Connective tissue stenosis of neural canal, lumbar region ","","1"
"M9974 ","Connective tissue and disc stenosis of intervertebral foramina, sacral region ","1","1"
"N049 ","Unspecified nephrotic syndrome ","","1"
"N052 ","Unspecified nephritic syndrome with diffuse membranous glomerulonephritis ","1",""
"N10 ","Acute tubulo-interstitial nephritis ","8","11"
"N12 ","Tubulo-interstitial nephritis, not specified as acute or chronic ","1",""
"N139 ","Obstructive and reflux uropathy, unspecified ","1",""
"N151 ","Renal and perinephric abscess ","","2"
"N179 ","Acute renal failure, unspecified ","6","4"
"N183 ","Chronic kidney disease, stage 3 ","3","1"
"N184 ","Chronic kidney disease, stage 4 ","2","1"
"N185 ","Chronic kidney disease, stage 5 ","","2"
"N189 ","Chronic kidney disease, unspecified ","18","9"
"N19 ","Unspecified kidney failure ","","1"
"N200 ","Calculus of kidney ","","2"
"N201 ","Calculus of ureter ","8","19"
"N209 ","Urinary calculus, unspecified ","1",""
"N210 ","Calculus in bladder ","","7"
"N211 ","Calculus in urethra ","","1"
"N289 ","Disorder of kidney and ureter, unspecified ","1","1"
"N300 ","Acute cystitis ","1","2"
"N302 ","Other chronic cystitis ","1",""
"N308 ","Other cystitis ","","2"
"N309 ","Cystitis, unspecified ","1","1"
"N319 ","Neuromuscular dysfunction of bladder, unspecified ","2","3"
"N320 ","Bladder-neck obstruction ","4",""
"N328 ","Other specified disorders of bladder ","1",""
"N340 ","Urethral abscess ","","1"
"N359 ","Urethral stricture, unspecified ","7","1"
"N362 ","Urethral caruncle ","","1"
"N390 ","Urinary tract infection, site not specified ","16","10"
"N393 ","Stress incontinence ","1","3"
"N400 ","Hyperplasia of prostate without complication ","163","72"
"N401 ","Hyperplasia of prostate with urinary tract obstruction ","19","10"
"N402 ","Hyperplasia of prostate with hematuria ","2",""
"N408 ","Hyperplasia of prostate with other complication ","149","181"
"N410 ","Acute prostatitis ","5","3"
"N411 ","Chronic prostatitis ","1",""
"N412 ","Abscess of prostate ","","1"
"N420 ","Calculus of prostate ","","1"
"N432 ","Other hydrocele ","1",""
"N433 ","Hydrocele, unspecified ","","11"
"N4500 ","Epididymitis with abscess ","2",""
"N4590 ","Epididymitis without abscess ","1","3"
"N4592 ","Epididymo-orchitis without abscess ","2","1"
"N5088 ","Other specified disorders of male genital organs ","","1"
"N63 ","Unspecified lump in breast ","","1"
"N709 ","Salpingitis and oophoritis, unspecified ","","1"
"Q273 ","Peripheral arteriovenous malformation ","1",""
"Q282 ","Arteriovenous malformation of cerebral vessels ","2","1"
"Q444 ","Choledochal cyst ","1",""
"Q446 ","Cystic disease of liver ","","1"
"Q992 ","Fragile X chromosome ","1",""
"R001 ","Bradycardia, unspecified ","1",""
"R02 ","Gangrene, NEC ","2",""
"R030 ","Elevated blood-pressure reading, without diagnosis of hypertension ","","1"
"R060 ","Dyspnoea ","4","7"
"R074 ","Chest pain, unspecified ","2","3"
"R1012 ","Epigastric pain ","2","1"
"R1030 ","Right lower quadrant abdominal pain ","","1"
"R1044 ","Flank pain ","2",""
"R1049 ","Unspecified abdominal pain ","4","3"
"R111 ","Nausea alone ","1",""
"R15 ","Faecal incontinence ","1",""
"R224 ","Localized swelling, mass and lump, lower limb ","1",""
"R229 ","Localized swelling, mass and lump, unspecified ","2",""
"R251 ","Tremor, unspecified ","3",""
"R258 ","Other and unspecified abnormal involuntary movements ","1",""
"R268 ","Other and unspecified abnormalities of gait and mobility ","2",""
"R270 ","Ataxia, unspecified ","","1"
"R300 ","Dysuria ","","1"
"R310 ","Gross hematuria ","","1"
"R318 ","Other and unspecified hematuria ","","2"
"R418 ","Other and unspecified symptoms and signs involving cognitive functions and awareness ","8","8"
"R42 ","Dizziness and giddiness ","34","43"
"R448 ","Other and unspecified symptoms and signs involving general sensations and perceptions ","","1"
"R451 ","Restlessness and agitation ","1",""
"R471 ","Dysarthria and anarthria ","1","2"
"R5090 ","Fever of unknown origin ","4","5"
"R5099 ","Fever, unspecified ","2","3"
"R51 ","Headache ","13","37"
"R522 ","Other chronic pain ","3","3"
"R53 ","Malaise and fatigue ","10","7"
"R550 ","Vasovagal  syncope ","","1"
"R558 ","Other syncope and collapse ","13","7"
"R568 ","Other and unspecified convulsions ","3","5"
"R579 ","Shock, unspecified ","","1"
"R590 ","Localized enlarged lymph nodes ","","1"
"R609 ","Oedema, unspecified ","2","2"
"R739 ","Hyperglycaemia, unspecified ","2",""
"R749 ","Abnormal level of unspecified serum enzyme ","1",""
"R858 ","Other abnormal findings in specimens from digestive organs and abdominal ","1",""
"R945 ","Abnormal results of liver function studies ","","4"
"S0220 ","Fracture of nasal bone, closed ","1",""
"S0600 ","Concussion, without open intracranial wound ","2",""
"S0650 ","Traumatic subdural haemorrhage, without open intracranial wound ","10","1"
"S0651 ","Traumatic subdural haemorrhage, with open intracranial wound ","7","3"
"S0681 ","Other intracranial injuries, with open intracranial wound ","2","3"
"S141 ","Other and unspecified injuries of cervical spinal cord ","1","1"
"S143 ","Injury of brachial plexus ","2",""
"S146 ","Injury of other and unspecified nerves of neck ","3","1"
"S22090 ","Fracture of thoracic vertebra, level unspecified, closed ","1","8"
"S22320 ","Fracture of first rib, closed ","3","3"
"S22321 ","Fracture of first rib, open ","2","4"
"S22330 ","Fracture of rib, other than first rib, closed ","2","1"
"S22390 ","Fracture of unspecified one rib, closed ","","1"
"S22460 ","Multiple fracture of ribs, other than first rib, closed ","1",""
"S22490 ","Multiple fracture of unspecified ribs, closed ","13","4"
"S233 ","Sprain and strain of thoracic spine ","","2"
"S246 ","Injury of unspecified nerve of thorax ","1",""
"S301 ","Contusion of abdominal wall ","1",""
"S302 ","Contusion of external genital organs ","1",""
"S32090 ","Fracture of lumbar vertebra, level unspecified, closed ","3","7"
"S3210 ","Fracture of sacrum, closed ","","1"
"S3220 ","Fracture of coccyx, closed ","","1"
"S32880 ","Other pelvic fracture, closed ","","2"
"S32890 ","Fracture of pelvis, part unspecified, closed ","1","1"
"S3350 ","Sprain and strain of lumbar spine ","3","6"
"S411 ","Open wound of upper arm ","","1"
"S42030 ","Fracture of sternal end of clavicle, closed ","2",""
"S42040 ","Fracture of shaft of clavicle, closed ","1","1"
"S42090 ","Fracture of clavicle, part unspecified, closed ","2","2"
"S42230 ","Fracture of surgical neck of humerus, closed ","","3"
"S42290 ","Fracture of upper end of humerus, part unspecified, closed ","1","3"
"S4300 ","Anterior dislocation of humerus ","2",""
"S431 ","Dislocation of acromioclavicular joint ","1","1"
"S434 ","Sprain and strain of shoulder joint ","","1"
"S4600 ","Injury of muscle(s) and tendon(s) of the rotator cuff of shoulder, laceration ","4","1"
"S510 ","Open wound of elbow ","1",""
"S52020 ","Fracture of olecranon process of ulna, closed ","","1"
"S52120 ","Fracture of head of radius, closed ","","1"
"S52190 ","Fracture of upper end of radius, part unspecified, closed ","1","4"
"S52520 ","Fracture of lower end of radius with dorsal angulation, closed ","3","12"
"S52580 ","Other and multiple fracture of lower end of radius, closed ","1","2"
"S52590 ","Fracture of lower end of radius, unspecified, closed ","","1"
"S5260 ","Fracture of lower end of both ulna and radius, closed ","","1"
"S5280 ","Fracture of other parts of forearm, closed ","1",""
"S5290 ","Fracture of forearm, part unspecified, closed ","","1"
"S610 ","Open wound of finger(s) without damage to nail ","","1"
"S62320 ","Fracture of base of other metacarpal bone, close ","1",""
"S62390 ","Fracture of metacarpal bone, part unspecified, close ","1","1"
"S62620 ","Fracture of proximal phalanx of other finger, close ","","1"
"S62690 ","Fracture of phalanx, part unspecified, close ","3",""
"S6270 ","Multiple fracture of fingers, close ","1",""
"S6608 ","Injury of long flexor muscle and tendon of thumb at wrist and hand level, other and unspecified injury ","1",""
"S682 ","Traumatic amputation of two or more fingers alone (complete)(partial) ","2",""
"S698 ","Other specified injuries of wrist and hand ","1",""
"S700 ","Contusion of hip ","1",""
"S72080 ","Fracture of other parts of neck of femur, closed ","3","3"
"S72090 ","Fracture of neck of femur, part unspecified, closed ","2","6"
"S72120 ","Fracture of intertrochanteric section of femur, closed ","4","12"
"S72190 ","Fracture of trochanteric section of femur, unspecified, closed ","1",""
"S7220 ","Subtrochanteric fracture of femur, closed ","","1"
"S7230 ","Fracture of shaft of femur, closed ","","2"
"S7290 ","Fracture of femur,part unspecified, closed ","2","5"
"S7318 ","Sprain and strain of other specified sites of hip ","1",""
"S800 ","Contusion of knee ","1",""
"S819 ","Open wound of lower leg, part unspecified ","3",""
"S8200 ","Fracture of patella, closed ","","2"
"S82220 ","Fracture of shaft of tibia of fracture of fibula(any part), closed ","3",""
"S82280 ","Other fracture of shaft of tibia, closed ","","2"
"S82320 ","Fracture of lower end of tibia with fracture of fibula(any part), closed ","3",""
"S82480 ","Fracture of fibular, other and unspecified part, closed ","4","3"
"S8260 ","Fracture of lateral malleolus, closed ","1",""
"S82820 ","Bimalleolar fracture, ankle, closed ","1","3"
"S82830 ","Trimalleolar fracture, ankle, closed ","","2"
"S8321 ","Tear of lateral meniscus ","1",""
"S8352 ","Rupture of anterior cruciate ligament ","","4"
"S836 ","Sprain and strain of other and unspecified parts of knee ","","1"
"S837 ","Injury to multiple structures of knee ","2","1"
"S8608 ","Injury of Achilles tendon, other and unspecified injury ","1",""
"S889 ","Traumatic amputation of lower leg, level unspecified ","","1"
"S9200 ","Fracture of calcaneus, closed ","","3"
"S9230 ","Fracture of metatarsal bone, closed ","1","3"
"S932 ","Rupture of ligaments at ankle and foot level ","","2"
"S9349 ","Sprain and strain of ankle, part unspecified ","","2"
"T009 ","Multiple superficial injuries, unspecified ","2","7"
"T093 ","Injury of spinal cord, level unspecified ","4",""
"T140 ","Superficial injury of unspecified body region ","2","1"
"T141 ","Open wound of unspecified body region ","2","4"
"T143 ","Dislocation, sprain and strain of unspecified body region ","","1"
"T189 ","Foreign body in alimentary tract, part unspecified ","1",""
"T2427 ","Burn of second degree of hip and lower limb, except ankle and foot, multiple sites ","","1"
"T300 ","Burn of unspecified body region, unspecified degree ","","3"
"T420 ","Poisoning by hydantoin derivatives ","1",""
"T600 ","Toxic effects of organophosphate and carbamate insecticides ","","1"
"T630 ","Toxic effects of snake venom ","1",""
"T68 ","Hypothermia ","","1"
"T812 ","Accidental puncture and laceration during a procedure, NEC ","","1"
"T814 ","Infection following a procedure, NEC ","1","1"
"T840 ","Mechanical complication of internal joint prosthesis ","1","1"
"T841 ","Mechanical complication of internal fixation device of bones of limb ","1",""
"T842 ","Mechanical complication of internal fixation device of other bones ","2",""
"T844 ","Mechanical complication of other internal orthopaedic devices, implants and grafts ","1","1"
"T845 ","Infection and inflammatory reaction due to internal joint prosthesis ","1",""
"T847 ","Infection and inflammatory reaction due to other internal orthopaedic prosthetic devices, implants and grafts ","","1"
"T887 ","Unspecified adverse effect of drug or medicament ","1",""
"U071 ","Coronavisurs disease 2019, virus identified [COVID-19, virus identified] ","23","282"
"U072 ","Coronavisurs disease 2019, virus not identified [COVID-19, virus not identified] ","","1"
"U099 ","Post COVID-19 condition, unspecified ","1","4"
"U119 ","Need for immunization against COVID-19, unspecified ","1",""
"U8430 ","Multi-Drug resistance to tuberculostatic drug(s) ","","1"
"Y793 ","Orthopaedic devices associated with adverse incidents, surgical instruments, materials and devices, including sutures ","1",""
"Y835 ","Amputation of limbs as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure ","2",""
"Z000 ","General medical examination ","1","1"
"Z018 ","Other specified special examinations ","1",""
"Z4780 ","Persons encountering health services for aftercare following joint replacement surgery ","","1"
"Z491 ","Persons encountering health services for extracorporeal dialysis ","51","10"
"Z954 ","Presence of other heart-valve replacement ","2",""
