"상병코드","상병명","국비","사비"
"K739","상세불명의 만성 간염","2","2"
"K7419","간경화증,상세불명","8","1"
"K7464","간의 기타 및 상세불명의 경변증, 비대상성","1",""
"K7469","간의 기타 및 상세불명의 경변증,상세불명","1","2"
"K750","간의 농양","10","3"
"K752","비특이성 반응성 간염","1",""
"K759","상세불명의 염증성 간질환","1","1"
"K760","달리 분류되지 않은 지방(변화성)간","5",""
"K7688","기타 명시된 간질환","1",""
"K769","상세불명의 간질환","5","2"
"K8000","폐색의 언급이 없는 급성 담낭염을 동반한 담낭의 결석","5","1"
"K8001","폐색을 동반한 급성 담낭염을 동반한 담낭의 결석","1",""
"K8010","폐색의 언급이 없는 기타 담낭염을 동반한 담낭의 결석","8","14"
"K8020","폐색의 언급이 없는 담낭염이 없는 담낭의 결석","9","6"
"K8030","폐색의 언급이 없는 담관염을 동반한 담관 결석","8",""
"K8050","폐색의 언급이 없는 담관염 또는 담낭염이 없는 담관결석","10","2"
"K8080","폐색의 언급이 없는 기타 담석증","2",""
"K810","급성 담낭염","17","12"
"K811","만성 담낭염","5","3"
"K8280","담낭 또는 담낭관의 폴립","1",""
"K829","담낭의 상세불명의 질환","","1"
"K830","담관염","","2"
"K831","담관의 폐색","","1"
"K839","담도의 상세불명의 질환","1","1"
"K8529","알코올유발 급성 췌장염, 상세불명","1",""
"K8582","기타 급성 췌장염, 중증","","2"
"K8590","상세불명의 급성 췌장염, 경증","","1"
"K8591","상세불명의 급성 췌장염, 중도 중증","1",""
"K8599","상세불명의 급성 췌장염, 상세불명","2","4"
"K869","췌장의 상세불명의 질환","3",""
"K913","수술후 장폐색","2","1"
"K921","흑색변","1","1"
"K922","상세불명의 위장출혈","5","3"
"L0220","몸통의 피부농양","","1"
"L0290","상세불명의 피부농양","2",""
"L0310","팔의 연조직염","","2"
"L0311","다리의 연조직염","20","9"
"L032","얼굴의 연조직염","1",""
"L039","상세불명의 연조직염","1","1"
"L089","피부 및 피하조직의 상세불명의 국소감염","1",""
"L120","수포성 유사천포창","1",""
"L210","두피지루","4","1"
"L218","기타 지루피부염","5","1"
"L219","상세불명의 지루피부염","1","2"
"L22","기저귀[냅킨]피부염","2","1"
"L239","상세불명 원인의 알레르기성 접촉피부염","4","3"
"L259","상세불명 원인의 상세불명의 접촉피부염","","1"
"L280","만성 단순태선","3",""
"L291","음낭가려움","1",""
"L298","기타 가려움","37","11"
"L299","상세불명의 가려움","12",""
"L309","상세불명의 피부염","3","4"
"L408","기타 건선","1",""
"L500","알레르기성 두드러기","1",""
"L551","2도 일광화상","","1"
"L562","광접촉피부염[향수피부염]","1",""
"L600","내향성 손발톱","3","4"
"L720","표피낭","3","1"
"L82","지루각화증","8",""
"L84","티눈 및 굳은살","3",""
"L853","피부건조증","7",""
"L891","욕창궤양 및 압박부위 제2단계","2",""
"L892","욕창궤양 및 압박부위 제3단계","1",""
"L893","욕창궤양 및 압박부위 제4단계","1",""
"L899","상세불명의 욕창궤양 및 압박부위","7","1"
"L989","피부 및 피하조직의 상세불명 장애","3","1"
"M0099","상세불명의 화농성 관절염, 상세불명 부분","","1"
"M05890","경도 기타 혈청검사양성 류마티스관절염, 상세불명 부분","","3"
"M05999","상세불명 상세불명의 혈청검사양성 류마티스관절염, 상세불명 부분","","2"
"M1000","특발성 통풍, 여러 부위","","1"
"M1007","특발성 통풍, 발목 및 발","2",""
"M1099","상세불명의 통풍, 상세불명 부분","","1"
"M1380","기타 명시된 관절염, 여러 부위","1",""
"M1384","기타 명시된 관절염, 손","9",""
"M1387","기타 명시된 관절염, 발목 및 발","5",""
"M1388","기타 명시된 관절염, 기타 부분","1",""
"M1389","기타 명시된 관절염, 상세불명 부분","1","6"
"M1397","상세불명의 관절염, 발목 및 발","1",""
"M1398","상세불명의 관절염, 기타 부분","1",""
"M150","원발성 전신(골)관절증","2",""
"M154","미란성 (골)관절증","22",""
"M158","기타 다발관절증","11",""
"M159","상세불명의 다발관절증","2","1"
"M160","양쪽 원발성 고관절증","1","1"
"M161","기타 원발성 고관절증","","1"
"M169","상세불명의 고관절증","","1"
"M170","양쪽 원발성 무릎관절증","47","69"
"M171","기타 원발성 무릎관절증","32","15"
"M173","기타 외상후 무릎관절증","2",""
"M1901","기타 관절의 원발성 관절증, 어깨부분","3",""
"M1988","기타 명시된 관절증, 기타 부분","1",""
"M1999","상세불명의 관절증, 상세불명 부분","","1"
"M2000","망치손가락","3",""
"M201","외반무지(후천성)","5","2"
"M2322","오래된 찢김 또는 손상으로 인한 반달연골의 장애, 외측반달연골","1","1"
"M2329","오래된 찢김 또는 손상으로 인한 반달연골의 장애, 상세불명의 연골 또는 인대","1",""
"M2339","기타 반달연골장애, 상세불명의 연골 또는 인대","8","5"
"M2382","무릎의 기타 내부장애, 외측반달연골","1",""
"M2399","무릎의 상세불명의 내부장애, 상세불명의 연골 또는 인대","1",""
"M2455","관절의 구축, 골반 부분 및 대퇴","","1"
"M2456","관절의 구축, 아래다리","1","1"
"M2551","관절통, 어깨부분","1",""
"M2555","관절통, 골반 부분 및 대퇴","","2"
"M2556","관절통, 아래다리","3",""
"M2557","관절통, 발목 및 발","1",""
"M2591","상세불명의 관절장애, 어깨부분","1",""
"M2596","상세불명의 관절장애, 아래다리","","1"
"M4036","편평등증후군, 요추부","2",""
"M4039","편평등증후군, 상세불명의 부위","1",""
"M4307","척추분리증, 요천부","","1"
"M4316","척추전방전위증, 요추부","60","18"
"M4317","척추전방전위증, 요천부","22","3"
"M4319","척추전방전위증, 상세불명의 부위","","1"
"M4326","척추의 기타 유합, 요추부","","1"
"M450","강직척추염, 척추의 여러 부위","2",""
"M455","강직척추염, 흉요추부","3",""
"M4646","상세불명의 추간판염, 요추부","3","2"
"M4647","상세불명의 추간판염, 요천부","1","1"
"M4649","상세불명의 추간판염, 상세불명의 부위","","1"
"M4699","상세불명의 염증성 척추병증, 상세불명의 부위","","1"
"M4716","척수병증을 동반한 기타 척추증, 요추부","1",""
"M4781","기타 척추증, 후두환축부","1",""
"M4787","기타 척추증, 요천부","1",""
"M4789","기타 척추증, 상세불명의 부위","4",""
"M4796","상세불명의 척추증, 요추부","1","1"
"M4799","상세불명의 척추증, 상세불명의 부위","1",""
"M4802","척추협착, 경부","7",""
"M4805","척추협착, 흉요추부","5",""
"M4806","척추협착, 요추부","694","102"
"M4807","척추협착, 요천부","1","1"
"M4809","척추협착, 상세불명의 부위","","4"
"M4856","달리 분류되지 않은 허탈척추, 요추부","2","4"
"M4859","달리 분류되지 않은 허탈척추, 상세불명의 부위","1","6"
"M4889","기타 명시된 척추병증, 상세불명의 부위","1",""
"M500","척수병증을 동반한 경추간판장애(G99.2*)","6","2"
"M501","신경뿌리병증을 동반한 경추간판장애","24","1"
"M509","상세불명의 경추간판장애","1",""
"M510","척수병증을 동반한 요추 및 기타 추간판장애(G99.2*)","2",""
"M511","신경뿌리병증을 동반한 요추 및 기타 추간판장애(G55.1*)","47","5"
"M512","기타 명시된 추간판전위","101","25"
"M519","상세불명의 추간판장애","","1"
"M5412","신경뿌리병증, 경부","21","1"
"M5417","신경뿌리병증, 요천부","35","1"
"M5419","신경뿌리병증, 상세불명의 부위","8",""
"M5422","경추통, 경부","1",""
"M5429","경추통, 상세불명의 부위","","1"
"M5455","요통, 흉요추부","1",""
"M5456","요통, 요추부","3","4"
"M5459","요통, 상세불명의 부위","6","2"
"M5460","흉추통증, 척추의 여러 부위","1",""
"M6000","감염성 근염, 여러 부위","1",""
"M6258","달리 분류되지 않은 근육 소모 및 위축, 기타 부분","1",""
"M6289","근육의 기타 명시된 장애, 상세불명 부분","","2"
"M6521","석회성 힘줄염, 어깨부분","1",""
"M6534","방아쇠손가락, 손","2",""
"M6539","결절성 힘줄병, 상세불명 부분","8",""
"M654","요골붓돌기힘줄윤활막염[드퀘르벵]","1",""
"M6581","기타 윤활막염 및 힘줄윤활막염, 어깨부분","1",""
"M6587","기타 윤활막염 및 힘줄윤활막염, 발목 및 발","1",""
"M6589","기타 윤활막염 및 힘줄윤활막염, 상세불명 부분","1",""
"M6743","결절종, 아래팔","2","1"
"M6744","결절종, 손","1",""
"M6747","결절종, 발목 및 발","1",""
"M702","주두윤활낭염","","1"
"M712","오금의 윤활막낭[베이커]","1",""
"M7197","상세불명의 윤활낭병증, 발목 및 발","4",""
"M720","손바닥근막성 섬유종증(뒤퓌트랑)","1","1"
"M722","발바닥근막성 섬유종증","2","1"
"M7281","기타 섬유모세포장애, 어깨부분","1",""
"M72970","근막염 NOS, 발목 및 발","1",""
"M750","어깨의 유착성 관절낭염","7",""
"M751","회전근개증후군","125","58"
"M753","어깨의 석회성 힘줄염","9","4"
"M755","어깨의 윤활낭염","4",""
"M7687","발을 제외한 다리의 기타 골부착부병증, 발목 및 발","","1"
"M7689","발을 제외한 다리의 기타 골부착부병증, 상세불명 부분","1",""
"M770","내측상과염","","1"
"M771","외측상과염","3","2"
"M79128","기타 근통, 위팔","1",""
"M7959","연조직내의 잔류이물, 상세불명 부분","1",""
"M7964","사지의 통증, 손","","1"
"M7967","사지의 통증, 발목 및 발","","1"
"M7971","섬유근통, 어깨부분","1",""
"M7979","섬유근통, 상세불명 부분","4",""
"M8000","병적 골절을 동반한 폐경후골다공증, 여러 부위","1",""
"M8088","병적 골절을 동반한 기타 골다공증, 기타 부분","1","1"
"M8099","병적 골절을 동반한 상세불명의 골다공증, 상세불명 부분","1",""
"M8185","기타 골다공증, 골반 부분 및 대퇴","1",""
"M8189","기타 골다공증, 상세불명 부분","4",""
"M8195","상세불명의 골다공증, 골반 부분 및 대퇴","1",""
"M8199","상세불명의 골다공증, 상세불명 부분","8","1"
"M8289","달리 분류된 기타 질환에서의 골다공증, 상세불명 부분","10",""
"M8399","상세불명의 성인골연화증, 상세불명 부분","7","1"
"M8419","골절불유합(가관절증), 상세불명 부분","","1"
"M8448","달리 분류되지 않은 병적 골절, 기타 부분","3","2"
"M8599","골밀도 및 구조의 상세불명 장애, 상세불명 부분","","2"
"M8617","기타 급성 골수염, 발목 및 발","2",""
"M8619","기타 급성 골수염, 상세불명 부분","1",""
"M8696","상세불명의 골수염, 아래다리","","1"
"M8795","상세불명의 골괴사, 골반 부분 및 대퇴","9","5"
"M8949","기타 비대성 골관절병증, 상세불명 부분","1",""
"M9495","연골의 상세불명 장애, 골반 부분 및 대퇴","1",""
"M961","달리 분류되지 않은 척추후궁절제후증후군","119","15"
"M963","척추후궁절제후 척주후만증","4",""
"M966","정형외과적 삽입물, 인공관절 또는 골판의 삽입에 따른 뼈의 골절","2","2"
"N083","당뇨병에서의 사구체장애(4단위 .2-에 해당되는 E10-E14†)","19","7"
"N10","급성 세뇨관-간질신장염","9","13"
"N119","상세불명의 만성 세뇨관-간질신장염","1",""
"N12","급성 또는 만성으로 명시되지 않은 세뇨관-간질신장염","","1"
"N132","신장 및 요관의 결석성 폐색을 동반한 수신증","1",""
"N1338","기타 및 상세불명의 수신증","1","1"
"N139","상세불명의 폐색성 및 역류성 요로병증","","1"
"N178","기타 급성 신부전","1",""
"N179","상세불명의 급성 신부전","24","16"
"N183","만성 신장병(3기)","50","18"
"N184","만성 신장병(4기)","34","11"
"N185","만성 신장병(5기)","41","28"
"N189","상세불명의 만성 신장병","33","17"
"N19","상세불명의 신부전","","3"
"N200","신장의 결석","","1"
"N201","요관의 결석","3",""
"N280","신장의 허혈 및 경색증","1","1"
"N300","급성 방광염","","2"
"N309","상세불명의 방광염","","1"
"N312","달리 분류되지 않은 이완성 신경병성 방광","","2"
"N318","방광의 기타 신경근육기능장애","7",""
"N319","방광의 상세불명의 신경근육기능장애","10","5"
"N328","방광의 기타 명시된 장애","","2"
"N359","상세불명의 요도협착","1",""
"N390","부위가 명시되지 않은 요로감염","25","24"
"N400","합병증을 동반하지 않은 전립선증식증","156","56"
"N408","기타 합병증을 동반한 전립선증식증","4",""
"N410","급성 전립선염","1",""
"N432","기타 음낭수종","","1"
"N4590","농양을 동반하지 않은 부고환염","3",""
"Q548","기타 요도하열","","1"
"R002","두근거림","1",""
"R040","코피","1",""
"R042","객혈","1",""
"R060","호흡곤란","22","7"
"R066","딸꾹질","1",""
"R073","기타 흉통","5","1"
"R074","상세불명의 흉통","33","14"
"R093","이상가래","3","1"
"R100","급성 복증","1",""
"R1012","명치통증","1",""
"R1039","상세불명의 하복부통증","1",""
"R1049","상세불명의 복통","1","2"
"R111","구역","1",""
"R13","삼킴곤란","4",""
"R15","대변실금","1",""
"R170","황달을 동반한 달리 분류되지 않은 과빌리루빈혈증","","3"
"R18","복수","2","1"
"R221","목의 국소적 부기, 종괴 및 덩이","","1"
"R222","몸통의 국소적 부기, 종괴 및 덩이","1","2"
"R229","상세불명의 국소적 부기, 종괴 및 덩이","1","1"
"R251","상세불명의 떨림","2",""
"R268","보행 및 이동의 기타 및 상세불명 이상","","1"
"R310","육안적 혈뇨","2","2"
"R311","현미경적 혈뇨","","3"
"R32","상세불명의 요실금","","1"
"R33","소변정체","1",""
"R350","빈번한 배뇨","2",""
"R36","요도분비물","1",""
"R391","기타 배뇨곤란","","1"
"R42","어지럼증 및 어지럼","23","17"
"R470","언어장애 및 실어증(失語症)","1",""
"R471","구음장애 및 무조음증","2",""
"R508","기타 명시된 열","1","1"
"R5090","불명열[FUO]","5","1"
"R5099","상세불명의 열","3","1"
"R51","두통","4","4"
"R529","상세불명의 통증","3","2"
"R53","병감 및 피로","14","9"
"R558","기타 실신 및 허탈","1",""
"R568","기타 및 상세불명의 경련","3","1"
"R572","패혈성 쇼크","5","5"
"R590","국소림프절비대","","1"
"R600","국소부종","","1"
"R609","상세불명의 부종","4",""
"R634","이상체중감소","1",""
"R651","기관의 부전을 동반한 감염성 기원의 전신염증반응증후군","1",""
"R748","기타 혈청효소의 이상수치","","1"
"R829","요의 기타 및 상세불명의 이상소견","","1"
"S000","두피의 표재성 손상","1","3"
"S010","두피의 열린상처","2",""
"S011","눈꺼풀 및 눈주위의 열린상처","2",""
"S018","머리의 기타 부분의 열린상처","1",""
"S0600","열린 두개내상처가 없는 진탕","5","2"
"S0620","열린 두개내상처가 없는 미만성 뇌손상","2",""
"S0630","열린 두개내상처가 없는 초점성 뇌손상","4","3"
"S0631","열린 두개내상처가 있는 초점성 뇌손상","1",""
"S0650","열린 두개내상처가 없는 외상성 경막하출혈","4","3"
"S0651","열린 두개내상처가 있는 외상성 경막하출혈","16","7"
"S0661","열린 두개내상처가 있는 외상성 거미막하출혈","1","1"
"S1220","기타 명시된 경추의 골절, 폐쇄성","1",""
"S134","경추의 염좌 및 긴장","","2"
"S146","목의 기타 및 상세불명 신경손상","","1"
"S202","흉부의 타박상","1",""
"S22050","T7 및 T8 부위의 골절, 폐쇄성","","2"
"S22060","T9 및 T10 부위의 골절, 폐쇄성","1","1"
"S22070","T11 및 T12 부위의 골절, 폐쇄성","4","6"
"S22090","상세불명 부위의 흉추의 골절, 폐쇄성","7","18"
"S2220","흉골의 골절,폐쇄성","1","1"
"S22330","제1늑골 이외 단일 늑골의 골절,폐쇄성","1","5"
"S22390","상세불명 늑골의 단일 골절,폐쇄성","","1"
"S22460","제1늑골을 침범하지 않은 다발골절, 폐쇄성","","1"
"S22490","상세불명 늑골의 다발골절, 폐쇄성","4","9"
"S233","흉추의 염좌 및 긴장","","1"
"S2340","늑골의 염좌 및 긴장","","2"
"S2720","흉강내로의 열린상처가 없는 외상성 혈기흉","","3"
"S300","아래등 및 골반의 타박상","1","1"
"S32020","L1 부위의 골절, 폐쇄성","19","29"
"S32030","L2 부위의 골절, 폐쇄성","13","14"
"S32040","L3 부위의 골절, 폐쇄성","5","5"
"S32050","L4 부위의 골절, 폐쇄성","1","9"
"S32060","L5 부위의 골절, 폐쇄성","2",""
"S32090","요추의 상세불명 부위의 골절, 폐쇄성","3","2"
"S3210","천골(薦骨)의 골절, 폐쇄성","","1"
"S3230","장골의 골절, 폐쇄성","1","1"
"S3240","절구의 골절, 폐쇄성","1",""
"S3250","치골의 폐골절, 폐쇄성","3","1"
"S32890","골반의 상세불명 부분의 골절, 폐쇄성","","1"
"S3350","요추의 염좌 및 긴장","2","6"
"S3730","강내로의 열린상처가 없는 요도의 손상","1",""
"S42040","쇄골 몸통의 골절, 폐쇄성","","1"
"S42050","쇄골 견봉단의 골절, 폐쇄성","1","2"
"S42090","쇄골의 상세불명 부분의 골절, 폐쇄성","","1"
"S42250","상완골 대거친면의 골절, 폐쇄성","","1"
"S42290","상완골 상단의 상세불명 부분의 골절, 폐쇄성","3","1"
"S4230","상완골 몸통의 골절, 폐쇄성","","1"
"S431","견쇄관절의 탈구","4",""
"S434","어깨관절의 염좌 및 긴장","","2"
"S4608","어깨의 회전근개의 근육 및 힘줄의 손상, 기타 및 상세불명의 손상","7","5"
"S4628","이두근 기타 부분의 근육 및 힘줄의 손상, 기타 및 상세불명의 손상","1",""
"S52020","척골 주두돌기의 골절, 폐쇄성","3",""
"S52090","척골 상단의 상세불명 부분의 골절, 폐쇄성","1","1"
"S52130","요골 목의 골절, 폐쇄성","3",""
"S52520","등쪽 경사를 동반한 요골 하단의 골절, 폐쇄성","5","4"
"S52530","바닥쪽 경사를 동반한 요골 하단의 골절, 폐쇄성","1","3"
"S52580","요골 하단의 기타 및 다발성 골절, 폐쇄성","","1"
"S52590","요골 하단의 상세불명 골절, 폐쇄성","8","7"
"S5260","척골과 요골 모두의 하단의 골절, 폐쇄성","","1"
"S619","손목 및 손의 상세불명 부분의 열린상처","1",""
"S6200","손 주상골의 골절, 폐쇄성","1",""
"S62220","제1중수골 바닥의 골절, 폐쇄성","","1"
"S62320","기타 중수골 바닥의 골절, 폐쇄성","1","1"
"S62330","기타 중수골 몸통의 골절, 폐쇄성","","1"
"S62350","기타 중수골 머리의 골절, 폐쇄성","1",""
"S62640","기타 손가락의 원위지골 골절, 폐쇄성","2",""
"S6271","손가락의 다발골절, 개방성","1",""
"S6280","손목 및 손의 기타 및 상세불명 부분의 골절, 폐쇄성","","1"
"S6300","원위 요골척골(관절)의 탈구","2",""
"S6638","손목 및 손 부위의 기타 손가락의 신근 및 힘줄의 손상, 기타 및 상세불명의 손상","","1"
"S699","손목 및 손의 상세불명 손상","2",""
"S700","엉덩이의 타박상","1","1"
"S72060","대퇴골 경부바닥의 골절, 폐쇄성","2","1"
"S72080","기타 대퇴골 경부 부분의 골절, 폐쇄성","7","11"
"S72090","대퇴골 경부의 상세불명 부분의 골절, 폐쇄성","1","4"
"S72120","대퇴골전자간골절, 폐쇄성","5","26"
"S72190","대퇴골전자부의 상세불명 골절, 폐쇄성","1","10"
"S7220","전자하골절, 폐쇄성","","1"
"S7240","대퇴골 하단의 골절, 폐쇄성","1",""
"S7280","대퇴골의 기타 부분의 골절, 폐쇄성","1",""
"S7319","고관절의 상세불명 부위의 염좌 및 긴장","","1"
"S789","엉덩이 및 대퇴의 상세불명 부위의 외상성 절단","1",""
"S800","무릎의 타박상","1",""
"S801","아래다리의 기타 및 상세불명 부분의 타박상","","1"
"S8200","무릎뼈의 골절, 폐쇄성","2","7"
"S82180","경골 상단의 기타 골절, 폐쇄성","","3"
"S82181","경골 상단의 기타 골절, 개방성","","2"
"S82220","비골골절(모든 부분)을 동반한 경골 몸통의 골절, 폐쇄성","","1"
"S82280","경골 몸통의 기타 골절, 폐쇄성","","2"
"S82320","비골 골절(모든 부분)을 동반한 경골 하단의 골절, 폐쇄성","","2"
"S82380","기타 경골 하단의 골절, 폐쇄성","2",""
"S82420","비골 상단의 골절, 폐쇄성","1",""
"S8250","안쪽복사의 골절, 폐쇄성","","1"
"S8260","외측복사의 골절의 골절, 폐쇄성","2","2"
"S82820","양측 복사 골절, 발목, 폐쇄성","1","1"
"S82830","삼복사 골절, 발목, 폐쇄성","1",""
"S8320","내측반달연골의 찢김","2","1"
"S8341","내측측부인대의 염좌 및 긴장","4",""
"S8352","전십자인대의 파열","","1"
"S8353","후십자인대의 파열","2",""
"S836","무릎의 기타 및 상세불명 부분의 염좌 및 긴장","1","2"
"S837","무릎의 다발성 구조의 손상","1",""
"S8608","아킬레스힘줄의 손상, 기타 및 상세불명의 손상","1",""
"S880","무릎 부위의 외상성 절단","3",""
"S899","아래다리의 상세불명 손상","","1"
"S913","발의 기타 부분의 열린상처","1","1"
"S9200","종골의 골절, 폐쇄성","3","4"
"S9230","중족골의 골절, 폐쇄성","2","4"
"S9241","엄지발가락의 골절, 개방성","","1"
"S9250","기타 발가락의 골절, 폐쇄성","","2"
"S9270","발의 다발 골절, 폐쇄성","1",""
"S9349","발목의 상세불명 부분의 염좌 및 긴장","1","1"
"T009","상세불명의 여러 부위의 표재성 손상","1","1"
"T140","상세불명의 신체부위의 표재성 손상","1",""
"T141","상세불명의 신체부위의 열린상처","1",""
"T143","상세불명의 신체부위의 탈구, 염좌 및 긴장","1",""
"T146","상세불명의 신체부위의 근육 및 힘줄의 손상","1",""
"T182","위의 이물","1",""
"T212","몸통의 2도 화상","1",""
"T2420","발목 및 발을 제외한 엉덩이 및 다리의 2도 화상, 대퇴부","3",""
"T250","발목 및 발의 상세불명 정도의 화상","1",""
"T300","상세불명 정도의 상세불명 신체부위의 화상","3",""
"T302","상세불명 신체부위의 2도 화상","1",""
"T630","뱀독의 독성효과","","3"
"T670","열사병 및 일사병","","1"
"T810","달리 분류되지 않은 처치에 합병된 출혈 및 혈종","3","5"
"T813","달리 분류되지 않은 수술상처의 파열","","1"
"T814","달리 분류되지 않은 처치에 따른 감염","1","1"
"T845","내부인공관절에 의한 감염 및 염증반응","2",""
"T857","기타 내부 인공삽입장치, 삽입물 및 이식편에 의한 감염 및 염증반응","3",""
"T873","절단잘린끝의 신경종","3",""
"T905","두개내손상의 후유증","4","1"
"T908","머리의 기타 명시된 손상의 후유증","2",""
"T913","척수손상의 후유증","5",""
"T936","다리의 으깸손상 및 외상성 절단의 후유증","10",""
"V090","기타 및 상세불명의 자동차에 관여된 비교통사고에서 다친 보행자","","1"
"V134","교통사고에서 승용차, 픽업트럭 또는 밴과 충돌로 다친 자전거 운전자","1","1"
"V170","비교통사고에서 고정 또는 정지된 물체와의 충돌로 다친 자전거 운전자","","1"
"V180","비교통사고에서 비충돌 운수사고에서 다친 자전거 운전자","3",""
"V182","비교통사고에서 비충돌 운수사고에서 다친 상세불명의 자전거 탑승자","3","2"
"V184","교통사고에서 비충돌 운수사고에서 다친 자전거 운전자","","2"
"V189","교통사고에서 비충돌 운수사고에서 다친 상세불명의 자전거 탑승자","","1"
"V199","상세불명의 교통사고에서 다친 [모든] 자전거 탑승자","","1"
"V284","교통사고에서 비충돌 운수사고에서 다친 모터사이클 운전자","2",""
"V435","교통사고에서 승용차, 픽업트럭 또는 밴과 충돌로 다친 승용차 운전자","","1"
"V498","기타 명시된 운수사고에서 다친 [모든] 승용차 탑승자","","3"
"V593","상세불명의 비교통사고에서 다친 [모든] 픽업트럭 또는 밴 탑승자","","1"
"V598","기타 명시된 운수사고에서 다친 [모든] 픽업트럭 또는 밴 탑승자","","1"
"V693","상세불명의 비교통사고에서 다친 [모든] 대형화물차 탑승자","1",""
"V698","기타 명시된 운수사고에서 다친 [모든] 대형화물차 탑승자","","1"
"V793","상세불명의 비교통사고에서 다친 [모든] 버스 탑승자","","1"
"V798","기타 명시된 운수사고에서 다친 [모든] 버스 탑승자","","1"
"V845","비교통사고에서 다친 특수농업용 차량 운전자","1","1"
"V849","비교통사고에서 다친 상세불명의 특수농업용 차량 탑승자","1","1"
"V892","상세불명의 자동차 사고에서 다친 사람, 교통성","","2"
"V99","상세불명의 운수사고","","2"
"W004","얼음 또는 눈에 의한 동일 면상에서의 낙상, 도로 및 고속도로","","1"
"W010","미끄러짐, 걸림 및 헛디딤에 의한 동일 면상에서의 낙상, 주택","10","21"
"W011","미끄러짐, 걸림 및 헛디딤에 의한 동일 면상에서의 낙상, 집단 거주시설","1","2"
"W012","미끄러짐, 걸림 및 헛디딤에 의한 동일 면상에서의 낙상, 학교, 기타 시설 및 공공행정 구역","1","3"
"W013","미끄러짐, 걸림 및 헛디딤에 의한 동일 면상에서의 낙상, 운동 및 경기장","","1"
"W014","미끄러짐, 걸림 및 헛디딤에 의한 동일 면상에서의 낙상, 도로 및 고속도로","5","11"
"W015","미끄러짐, 걸림 및 헛디딤에 의한 동일 면상에서의 낙상, 상업 및 서비스 구역","1","2"
"W017","미끄러짐, 걸림 및 헛디딤에 의한 동일 면상에서의 낙상, 농장","","2"
"W018","미끄러짐, 걸림 및 헛디딤에 의한 동일 면상에서의 낙상, 기타 명시된 장소","3","3"
"W019","미끄러짐, 걸림 및 헛디딤에 의한 동일 면상에서의 낙상, 상세불명 장소","14","24"
"W038","타인과 충돌이나 타인의 밀치기에 의한 동일 면상에서의 낙상, 기타 명시된 장소","","1"
"W050","휠체어가 관여된 낙상, 주택","","2"
"W052","휠체어가 관여된 낙상, 학교, 기타 시설 및 공공행정 구역","1",""
"W059","휠체어가 관여된 낙상, 상세불명 장소","1",""
"W060","침대가 관여된 낙상, 주택","5","10"
"W061","침대가 관여된 낙상, 집단거주시설","","3"
"W069","침대가 관여된 낙상, 상세불명 장소","1","2"
"W070","의자가 관여된 낙상, 주택","1","2"
"W079","의자가 관여된 낙상, 상세불명 장소","","2"
"W090","운동장비가 관여된 낙상, 주택","","1"
"W100","계단에서의 낙상, 주택","2","2"
"W108","계단에서의 낙상, 기타 명시된 장소","","1"
"W109","계단에서의 낙상, 상세불명 장소","3","9"
"W110","사다리에서의 낙상, 주택","1",""
"W117","사다리에서의 낙상, 농장","","1"
"W119","사다리에서의 낙상, 상세불명 장소","5","1"
"W126","비계발판에서의 낙상, 산업 및 건설지역","","1"
"W149","나무에서의 낙상, 상세불명 장소","1",""
"W170","기타 한면에서 다른 면으로 넘어짐, 주택","2",""
"W174","기타 한면에서 다른 면으로 넘어짐, 도로 및 고속도로","1","1"
"W177","기타 한면에서 다른 면으로 넘어짐, 농장","1",""
"W178","기타 한면에서 다른 면으로 넘어짐, 기타 명시된 장소","1",""
"W179","기타 한면에서 다른 면으로 넘어짐, 상세불명 장소","1","1"
"W180","동일면상에서 기타 넘어짐, 주택","6","11"
"W181","동일면상에서 기타 넘어짐, 집단거주시설","2",""
"W185","동일면상에서 기타 넘어짐, 상업 및 서비스 구역","","1"
"W187","동일면상에서 기타 넘어짐, 농장","1","6"
"W188","동일면상에서 기타 넘어짐, 기타 명시된 장소","1","1"
"W189","동일면상에서 기타 넘어짐, 상세불명 장소","6","12"
"W190","상세불명의 낙상, 주택","","1"
"W199","상세불명의 낙상, 상세불명 장소","2","5"
"W220","다른 물체에 의한 타격, 주택","2",""
"W224","다른 물체에 의한 타격, 도로 및 고속도로","","2"
"W229","다른 물체에 의한 타격, 상세불명 장소","","2"
"W239","물체 속이나 사이에 붙잡힘, 으깨짐, 뭉개짐 또는 끼임, 상세불명 장소","1",""
"W2609","나이프, 장도 및 단도와 접촉, 상세불명 장소","","1"
"W2680","달리 분류되지 않은 기타 날카로운 물체와 접촉, 주택","1",""
"W2685","달리 분류되지 않은 기타 날카로운 물체와 접촉, 상업 및 서비스 구역","","1"
"W297","기타 동력손공구 및 가정용 기계류와의 접촉, 농장","1",""
"W299","기타 동력손공구 및 가정용 기계류와의 접촉, 상세불명 장소","1",""
"W309","농업용기계와 접촉, 상세불명 장소","1",""
"W549","개에 물림 또는 부딪힘, 상세불명 장소","1",""
"W790","기도폐색의 원인이 된 음식물의 흡입 및 섭취, 주택","1",""
"X100","뜨거운 음료 식품, 지방 및 조리용 기름과 접촉, 주택","1",""
"X119","뜨거운 수돗물과 접촉, 상세불명 장소","1",""
"X199","기타 및 상세불명의 열 및 뜨거운 물질과 접촉, 상세불명 장소","1",""
"X207","독액성 뱀 및 도마뱀과 접촉, 농장","","1"
