year_num,age_num,is_major_city,is_inpatient,year_trend,age_city_interaction,age_year_interaction,지역,age_group,구분,disease_group,region_age,y_actual,y_predicted,prediction_correct,top1_class,top1_probability,top2_class,top2_probability,top3_class,top3_probability,confidence,sample_weight,confidence_bin
0,62,1,0,0,62,0,부산,60-64,외래,H04,부산_60-64,안과,내과,0,내과,0.5528952611871295,안과,0.18601662137208289,치과,0.07647490181285596,0.5528952611871295,248,0.5-0.7
0,62,1,0,0,62,0,부산,60-64,외래,H35,부산_60-64,안과,내과,0,내과,0.5528952611871295,안과,0.18601662137208289,치과,0.07647490181285596,0.5528952611871295,80,0.5-0.7
1,62,1,0,1,62,62,부산,60-64,입원(연인원),S46,부산_60-64,정형외과,내과,0,내과,0.7753308173802544,정형외과,0.07530033465270398,재활의학과,0.05778149152404182,0.7753308173802544,75,0.7-0.8
1,62,1,0,1,62,62,부산,60-64,입원(연인원),I69,부산_60-64,신경과,내과,0,내과,0.7753308173802544,정형외과,0.07530033465270398,재활의학과,0.05778149152404182,0.7753308173802544,4,0.7-0.8
1,62,1,0,1,62,62,부산,60-64,입원(연인원),M50,부산_60-64,재활의학과,내과,0,내과,0.7753308173802544,정형외과,0.07530033465270398,재활의학과,0.05778149152404182,0.7753308173802544,0,0.7-0.8
1,62,1,0,1,62,62,부산,60-64,외래,N31,부산_60-64,비뇨의학과,내과,0,내과,0.5528952611871295,안과,0.18601662137208289,치과,0.07647490181285596,0.5528952611871295,147,0.5-0.7
1,62,1,0,1,62,62,부산,60-64,외래,R53,부산_60-64,가정의학과,내과,0,내과,0.5528952611871295,안과,0.18601662137208289,치과,0.07647490181285596,0.5528952611871295,131,0.5-0.7
2,62,1,0,4,62,124,부산,60-64,입원(연인원),S46,부산_60-64,정형외과,내과,0,내과,0.7753308173802544,정형외과,0.07530033465270398,재활의학과,0.05778149152404182,0.7753308173802544,151,0.7-0.8
2,62,1,0,4,62,124,부산,60-64,입원(연인원),I69,부산_60-64,신경과,내과,0,내과,0.7753308173802544,정형외과,0.07530033465270398,재활의학과,0.05778149152404182,0.7753308173802544,119,0.7-0.8
2,62,1,0,4,62,124,부산,60-64,입원(연인원),M43,부산_60-64,정형외과,내과,0,내과,0.7753308173802544,정형외과,0.07530033465270398,재활의학과,0.05778149152404182,0.7753308173802544,0,0.7-0.8
2,62,1,0,4,62,124,부산,60-64,입원(연인원),G82,부산_60-64,재활의학과,내과,0,내과,0.7753308173802544,정형외과,0.07530033465270398,재활의학과,0.05778149152404182,0.7753308173802544,0,0.7-0.8
2,62,1,0,4,62,124,부산,60-64,외래,N31,부산_60-64,비뇨의학과,내과,0,내과,0.5528952611871295,안과,0.18601662137208289,치과,0.07647490181285596,0.5528952611871295,161,0.5-0.7
2,62,1,0,4,62,124,부산,60-64,외래,F06,부산_60-64,정신건강의학과,내과,0,내과,0.5528952611871295,안과,0.18601662137208289,치과,0.07647490181285596,0.5528952611871295,59,0.5-0.7
2,62,1,0,4,62,124,부산,60-64,외래,H35,부산_60-64,안과,내과,0,내과,0.5528952611871295,안과,0.18601662137208289,치과,0.07647490181285596,0.5528952611871295,86,0.5-0.7
2,62,1,0,4,62,124,부산,60-64,외래,H36,부산_60-64,안과,내과,0,내과,0.5528952611871295,안과,0.18601662137208289,치과,0.07647490181285596,0.5528952611871295,152,0.5-0.7
0,62,1,0,0,62,0,인천,60-64,입원(연인원),N31,인천_60-64,비뇨의학과,내과,0,내과,0.4609368678296513,비뇨의학과,0.17085972372365668,정형외과,0.14341486592201502,0.4609368678296513,0,0-0.5
0,62,1,0,0,62,0,인천,60-64,입원(연인원),M19,인천_60-64,정형외과,내과,0,내과,0.4609368678296513,비뇨의학과,0.17085972372365668,정형외과,0.14341486592201502,0.4609368678296513,213,0-0.5
0,62,1,0,0,62,0,인천,60-64,입원(연인원),C67,인천_60-64,비뇨의학과,내과,0,내과,0.4609368678296513,비뇨의학과,0.17085972372365668,정형외과,0.14341486592201502,0.4609368678296513,0,0-0.5
0,62,1,0,0,62,0,인천,60-64,입원(연인원),K56,인천_60-64,외과,내과,0,내과,0.4609368678296513,비뇨의학과,0.17085972372365668,정형외과,0.14341486592201502,0.4609368678296513,0,0-0.5
0,62,1,0,0,62,0,인천,60-64,외래,H04,인천_60-64,안과,내과,0,내과,0.4895121704844307,안과,0.1656585784308111,피부과,0.11302014038437351,0.4895121704844307,43,0-0.5
0,62,1,0,0,62,0,인천,60-64,외래,M19,인천_60-64,정형외과,내과,0,내과,0.4895121704844307,안과,0.1656585784308111,피부과,0.11302014038437351,0.4895121704844307,30,0-0.5
0,62,1,0,0,62,0,인천,60-64,외래,L24,인천_60-64,피부과,내과,0,내과,0.4895121704844307,안과,0.1656585784308111,피부과,0.11302014038437351,0.4895121704844307,71,0-0.5
0,62,1,0,0,62,0,인천,60-64,외래,K04,인천_60-64,치과,내과,0,내과,0.4895121704844307,안과,0.1656585784308111,피부과,0.11302014038437351,0.4895121704844307,130,0-0.5
1,62,1,0,1,62,62,인천,60-64,입원(연인원),N31,인천_60-64,비뇨의학과,내과,0,내과,0.4609368678296513,비뇨의학과,0.17085972372365668,정형외과,0.14341486592201502,0.4609368678296513,0,0-0.5
1,62,1,0,1,62,62,인천,60-64,입원(연인원),C67,인천_60-64,비뇨의학과,내과,0,내과,0.4609368678296513,비뇨의학과,0.17085972372365668,정형외과,0.14341486592201502,0.4609368678296513,0,0-0.5
1,62,1,0,1,62,62,인천,60-64,입원(연인원),M19,인천_60-64,정형외과,내과,0,내과,0.4609368678296513,비뇨의학과,0.17085972372365668,정형외과,0.14341486592201502,0.4609368678296513,0,0-0.5
1,62,1,0,1,62,62,인천,60-64,입원(연인원),E14,인천_60-64,안과,내과,0,내과,0.4609368678296513,비뇨의학과,0.17085972372365668,정형외과,0.14341486592201502,0.4609368678296513,0,0-0.5
1,62,1,0,1,62,62,인천,60-64,입원(연인원),G95,인천_60-64,재활의학과,내과,0,내과,0.4609368678296513,비뇨의학과,0.17085972372365668,정형외과,0.14341486592201502,0.4609368678296513,0,0-0.5
1,62,1,0,1,62,62,인천,60-64,입원(연인원),M50,인천_60-64,재활의학과,내과,0,내과,0.4609368678296513,비뇨의학과,0.17085972372365668,정형외과,0.14341486592201502,0.4609368678296513,0,0-0.5
1,62,1,0,1,62,62,인천,60-64,입원(연인원),S72,인천_60-64,정형외과,내과,0,내과,0.4609368678296513,비뇨의학과,0.17085972372365668,정형외과,0.14341486592201502,0.4609368678296513,0,0-0.5
1,62,1,0,1,62,62,인천,60-64,외래,H04,인천_60-64,안과,내과,0,내과,0.4895121704844307,안과,0.1656585784308111,피부과,0.11302014038437351,0.4895121704844307,145,0-0.5
1,62,1,0,1,62,62,인천,60-64,외래,K04,인천_60-64,치과,내과,0,내과,0.4895121704844307,안과,0.1656585784308111,피부과,0.11302014038437351,0.4895121704844307,71,0-0.5
1,62,1,0,1,62,62,인천,60-64,외래,M19,인천_60-64,정형외과,내과,0,내과,0.4895121704844307,안과,0.1656585784308111,피부과,0.11302014038437351,0.4895121704844307,116,0-0.5
1,62,1,0,1,62,62,인천,60-64,외래,L24,인천_60-64,피부과,내과,0,내과,0.4895121704844307,안과,0.1656585784308111,피부과,0.11302014038437351,0.4895121704844307,89,0-0.5
2,62,1,0,4,62,124,인천,60-64,입원(연인원),C67,인천_60-64,비뇨의학과,내과,0,내과,0.4609368678296513,비뇨의학과,0.17085972372365668,정형외과,0.14341486592201502,0.4609368678296513,3,0-0.5
2,62,1,0,4,62,124,인천,60-64,입원(연인원),N31,인천_60-64,비뇨의학과,내과,0,내과,0.4609368678296513,비뇨의학과,0.17085972372365668,정형외과,0.14341486592201502,0.4609368678296513,0,0-0.5
2,62,1,0,4,62,124,인천,60-64,입원(연인원),F00,인천_60-64,신경과,내과,0,내과,0.4609368678296513,비뇨의학과,0.17085972372365668,정형외과,0.14341486592201502,0.4609368678296513,0,0-0.5
2,62,1,0,4,62,124,인천,60-64,입원(연인원),I61,인천_60-64,재활의학과,내과,0,내과,0.4609368678296513,비뇨의학과,0.17085972372365668,정형외과,0.14341486592201502,0.4609368678296513,0,0-0.5
2,62,1,0,4,62,124,인천,60-64,입원(연인원),S72,인천_60-64,정형외과,내과,0,내과,0.4609368678296513,비뇨의학과,0.17085972372365668,정형외과,0.14341486592201502,0.4609368678296513,0,0-0.5
2,62,1,0,4,62,124,인천,60-64,입원(연인원),S22,인천_60-64,신경외과,내과,0,내과,0.4609368678296513,비뇨의학과,0.17085972372365668,정형외과,0.14341486592201502,0.4609368678296513,67,0-0.5
2,62,1,0,4,62,124,인천,60-64,입원(연인원),S82,인천_60-64,정형외과,내과,0,내과,0.4609368678296513,비뇨의학과,0.17085972372365668,정형외과,0.14341486592201502,0.4609368678296513,39,0-0.5
2,62,1,0,4,62,124,인천,60-64,입원(연인원),N30,인천_60-64,비뇨의학과,내과,0,내과,0.4609368678296513,비뇨의학과,0.17085972372365668,정형외과,0.14341486592201502,0.4609368678296513,0,0-0.5
2,62,1,0,4,62,124,인천,60-64,외래,K04,인천_60-64,치과,내과,0,내과,0.4895121704844307,안과,0.1656585784308111,피부과,0.11302014038437351,0.4895121704844307,86,0-0.5
2,62,1,0,4,62,124,인천,60-64,외래,H04,인천_60-64,안과,내과,0,내과,0.4895121704844307,안과,0.1656585784308111,피부과,0.11302014038437351,0.4895121704844307,97,0-0.5
2,62,1,0,4,62,124,인천,60-64,외래,M50,인천_60-64,재활의학과,내과,0,내과,0.4895121704844307,안과,0.1656585784308111,피부과,0.11302014038437351,0.4895121704844307,274,0-0.5
2,62,1,0,4,62,124,인천,60-64,외래,L23,인천_60-64,피부과,내과,0,내과,0.4895121704844307,안과,0.1656585784308111,피부과,0.11302014038437351,0.4895121704844307,79,0-0.5
0,62,1,0,0,62,0,대구,60-64,외래,F00,대구_60-64,신경과,내과,0,내과,0.792391005476914,신경과,0.07157884558546194,재활의학과,0.04335107156519184,0.792391005476914,23,0.7-0.8
1,62,1,0,1,62,62,대구,60-64,입원(연인원),Z50,대구_60-64,재활의학과,내과,0,내과,0.7791477237442043,재활의학과,0.08757958417206607,정형외과,0.04706280706360611,0.7791477237442043,254,0.7-0.8
1,62,1,0,1,62,62,대구,60-64,입원(연인원),K40,대구_60-64,외과,내과,0,내과,0.7791477237442043,재활의학과,0.08757958417206607,정형외과,0.04706280706360611,0.7791477237442043,11,0.7-0.8
1,62,1,0,1,62,62,대구,60-64,외래,F00,대구_60-64,신경과,내과,0,내과,0.792391005476914,신경과,0.07157884558546194,재활의학과,0.04335107156519184,0.792391005476914,25,0.7-0.8
1,62,1,0,1,62,62,대구,60-64,외래,K04,대구_60-64,치과,내과,0,내과,0.792391005476914,신경과,0.07157884558546194,재활의학과,0.04335107156519184,0.792391005476914,175,0.7-0.8
1,62,1,0,1,62,62,대구,60-64,외래,G62,대구_60-64,재활의학과,내과,0,내과,0.792391005476914,신경과,0.07157884558546194,재활의학과,0.04335107156519184,0.792391005476914,0,0.7-0.8
2,62,1,0,4,62,124,대구,60-64,입원(연인원),Z50,대구_60-64,재활의학과,내과,0,내과,0.7791477237442043,재활의학과,0.08757958417206607,정형외과,0.04706280706360611,0.7791477237442043,260,0.7-0.8
2,62,1,0,4,62,124,대구,60-64,입원(연인원),S22,대구_60-64,신경외과,내과,0,내과,0.7791477237442043,재활의학과,0.08757958417206607,정형외과,0.04706280706360611,0.7791477237442043,9,0.7-0.8
2,62,1,0,4,62,124,대구,60-64,외래,F00,대구_60-64,신경과,내과,0,내과,0.792391005476914,신경과,0.07157884558546194,재활의학과,0.04335107156519184,0.792391005476914,46,0.7-0.8
2,62,1,0,4,62,124,대구,60-64,외래,G62,대구_60-64,재활의학과,내과,0,내과,0.792391005476914,신경과,0.07157884558546194,재활의학과,0.04335107156519184,0.792391005476914,7,0.7-0.8
2,62,1,0,4,62,124,대구,60-64,외래,K04,대구_60-64,치과,내과,0,내과,0.792391005476914,신경과,0.07157884558546194,재활의학과,0.04335107156519184,0.792391005476914,137,0.7-0.8
0,62,1,0,0,62,0,대전,60-64,입원(연인원),I69,대전_60-64,신경과,내과,0,내과,0.7410826048028267,신경과,0.12886125412057323,재활의학과,0.06012686353889863,0.7410826048028267,0,0.7-0.8
0,62,1,0,0,62,0,대전,60-64,입원(연인원),I61,대전_60-64,재활의학과,내과,0,내과,0.7410826048028267,신경과,0.12886125412057323,재활의학과,0.06012686353889863,0.7410826048028267,0,0.7-0.8
0,62,1,0,0,62,0,대전,60-64,입원(연인원),G82,대전_60-64,재활의학과,내과,0,내과,0.7410826048028267,신경과,0.12886125412057323,재활의학과,0.06012686353889863,0.7410826048028267,0,0.7-0.8
0,62,1,0,0,62,0,대전,60-64,입원(연인원),S72,대전_60-64,정형외과,내과,0,내과,0.7410826048028267,신경과,0.12886125412057323,재활의학과,0.06012686353889863,0.7410826048028267,0,0.7-0.8
0,62,1,0,0,62,0,대전,60-64,입원(연인원),R42,대전_60-64,신경과,내과,0,내과,0.7410826048028267,신경과,0.12886125412057323,재활의학과,0.06012686353889863,0.7410826048028267,0,0.7-0.8
0,62,1,0,0,62,0,대전,60-64,외래,I69,대전_60-64,신경과,내과,0,내과,0.7025009051609189,신경과,0.16111237666499606,피부과,0.04999740182820406,0.7025009051609189,213,0.7-0.8
0,62,1,0,0,62,0,대전,60-64,외래,F03,대전_60-64,신경과,내과,0,내과,0.7025009051609189,신경과,0.16111237666499606,피부과,0.04999740182820406,0.7025009051609189,59,0.7-0.8
0,62,1,0,0,62,0,대전,60-64,외래,L29,대전_60-64,피부과,내과,0,내과,0.7025009051609189,신경과,0.16111237666499606,피부과,0.04999740182820406,0.7025009051609189,160,0.7-0.8
0,62,1,0,0,62,0,대전,60-64,외래,R42,대전_60-64,신경과,내과,0,내과,0.7025009051609189,신경과,0.16111237666499606,피부과,0.04999740182820406,0.7025009051609189,216,0.7-0.8
1,62,1,0,1,62,62,대전,60-64,입원(연인원),I69,대전_60-64,신경과,내과,0,내과,0.7410826048028267,신경과,0.12886125412057323,재활의학과,0.06012686353889863,0.7410826048028267,11,0.7-0.8
1,62,1,0,1,62,62,대전,60-64,입원(연인원),G82,대전_60-64,재활의학과,내과,0,내과,0.7410826048028267,신경과,0.12886125412057323,재활의학과,0.06012686353889863,0.7410826048028267,0,0.7-0.8
1,62,1,0,1,62,62,대전,60-64,입원(연인원),S72,대전_60-64,정형외과,내과,0,내과,0.7410826048028267,신경과,0.12886125412057323,재활의학과,0.06012686353889863,0.7410826048028267,27,0.7-0.8
1,62,1,0,1,62,62,대전,60-64,외래,I69,대전_60-64,신경과,내과,0,내과,0.7025009051609189,신경과,0.16111237666499606,피부과,0.04999740182820406,0.7025009051609189,167,0.7-0.8
1,62,1,0,1,62,62,대전,60-64,외래,F03,대전_60-64,신경과,내과,0,내과,0.7025009051609189,신경과,0.16111237666499606,피부과,0.04999740182820406,0.7025009051609189,46,0.7-0.8
1,62,1,0,1,62,62,대전,60-64,외래,R42,대전_60-64,신경과,내과,0,내과,0.7025009051609189,신경과,0.16111237666499606,피부과,0.04999740182820406,0.7025009051609189,156,0.7-0.8
1,62,1,0,1,62,62,대전,60-64,외래,L29,대전_60-64,피부과,내과,0,내과,0.7025009051609189,신경과,0.16111237666499606,피부과,0.04999740182820406,0.7025009051609189,119,0.7-0.8
2,62,1,0,4,62,124,대전,60-64,입원(연인원),I69,대전_60-64,신경과,내과,0,내과,0.7410826048028267,신경과,0.12886125412057323,재활의학과,0.06012686353889863,0.7410826048028267,0,0.7-0.8
2,62,1,0,4,62,124,대전,60-64,입원(연인원),G82,대전_60-64,재활의학과,내과,0,내과,0.7410826048028267,신경과,0.12886125412057323,재활의학과,0.06012686353889863,0.7410826048028267,70,0.7-0.8
2,62,1,0,4,62,124,대전,60-64,입원(연인원),S72,대전_60-64,정형외과,내과,0,내과,0.7410826048028267,신경과,0.12886125412057323,재활의학과,0.06012686353889863,0.7410826048028267,76,0.7-0.8
2,62,1,0,4,62,124,대전,60-64,입원(연인원),S22,대전_60-64,신경외과,내과,0,내과,0.7410826048028267,신경과,0.12886125412057323,재활의학과,0.06012686353889863,0.7410826048028267,41,0.7-0.8
2,62,1,0,4,62,124,대전,60-64,외래,I69,대전_60-64,신경과,내과,0,내과,0.7025009051609189,신경과,0.16111237666499606,피부과,0.04999740182820406,0.7025009051609189,112,0.7-0.8
2,62,1,0,4,62,124,대전,60-64,외래,F03,대전_60-64,신경과,내과,0,내과,0.7025009051609189,신경과,0.16111237666499606,피부과,0.04999740182820406,0.7025009051609189,15,0.7-0.8
2,62,1,0,4,62,124,대전,60-64,외래,R42,대전_60-64,신경과,내과,0,내과,0.7025009051609189,신경과,0.16111237666499606,피부과,0.04999740182820406,0.7025009051609189,164,0.7-0.8
2,62,1,0,4,62,124,대전,60-64,외래,L29,대전_60-64,피부과,내과,0,내과,0.7025009051609189,신경과,0.16111237666499606,피부과,0.04999740182820406,0.7025009051609189,135,0.7-0.8
0,62,1,0,0,62,0,광주,60-64,입원(연인원),S72,광주_60-64,정형외과,내과,0,내과,0.7824330223019779,정형외과,0.07676599902871653,재활의학과,0.05608597261044992,0.7824330223019779,102,0.7-0.8
0,62,1,0,0,62,0,광주,60-64,외래,F00,광주_60-64,신경과,내과,0,내과,0.7917164026434945,신경과,0.11000177523348195,치과,0.023350713893374692,0.7917164026434945,41,0.7-0.8
1,62,1,0,1,62,62,광주,60-64,입원(연인원),G20,광주_60-64,신경과,내과,0,내과,0.7824330223019779,정형외과,0.07676599902871653,재활의학과,0.05608597261044992,0.7824330223019779,91,0.7-0.8
1,62,1,0,1,62,62,광주,60-64,입원(연인원),S72,광주_60-64,정형외과,내과,0,내과,0.7824330223019779,정형외과,0.07676599902871653,재활의학과,0.05608597261044992,0.7824330223019779,0,0.7-0.8
1,62,1,0,1,62,62,광주,60-64,외래,F00,광주_60-64,신경과,내과,0,내과,0.7917164026434945,신경과,0.11000177523348195,치과,0.023350713893374692,0.7917164026434945,44,0.7-0.8
1,62,1,0,1,62,62,광주,60-64,외래,R41,광주_60-64,신경과,내과,0,내과,0.7917164026434945,신경과,0.11000177523348195,치과,0.023350713893374692,0.7917164026434945,106,0.7-0.8
1,62,1,0,1,62,62,광주,60-64,외래,R63,광주_60-64,가정의학과,내과,0,내과,0.7917164026434945,신경과,0.11000177523348195,치과,0.023350713893374692,0.7917164026434945,85,0.7-0.8
2,62,1,0,4,62,124,광주,60-64,입원(연인원),S72,광주_60-64,정형외과,내과,0,내과,0.7824330223019779,정형외과,0.07676599902871653,재활의학과,0.05608597261044992,0.7824330223019779,0,0.7-0.8
2,62,1,0,4,62,124,광주,60-64,입원(연인원),G20,광주_60-64,신경과,내과,0,내과,0.7824330223019779,정형외과,0.07676599902871653,재활의학과,0.05608597261044992,0.7824330223019779,38,0.7-0.8
2,62,1,0,4,62,124,광주,60-64,입원(연인원),I61,광주_60-64,재활의학과,내과,0,내과,0.7824330223019779,정형외과,0.07676599902871653,재활의학과,0.05608597261044992,0.7824330223019779,489,0.7-0.8
2,62,1,0,4,62,124,광주,60-64,외래,F00,광주_60-64,신경과,내과,0,내과,0.7917164026434945,신경과,0.11000177523348195,치과,0.023350713893374692,0.7917164026434945,39,0.7-0.8
2,62,1,0,4,62,124,광주,60-64,외래,R41,광주_60-64,신경과,내과,0,내과,0.7917164026434945,신경과,0.11000177523348195,치과,0.023350713893374692,0.7917164026434945,61,0.7-0.8
0,67,1,0,0,67,0,서울,65-69,입원(연인원),S72,서울_65-69,정형외과,내과,0,내과,0.7848491965863446,정형외과,0.09639605942996808,재활의학과,0.05304046188543389,0.7848491965863446,41,0.7-0.8
0,67,1,0,0,67,0,서울,65-69,외래,R42,서울_65-69,신경과,내과,0,내과,0.4877340730063488,안과,0.25971129979404545,치과,0.12753236902691112,0.4877340730063488,1155,0-0.5
0,67,1,0,0,67,0,서울,65-69,외래,H35,서울_65-69,안과,내과,0,내과,0.4877340730063488,안과,0.25971129979404545,치과,0.12753236902691112,0.4877340730063488,697,0-0.5
1,67,1,0,1,67,67,서울,65-69,입원(연인원),S72,서울_65-69,정형외과,내과,0,내과,0.7848491965863446,정형외과,0.09639605942996808,재활의학과,0.05304046188543389,0.7848491965863446,26,0.7-0.8
1,67,1,0,1,67,67,서울,65-69,입원(연인원),T84,서울_65-69,정형외과,내과,0,내과,0.7848491965863446,정형외과,0.09639605942996808,재활의학과,0.05304046188543389,0.7848491965863446,50,0.7-0.8
1,67,1,0,1,67,67,서울,65-69,외래,H35,서울_65-69,안과,내과,0,내과,0.4877340730063488,안과,0.25971129979404545,치과,0.12753236902691112,0.4877340730063488,659,0-0.5
1,67,1,0,1,67,67,서울,65-69,외래,R42,서울_65-69,신경과,내과,0,내과,0.4877340730063488,안과,0.25971129979404545,치과,0.12753236902691112,0.4877340730063488,1122,0-0.5
1,67,1,0,1,67,67,서울,65-69,외래,H42,서울_65-69,안과,내과,0,내과,0.4877340730063488,안과,0.25971129979404545,치과,0.12753236902691112,0.4877340730063488,767,0-0.5
1,67,1,0,1,67,67,서울,65-69,외래,K04,서울_65-69,치과,내과,0,내과,0.4877340730063488,안과,0.25971129979404545,치과,0.12753236902691112,0.4877340730063488,911,0-0.5
2,67,1,0,4,67,134,서울,65-69,입원(연인원),G82,서울_65-69,재활의학과,내과,0,내과,0.7848491965863446,정형외과,0.09639605942996808,재활의학과,0.05304046188543389,0.7848491965863446,497,0.7-0.8
2,67,1,0,4,67,134,서울,65-69,입원(연인원),S72,서울_65-69,정형외과,내과,0,내과,0.7848491965863446,정형외과,0.09639605942996808,재활의학과,0.05304046188543389,0.7848491965863446,139,0.7-0.8
2,67,1,0,4,67,134,서울,65-69,외래,R42,서울_65-69,신경과,내과,0,내과,0.4877340730063488,안과,0.25971129979404545,치과,0.12753236902691112,0.4877340730063488,1083,0-0.5
2,67,1,0,4,67,134,서울,65-69,외래,H35,서울_65-69,안과,내과,0,내과,0.4877340730063488,안과,0.25971129979404545,치과,0.12753236902691112,0.4877340730063488,593,0-0.5
2,67,1,0,4,67,134,서울,65-69,외래,K04,서울_65-69,치과,내과,0,내과,0.4877340730063488,안과,0.25971129979404545,치과,0.12753236902691112,0.4877340730063488,1090,0-0.5
2,67,1,0,4,67,134,서울,65-69,외래,H42,서울_65-69,안과,내과,0,내과,0.4877340730063488,안과,0.25971129979404545,치과,0.12753236902691112,0.4877340730063488,696,0-0.5
0,67,1,0,0,67,0,부산,65-69,입원(연인원),S46,부산_65-69,정형외과,내과,0,내과,0.7753308173802544,정형외과,0.07530033465270398,재활의학과,0.05778149152404182,0.7753308173802544,378,0.7-0.8
0,67,1,0,0,67,0,부산,65-69,입원(연인원),I69,부산_65-69,신경과,내과,0,내과,0.7753308173802544,정형외과,0.07530033465270398,재활의학과,0.05778149152404182,0.7753308173802544,290,0.7-0.8
0,67,1,0,0,67,0,부산,65-69,입원(연인원),M50,부산_65-69,재활의학과,내과,0,내과,0.7753308173802544,정형외과,0.07530033465270398,재활의학과,0.05778149152404182,0.7753308173802544,410,0.7-0.8
0,67,1,0,0,67,0,부산,65-69,입원(연인원),M43,부산_65-69,정형외과,내과,0,내과,0.7753308173802544,정형외과,0.07530033465270398,재활의학과,0.05778149152404182,0.7753308173802544,331,0.7-0.8
0,67,1,0,0,67,0,부산,65-69,외래,L29,부산_65-69,피부과,내과,0,내과,0.5528952611871295,안과,0.18601662137208289,치과,0.07647490181285596,0.5528952611871295,460,0.5-0.7
0,67,1,0,0,67,0,부산,65-69,외래,H04,부산_65-69,안과,내과,0,내과,0.5528952611871295,안과,0.18601662137208289,치과,0.07647490181285596,0.5528952611871295,529,0.5-0.7
0,67,1,0,0,67,0,부산,65-69,외래,H35,부산_65-69,안과,내과,0,내과,0.5528952611871295,안과,0.18601662137208289,치과,0.07647490181285596,0.5528952611871295,292,0.5-0.7
1,67,1,0,1,67,67,부산,65-69,입원(연인원),S46,부산_65-69,정형외과,내과,0,내과,0.7753308173802544,정형외과,0.07530033465270398,재활의학과,0.05778149152404182,0.7753308173802544,142,0.7-0.8
1,67,1,0,1,67,67,부산,65-69,입원(연인원),I69,부산_65-69,신경과,내과,0,내과,0.7753308173802544,정형외과,0.07530033465270398,재활의학과,0.05778149152404182,0.7753308173802544,90,0.7-0.8
1,67,1,0,1,67,67,부산,65-69,입원(연인원),M50,부산_65-69,재활의학과,내과,0,내과,0.7753308173802544,정형외과,0.07530033465270398,재활의학과,0.05778149152404182,0.7753308173802544,193,0.7-0.8
1,67,1,0,1,67,67,부산,65-69,외래,N31,부산_65-69,비뇨의학과,내과,0,내과,0.5528952611871295,안과,0.18601662137208289,치과,0.07647490181285596,0.5528952611871295,284,0.5-0.7
1,67,1,0,1,67,67,부산,65-69,외래,R53,부산_65-69,가정의학과,내과,0,내과,0.5528952611871295,안과,0.18601662137208289,치과,0.07647490181285596,0.5528952611871295,349,0.5-0.7
2,67,1,0,4,67,134,부산,65-69,입원(연인원),S46,부산_65-69,정형외과,내과,0,내과,0.7753308173802544,정형외과,0.07530033465270398,재활의학과,0.05778149152404182,0.7753308173802544,336,0.7-0.8
2,67,1,0,4,67,134,부산,65-69,입원(연인원),I69,부산_65-69,신경과,내과,0,내과,0.7753308173802544,정형외과,0.07530033465270398,재활의학과,0.05778149152404182,0.7753308173802544,135,0.7-0.8
2,67,1,0,4,67,134,부산,65-69,입원(연인원),M43,부산_65-69,정형외과,내과,0,내과,0.7753308173802544,정형외과,0.07530033465270398,재활의학과,0.05778149152404182,0.7753308173802544,162,0.7-0.8
2,67,1,0,4,67,134,부산,65-69,입원(연인원),G82,부산_65-69,재활의학과,내과,0,내과,0.7753308173802544,정형외과,0.07530033465270398,재활의학과,0.05778149152404182,0.7753308173802544,173,0.7-0.8
2,67,1,0,4,67,134,부산,65-69,외래,N31,부산_65-69,비뇨의학과,내과,0,내과,0.5528952611871295,안과,0.18601662137208289,치과,0.07647490181285596,0.5528952611871295,373,0.5-0.7
2,67,1,0,4,67,134,부산,65-69,외래,F06,부산_65-69,정신건강의학과,내과,0,내과,0.5528952611871295,안과,0.18601662137208289,치과,0.07647490181285596,0.5528952611871295,306,0.5-0.7
2,67,1,0,4,67,134,부산,65-69,외래,H35,부산_65-69,안과,내과,0,내과,0.5528952611871295,안과,0.18601662137208289,치과,0.07647490181285596,0.5528952611871295,235,0.5-0.7
2,67,1,0,4,67,134,부산,65-69,외래,H36,부산_65-69,안과,내과,0,내과,0.5528952611871295,안과,0.18601662137208289,치과,0.07647490181285596,0.5528952611871295,326,0.5-0.7
0,67,1,0,0,67,0,인천,65-69,입원(연인원),N31,인천_65-69,비뇨의학과,내과,0,내과,0.4401505411183736,비뇨의학과,0.19546196011476277,정형외과,0.15883816092833167,0.4401505411183736,0,0-0.5
0,67,1,0,0,67,0,인천,65-69,입원(연인원),M19,인천_65-69,정형외과,내과,0,내과,0.4401505411183736,비뇨의학과,0.19546196011476277,정형외과,0.15883816092833167,0.4401505411183736,169,0-0.5
0,67,1,0,0,67,0,인천,65-69,입원(연인원),C67,인천_65-69,비뇨의학과,내과,0,내과,0.4401505411183736,비뇨의학과,0.19546196011476277,정형외과,0.15883816092833167,0.4401505411183736,0,0-0.5
0,67,1,0,0,67,0,인천,65-69,입원(연인원),K56,인천_65-69,외과,내과,0,내과,0.4401505411183736,비뇨의학과,0.19546196011476277,정형외과,0.15883816092833167,0.4401505411183736,0,0-0.5
0,67,1,0,0,67,0,인천,65-69,외래,H04,인천_65-69,안과,내과,0,내과,0.5369973064203201,안과,0.15029406796906544,치과,0.0904787485430909,0.5369973064203201,74,0.5-0.7
0,67,1,0,0,67,0,인천,65-69,외래,M19,인천_65-69,정형외과,내과,0,내과,0.5369973064203201,안과,0.15029406796906544,치과,0.0904787485430909,0.5369973064203201,88,0.5-0.7
