"부서명","순위","질병코드","상병명","실인원"
"혈액종양내과","3","J18","상세불명 병원체의 폐렴","51"
"혈액종양내과","4","C25","췌장의 악성 신생물","40"
"혈액종양내과","5","D70","무과립구증","35"
"혈액종양내과","6","C22","간 및 간내 담관의 악성 신생물","29"
"혈액종양내과","7","C16","위의 악성 신생물","28"
"혈액종양내과","8","C92","골수성 백혈병","27"
"혈액종양내과","8","C83","비소포성 림프종","27"
"혈액종양내과","10","C78","호흡 및 소화기관의 이차성 악성 신생물","24"
"혈액종양내과","10","C90","다발골수종 및 악성 형질세포신생물","24"
"혈액종양내과","10","D46","골수형성이상증후군","24"
"혈액종양내과","13","C18","결장의 악성 신생물","23"
"혈액종양내과","14","C79","기타 및 상세불명 부위의 이차성 악성 신생물","19"
"혈액종양내과","15","C24","담도의 기타 및 상세불명 부분의 악성 신생물","15"
"혈액종양내과","15","C15","식도의 악성 신생물","15"
"혈액종양내과","17","Z03","의심되는 질병 및 병태를 위한 의학적 관찰 및 평가","14"
"혈액종양내과","18","J69","고체 및 액체에 의한 폐렴","11"
"혈액종양내과","18","C23","담낭의 악성 신생물","11"
"혈액종양내과","18","N17","급성 신부전","11"
"호흡기내과","1","J18","상세불명 병원체의 폐렴","118"
"호흡기내과","2","J15","달리 분류되지 않은 세균성 폐렴","62"
"호흡기내과","3","J69","고체 및 액체에 의한 폐렴","39"
"호흡기내과","4","J44","기타 만성 폐색성 폐질환","35"
"호흡기내과","5","C34","기관지 및 폐의 악성 신생물","34"
"호흡기내과","6","A15","세균학적 및 조직학적으로 확인된 호흡기결핵","23"
"호흡기내과","7","J84","기타 간질성 폐질환","19"
"호흡기내과","8","J96","달리 분류되지 않은 호흡부전","11"
"호흡기내과","9","J90","달리 분류되지 않은 흉막삼출액","9"
"호흡기내과","9","Z03","의심되는 질병 및 병태를 위한 의학적 관찰 및 평가","9"
"호흡기내과","11","I26","폐색전증","5"
"호흡기내과","11","J93","기흉","5"
"호흡기내과","11","N39","비뇨계통의 기타 장애","5"
"호흡기내과","11","B44","아스페르길루스증","5"
"호흡기내과","15","A41","기타 패혈증","4"
"호흡기내과","15","J45","천식","4"
"호흡기내과","15","J98","기타 호흡장애","4"
"호흡기내과","18","I50","심부전","3"
"호흡기내과","18","R04","기도출혈","3"
"호흡기내과","18","A31","기타 형태의 마이코박테리아에 의한 감염","3"
"흉부외과","1","C34","기관지 및 폐의 악성 신생물","115"
"흉부외과","2","I70","죽상경화증","66"
"흉부외과","3","J98","기타 호흡장애","58"
"흉부외과","4","I25","만성 허혈심장병","56"
"흉부외과","5","I71","대동맥동맥류 및 박리","42"
"흉부외과","6","I20","협심증","37"
"흉부외과","7","T82","심장 및 혈관 인공삽입장치, 삽입물 및 이식편의 합병증","24"
"흉부외과","8","I35","비류마티스성 대동맥판장애","21"
"흉부외과","9","J93","기흉","20"
"흉부외과","10","I65","뇌경색증을 유발하지 않은 뇌전동맥의 폐쇄 및 협착","15"
"흉부외과","11","I50","심부전","9"
"흉부외과","11","C78","호흡 및 소화기관의 이차성 악성 신생물","9"
"흉부외과","13","I72","기타 동맥류 및 박리","8"
"흉부외과","14","I31","심장막의 기타 질환","6"
"흉부외과","14","S22","늑골, 흉골 및 흉추의 골절","6"
"흉부외과","14","I08","다발판막질환","6"
"흉부외과","17","I80","정맥염 및 혈전정맥염","5"
"흉부외과","17","I05","류마티스성 승모판질환","5"
"흉부외과","17","J18","상세불명 병원체의 폐렴","5"
"흉부외과","17","C15","식도의 악성 신생물","5"
"흉부외과","17","I21","급성 심근경색증","5"
