"진료과","순위","상명코드","상병명","건수"
"핵의학과","6","S32","허리뼈 및 골반의 골절","1"
"혈액종양내과","1","D64","기타 빈혈","1600"
"혈액종양내과","2","D72","백혈구의 기타 장애","1527"
"혈액종양내과","3","D69","자색반증 및 기타 출혈성 병태","542"
"혈액종양내과","4","D47","림프. 조혈 및 관련조직의 행동양식 불명 또는 미상의 기타 신생","431"
"혈액종양내과","5","D75","혈액 및 조혈기관의 기타 질환","370"
"혈액종양내과","6","D45","진성 적혈구증가증","282"
"혈액종양내과","7","C16","위의 악성 신생물","271"
"혈액종양내과","8","C18","결장의 악성 신생물","264"
"혈액종양내과","9","D61","기타 무형성빈혈","225"
"혈액종양내과","10","C22","간 및 간내담관의 악성 신생물","166"
"혈액종양내과","11","D46","골수형성이상증후군","157"
"혈액종양내과","12","C20","직장의 악성 신생물","123"
"혈액종양내과","13","D53","기타 영양성 빈혈","119"
"혈액종양내과","14","C25","췌장의 악성신생물","112"
"혈액종양내과","15","R63","음식 및 수액섭취에 관계된 증상 및 징후","101"
"혈액종양내과","16","R53","병감 및 피로","87"
"혈액종양내과","17","D50","철결핍성 빈혈","86"
"혈액종양내과","18","C61","전립선의 악성 신생물","79"
"혈액종양내과","19","Z00","호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사","78"
"혈액종양내과","20","D68","기타 응고결함","70"
"호흡기내과","1","J44","기타 만성 폐쇄성 폐질환","6360"
"호흡기내과","2","J45","천식","2035"
"호흡기내과","3","J00","급성 코인두염 [감기]","1719"
"호흡기내과","4","J40","급성인지 만성인지 명시되지 않은 기관지염","1692"
"호흡기내과","5","J18","상세불명 병원체의 폐렴","1389"
"호흡기내과","6","C34","기관지 및 폐의 악성 신생물","748"
"호흡기내과","7","J84","기타 사이질성 폐질환","565"
"호흡기내과","8","J69","고체 및 액체에 의한 폐염","521"
"호흡기내과","9","I10","본태성(원발성) 고혈압","474"
"호흡기내과","10","Z20","전염성 질환에 접촉 및 노출","365"
"호흡기내과","11","J47","기관지확장증","309"
"호흡기내과","12","Z00","호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사","302"
"호흡기내과","13","J01","급성 부비동염","250"
"호흡기내과","14","R05","기침","243"
"호흡기내과","15","J42","상세불명의 만성 기관지염","237"
"호흡기내과","16","J30","혈관운동성 및 앨러지성 비염","237"
"호흡기내과","17","K21","위-식도역류병","209"
"호흡기내과","18","J34","코 및 코옆굴의 기타 장애","196"
"호흡기내과","19","J98","기타 호흡장애","193"
"호흡기내과","20","A16","세균학적으로나 조직학적으로 확인되지 않은 호흡기결핵","191"
