"부서명","순위","질병코드","상병명","실인원"
"호스피스완화의료센터","14","C90","다발골수종 및 악성 형질세포신생물","1"
"호스피스완화의료센터","14","C12","이상동(梨狀洞)의 악성 신생물","1"
"호스피스완화의료센터","14","C79","기타 및 상세불명 부위의 이차성 악성 신생물","1"
"호스피스완화의료센터","14","C19","직장구불결장접합부의 악성 신생물","1"
"호스피스완화의료센터","14","C49","기타 결합조직 및 연조직의 악성 신생물","1"
"호스피스완화의료센터","14","C68","기타 및 상세불명의 비뇨기관의 악성 신생물","1"
"호스피스완화의료센터","14","C85","기타 및 상세불명 유형의 비호지킨림프종","1"
"호스피스완화의료센터","14","C78","호흡 및 소화기관의 이차성 악성 신생물","1"
"호스피스완화의료센터","14","C53","자궁경부의 악성 신생물","1"
"호스피스완화의료센터","14","D47","림프, 조혈 및 관련 조직의 행동양식 불명 및 미상의 기타 신생물","1"
"호흡기내과","1","J18","상세불명 병원체의 폐렴","137"
"호흡기내과","2","C34","기관지 및 폐의 악성 신생물","97"
"호흡기내과","3","J15","달리 분류되지 않은 세균성 폐렴","67"
"호흡기내과","4","J96","달리 분류되지 않은 호흡부전","66"
"호흡기내과","5","J69","고체 및 액체에 의한 폐렴","54"
"호흡기내과","6","J98","기타 호흡장애","46"
"호흡기내과","7","J84","기타 간질성 폐질환","34"
"호흡기내과","8","J44","기타 만성 폐쇄성 폐질환","28"
"호흡기내과","9","J12","달리 분류되지 않은 바이러스폐렴","21"
"호흡기내과","10","R91","폐의 진단영상검사상 이상소견","14"
"호흡기내과","11","U07","U07의 응급사용","13"
"호흡기내과","12","A31","기타 형태의 마이코박테리아에 의한 감염","12"
"호흡기내과","12","J86","농흉","12"
"호흡기내과","12","A15","세균학적 및 조직학적으로 확인된 호흡기결핵","12"
"호흡기내과","12","A41","기타 패혈증","12"
"호흡기내과","16","J85","폐 및 종격의 농양","8"
"호흡기내과","17","J70","기타 외부요인에 의한 호흡기병태","6"
"호흡기내과","17","J90","달리 분류되지 않은 흉막삼출액","6"
"호흡기내과","17","T88","달리 분류되지 않은 외과적 및 내과적 치료의 기타 합병증","6"
"호흡기내과","20","I26","폐색전증","5"
"흉부외과","1","C34","기관지 및 폐의 악성 신생물","105"
"흉부외과","2","I71","대동맥동맥류 및 박리","99"
"흉부외과","3","J98","기타 호흡장애","82"
"흉부외과","4","I70","죽상경화증","62"
"흉부외과","5","I25","만성 허혈심장병","61"
"흉부외과","6","I20","협심증","40"
"흉부외과","7","I65","뇌경색증을 유발하지 않은 뇌전동맥의 폐쇄 및 협착","35"
"흉부외과","7","T82","심장 및 혈관 인공삽입장치, 삽입물 및 이식편의 합병증","35"
"흉부외과","9","I35","비류마티스성 대동맥판장애","29"
"흉부외과","10","J93","기흉","18"
"흉부외과","11","T81","달리 분류되지 않은 처치의 합병증","14"
"흉부외과","12","Q23","대동맥판 및 승모판의 선천기형","13"
"흉부외과","13","I50","심부전","12"
"흉부외과","14","I72","기타 동맥류 및 박리","9"
"흉부외과","14","I21","급성 심근경색증","9"
"흉부외과","16","I08","다발판막질환","7"
"흉부외과","17","I48","심방세동 및 조동","6"
"흉부외과","18","I80","정맥염 및 혈전정맥염","5"
"흉부외과","19","T84","내부 정형외과적 인공삽입장치, 삽입물 및 이식편의 합병증","4"
"흉부외과","19","S27","기타 및 상세불명의 흉곽내기관의 손상","4"
