병원,진료과,예측연도,ARIMA예측,RF예측,XGB예측,최근3년평균,최근3년증감률
중앙,정형외과,2026,35561.50728129381,34744.08,36217.53515625,34240.333333333336,1.377186843946816
중앙,신경외과,2024,17072.543455812833,15438.14,16249.4130859375,14928.0,10.680471357536952
중앙,신경외과,2025,17618.695854119884,15438.14,16249.4130859375,14928.0,10.680471357536952
중앙,신경외과,2026,17980.889785807605,15438.14,16249.4130859375,14928.0,10.680471357536952
중앙,산부인과,2024,1036.3273174767257,959.8,1038.031494140625,920.3333333333334,10.30818278427205
중앙,산부인과,2025,1037.8203661077353,959.8,1038.031494140625,920.3333333333334,10.30818278427205
중앙,산부인과,2026,1036.4876600003051,959.8,1038.031494140625,920.3333333333334,10.30818278427205
중앙,안과,2024,4456.98519428053,4560.74,4918.71484375,4408.0,6.218959188080328
중앙,안과,2025,4918.960010511908,4560.74,4918.71484375,4408.0,6.218959188080328
중앙,안과,2026,4457.025180307351,4560.74,4918.71484375,4408.0,6.218959188080328
중앙,피부과,2024,149.93802309688587,82.12,80.01638793945312,91.33333333333333,-37.5
중앙,피부과,2025,201.32475497352814,82.12,80.01638793945312,91.33333333333333,-37.5
중앙,피부과,2026,239.08098679186074,82.12,80.01638793945312,91.33333333333333,-37.5
중앙,이비인후과,2024,5278.509390955333,5550.84,5693.056640625,5519.0,-0.8015333681826102
중앙,이비인후과,2025,5692.977704119385,5550.84,5693.056640625,5519.0,-0.8015333681826102
중앙,이비인후과,2026,5278.531685636631,5550.84,5693.056640625,5519.0,-0.8015333681826102
중앙,비뇨의학과,2024,14179.350439043552,11927.78,12976.9677734375,10511.666666666666,51.70075978959673
중앙,비뇨의학과,2025,15380.64660780675,11927.78,12976.9677734375,10511.666666666666,51.70075978959673
중앙,비뇨의학과,2026,16581.88850874122,11927.78,12976.9677734375,10511.666666666666,51.70075978959673
중앙,치과,2024,154.38798203323788,145.6,142.00244140625,152.0,-17.441860465116278
중앙,치과,2025,148.7596587647698,145.6,142.00244140625,152.0,-17.441860465116278
중앙,치과,2026,151.3168163978197,145.6,142.00244140625,152.0,-17.441860465116278
중앙,재활의학과,2024,52853.367459909365,41400.58,50843.5,32961.333333333336,172.40289311545672
중앙,재활의학과,2025,52737.50439050712,41400.58,50843.5,32961.333333333336,172.40289311545672
중앙,재활의학과,2026,52744.1852247095,41400.58,50843.5,32961.333333333336,172.40289311545672
중앙,가정의학과,2024,1236.936910996404,858.94,1186.0091552734375,596.0,404.68085106382983
중앙,가정의학과,2025,1245.3720667821685,858.94,1186.0091552734375,596.0,404.68085106382983
중앙,가정의학과,2026,1246.7689291308716,858.94,1186.0091552734375,596.0,404.68085106382983
중앙,응급의학과,2024,381.89060332747056,715.62,0.027288969606161118,1643.0,-100.0
중앙,응급의학과,2025,639.7951148501695,715.62,0.027288969606161118,1643.0,-100.0
중앙,응급의학과,2026,813.9673424048908,715.62,0.027288969606161118,1643.0,-100.0
중앙,류마티스내과,2024,277.1460408629318,254.12,269.0057067871094,237.0,36.54822335025381
중앙,류마티스내과,2025,269.0055588671715,254.12,269.0057067871094,237.0,36.54822335025381
중앙,류마티스내과,2026,277.14048578913724,254.12,269.0057067871094,237.0,36.54822335025381
중앙,비뇨기과,2024,7813.943132308904,8068.66,8047.94091796875,7992.666666666667,5.037849125554685
중앙,비뇨기과,2025,7739.102038449572,8068.66,8047.94091796875,7992.666666666667,5.037849125554685
중앙,비뇨기과,2026,7715.171147699322,8068.66,8047.94091796875,7992.666666666667,5.037849125554685
중앙,흉부외과,2024,10282.520839750112,9555.36,9959.1123046875,9226.666666666666,13.661264551472266
중앙,흉부외과,2025,10267.96695561604,9555.36,9959.1123046875,9226.666666666666,13.661264551472266
중앙,흉부외과,2026,10268.621675551707,9555.36,9959.1123046875,9226.666666666666,13.661264551472266
중앙,입원전담의학과,2024,8972.999075496165,5822.24,6409.3662109375,5535.0,-4.286140979689367
중앙,입원전담의학과,2025,8597.411768618878,5822.24,6409.3662109375,5535.0,-4.286140979689367
중앙,입원전담의학과,2026,8652.42966095569,5822.24,6409.3662109375,5535.0,-4.286140979689367
중앙,성형외과,2024,78.89301223597279,2.04,0.0010390360839664936,34.0,-100.0
중앙,성형외과,2025,73.24207104162339,2.04,0.0010390360839664936,34.0,-100.0
중앙,성형외과,2026,73.64683612127939,2.04,0.0010390360839664936,34.0,-100.0
중앙,통증클리닉,2024,211.86885412739107,106.8,142.0026397705078,80.0,195.83333333333331
중앙,통증클리닉,2025,212.14809315643262,106.8,142.0026397705078,80.0,195.83333333333331
중앙,통증클리닉,2026,212.1492091677987,106.8,142.0026397705078,80.0,195.83333333333331
중앙,감염병전담의학과,2024,10481.736865608817,11922.76,5656.427734375,10481.666666666666,562.9542790152403
중앙,감염병전담의학과,2025,10481.736865608817,11922.76,5656.427734375,10481.666666666666,562.9542790152403
중앙,감염병전담의학과,2026,10481.736865608817,11922.76,5656.427734375,10481.666666666666,562.9542790152403
중앙,욕창성형클리닉,2024,43.22415872421127,0.96,0.0018619336187839508,0.0,0.0
중앙,욕창성형클리닉,2025,85.3244216561563,0.96,0.0018619336187839508,0.0,0.0
중앙,욕창성형클리닉,2026,126.3300118458413,0.96,0.0018619336187839508,0.0,0.0
중앙,완화의료사업실,2024,9224.00779552383,9343.08,9223.9990234375,9439.333333333334,-4.026636146082613
중앙,완화의료사업실,2025,9224.000000017435,9343.08,9223.9990234375,9439.333333333334,-4.026636146082613
중앙,완화의료사업실,2026,9224.007795506395,9343.08,9223.9990234375,9439.333333333334,-4.026636146082613
중앙,욕창진료센터,2024,2181.999735099772,1787.86,2330.9560546875,2182.0,-37.473175965665234
중앙,욕창진료센터,2025,2181.999735099772,1787.86,2330.9560546875,2182.0,-37.473175965665234
중앙,욕창진료센터,2026,2181.999735099772,1787.86,2330.9560546875,2182.0,-37.473175965665234
중앙,재활센터신경과,2024,0.0,472.24,156.22323608398438,906.3333333333334,-89.43805010155721
중앙,재활센터신경과,2025,0.0,472.24,156.22323608398438,906.3333333333334,-89.43805010155721
중앙,재활센터신경과,2026,0.0,472.24,156.22323608398438,906.3333333333334,-89.43805010155721
