병원,진료과,예측연도,ARIMA예측,RF예측,XGB예측,최근3년평균,최근3년증감률
부산,정형외과,2024,66551.888139864,68490.8,66897.7421875,70250.0,-9.829347855390505
부산,정형외과,2025,66389.98315833551,68490.8,66897.7421875,70250.0,-9.829347855390505
부산,정형외과,2026,66313.36136851122,68490.8,66897.7421875,70250.0,-9.829347855390505
부산,치과,2024,33818.67379177431,33956.2,33817.99609375,34149.0,-2.471521268925739
부산,치과,2025,33818.00003762694,33956.2,33817.99609375,34149.0,-2.471521268925739
부산,치과,2026,33818.67375414947,33956.2,33817.99609375,34149.0,-2.471521268925739
부산,피부과,2024,29736.352495624546,29693.22,29657.314453125,30105.666666666668,-7.025518841306664
부산,피부과,2025,29731.69857287748,29693.22,29657.314453125,30105.666666666668,-7.025518841306664
부산,피부과,2026,29731.971519515962,29693.22,29657.314453125,30105.666666666668,-7.025518841306664
부산,정신건강의학과,2024,18650.876074635216,18136.06,18506.548828125,17598.333333333332,14.993165154716042
부산,정신건강의학과,2025,18767.066644379353,18136.06,18506.548828125,17598.333333333332,14.993165154716042
부산,정신건강의학과,2026,18860.899121611554,18136.06,18506.548828125,17598.333333333332,14.993165154716042
부산,한방진료과,2024,6841.2868797981755,6707.84,6430.1865234375,6780.333333333333,-5.80134778786991
부산,한방진료과,2025,6673.2806209407945,6707.84,6430.1865234375,6780.333333333333,-5.80134778786991
부산,한방진료과,2026,6741.909367447623,6707.84,6430.1865234375,6780.333333333333,-5.80134778786991
부산,내분비내과,2024,15837.808746948609,18600.98,15828.7216796875,20786.0,-33.051313507339565
부산,내분비내과,2025,15848.228453421249,18600.98,15828.7216796875,20786.0,-33.051313507339565
부산,내분비내과,2026,15857.422509610993,18600.98,15828.7216796875,20786.0,-33.051313507339565
부산,소화기내과,2024,64483.10840531503,66088.84,64542.921875,68309.33333333333,-13.344522019334049
부산,소화기내과,2025,64481.20867013981,66088.84,64542.921875,68309.33333333333,-13.344522019334049
부산,소화기내과,2026,64481.14632959183,66088.84,64542.921875,68309.33333333333,-13.344522019334049
부산,순환기내과,2024,49018.33425319635,45554.58,48245.84375,43187.666666666664,22.783489413680783
부산,순환기내과,2025,49154.68787828104,45554.58,48245.84375,43187.666666666664,22.783489413680783
부산,순환기내과,2026,49178.854631543996,45554.58,48245.84375,43187.666666666664,22.783489413680783
부산,신장내과,2024,22583.489054025376,22915.98,22594.08203125,23523.0,-11.291715744012564
부산,신장내과,2025,22588.920873069357,22915.98,22594.08203125,23523.0,-11.291715744012564
부산,신장내과,2026,22586.113831895538,22915.98,22594.08203125,23523.0,-11.291715744012564
부산,일반내과,2024,12507.108459032665,15351.7,13384.04296875,17694.0,-42.65077800162887
부산,일반내과,2025,11996.78994063613,15351.7,13384.04296875,17694.0,-42.65077800162887
부산,일반내과,2026,11698.10027800963,15351.7,13384.04296875,17694.0,-42.65077800162887
부산,향정신과,2024,96.44660478476803,177.4,141.08055114746094,206.33333333333334,-42.44897959183673
부산,향정신과,2025,57.88835625397018,177.4,141.08055114746094,206.33333333333334,-42.44897959183673
부산,향정신과,2026,24.518541841835635,177.4,141.08055114746094,206.33333333333334,-42.44897959183673
부산,호흡기내과,2024,22441.152303903797,22736.42,22563.958984375,23289.0,-4.801282592186314
부산,호흡기내과,2025,22499.514801988025,22736.42,22563.958984375,23289.0,-4.801282592186314
부산,호흡기내과,2026,22471.787939451147,22736.42,22563.958984375,23289.0,-4.801282592186314
부산,류마티스내과,2024,4339.50001952642,4839.0,4958.806640625,4707.0,8.440848458342446
부산,류마티스내과,2025,4339.50001952642,4839.0,4958.806640625,4707.0,8.440848458342446
부산,류마티스내과,2026,4339.50001952642,4839.0,4958.806640625,4707.0,8.440848458342446
부산,혈액종양내과,2024,3581.333328437598,3975.86,4252.80126953125,3581.3333333333335,52.110157367668094
부산,혈액종양내과,2025,3581.333328437598,3975.86,4252.80126953125,3581.3333333333335,52.110157367668094
부산,혈액종양내과,2026,3581.333328437598,3975.86,4252.80126953125,3581.3333333333335,52.110157367668094
부산,비뇨의학과,2024,57786.767103551916,58032.84,58188.1875,58506.0,-2.4983662594882623
부산,비뇨의학과,2025,57394.7010824621,58032.84,58188.1875,58506.0,-2.4983662594882623
부산,비뇨의학과,2026,57011.59250324547,58032.84,58188.1875,58506.0,-2.4983662594882623
부산,한방과,2024,6574.249924215317,5950.12,5632.2783203125,6404.0,-22.07001522070015
부산,한방과,2025,6574.249924215317,5950.12,5632.2783203125,6404.0,-22.07001522070015
부산,한방과,2026,6574.249924215317,5950.12,5632.2783203125,6404.0,-22.07001522070015
중앙,가정의학과,2024,54567.052173638454,57731.14,55943.3125,60068.333333333336,-15.434151650743742
중앙,가정의학과,2025,55894.972385222834,57731.14,55943.3125,60068.333333333336,-15.434151650743742
중앙,가정의학과,2026,54612.47129352641,57731.14,55943.3125,60068.333333333336,-15.434151650743742
중앙,건강관리과,2024,6500.3314542038215,7055.58,6687.9716796875,7470.666666666667,-20.598361628873324
중앙,건강관리과,2025,6687.983648807216,7055.58,6687.9716796875,7470.666666666667,-20.598361628873324
중앙,건강관리과,2026,6500.3478039719585,7055.58,6687.9716796875,7470.666666666667,-20.598361628873324
중앙,비뇨기과,2024,98914.73326104836,96393.28,97076.4921875,95643.33333333333,2.3597638127372416
중앙,비뇨기과,2025,100748.53774396676,96393.28,97076.4921875,95643.33333333333,2.3597638127372416
중앙,비뇨기과,2026,102579.41811886248,96393.28,97076.4921875,95643.33333333333,2.3597638127372416
중앙,산부인과,2024,18020.97082590688,18140.18,18022.1640625,18448.666666666668,-7.839427256456149
중앙,산부인과,2025,18020.084878109043,18140.18,18022.1640625,18448.666666666668,-7.839427256456149
중앙,산부인과,2026,18019.322224340613,18140.18,18022.1640625,18448.666666666668,-7.839427256456149
중앙,소아청소년과,2024,1415.9744024880374,1833.88,1416.473876953125,2314.6666666666665,-58.813263525305416
중앙,소아청소년과,2025,1415.9999993315369,1833.88,1416.473876953125,2314.6666666666665,-58.813263525305416
중앙,소아청소년과,2026,1415.9744031564833,1833.88,1416.473876953125,2314.6666666666665,-58.813263525305416
중앙,신경과,2024,88786.52084592672,87911.92,88538.359375,87905.66666666667,-1.0604892330729603
중앙,신경과,2025,88641.27106639459,87911.92,88538.359375,87905.66666666667,-1.0604892330729603
중앙,신경과,2026,88726.16333519186,87911.92,88538.359375,87905.66666666667,-1.0604892330729603
중앙,신경외과,2024,43393.41396347187,43327.1,44204.453125,42812.333333333336,3.488317647609683
중앙,신경외과,2025,42761.98306085369,43327.1,44204.453125,42812.333333333336,3.488317647609683
중앙,신경외과,2026,42270.11055526634,43327.1,44204.453125,42812.333333333336,3.488317647609683
중앙,안과,2024,73351.11686407326,76543.96,75988.875,77501.0,-5.543884945742024
중앙,안과,2025,75988.35481022924,76543.96,75988.875,77501.0,-5.543884945742024
중앙,안과,2026,73351.76189603952,76543.96,75988.875,77501.0,-5.543884945742024
중앙,외과,2024,30227.93751142943,29579.1,29828.25,29645.666666666668,-2.491010134030729
중앙,외과,2025,30176.795481501445,29579.1,29828.25,29645.666666666668,-2.491010134030729
중앙,외과,2026,30183.33527121961,29579.1,29828.25,29645.666666666668,-2.491010134030729
중앙,이비인후과,2024,40174.026409723985,40467.3,40198.04296875,40872.0,-4.35434363623385
중앙,이비인후과,2025,40162.83422927352,40467.3,40198.04296875,40872.0,-4.35434363623385
중앙,이비인후과,2026,40157.38166823579,40467.3,40198.04296875,40872.0,-4.35434363623385
중앙,재활의학과,2024,146817.3732912627,127242.78,136220.4375,120029.0,23.683445921406264
중앙,재활의학과,2025,148375.09323749828,127242.78,136220.4375,120029.0,23.683445921406264
중앙,재활의학과,2026,148604.06426307315,127242.78,136220.4375,120029.0,23.683445921406264
중앙,정형외과,2024,102994.97623223407,102479.58,103238.7890625,102779.0,-2.6956210296141303
중앙,정형외과,2025,102950.11336292891,102479.58,103238.7890625,102779.0,-2.6956210296141303
중앙,정형외과,2026,102941.8315513975,102479.58,103238.7890625,102779.0,-2.6956210296141303
중앙,치과,2024,139406.86234949995,137382.28,141891.1875,134596.66666666666,6.31631001618414
중앙,치과,2025,141893.9998787754,137382.28,141891.1875,134596.66666666666,6.31631001618414
중앙,치과,2026,139406.86247072456,137382.28,141891.1875,134596.66666666666,6.31631001618414
중앙,피부과,2024,34461.34583996804,37717.96,34724.97265625,41415.666666666664,-31.399047675498387
중앙,피부과,2025,34327.65945569639,37717.96,34724.97265625,41415.666666666664,-31.399047675498387
중앙,피부과,2026,34258.82924963527,37717.96,34724.97265625,41415.666666666664,-31.399047675498387
중앙,흉부외과,2024,20505.99005705139,19911.0,20230.10546875,19715.666666666668,2.9883419029679783
중앙,흉부외과,2025,20482.237110121354,19911.0,20230.10546875,19715.666666666668,2.9883419029679783
중앙,흉부외과,2026,20484.28139567964,19911.0,20230.10546875,19715.666666666668,2.9883419029679783
중앙,응급의학과,2024,381.89060332747056,715.62,0.027288969606161118,1643.0,-100.0
중앙,응급의학과,2025,639.7951148501695,715.62,0.027288969606161118,1643.0,-100.0
중앙,응급의학과,2026,813.9673424048908,715.62,0.027288969606161118,1643.0,-100.0
중앙,정신건강의학과,2024,43151.40248056036,44736.56,43498.25390625,46089.0,-11.377574930214553
중앙,정신건강의학과,2025,43057.51273569552,44736.56,43498.25390625,46089.0,-11.377574930214553
중앙,정신건강의학과,2026,43031.85689218081,44736.56,43498.25390625,46089.0,-11.377574930214553
중앙,내분비내과,2024,56413.10598466184,55414.92,56418.7265625,54337.666666666664,8.508510433695546
중앙,내분비내과,2025,56413.22472197664,55414.92,56418.7265625,54337.666666666664,8.508510433695546
중앙,내분비내과,2026,56413.222329965574,55414.92,56418.7265625,54337.666666666664,8.508510433695546
중앙,소화기내과,2024,53342.01044921315,55547.7,53708.84375,57635.0,-13.98552117368185
중앙,소화기내과,2025,53165.20292720469,55547.7,53708.84375,57635.0,-13.98552117368185
중앙,소화기내과,2026,53078.84435754206,55547.7,53708.84375,57635.0,-13.98552117368185
중앙,순환기내과,2024,112978.58421310212,111618.9,112890.171875,110366.0,4.617865384080736
중앙,순환기내과,2025,113019.91050477127,111618.9,112890.171875,110366.0,4.617865384080736
중앙,순환기내과,2026,113039.19003916364,111618.9,112890.171875,110366.0,4.617865384080736
중앙,신장내과,2024,43285.43415751929,42201.8,43183.27734375,41509.0,5.6723357396304905
중앙,신장내과,2025,43340.61047847724,42201.8,43183.27734375,41509.0,5.6723357396304905
중앙,신장내과,2026,43370.331291028284,42201.8,43183.27734375,41509.0,5.6723357396304905
중앙,일반내과,2024,928.4496066592428,1.24,0.11899016052484512,2.6666666666666665,-100.0
중앙,일반내과,2025,378.1742012223634,1.24,0.11899016052484512,2.6666666666666665,-100.0
중앙,일반내과,2026,704.3125502042442,1.24,0.11899016052484512,2.6666666666666665,-100.0
중앙,호흡기내과,2024,53539.81809587775,48368.14,52912.83984375,46160.333333333336,10.752035498252297
중앙,호흡기내과,2025,53921.21881488577,48368.14,52912.83984375,46160.333333333336,10.752035498252297
중앙,호흡기내과,2026,54153.660972468,48368.14,52912.83984375,46160.333333333336,10.752035498252297
중앙,감염내과,2024,22840.98977916738,19460.06,19844.75,18437.0,34.54237288135593
중앙,감염내과,2025,21357.674359213226,19460.06,19844.75,18437.0,34.54237288135593
중앙,감염내과,2026,22092.064259463565,19460.06,19844.75,18437.0,34.54237288135593
중앙,류마티스내과,2024,13401.921833080078,13354.32,13404.8935546875,13267.333333333334,3.1153846153846154
중앙,류마티스내과,2025,13398.84548568419,13354.32,13404.8935546875,13267.333333333334,3.1153846153846154
중앙,류마티스내과,2026,13395.770956736807,13354.32,13404.8935546875,13267.333333333334,3.1153846153846154
중앙,방사선종양학과,2024,8432.769621244914,7762.82,7859.7568359375,7883.666666666667,-9.509555606723463
중앙,방사선종양학과,2025,8418.244023184428,7762.82,7859.7568359375,7883.666666666667,-9.509555606723463
중앙,방사선종양학과,2026,8418.612396420698,7762.82,7859.7568359375,7883.666666666667,-9.509555606723463
중앙,성형외과,2024,3189.6886021841738,4404.84,3546.677490234375,5182.333333333333,-32.218612650487295
중앙,성형외과,2025,3389.951335856696,4404.84,3546.677490234375,5182.333333333333,-32.218612650487295
중앙,성형외과,2026,3277.709849178279,4404.84,3546.677490234375,5182.333333333333,-32.218612650487295
중앙,욕창진료센터,2024,2730.9993415469203,2102.28,2527.060302734375,2731.0,-47.21119699185293
중앙,욕창진료센터,2025,2730.9993415469203,2102.28,2527.060302734375,2731.0,-47.21119699185293
중앙,욕창진료센터,2026,2730.9993415469203,2102.28,2527.060302734375,2731.0,-47.21119699185293
중앙,통증클리닉,2024,12622.385264911522,13279.82,13214.0498046875,13610.333333333334,-11.62386302835741
중앙,통증클리닉,2025,13213.551759114778,13279.82,13214.0498046875,13610.333333333334,-11.62386302835741
중앙,통증클리닉,2026,12622.833166184018,13279.82,13214.0498046875,13610.333333333334,-11.62386302835741
중앙,한의과,2024,8313.66262138284,8175.28,8436.8662109375,8001.666666666667,7.054942266209872
중앙,한의과,2025,8436.995651732444,8175.28,8436.8662109375,8001.666666666667,7.054942266209872
중앙,한의과,2026,8313.666969497097,8175.28,8436.8662109375,8001.666666666667,7.054942266209872
중앙,혈액종양내과,2024,36117.47425475498,35423.4,35886.58984375,35842.333333333336,-7.859398669987419
중앙,혈액종양내과,2025,36028.60619975924,35423.4,35886.58984375,35842.333333333336,-7.859398669987419
중앙,혈액종양내과,2026,36062.724599695706,35423.4,35886.58984375,35842.333333333336,-7.859398669987419
중앙,재활센터신경과,2024,675.6106234673139,4125.3,2752.6748046875,5543.333333333333,-58.99880810488677
중앙,재활센터신경과,2025,0.0,4125.3,2752.6748046875,5543.333333333333,-58.99880810488677
중앙,재활센터신경과,2026,0.0,4125.3,2752.6748046875,5543.333333333333,-58.99880810488677
중앙,비뇨의학과,2024,96437.1359946753,98951.28,100714.265625,98320.33333333333,0.8188434087109724
중앙,비뇨의학과,2025,100714.74398766021,98951.28,100714.265625,98320.33333333333,0.8188434087109724
중앙,비뇨의학과,2026,96437.39199169382,98951.28,100714.265625,98320.33333333333,0.8188434087109724
중앙,완화의료사업실,2024,0.0,4719.1,1752.15234375,7923.0,-84.36941764916041
중앙,완화의료사업실,2025,0.0,4719.1,1752.15234375,7923.0,-84.36941764916041
중앙,완화의료사업실,2026,0.0,4719.1,1752.15234375,7923.0,-84.36941764916041
중앙,욕창성형클리닉,2024,0.9239864412961893,68.52,0.019908061251044273,571.0,-100.0
중앙,욕창성형클리닉,2025,0.0006667218754609072,68.52,0.019908061251044273,571.0,-100.0
중앙,욕창성형클리닉,2026,0.9233202005079385,68.52,0.019908061251044273,571.0,-100.0
중앙,입원전담의학과,2024,8972.999075496165,5822.24,6409.3662109375,5535.0,-4.286140979689367
중앙,입원전담의학과,2025,8597.411768618878,5822.24,6409.3662109375,5535.0,-4.286140979689367
중앙,입원전담의학과,2026,8652.42966095569,5822.24,6409.3662109375,5535.0,-4.286140979689367
중앙,감염병전담의학과,2024,10481.736865608817,11922.76,5656.427734375,10481.666666666666,562.9542790152403
중앙,감염병전담의학과,2025,10481.736865608817,11922.76,5656.427734375,10481.666666666666,562.9542790152403
중앙,감염병전담의학과,2026,10481.736865608817,11922.76,5656.427734375,10481.666666666666,562.9542790152403
인천,가정의학과,2024,18790.999351110582,18915.94,18790.84765625,18568.666666666668,7.150595882990249
인천,가정의학과,2025,18790.999351110222,18915.94,18790.84765625,18568.666666666668,7.150595882990249
인천,가정의학과,2026,18790.999351110222,18915.94,18790.84765625,18568.666666666668,7.150595882990249
인천,내과,2024,17297.91993012164,18993.66,18752.962890625,20087.0,-15.939755255726388
인천,내과,2025,17913.912124356975,18993.66,18752.962890625,20087.0,-15.939755255726388
인천,내과,2026,17653.13858260227,18993.66,18752.962890625,20087.0,-15.939755255726388
인천,신경과,2024,2401.4738169706516,7067.1,7910.18798828125,5689.0,97.72556860784803
인천,신경과,2025,7906.158974321683,7067.1,7910.18798828125,5689.0,97.72556860784803
인천,신경과,2026,2406.3105890110264,7067.1,7910.18798828125,5689.0,97.72556860784803
인천,신경외과,2024,3712.998113760475,4934.74,3714.13623046875,6598.0,-56.8105152960335
인천,신경외과,2025,3712.9981137600034,4934.74,3714.13623046875,6598.0,-56.8105152960335
인천,신경외과,2026,3712.9981137600034,4934.74,3714.13623046875,6598.0,-56.8105152960335
인천,안과,2024,6612.51852289667,7298.04,7824.67724609375,7714.666666666667,-18.1913225300575
인천,안과,2025,7137.842672708141,7298.04,7824.67724609375,7714.666666666667,-18.1913225300575
인천,안과,2026,6910.238814351114,7298.04,7824.67724609375,7714.666666666667,-18.1913225300575
인천,외과,2024,3422.9984565514123,4393.6,3422.98046875,5072.333333333333,-24.085163007318698
인천,외과,2025,3422.998456551104,4393.6,3422.98046875,5072.333333333333,-24.085163007318698
인천,외과,2026,3422.998456551104,4393.6,3422.98046875,5072.333333333333,-24.085163007318698
인천,이비인후과,2024,10222.52857156984,9166.88,9628.1884765625,8411.333333333334,25.344962249414216
인천,이비인후과,2025,10429.020919648277,9166.88,9628.1884765625,8411.333333333334,25.344962249414216
인천,이비인후과,2026,10500.860914986952,9166.88,9628.1884765625,8411.333333333334,25.344962249414216
인천,재활의학과,2024,25528.225159655765,19710.8,21764.080078125,15697.0,120.70363986616648
인천,재활의학과,2025,29286.800728204555,19710.8,21764.080078125,15697.0,120.70363986616648
인천,재활의학과,2026,33043.72742931335,19710.8,21764.080078125,15697.0,120.70363986616648
인천,정형외과,2024,9204.606463064682,21983.18,25454.3984375,18599.0,42.86435826926315
인천,정형외과,2025,25364.374724169913,21983.18,25454.3984375,18599.0,42.86435826926315
인천,정형외과,2026,9296.703851005326,21983.18,25454.3984375,18599.0,42.86435826926315
인천,치과,2024,7847.643035539319,11317.82,10415.3076171875,12872.666666666666,-28.805796705174654
인천,치과,2025,5301.494212984455,11317.82,10415.3076171875,12872.666666666666,-28.805796705174654
인천,치과,2026,2776.3783384339285,11317.82,10415.3076171875,12872.666666666666,-28.805796705174654
인천,피부과,2024,8282.045993175616,8688.14,9041.2685546875,8176.666666666667,17.200259235255995
인천,피부과,2025,8737.152903393086,8688.14,9041.2685546875,8176.666666666667,17.200259235255995
인천,피부과,2026,8464.607067898129,8688.14,9041.2685546875,8176.666666666667,17.200259235255995
인천,소화기내과,2024,9372.326832085293,10704.72,8435.236328125,12407.666666666666,-37.218996575852316
인천,소화기내과,2025,9711.898849986677,10704.72,8435.236328125,12407.666666666666,-37.218996575852316
인천,소화기내과,2026,9834.786900715611,10704.72,8435.236328125,12407.666666666666,-37.218996575852316
인천,순환기내과,2024,2264.778563726599,932.6,418.2355651855469,1111.3333333333333,-44.11764705882353
인천,순환기내과,2025,418.00003338925694,932.6,418.2355651855469,1111.3333333333333,-44.11764705882353
인천,순환기내과,2026,2264.778530337343,932.6,418.2355651855469,1111.3333333333333,-44.11764705882353
인천,비뇨의학과,2024,30790.949113197286,31147.18,31099.60546875,30752.333333333332,5.174163003043626
인천,비뇨의학과,2025,30594.825258879417,31147.18,31099.60546875,30752.333333333332,5.174163003043626
인천,비뇨의학과,2026,30470.364958407765,31147.18,31099.60546875,30752.333333333332,5.174163003043626
인천,마취통증의학과,2024,1342.9995392743704,1562.46,1342.939208984375,1498.3333333333333,47.097480832420594
인천,마취통증의학과,2025,1342.999539274252,1562.46,1342.939208984375,1498.3333333333333,47.097480832420594
인천,마취통증의학과,2026,1342.999539274252,1562.46,1342.939208984375,1498.3333333333333,47.097480832420594
인천,진단검사의학과,2024,284.7499960516477,295.7,361.9771423339844,229.0,97.81420765027322
인천,진단검사의학과,2025,284.7499960516477,295.7,361.9771423339844,229.0,97.81420765027322
인천,진단검사의학과,2026,284.7499960516477,295.7,361.9771423339844,229.0,97.81420765027322
