"진료과","순위","상명코드","상병명","건수"
"호흡기내과","3","I10","본태성(일차성)고혈압","1009"
"호흡기내과","4","J45","천식","736"
"호흡기내과","5","J18","상세불명 병원체의 폐렴","725"
"호흡기내과","6","J31","만성비염. 비인두염 및 인두염","685"
"호흡기내과","7","J40","급성인지 만성인지 명시되지 않은 기관지염","508"
"호흡기내과","8","E11","인슐린-비의존 당뇨병","415"
"호흡기내과","9","J20","급성 기관지염","291"
"호흡기내과","10","C34","기관지 및 폐의 악성 신생물","270"
"호흡기내과","11","J42","상세불명의 만성 기관지염","267"
"호흡기내과","12","J02","급성 인두염","254"
"호흡기내과","13","J47","기관지확장증","253"
"호흡기내과","14","U07","U07의 응급사용","176"
"호흡기내과","15","J00","급성 코인두염[감기]","168"
"호흡기내과","16","R09","순환기계통 및 호흡기계통을 침습한 기타 증상 및 징후","157"
"호흡기내과","17","E78","지질단백질대사장애 및 기타 지질증","125"
"호흡기내과","18","J84","기타 사이질성 폐질환","96"
"호흡기내과","19","R05","기침","89"
"호흡기내과","20","I48","심방세동 및 조동","81"
