년도,지역,구분,상병코드,연인원,59이하,60-64,65-69,70-79,80-89,90이상,진료비(천원),진료과,ARIMA예측_평균,RF예측_평균,XGB예측_평균,실제값_평균,예측값_평균,예측값_표준편차,가중예측값,ARIMA_오차,RF_오차,XGB_오차,ARIMA예측_log,RF예측_log,XGB예측_log,실제값_log,ARIMA_비율,RF_비율,XGB_비율,high_cost,pred_bin_timeseries,pred_cost_timeseries
2021,광주,입원(연인원),N18,4330.0,46.0,0.0,241.0,2071,1906.0,66.0,1270363.0,내과,63188.58045681606,68830.66500000001,62359.665,60139.0,64792.97015227203,3521.2227948773675,64466.74809136322,3049.58045681606,8691.665000000008,2220.665000000001,11.053894700353405,11.139419165133251,11.040689987001961,11.00443045654252,1.0507088654087375,1.1445262641547085,1.0369255391675951,0,1,1670186.377274899
2021,광주,입원(연인원),S72,3858.0,94.0,102.0,52.0,997,2247.0,366.0,1075416.0,정형외과,56233.61123422626,58787.79666666667,56171.34816666666,54803.5,57064.25202251986,1492.9580629310515,56968.735330178584,1430.1112342262568,3984.296666666669,1367.848166666663,10.937287704579163,10.981706582853205,10.936179889293363,10.91152758635303,1.0260952536649348,1.07270150020832,1.0249591388627854,0,1,1670186.377274899
2021,광주,입원(연인원),L89,3390.0,184.0,0.0,0.0,1604,954.0,648.0,797156.0,외과,16584.424132338496,16524.829999999998,16397.566,16790.833333333332,16502.273377446163,95.44941760448255,16473.116826467696,206.40920099483628,266.003333333334,393.2673333333332,9.716279524303394,9.712679890387452,9.704949170964886,9.72864793608993,0.9877070305626183,0.9841578242096382,0.9765784505434513,0,1,1670186.377274899
2021,광주,입원(연인원),N40,3351.0,27.0,55.0,127.0,2518,530.0,94.0,1544515.0,비뇨의학과,51061.03587711858,50931.40333333333,50535.54749999999,48922.333333333336,50842.6622368173,273.75307355321394,50759.40192542371,2138.7025437852426,2009.0699999999924,1613.2141666666575,10.840796562251255,10.838254607717444,10.830452066380861,10.798009725937135,1.0437162824841806,1.0410665204030878,1.0329750045991264,1,1,1670186.377274899
2021,광주,입원(연인원),M75,3211.0,273.0,209.0,558.0,2056,71.0,44.0,899762.0,정형외과,56233.61123422626,58787.79666666667,56171.34816666666,54803.5,57064.25202251986,1492.9580629310515,56968.735330178584,1430.1112342262568,3984.296666666669,1367.848166666663,10.937287704579163,10.981706582853205,10.936179889293363,10.91152758635303,1.0260952536649348,1.07270150020832,1.0249591388627854,0,1,1670186.377274899
2021,광주,입원(연인원),J18,3097.0,12.0,27.0,22.0,1996,543.0,497.0,1463432.0,내과,63188.58045681606,68830.66500000001,62359.665,60139.0,64792.97015227203,3521.2227948773675,64466.74809136322,3049.58045681606,8691.665000000008,2220.665000000001,11.053894700353405,11.139419165133251,11.040689987001961,11.00443045654252,1.0507088654087375,1.1445262641547085,1.0369255391675951,1,1,1670186.377274899
2021,광주,입원(연인원),C34,3094.0,154.0,27.0,55.0,1444,1220.0,194.0,1356648.0,내과,63188.58045681606,68830.66500000001,62359.665,60139.0,64792.97015227203,3521.2227948773675,64466.74809136322,3049.58045681606,8691.665000000008,2220.665000000001,11.053894700353405,11.139419165133251,11.040689987001961,11.00443045654252,1.0507088654087375,1.1445262641547085,1.0369255391675951,0,1,1670186.377274899
2021,광주,입원(연인원),C16,2979.0,153.0,13.0,410.0,1541,554.0,308.0,1058474.0,내과,63188.58045681606,68830.66500000001,62359.665,60139.0,64792.97015227203,3521.2227948773675,64466.74809136322,3049.58045681606,8691.665000000008,2220.665000000001,11.053894700353405,11.139419165133251,11.040689987001961,11.00443045654252,1.0507088654087375,1.1445262641547085,1.0369255391675951,0,1,1670186.377274899
2021,광주,입원(연인원),C22,2399.0,56.0,9.0,78.0,1674,504.0,78.0,896738.0,내과,63188.58045681606,68830.66500000001,62359.665,60139.0,64792.97015227203,3521.2227948773675,64466.74809136322,3049.58045681606,8691.665000000008,2220.665000000001,11.053894700353405,11.139419165133251,11.040689987001961,11.00443045654252,1.0507088654087375,1.1445262641547085,1.0369255391675951,0,1,1670186.377274899
2021,광주,입원(연인원),C18,2198.0,5.0,248.0,243.0,1252,338.0,112.0,738263.0,외과,16584.424132338496,16524.829999999998,16397.566,16790.833333333332,16502.273377446163,95.44941760448255,16473.116826467696,206.40920099483628,266.003333333334,393.2673333333332,9.716279524303394,9.712679890387452,9.704949170964886,9.72864793608993,0.9877070305626183,0.9841578242096382,0.9765784505434513,0,1,1670186.377274899
2021,광주,입원(연인원),M51,2180.0,468.0,26.0,82.0,1527,77.0,0.0,540846.0,재활의학과,53967.07846424424,51586.26,52769.34541666667,61065.0,52774.22796030364,1190.4167418790132,52653.96640118219,7097.921535755762,9478.739999999998,8295.65458333333,10.896148011203508,10.851030021760216,10.873704672079763,11.019710525463898,0.8837644880740889,0.8447762220584624,0.8641504203171485,0,1,1670186.377274899
2021,광주,입원(연인원),S32,2120.0,89.0,0.0,121.0,1250,502.0,158.0,465527.0,신경외과,29465.428944688418,31020.77666666667,28598.662166666665,29502.5,29694.955926007253,1227.2618462017665,29498.649872271017,37.07105531158231,1518.2766666666685,903.8378333333349,10.291006892437133,10.342444709966811,10.261150184383865,10.292264179358057,0.9987434605436291,1.051462644408666,0.969364025647544,0,1,1670186.377274899
2021,광주,입원(연인원),K80,1867.0,192.0,65.0,12.0,1003,494.0,101.0,847848.0,내과,63188.58045681606,68830.66500000001,62359.665,60139.0,64792.97015227203,3521.2227948773675,64466.74809136322,3049.58045681606,8691.665000000008,2220.665000000001,11.053894700353405,11.139419165133251,11.040689987001961,11.00443045654252,1.0507088654087375,1.1445262641547085,1.0369255391675951,0,1,1670186.377274899
2021,광주,입원(연인원),E11,1836.0,169.0,93.0,26.0,1458,90.0,0.0,430425.0,내과,63188.58045681606,68830.66500000001,62359.665,60139.0,64792.97015227203,3521.2227948773675,64466.74809136322,3049.58045681606,8691.665000000008,2220.665000000001,11.053894700353405,11.139419165133251,11.040689987001961,11.00443045654252,1.0507088654087375,1.1445262641547085,1.0369255391675951,0,1,1670186.377274899
2021,광주,입원(연인원),C61,1816.0,0.0,74.0,54.0,1436,181.0,71.0,1023876.0,비뇨의학과,51061.03587711858,50931.40333333333,50535.54749999999,48922.333333333336,50842.6622368173,273.75307355321394,50759.40192542371,2138.7025437852426,2009.0699999999924,1613.2141666666575,10.840796562251255,10.838254607717444,10.830452066380861,10.798009725937135,1.0437162824841806,1.0410665204030878,1.0329750045991264,0,1,1670186.377274899
2021,광주,외래,N40,26623.0,655.0,986.0,1491.0,19536,2946.0,1009.0,1940286.0,비뇨의학과,51061.03587711858,50931.40333333333,50535.54749999999,48922.333333333336,50842.6622368173,273.75307355321394,50759.40192542371,2138.7025437852426,2009.0699999999924,1613.2141666666575,10.840796562251255,10.838254607717444,10.830452066380861,10.798009725937135,1.0437162824841806,1.0410665204030878,1.0329750045991264,1,1,1670186.377274899
2021,광주,외래,M48,22672.0,1481.0,1338.0,1831.0,15448,2137.0,437.0,2634838.0,정형외과,56233.61123422626,58787.79666666667,56171.34816666666,54803.5,57064.25202251986,1492.9580629310515,56968.735330178584,1430.1112342262568,3984.296666666669,1367.848166666663,10.937287704579163,10.981706582853205,10.936179889293363,10.91152758635303,1.0260952536649348,1.07270150020832,1.0249591388627854,1,1,1670186.377274899
2021,광주,외래,I10,20401.0,1861.0,1274.0,2089.0,12218,2329.0,630.0,1262057.0,내과,63188.58045681606,68830.66500000001,62359.665,60139.0,64792.97015227203,3521.2227948773675,64466.74809136322,3049.58045681606,8691.665000000008,2220.665000000001,11.053894700353405,11.139419165133251,11.040689987001961,11.00443045654252,1.0507088654087375,1.1445262641547085,1.0369255391675951,0,1,1670186.377274899
2021,광주,외래,E11,18786.0,1541.0,1175.0,1607.0,12499,1707.0,257.0,1767455.0,내과,63188.58045681606,68830.66500000001,62359.665,60139.0,64792.97015227203,3521.2227948773675,64466.74809136322,3049.58045681606,8691.665000000008,2220.665000000001,11.053894700353405,11.139419165133251,11.040689987001961,11.00443045654252,1.0507088654087375,1.1445262641547085,1.0369255391675951,1,1,1670186.377274899
2021,광주,외래,I20,16599.0,996.0,787.0,1336.0,11647,1559.0,274.0,1544904.0,내과,63188.58045681606,68830.66500000001,62359.665,60139.0,64792.97015227203,3521.2227948773675,64466.74809136322,3049.58045681606,8691.665000000008,2220.665000000001,11.053894700353405,11.139419165133251,11.040689987001961,11.00443045654252,1.0507088654087375,1.1445262641547085,1.0369255391675951,1,1,1670186.377274899
2021,광주,외래,E30,15383.0,15380.0,3.0,0.0,0,0.0,0.0,1427994.0,소아청소년과,11705.411274008058,11402.011999999999,11368.80118,8346.6,11492.074818002686,185.49952085374025,11446.086444801611,3358.811274008058,3055.4119999999984,3022.20118,9.367891942841382,9.341632810011449,9.33871610022406,9.029729351380675,1.4024167054858334,1.3660666618742958,1.3620876979848082,1,1,1670186.377274899
2021,광주,외래,M17,14420.0,732.0,953.0,1661.0,9394,1438.0,242.0,1434680.0,정형외과,56233.61123422626,58787.79666666667,56171.34816666666,54803.5,57064.25202251986,1492.9580629310515,56968.735330178584,1430.1112342262568,3984.296666666669,1367.848166666663,10.937287704579163,10.981706582853205,10.936179889293363,10.91152758635303,1.0260952536649348,1.07270150020832,1.0249591388627854,1,1,1670186.377274899
2021,광주,외래,Z26,13744.0,8308.0,1186.0,901.0,2090,914.0,345.0,1178811.0,내과,63188.58045681606,68830.66500000001,62359.665,60139.0,64792.97015227203,3521.2227948773675,64466.74809136322,3049.58045681606,8691.665000000008,2220.665000000001,11.053894700353405,11.139419165133251,11.040689987001961,11.00443045654252,1.0507088654087375,1.1445262641547085,1.0369255391675951,0,1,1670186.377274899
2021,광주,외래,K05,13270.0,1061.0,771.0,993.0,9364,850.0,231.0,2912026.0,치과,41476.21427290371,42353.049999999996,41658.776666666665,40430.0,41829.34697985679,462.63473376352954,41830.54618791408,1046.2142729037078,1923.0499999999956,1228.7766666666648,10.63289950176866,10.653819327148872,10.637291353942857,10.60735209643727,1.0258771771680364,1.0475649270343803,1.0303926951933382,1,1,1670186.377274899
2021,광주,외래,H25,11429.0,77.0,282.0,682.0,9375,837.0,176.0,892912.0,안과,26840.802391306148,27928.100000000002,26459.8155,24674.833333333332,27076.23929710205,761.9302761362912,26976.498228261233,2165.969057972816,3253.26666666667,1784.9821666666685,10.197715742009265,10.237424435004355,10.183420257299836,10.113579636105607,1.0877804939434708,1.1318455376260563,1.07234019142311,0,1,1670186.377274899
2021,광주,외래,K21,9135.0,774.0,547.0,712.0,6045,918.0,139.0,922242.0,내과,63188.58045681606,68830.66500000001,62359.665,60139.0,64792.97015227203,3521.2227948773675,64466.74809136322,3049.58045681606,8691.665000000008,2220.665000000001,11.053894700353405,11.139419165133251,11.040689987001961,11.00443045654252,1.0507088654087375,1.1445262641547085,1.0369255391675951,0,1,1670186.377274899
2021,광주,외래,I63,7870.0,575.0,428.0,460.0,4953,1239.0,215.0,652287.0,신경과,37889.24354162098,38717.073333333334,38293.57188333333,34099.0,38299.962919429214,413.9518994018689,38339.75664999086,3790.2435416209773,4618.073333333334,4194.57188333333,10.542448931588215,10.564061781199328,10.553063438840894,10.437052663271608,1.1111540966486106,1.1354313420725926,1.1230115804960066,0,1,1670186.377274899
2021,광주,외래,M75,6108.0,893.0,359.0,617.0,3912,294.0,33.0,455196.0,정형외과,56233.61123422626,58787.79666666667,56171.34816666666,54803.5,57064.25202251986,1492.9580629310515,56968.735330178584,1430.1112342262568,3984.296666666669,1367.848166666663,10.937287704579163,10.981706582853205,10.936179889293363,10.91152758635303,1.0260952536649348,1.07270150020832,1.0249591388627854,0,1,1670186.377274899
2021,광주,외래,J44,6100.0,162.0,156.0,242.0,4556,724.0,260.0,565913.0,내과,63188.58045681606,68830.66500000001,62359.665,60139.0,64792.97015227203,3521.2227948773675,64466.74809136322,3049.58045681606,8691.665000000008,2220.665000000001,11.053894700353405,11.139419165133251,11.040689987001961,11.00443045654252,1.0507088654087375,1.1445262641547085,1.0369255391675951,0,1,1670186.377274899
2021,광주,외래,Z49,5830.0,1169.0,655.0,397.0,3009,589.0,11.0,1675571.0,내과,63188.58045681606,68830.66500000001,62359.665,60139.0,64792.97015227203,3521.2227948773675,64466.74809136322,3049.58045681606,8691.665000000008,2220.665000000001,11.053894700353405,11.139419165133251,11.040689987001961,11.00443045654252,1.0507088654087375,1.1445262641547085,1.0369255391675951,1,1,1670186.377274899
2021,광주,외래,F00,5815.0,21.0,41.0,124.0,2314,2600.0,715.0,321158.0,신경과,37889.24354162098,38717.073333333334,38293.57188333333,34099.0,38299.962919429214,413.9518994018689,38339.75664999086,3790.2435416209773,4618.073333333334,4194.57188333333,10.542448931588215,10.564061781199328,10.553063438840894,10.437052663271608,1.1111540966486106,1.1354313420725926,1.1230115804960066,0,1,1670186.377274899
2021,광주,외래,K02,5031.0,464.0,228.0,240.0,3813,260.0,26.0,1148098.0,치과,41476.21427290371,42353.049999999996,41658.776666666665,40430.0,41829.34697985679,462.63473376352954,41830.54618791408,1046.2142729037078,1923.0499999999956,1228.7766666666648,10.63289950176866,10.653819327148872,10.637291353942857,10.60735209643727,1.0258771771680364,1.0475649270343803,1.0303926951933382,0,1,1670186.377274899
2021,광주,외래,B35,4792.0,217.0,193.0,270.0,3755,298.0,59.0,144668.0,피부과,21195.020207107726,22261.343333333334,20646.8789,20075.5,21367.74748014702,820.9749598881042,21240.846491421544,1119.5202071077256,2185.843333333334,571.3788999999997,9.961568716957533,10.010651890328162,9.935367876406435,9.907305255824324,1.0557654956094606,1.1088811403618009,1.0284615028268287,0,1,1670186.377274899
2021,광주,외래,J30,3895.0,636.0,107.0,152.0,2604,288.0,108.0,199356.0,이비인후과,16787.835942262078,17149.016666666666,16912.953833333333,19285.0,16949.935480754026,183.4083166184597,16958.74910511908,2497.164057737922,2135.9833333333336,2372.046166666667,9.728469417248949,9.749754424410913,9.735894230844139,9.867134723070329,0.8705126233996411,0.8892412064644369,0.8770004580416558,0,0,239736.7312487878
2021,광주,외래,J00,3692.0,1691.0,117.0,231.0,1351,253.0,49.0,224050.0,가정의학과,31197.867489322845,31992.89,31320.627666666667,35614.166666666664,31503.795051996505,427.9928929401493,31497.754331197903,4416.299177343819,3621.276666666665,4293.538999999997,10.34813707471963,10.37330022605098,10.352064117677347,10.48052685607767,0.875995998483455,0.8983192081802653,0.8794429463930553,0,1,1670186.377274899
2022,광주,외래,R63,4573.0,155.0,85.0,213.0,3314,627.0,179.0,192574492.0,가정의학과,31197.867489322845,31992.89,31320.627666666667,35614.166666666664,31503.795051996505,427.9928929401493,31497.754331197903,4416.299177343819,3621.276666666665,4293.538999999997,10.34813707471963,10.37330022605098,10.352064117677347,10.48052685607767,0.875995998483455,0.8983192081802653,0.8794429463930553,1,1,1670186.377274899
2023,광주,외래,K02,4167.0,356.0,187.0,245.0,2897,415.0,67.0,987722755.0,치과,41476.21427290371,42353.049999999996,41658.776666666665,40430.0,41829.34697985679,462.63473376352954,41830.54618791408,1046.2142729037078,1923.0499999999956,1228.7766666666648,10.63289950176866,10.653819327148872,10.637291353942857,10.60735209643727,1.0258771771680364,1.0475649270343803,1.0303926951933382,1,1,1670186.377274899
